window,kind,rise,pullback,tp,stop,breakout_veto,exit_mode,signals,executed,execution_rate,net_win_rate,win_wilson_low95,avg_net_per_trade,median_net_per_trade,avg_net_per_signal,total_pnl_1000,pf,worst_pnl_1000,max_losing_streak,tp_count,trail_count,stop_count
recent_2025plus,two_peak_fail,0.003,0.004,0.03,,0.02,fixed,19,6,0.3157894736842105,0.8333333333333334,0.43649717781353975,0.0049512315994046764,0.006641383363960479,0.0015635468208646348,1595.7983099719927,14.646256090024666,-116.94037539999796,1,0,0,0
recent_2025plus,two_peak_fail,0.005,0.003,,,0.02,fixed,19,7,0.3684210526315789,0.7142857142857143,0.3589344518326274,0.002566720254304595,0.005557040027203411,0.0009456337779016928,1388.9184166219925,5.2891645479248615,-216.86979589999913,2,0,0,0
recent_2025plus,two_peak_fail,0.005,0.003,0.015,,0.02,fixed,19,7,0.3684210526315789,0.7142857142857143,0.3589344518326274,0.0026991857104811104,0.005557040027203411,0.000994436840703567,1435.6985924707292,5.433627944330887,-216.86979589999913,2,1,0,0
recent_2025plus,two_peak_fail,0.005,0.003,0.015,0.04,0.02,trail005,19,7,0.3684210526315789,0.7142857142857143,0.3589344518326274,0.002566720254304595,0.005557040027203411,0.0009456337779016928,1388.9184166219925,5.2891645479248615,-216.86979589999913,2,0,7,0
recent_2025plus,two_peak_fail,0.005,0.003,0.02,,0.02,fixed,19,7,0.3684210526315789,0.7142857142857143,0.3589344518326274,0.002566720254304595,0.005557040027203411,0.0009456337779016928,1388.9184166219925,5.2891645479248615,-216.86979589999913,2,0,0,0
recent_2025plus,two_peak_fail,0.005,0.003,0.02,0.04,0.02,trail005,19,7,0.3684210526315789,0.7142857142857143,0.3589344518326274,0.002566720254304595,0.005557040027203411,0.0009456337779016928,1388.9184166219925,5.2891645479248615,-216.86979589999913,2,0,7,0
recent_2025plus,two_peak_fail,0.005,0.003,0.025,,0.02,fixed,19,7,0.3684210526315789,0.7142857142857143,0.3589344518326274,0.002566720254304595,0.005557040027203411,0.0009456337779016928,1388.9184166219925,5.2891645479248615,-216.86979589999913,2,0,0,0
recent_2025plus,two_peak_fail,0.005,0.003,0.03,,0.02,fixed,19,7,0.3684210526315789,0.7142857142857143,0.3589344518326274,0.002566720254304595,0.005557040027203411,0.0009456337779016928,1388.9184166219925,5.2891645479248615,-216.86979589999913,2,0,0,0
recent_2025plus,two_peak_fail,0.005,0.004,,,0.02,fixed,19,6,0.3157894736842105,0.8333333333333334,0.43649717781353975,0.005045867121319787,0.006641383363960479,0.0015934317225220378,1605.7882125219917,16.014316157107174,-106.95047284999897,1,0,0,0
recent_2025plus,two_peak_fail,0.005,0.004,0.015,,0.02,fixed,19,6,0.3157894736842105,0.8333333333333334,0.43649717781353975,0.005200410153525722,0.006641383363960479,0.001642234785323912,1652.5683883707284,16.45171652198772,-106.95047284999897,1,1,0,0
recent_2025plus,two_peak_fail,0.005,0.004,0.015,0.04,0.02,trail005,19,6,0.3157894736842105,0.8333333333333334,0.43649717781353975,0.005045867121319787,0.006641383363960479,0.0015934317225220378,1605.7882125219917,16.014316157107174,-106.95047284999897,1,0,6,0
recent_2025plus,two_peak_fail,0.005,0.004,0.02,,0.02,fixed,19,6,0.3157894736842105,0.8333333333333334,0.43649717781353975,0.005045867121319787,0.006641383363960479,0.0015934317225220378,1605.7882125219917,16.014316157107174,-106.95047284999897,1,0,0,0
recent_2025plus,two_peak_fail,0.005,0.004,0.02,0.04,0.02,trail005,19,6,0.3157894736842105,0.8333333333333334,0.43649717781353975,0.005045867121319787,0.006641383363960479,0.0015934317225220378,1605.7882125219917,16.014316157107174,-106.95047284999897,1,0,6,0
recent_2025plus,two_peak_fail,0.005,0.004,0.025,,0.02,fixed,19,6,0.3157894736842105,0.8333333333333334,0.43649717781353975,0.005045867121319787,0.006641383363960479,0.0015934317225220378,1605.7882125219917,16.014316157107174,-106.95047284999897,1,0,0,0
recent_2025plus,two_peak_fail,0.005,0.004,0.03,,0.02,fixed,19,6,0.3157894736842105,0.8333333333333334,0.43649717781353975,0.005045867121319787,0.006641383363960479,0.0015934317225220378,1605.7882125219917,16.014316157107174,-106.95047284999897,1,0,0,0
year_2024,limit,0.002,,,,,fixed,7,7,1.0,0.8571428571428571,0.486872170725691,0.008164443224619353,0.00384762303634787,0.008164443224619353,1138.5236142557233,19.640447973926925,-61.0781251527977,1,0,0,0
year_2024,limit,0.002,,,0.04,,fixed,7,7,1.0,0.8571428571428571,0.486872170725691,0.008164443224619353,0.00384762303634787,0.008164443224619353,1138.5236142557233,19.640447973926925,-61.0781251527977,1,0,0,0
year_2024,limit,0.002,,0.015,,,fixed,7,7,1.0,0.8571428571428571,0.486872170725691,0.008646920962927124,0.012962634816044379,0.008646920962927124,1230.7100058104181,21.149767248611184,-61.0781251527977,1,4,0,0
year_2024,limit,0.002,,0.015,0.04,,fixed,7,7,1.0,0.8571428571428571,0.486872170725691,0.008646920962927124,0.012962634816044379,0.008646920962927124,1230.7100058104181,21.149767248611184,-61.0781251527977,1,4,0,0
year_2024,limit,0.002,,0.02,,,fixed,7,7,1.0,0.8571428571428571,0.486872170725691,0.011505520977212866,0.0179651848410445,0.011505520977212866,1631.6141647119214,27.713560061481104,-61.0781251527977,1,4,0,0
year_2024,limit,0.002,,0.025,,,fixed,7,7,1.0,0.8571428571428571,0.486872170725691,0.007406267089081537,0.00384762303634787,0.007406267089081537,1035.4105528854222,17.95223208464831,-61.0781251527977,1,1,0,0
year_2024,limit,0.002,,0.03,,,fixed,7,7,1.0,0.8571428571428571,0.486872170725691,0.008120917092652953,0.00384762303634787,0.008120917092652953,1132.6039967601403,19.54352919194444,-61.0781251527977,1,1,0,0
year_2024,limit,0.003,,,,,fixed,7,6,0.8571428571428571,0.8333333333333334,0.43649717781353975,0.0083321412858101,0.004591694611739423,0.007141835387837229,1012.2554639985468,24.88689159726223,-42.37702757920019,1,0,0,0
