id,scale,segment,start,end,n,oracle_profitable,oracle_cash,detected,first_trade,days_missed,traded_days,cash_before_first,all_remaining_cash,actual_mask_cash,actual_mask_mean
DD3,0.08,85,2024-11-11,2024-12-16,25,True,4305.311269650078,True,2024-11-19,5,18,3317.6219628000185,987.6893068500596,-234.90919719994952,-0.07429814788219122
DD3,0.08,87,2024-12-26,2025-01-13,11,True,2456.9315396000293,True,2025-01-03,4,7,2125.0490040000086,331.8825356000199,331.8825356000199,0.22211436453668962
DD3,0.08,91,2025-02-19,2025-04-08,33,True,1552.8668146500636,True,2025-03-10,12,19,328.8851592500196,1223.981655400044,988.9853338000378,0.3088210150684797
DD3,0.08,95,2025-09-23,2025-10-14,9,True,3613.543202736054,False,,9,0,3613.543202736054,0.0,0.0,
DD3,0.08,97,2025-10-29,2025-11-24,18,True,8776.806305427173,True,2025-11-17,12,6,2080.7777744011064,6696.028531026066,6696.028531026066,1.7857636197403963
DD3,0.08,99,2025-12-09,2025-12-18,7,True,1063.1068870410813,False,,7,0,1063.1068870410813,0.0,0.0,
DD3,0.08,101,2025-12-25,2026-02-04,27,True,5325.389028729188,True,2026-02-03,25,2,3692.940958188178,1632.4480705410103,1632.4480705410103,1.4807025620107948
DD3,0.08,103,2026-02-26,2026-03-23,17,True,3114.1810198710978,True,2026-03-05,4,13,-143.9744978249807,3258.1555176960783,3258.1555176960783,0.48221997379599224
DD3,0.08,105,2026-06-03,2026-06-11,6,True,2930.6199484440617,False,,6,0,2930.6199484440617,0.0,0.0,
DD3,0.08,107,2026-06-22,2026-07-06,10,True,9610.253159976091,True,2026-07-03,8,2,8881.09790468407,729.1552552920209,729.1552552920209,0.5180553121675266
DD3,0.08,109,2026-07-09,2026-07-20,7,True,11855.407948155045,True,2026-07-10,0,7,0.0,11855.407948155045,11855.407948155045,2.581299170915645
DD3,0.08,111,2026-07-23,2026-07-30,5,True,2934.2180460420473,True,2026-07-24,0,5,0.0,2934.2180460420473,2934.2180460420473,1.0342081656558677
DD3,0.08,113,2026-08-10,2026-08-25,11,True,6299.334219339073,False,,11,0,6299.334219339073,0.0,0.0,
DD3,0.12,1,2018-06-13,2018-10-18,84,True,2419.301214850151,True,2018-10-09,76,8,1110.2989419001435,1309.002272950007,1309.002272950007,1.3164301874416184
DD3,0.12,3,2019-03-07,2019-03-26,13,True,1686.7071411000184,True,2019-03-15,5,8,1549.0750738000036,137.6320673000149,137.6320673000149,0.11981746073907557
DD3,0.12,5,2019-04-18,2019-06-18,39,True,2165.3739932500616,True,2019-04-23,2,30,1187.445931400003,977.928061850059,563.7352934500416,0.02900074115902029
DD3,0.12,7,2020-01-22,2020-03-23,37,True,464.3133507000489,True,2020-02-04,2,17,402.5042525000037,61.80909820004524,609.6779266500191,0.341305834113241
DD3,0.12,13,2022-08-11,2022-10-10,36,True,232.14771630002963,True,2022-08-31,13,15,-158.58922389998452,390.7369402000142,32.201462250013776,0.0439449723765143
DD3,0.12,15,2023-04-18,2023-05-12,15,True,3471.6085356000262,True,2023-05-08,10,5,3508.8696548000216,-37.261119199995576,-37.261119199995576,-0.05265760121056965
DD3,0.12,17,2023-06-19,2023-07-12,15,False,-77.27843099996448,False,,15,0,-77.27843099996448,0.0,0.0,
DD3,0.12,19,2023-07-14,2023-07-27,9,True,3156.9860684500204,False,,9,0,3156.9860684500204,0.0,0.0,
DD3,0.12,21,2023-08-07,2023-10-25,51,True,3990.4253333501124,True,2023-08-11,3,24,1789.8567548000112,2200.568578550102,-2983.2698123499586,-0.6862114111190327
DD3,0.12,23,2023-11-15,2024-01-17,44,True,1765.3648109000649,True,2023-12-05,13,16,823.136391300019,942.2284196000459,-1059.954872849978,-0.46150574020880764
DD3,0.12,25,2024-03-11,2024-04-23,29,False,-1322.0269225999368,True,2024-04-11,20,6,864.6952264000391,-2186.722148999976,-2419.8849107999795,-1.8499856095090326
DD3,0.12,27,2024-05-20,2024-05-31,9,True,3110.6215427000366,False,,9,0,3110.6215427000366,0.0,0.0,
DD3,0.12,29,2024-07-09,2024-09-06,43,True,1241.6788731501324,True,2024-07-19,7,32,978.75462920002,262.9242439501121,-590.0889361498992,-0.14651551485414444
DD3,0.12,31,2024-10-08,2024-10-16,6,True,2989.211856400008,False,,6,0,2989.211856400008,0.0,0.0,
DD3,0.12,33,2024-11-11,2025-01-13,44,True,3943.7350594001255,True,2024-11-19,5,28,3317.6219628000185,626.113096600107,-1420.7108160499265,-0.24955567058405564
DD3,0.12,37,2025-02-19,2025-04-08,33,True,1552.8668146500636,True,2025-03-10,12,19,328.8851592500196,1223.981655400044,988.9853338000378,0.3088210150684797
DD3,0.12,41,2025-09-23,2025-10-14,9,True,3613.543202736054,False,,9,0,3613.543202736054,0.0,0.0,
DD3,0.12,43,2025-10-29,2025-11-24,18,True,8776.806305427173,True,2025-11-17,12,6,2080.7777744011064,6696.028531026066,6696.028531026066,1.7857636197403963
DD3,0.12,45,2025-12-09,2025-12-18,7,True,1063.1068870410813,False,,7,0,1063.1068870410813,0.0,0.0,
DD3,0.12,47,2025-12-25,2026-03-23,54,True,2799.5816295453387,True,2026-02-03,25,24,3692.940958188178,-893.3593286428388,-96.25225083286296,-0.0033451935959412835
DD3,0.12,49,2026-06-03,2026-06-11,6,True,2930.6199484440617,False,,6,0,2930.6199484440617,0.0,0.0,
DD3,0.12,51,2026-06-22,2026-07-30,28,True,14363.222838201198,True,2026-07-03,8,20,8881.09790468407,5482.124933517129,5482.124933517129,0.40271353096148277
DD3,0.2,1,2018-06-13,2018-10-18,84,True,2419.301214850151,True,2018-10-09,76,8,1110.2989419001435,1309.002272950007,1309.002272950007,1.3164301874416184
DD3,0.2,3,2019-04-18,2019-06-18,39,True,2165.3739932500616,True,2019-04-23,2,30,1187.445931400003,977.928061850059,563.7352934500416,0.02900074115902029
DD3,0.2,5,2020-01-22,2020-03-23,37,True,464.3133507000489,True,2020-02-04,2,17,402.5042525000037,61.80909820004524,609.6779266500191,0.341305834113241
DD3,0.2,11,2023-04-18,2023-05-12,15,True,3471.6085356000262,True,2023-05-08,10,5,3508.8696548000216,-37.261119199995576,-37.261119199995576,-0.05265760121056965
DD3,0.2,13,2023-07-14,2023-10-25,67,True,2588.909810950145,True,2023-08-11,19,24,388.3412324000438,2200.568578550102,-2983.2698123499586,-0.6862114111190327
DD3,0.2,15,2023-11-15,2024-01-17,44,True,1765.3648109000649,True,2023-12-05,13,16,823.136391300019,942.2284196000459,-1059.954872849978,-0.46150574020880764
DD3,0.2,17,2024-03-11,2024-04-23,29,False,-1322.0269225999368,True,2024-04-11,20,6,864.6952264000391,-2186.722148999976,-2419.8849107999795,-1.8499856095090326
DD3,0.2,19,2024-07-09,2024-09-06,43,True,1241.6788731501324,True,2024-07-19,7,32,978.75462920002,262.9242439501121,-590.0889361498992,-0.14651551485414444
DD3,0.2,23,2025-10-29,2025-11-24,18,True,8776.806305427173,True,2025-11-17,12,6,2080.7777744011064,6696.028531026066,6696.028531026066,1.7857636197403963
DD3,0.2,27,2026-06-03,2026-07-30,40,True,9063.723145257278,True,2026-07-03,20,20,3581.5982117401504,5482.124933517129,5482.124933517129,0.40271353096148277
BR10,0.08,1,2018-06-13,2018-07-11,19,True,2602.6259725500513,False,,19,0,2602.6259725500513,0.0,0.0,
BR10,0.08,3,2018-07-24,2018-10-18,56,True,2152.560186950079,True,2018-10-09,48,8,843.5579140000714,1309.002272950007,1309.002272950007,1.3164301874416184
BR10,0.08,5,2018-11-19,2018-11-29,8,True,1183.883747300011,True,2018-11-26,4,4,838.7977849000101,345.0859624000008,345.0859624000008,0.7231167928862879
BR10,0.08,7,2019-03-07,2019-03-26,13,True,1686.7071411000184,True,2019-03-15,5,5,1549.0750738000036,137.6320673000149,-532.3174316499938,-0.7100974145417639
BR10,0.08,9,2019-04-18,2019-06-18,39,True,2165.3739932500616,True,2019-04-30,7,26,2190.4294425000126,-25.055449249950357,-483.43835264996096,-0.21346515926966522
BR10,0.08,11,2019-07-03,2019-07-22,13,True,444.62125455001706,True,2019-07-17,9,3,205.92752265000948,238.69373190000755,-75.81692484999621,-0.20160360977417055
BR10,0.08,13,2019-07-31,2019-08-07,5,True,281.06738230001133,True,2019-08-07,4,1,175.99739160000902,105.06999070000232,105.06999070000232,0.8487075177706165
BR10,0.08,15,2019-09-24,2019-10-09,6,True,1178.7874521000135,False,,6,0,1178.7874521000135,0.0,0.0,
BR10,0.08,17,2019-12-16,2019-12-27,9,True,687.9746505500234,False,,9,0,687.9746505500234,0.0,0.0,
BR10,0.08,21,2020-02-24,2020-03-23,20,True,3691.0958327500257,True,2020-03-02,4,16,1077.3272663500074,2613.768566400018,2613.768566400018,1.0934270734924287
BR10,0.08,23,2020-05-06,2020-05-25,13,True,933.6649871500254,True,2020-05-15,6,7,676.0802795500085,257.5847076000167,257.5847076000167,0.2692956231008452
BR10,0.08,25,2020-07-09,2020-07-27,12,True,2543.3990402000227,True,2020-07-17,5,7,1725.1278747000056,818.2711655000168,818.2711655000168,0.7867205647878696
BR10,0.08,27,2020-08-17,2020-11-02,49,False,-367.6967274499161,True,2020-08-27,7,26,648.0027096500119,-1015.6994370999279,-1288.3039214999574,-0.3620847600545255
BR10,0.08,29,2020-11-10,2020-12-28,34,False,-184.21310444995498,True,2020-11-26,11,14,221.53323325001656,-405.7463376999715,-1068.9685676999834,-0.562611806524187
BR10,0.08,31,2021-01-18,2021-02-05,14,True,1770.255351600024,True,2021-01-29,8,6,1126.9454672500174,643.3098843500065,643.3098843500065,0.7601993892860133
BR10,0.08,33,2021-04-19,2021-07-29,69,True,471.7458796500835,True,2021-05-07,10,38,450.73112920001756,21.014750450066238,-318.4393698999547,-0.0794619719775105
BR10,0.08,37,2021-12-21,2022-05-24,99,False,-641.8320625998729,True,2022-01-10,12,49,-270.29230929998454,-371.53975329988845,-54.356637599929286,-0.018363829943626127
BR10,0.08,39,2022-08-11,2022-10-10,36,True,232.14771630002963,True,2022-08-24,8,20,-164.4964396499933,396.64415595002305,398.6759848000197,0.23206575581272712
BR10,0.08,47,2023-04-20,2023-05-12,13,True,3484.9765602000234,True,2023-04-27,4,9,2719.6581045500166,765.3184556500065,765.3184556500065,0.5434641035987026
BR10,0.08,51,2023-06-19,2023-06-28,5,True,766.847540300015,False,,5,0,766.847540300015,0.0,0.0,
BR10,0.08,53,2023-06-30,2023-07-12,8,True,1711.1463609000123,False,,8,0,1711.1463609000123,0.0,0.0,
BR10,0.08,55,2023-07-14,2023-07-27,9,True,3156.9860684500204,False,,9,0,3156.9860684500204,0.0,0.0,
BR10,0.08,57,2023-08-07,2023-08-18,9,True,2353.687694200021,True,2023-08-15,5,4,1593.356059350019,760.3316348500022,760.3316348500022,0.8515438754573753
BR10,0.08,59,2023-08-22,2023-09-15,18,True,3077.8165092500462,True,2023-09-06,10,8,2181.2864957000193,896.5300135500261,896.5300135500261,0.5780568241790587
BR10,0.08,61,2023-09-22,2023-10-25,17,True,2343.1885098500334,True,2023-10-16,9,8,1955.601799050028,387.5867108000054,387.5867108000054,0.20585949136770987
BR10,0.08,63,2023-11-15,2023-12-05,14,True,1391.0260818000202,True,2023-11-27,7,7,680.2875996000049,710.7384822000151,710.7384822000151,0.6727145431579904
BR10,0.08,65,2023-12-08,2023-12-26,12,True,1388.5534114000163,True,2023-12-25,10,2,1211.4703302000134,177.08308120000294,177.08308120000294,0.6278943554851877
BR10,0.08,67,2023-12-29,2024-01-17,12,True,1547.4189745500141,True,2024-01-05,3,9,1245.5013292000044,301.91764535000993,301.91764535000993,0.2437530171046003
BR10,0.08,73,2024-03-19,2024-04-10,14,True,2834.2643573500295,True,2024-03-28,6,8,2587.4221693500103,246.84218800001906,246.84218800001906,0.1318357482058471
BR10,0.08,77,2024-05-20,2024-05-31,9,True,3110.6215427000366,True,2024-05-31,8,1,2396.20642140003,714.4151213000064,714.4151213000064,3.0182303392480203
BR10,0.08,79,2024-07-09,2024-09-06,43,True,1241.6788731501324,True,2024-07-18,6,24,1616.775727150018,-375.09685399988535,-1940.576984499931,-0.4232885109722751
BR10,0.08,81,2024-10-08,2024-10-16,6,True,2989.211856400008,False,,6,0,2989.211856400008,0.0,0.0,
BR10,0.08,83,2024-10-22,2024-11-01,8,True,16.102027000020314,False,,8,0,16.102027000020314,0.0,0.0,
BR10,0.08,85,2024-11-11,2024-12-16,25,True,4305.311269650078,True,2024-11-19,5,11,3317.6219628000185,987.6893068500596,-327.3179166999746,-0.14923670760078844
BR10,0.08,87,2024-12-26,2025-01-13,11,True,2456.9315396000293,True,2025-01-03,4,7,2125.0490040000086,331.8825356000199,331.8825356000199,0.22211436453668962
BR10,0.08,91,2025-02-19,2025-04-08,33,True,1552.8668146500636,True,2025-03-03,7,21,748.7635778000167,804.1032368500469,205.34594030003257,0.09630471760185066
BR10,0.08,95,2025-09-23,2025-10-14,9,True,3613.543202736054,True,2025-10-14,8,1,-1543.4905938929433,5157.033796628997,5157.033796628997,7.93511893618864
BR10,0.08,97,2025-10-29,2025-11-24,18,True,8776.806305427173,True,2025-11-11,8,10,-374.3947088369223,9151.201014264094,9151.201014264094,1.3997854674648602
BR10,0.08,99,2025-12-09,2025-12-18,7,True,1063.1068870410813,True,2025-12-16,4,3,2501.849401965058,-1438.7425149239766,-1438.7425149239766,-0.8167397940624342
BR10,0.08,101,2025-12-25,2026-02-04,27,True,5325.389028729188,True,2026-01-09,8,10,3486.15010188007,1839.238926849118,-1063.1363427269287,-0.1504657748231415
BR10,0.08,103,2026-02-26,2026-03-23,17,True,3114.1810198710978,True,2026-03-05,4,13,-143.9744978249807,3258.1555176960783,3258.1555176960783,0.48221997379599224
BR10,0.08,105,2026-06-03,2026-06-11,6,True,2930.6199484440617,False,,6,0,2930.6199484440617,0.0,0.0,
BR10,0.08,107,2026-06-22,2026-07-06,10,True,9610.253159976091,True,2026-06-30,5,5,5404.664145789044,4205.589014187049,4205.589014187049,1.1975978533835758
BR10,0.08,109,2026-07-09,2026-07-20,7,True,11855.407948155045,True,2026-07-17,5,2,5257.489774068026,6597.918174087019,6597.918174087019,5.417043152594882
BR10,0.08,111,2026-07-23,2026-07-30,5,True,2934.2180460420473,True,2026-07-24,0,5,0.0,2934.2180460420473,2934.2180460420473,1.0342081656558677
BR10,0.08,113,2026-08-10,2026-08-25,11,True,6299.334219339073,True,2026-08-20,7,4,6659.04166152305,-359.7074421839761,-359.7074421839761,-0.19230569237012118
BR10,0.12,1,2018-06-13,2018-10-18,84,True,2419.301214850151,True,2018-10-09,76,8,1110.2989419001435,1309.002272950007,1309.002272950007,1.3164301874416184
BR10,0.12,3,2019-03-07,2019-03-26,13,True,1686.7071411000184,True,2019-03-15,5,5,1549.0750738000036,137.6320673000149,-532.3174316499938,-0.7100974145417639
BR10,0.12,5,2019-04-18,2019-06-18,39,True,2165.3739932500616,True,2019-04-30,7,26,2190.4294425000126,-25.055449249950357,-483.43835264996096,-0.21346515926966522
BR10,0.12,7,2020-01-22,2020-03-23,37,True,464.3133507000489,True,2020-03-02,21,16,-2149.455215699969,2613.768566400018,2613.768566400018,1.0934270734924287
BR10,0.12,13,2022-08-11,2022-10-10,36,True,232.14771630002963,True,2022-08-24,8,20,-164.4964396499933,396.64415595002305,398.6759848000197,0.23206575581272712
BR10,0.12,15,2023-04-18,2023-05-12,15,True,3471.6085356000262,True,2023-04-27,6,9,2706.2900799500194,765.3184556500065,765.3184556500065,0.5434641035987026
BR10,0.12,17,2023-06-19,2023-07-12,15,False,-77.27843099996448,False,,15,0,-77.27843099996448,0.0,0.0,
BR10,0.12,19,2023-07-14,2023-07-27,9,True,3156.9860684500204,False,,9,0,3156.9860684500204,0.0,0.0,
BR10,0.12,21,2023-08-07,2023-10-25,51,True,3990.4253333501124,True,2023-08-15,5,27,1593.356059350019,2397.069274000095,-1739.8190207499536,-0.36634053317652576
BR10,0.12,23,2023-11-15,2024-01-17,44,True,1765.3648109000649,True,2023-11-27,7,23,680.2875996000049,1085.07721130006,-1019.2389464999611,-0.317201802951141
BR10,0.12,25,2024-03-11,2024-04-23,29,False,-1322.0269225999368,True,2024-03-28,12,10,617.8530384000201,-1939.879960999957,-318.7974568999741,-0.15476609878693331
BR10,0.12,27,2024-05-20,2024-05-31,9,True,3110.6215427000366,True,2024-05-31,8,1,2396.20642140003,714.4151213000064,714.4151213000064,3.0182303392480203
BR10,0.12,29,2024-07-09,2024-09-06,43,True,1241.6788731501324,True,2024-07-18,6,24,1616.775727150018,-375.09685399988535,-1940.576984499931,-0.4232885109722751
BR10,0.12,31,2024-10-08,2024-10-16,6,True,2989.211856400008,False,,6,0,2989.211856400008,0.0,0.0,
BR10,0.12,33,2024-11-11,2025-01-13,44,True,3943.7350594001255,True,2024-11-19,5,24,3317.6219628000185,626.113096600107,-2344.3423465499463,-0.4606317371305499
BR10,0.12,37,2025-02-19,2025-04-08,33,True,1552.8668146500636,True,2025-03-03,7,21,748.7635778000167,804.1032368500469,205.34594030003257,0.09630471760185066
BR10,0.12,41,2025-09-23,2025-10-14,9,True,3613.543202736054,True,2025-10-14,8,1,-1543.4905938929433,5157.033796628997,5157.033796628997,7.93511893618864
BR10,0.12,43,2025-10-29,2025-11-24,18,True,8776.806305427173,True,2025-11-11,8,10,-374.3947088369223,9151.201014264094,9151.201014264094,1.3997854674648602
BR10,0.12,45,2025-12-09,2025-12-18,7,True,1063.1068870410813,True,2025-12-16,4,3,2501.849401965058,-1438.7425149239766,-1438.7425149239766,-0.8167397940624342
BR10,0.12,47,2025-12-25,2026-03-23,54,True,2799.5816295453387,True,2026-01-09,8,27,3486.15010188007,-686.5684723347315,-865.6116971398249,-0.0398931157376923
BR10,0.12,49,2026-06-03,2026-06-11,6,True,2930.6199484440617,False,,6,0,2930.6199484440617,0.0,0.0,
BR10,0.12,51,2026-06-22,2026-07-30,28,True,14363.222838201198,True,2026-06-30,5,18,5404.664145789044,8958.558692412158,3701.0689183441295,0.3206189650329294
BR10,0.2,1,2018-06-13,2018-10-18,84,True,2419.301214850151,True,2018-10-09,76,8,1110.2989419001435,1309.002272950007,1309.002272950007,1.3164301874416184
BR10,0.2,3,2019-04-18,2019-06-18,39,True,2165.3739932500616,True,2019-04-30,7,26,2190.4294425000126,-25.055449249950357,-483.43835264996096,-0.21346515926966522
BR10,0.2,5,2020-01-22,2020-03-23,37,True,464.3133507000489,True,2020-03-02,21,16,-2149.455215699969,2613.768566400018,2613.768566400018,1.0934270734924287
BR10,0.2,11,2023-04-18,2023-05-12,15,True,3471.6085356000262,True,2023-04-27,6,9,2706.2900799500194,765.3184556500065,765.3184556500065,0.5434641035987026
BR10,0.2,13,2023-07-14,2023-10-25,67,True,2588.909810950145,True,2023-07-28,9,33,3156.9860684500204,-568.0762574998753,-4959.805655199941,-0.741712998455261
BR10,0.2,15,2023-11-15,2024-01-17,44,True,1765.3648109000649,True,2023-11-27,7,23,680.2875996000049,1085.07721130006,-1019.2389464999611,-0.317201802951141
BR10,0.2,17,2024-03-11,2024-04-23,29,False,-1322.0269225999368,True,2024-03-28,12,10,617.8530384000201,-1939.879960999957,-318.7974568999741,-0.15476609878693331
BR10,0.2,19,2024-07-09,2024-09-06,43,True,1241.6788731501324,True,2024-07-18,6,24,1616.775727150018,-375.09685399988535,-1940.576984499931,-0.4232885109722751
BR10,0.2,23,2025-10-29,2025-11-24,18,True,8776.806305427173,True,2025-11-11,8,10,-374.3947088369223,9151.201014264094,9151.201014264094,1.3997854674648602
BR10,0.2,27,2026-06-03,2026-07-30,40,True,9063.723145257278,True,2026-06-12,6,23,2930.6199484440617,6133.1031968132165,-3588.728200883856,-0.1908183367625521
BR20,0.08,1,2018-06-13,2018-07-11,19,True,2602.6259725500513,False,,19,0,2602.6259725500513,0.0,0.0,
BR20,0.08,3,2018-07-24,2018-10-18,56,True,2152.560186950079,True,2018-10-09,48,8,843.5579140000714,1309.002272950007,1309.002272950007,1.3164301874416184
BR20,0.08,5,2018-11-19,2018-11-29,8,True,1183.883747300011,True,2018-11-26,4,4,838.7977849000101,345.0859624000008,345.0859624000008,0.7231167928862879
BR20,0.08,7,2019-03-07,2019-03-26,13,True,1686.7071411000184,False,,13,0,1686.7071411000184,0.0,0.0,
BR20,0.08,9,2019-04-18,2019-06-18,39,True,2165.3739932500616,True,2019-05-06,8,25,2189.228372700016,-23.854379449953456,-482.23728284996383,-0.22169301019413956
BR20,0.08,11,2019-07-03,2019-07-22,13,True,444.62125455001706,False,,13,0,444.62125455001706,0.0,0.0,
BR20,0.08,13,2019-07-31,2019-08-07,5,True,281.06738230001133,False,,5,0,281.06738230001133,0.0,0.0,
BR20,0.08,15,2019-09-24,2019-10-09,6,True,1178.7874521000135,False,,6,0,1178.7874521000135,0.0,0.0,
BR20,0.08,17,2019-12-16,2019-12-27,9,True,687.9746505500234,False,,9,0,687.9746505500234,0.0,0.0,
BR20,0.08,21,2020-02-24,2020-03-23,20,True,3691.0958327500257,True,2020-03-02,4,16,1077.3272663500074,2613.768566400018,2613.768566400018,1.0934270734924287
BR20,0.08,23,2020-05-06,2020-05-25,13,True,933.6649871500254,True,2020-05-19,8,5,690.8524650000134,242.81252215001197,242.81252215001197,0.35430677924440274
BR20,0.08,25,2020-07-09,2020-07-27,12,True,2543.3990402000227,True,2020-07-27,11,1,2362.02432410002,181.37471610000284,181.37471610000284,1.2745939290232104
BR20,0.08,27,2020-08-17,2020-11-02,49,False,-367.6967274499161,True,2020-09-08,15,17,602.8080760000205,-970.5048034499365,-487.861844249973,-0.21834788492242035
BR20,0.08,29,2020-11-10,2020-12-28,34,False,-184.21310444995498,True,2020-12-08,19,6,-3.1357313499740087,-181.07737309998095,-844.299603099993,-1.0361984613069244
BR20,0.08,31,2021-01-18,2021-02-05,14,True,1770.255351600024,True,2021-02-03,11,3,1501.6089597000228,268.6463919000013,268.6463919000013,0.6316864201682386
BR20,0.08,33,2021-04-19,2021-07-29,69,True,471.7458796500835,True,2021-05-07,10,36,450.73112920001756,21.014750450066238,-328.7802752999569,-0.08636512435991499
BR20,0.08,37,2021-12-21,2022-05-24,99,False,-641.8320625998729,True,2022-01-13,15,33,-412.1867144999815,-229.6453480998914,162.02146595004652,0.033426878006469485
BR20,0.08,39,2022-08-11,2022-10-10,36,True,232.14771630002963,True,2022-08-31,13,15,-158.58922389998452,390.7369402000142,392.7687690500109,0.3051475351457867
BR20,0.08,47,2023-04-20,2023-05-12,13,True,3484.9765602000234,True,2023-04-28,5,8,2477.4460535500148,1007.5305066500084,1007.5305066500084,0.8018153956365921
BR20,0.08,51,2023-06-19,2023-06-28,5,True,766.847540300015,False,,5,0,766.847540300015,0.0,0.0,
BR20,0.08,53,2023-06-30,2023-07-12,8,True,1711.1463609000123,False,,8,0,1711.1463609000123,0.0,0.0,
BR20,0.08,55,2023-07-14,2023-07-27,9,True,3156.9860684500204,False,,9,0,3156.9860684500204,0.0,0.0,
BR20,0.08,57,2023-08-07,2023-08-18,9,True,2353.687694200021,True,2023-08-15,5,4,1593.356059350019,760.3316348500022,760.3316348500022,0.8515438754573753
BR20,0.08,59,2023-08-22,2023-09-15,18,True,3077.8165092500462,True,2023-09-08,12,6,2740.731713900025,337.08479535002044,337.08479535002044,0.30332121040576854
BR20,0.08,61,2023-09-22,2023-10-25,17,True,2343.1885098500334,True,2023-10-16,9,8,1955.601799050028,387.5867108000054,387.5867108000054,0.20585949136770987
BR20,0.08,63,2023-11-15,2023-12-05,14,True,1391.0260818000202,True,2023-12-05,13,1,823.136391300019,567.889690500001,567.889690500001,3.850099596610177
BR20,0.08,65,2023-12-08,2023-12-26,12,True,1388.5534114000163,False,,12,0,1388.5534114000163,0.0,0.0,
BR20,0.08,67,2023-12-29,2024-01-17,12,True,1547.4189745500141,True,2024-01-05,3,9,1245.5013292000044,301.91764535000993,301.91764535000993,0.2437530171046003
BR20,0.08,73,2024-03-19,2024-04-10,14,True,2834.2643573500295,True,2024-04-08,11,3,2413.5882696000253,420.6760877500043,420.6760877500043,0.6398319817343644
BR20,0.08,77,2024-05-20,2024-05-31,9,True,3110.6215427000366,False,,9,0,3110.6215427000366,0.0,0.0,
BR20,0.08,79,2024-07-09,2024-09-06,43,True,1241.6788731501324,True,2024-07-18,6,24,1616.775727150018,-375.09685399988535,-1940.576984499931,-0.4232885109722751
BR20,0.08,81,2024-10-08,2024-10-16,6,True,2989.211856400008,False,,6,0,2989.211856400008,0.0,0.0,
BR20,0.08,83,2024-10-22,2024-11-01,8,True,16.102027000020314,False,,8,0,16.102027000020314,0.0,0.0,
BR20,0.08,85,2024-11-11,2024-12-16,25,True,4305.311269650078,True,2024-11-19,5,11,3317.6219628000185,987.6893068500596,-327.3179166999746,-0.14923670760078844
BR20,0.08,87,2024-12-26,2025-01-13,11,True,2456.9315396000293,True,2025-01-03,4,7,2125.0490040000086,331.8825356000199,331.8825356000199,0.22211436453668962
BR20,0.08,91,2025-02-19,2025-04-08,33,True,1552.8668146500636,True,2025-03-10,12,16,328.8851592500196,1223.981655400044,625.2243588500294,0.25876671494765735
BR20,0.08,95,2025-09-23,2025-10-14,9,True,3613.543202736054,False,,9,0,3613.543202736054,0.0,0.0,
BR20,0.08,97,2025-10-29,2025-11-24,18,True,8776.806305427173,True,2025-11-24,17,1,3822.7637635651663,4954.042541862006,4954.042541862006,8.121381216167224
BR20,0.08,99,2025-12-09,2025-12-18,7,True,1063.1068870410813,False,,7,0,1063.1068870410813,0.0,0.0,
BR20,0.08,101,2025-12-25,2026-02-04,27,True,5325.389028729188,True,2026-01-30,23,4,3476.434449654167,1848.954579075021,1848.954579075021,0.8368840029492495
BR20,0.08,103,2026-02-26,2026-03-23,17,True,3114.1810198710978,True,2026-03-10,7,10,-304.58637887396236,3418.76739874506,3418.76739874506,0.6570866672377438
BR20,0.08,105,2026-06-03,2026-06-11,6,True,2930.6199484440617,False,,6,0,2930.6199484440617,0.0,0.0,
BR20,0.08,107,2026-06-22,2026-07-06,10,True,9610.253159976091,True,2026-07-03,8,2,8881.09790468407,729.1552552920209,729.1552552920209,0.5180553121675266
BR20,0.08,109,2026-07-09,2026-07-20,7,True,11855.407948155045,True,2026-07-17,5,2,5257.489774068026,6597.918174087019,6597.918174087019,5.417043152594882
BR20,0.08,111,2026-07-23,2026-07-30,5,True,2934.2180460420473,True,2026-07-24,0,5,0.0,2934.2180460420473,2934.2180460420473,1.0342081656558677
BR20,0.08,113,2026-08-10,2026-08-25,11,True,6299.334219339073,False,,11,0,6299.334219339073,0.0,0.0,
BR20,0.12,1,2018-06-13,2018-10-18,84,True,2419.301214850151,True,2018-10-09,76,8,1110.2989419001435,1309.002272950007,1309.002272950007,1.3164301874416184
BR20,0.12,3,2019-03-07,2019-03-26,13,True,1686.7071411000184,False,,13,0,1686.7071411000184,0.0,0.0,
BR20,0.12,5,2019-04-18,2019-06-18,39,True,2165.3739932500616,True,2019-05-06,8,25,2189.228372700016,-23.854379449953456,-482.23728284996383,-0.22169301019413956
BR20,0.12,7,2020-01-22,2020-03-23,37,True,464.3133507000489,True,2020-03-02,21,16,-2149.455215699969,2613.768566400018,2613.768566400018,1.0934270734924287
BR20,0.12,13,2022-08-11,2022-10-10,36,True,232.14771630002963,True,2022-08-31,13,15,-158.58922389998452,390.7369402000142,392.7687690500109,0.3051475351457867
BR20,0.12,15,2023-04-18,2023-05-12,15,True,3471.6085356000262,True,2023-04-28,7,8,2464.0780289500176,1007.5305066500084,1007.5305066500084,0.8018153956365921
BR20,0.12,17,2023-06-19,2023-07-12,15,False,-77.27843099996448,False,,15,0,-77.27843099996448,0.0,0.0,
BR20,0.12,19,2023-07-14,2023-07-27,9,True,3156.9860684500204,False,,9,0,3156.9860684500204,0.0,0.0,
