id,scale,window,label,phase,n,overnight_log_pct,intraday_log_pct,total_log_pct,linked_overnight_pct,linked_intraday_pct,linked_total_pct,raw_overnight_log_pct,action_adjustment_log_pct,gross_rt_cash,rt_cash,rt_mean_pct,pt_cash,pt_mean_pct,cost_cash
D_I10,0.12,primary,D,early,4,-0.4717297915276577,-1.720725950051491,-2.192455741579168,-0.47061889404451435,-1.7060060119354836,-2.1685961193543135,-0.4717297915276577,0.0,1030.0000000000082,595.7939583810403,0.24081513997121817,-1463.691448880967,-0.5981738264444331,434.20604161896784
D_I10,0.12,primary,D,middle,34,-12.070416027603525,-12.858509826902994,-24.928925854506552,-11.370387758791908,-12.066127096936631,-22.06454941733821,-14.820707916566198,-2.750291888962674,5659.999999999996,3532.615895742126,0.16277415409026502,-7784.5561797418595,-0.5462025382132069,2127.3841042578715
D_I10,0.12,primary,D,late,52,-40.88177203706337,-20.027376775008474,-60.90914881207179,-33.556466568885526,-18.149335831957718,-45.61552658991756,-40.88177203706337,0.0,5540.000000000002,2607.487218761197,0.15753129667969235,-8469.744753760817,-0.5581001715296717,2932.5127812388055
D_I10,0.12,primary,R,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D_I10,0.12,primary,R,early,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D_I10,0.12,primary,R,middle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D_I10,0.12,primary,R,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D_I10,0.12,primary,EDGE,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D_I10,0.12,primary,EDGE,early,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D_I10,0.12,primary,EDGE,middle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D_I10,0.12,primary,EDGE,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D_I10,0.2,full_2020,U,ALL,34,-16.40203755713342,52.90154463089338,36.49950707376005,-15.127527154722209,69.7260441699653,44.050690749518125,-16.40203755713342,0.0,-11139.999999999996,-12713.25643327492,-1.8617007665285974,9560.667361275078,1.3565167892497811,1573.256433274921
D_I10,0.2,full_2020,U,early,25,-14.798256571680637,40.834899978982016,26.03664340730147,-13.755384905859112,50.4332081146443,29.740541312243014,-14.798256571680637,0.0,-9310.000000000005,-10397.93625681995,-1.948408630325166,8217.24693682007,1.428524453081112,1087.9362568199444
D_I10,0.2,full_2020,U,middle,5,-3.0890175493847427,8.729942627508871,5.640925078124153,-3.041794890109288,9.122337175524148,5.803059499351252,-3.0890175493847427,0.0,-2059.9999999999986,-2323.536800003989,-2.038197429875227,1795.408818504006,1.6074952936883797,263.53680000399
D_I10,0.2,full_2020,U,late,4,1.4852365639319607,3.336702024402497,4.821938588334428,1.4963210109515417,3.392994283257035,4.940085380569305,1.4852365639319607,0.0,230.0000000000058,8.216623549019346,-1.099155788616756,-451.9883940489973,0.5927457597557136,221.78337645098654
D_I10,0.2,full_2020,D,ALL,91,-49.28536244551825,-22.090974245107848,-71.37633669062605,-38.91193194856714,-19.82109554616515,-51.02025628434801,-52.03565433448092,-2.750291888962674,6970.000000000016,2891.027224315254,-0.012353121182988801,-11044.315913314771,-0.4159655388726858,4078.9727756847633
D_I10,0.2,full_2020,D,early,1,-0.07069636208198944,0.7749246246232716,0.7042282625412951,-0.07067137809186885,0.7779349363507659,0.7067137809187329,-0.07069636208198944,0.0,-109.99999999999943,-141.54536554999606,-1.0010280449080344,78.39966305000212,0.5544530625884166,31.54536554999663
D_I10,0.2,full_2020,D,middle,38,0.21903223401815688,-8.257050520579888,-8.038018286561677,0.2192722848467545,-7.9253481854507815,-7.723453992652275,-2.531259654944517,-2.750291888962674,1950.000000000013,470.48451975010215,-0.01898981092632161,-3428.5060047499087,-0.39613816580568845,1479.515480249911
D_I10,0.2,full_2020,D,late,52,-49.43369831745442,-14.608848349151232,-64.04254666660567,-39.00248029251924,-13.59187571233649,-47.29318735876799,-49.43369831745442,0.0,5130.000000000002,2562.0880701151477,0.01150974677800534,-7694.209571614864,-0.44911666921897425,2567.9119298848555
D_I10,0.2,full_2020,R,ALL,208,-26.130696593963354,-14.1549026246227,-40.28559921858589,-22.995549410385618,-13.198738085868522,-33.15916515817075,-28.305640960095396,-2.1749443661320447,4599.999999999996,-3989.0581897305665,-0.21216224521142396,-13187.089758268574,-0.3188293731162218,8589.058189730562
D_I10,0.2,full_2020,R,early,56,0.9628290172822247,12.318053393093345,13.280882410375582,0.9674791280879909,13.108860238771882,14.203164853600232,-1.2121153488498202,-2.1749443661320447,-1969.9999999999975,-4090.8357507838914,-0.5145616370498189,-152.59479421589344,-0.04326430647389728,2120.8357507838946
D_I10,0.2,full_2020,R,middle,76,-9.046406678895321,1.5194376208083564,-7.526969058086963,-8.649284144327712,1.531039762179449,-7.250668361541801,-9.046406678895321,0.0,590.0000000000045,-2885.4151142388073,-0.28328983576893213,-4065.15044626083,-0.21659822996851097,3475.4151142388127
D_I10,0.2,full_2020,R,late,76,-18.047118932350255,-27.992393638524415,-46.0395125708745,-16.51232662860597,-24.41587687145113,-36.89657416180472,-18.047118932350255,0.0,5979.999999999989,2987.1926752921336,0.08178594985858582,-8969.344517791851,-0.6241084601056454,2992.8073247078546
D_I10,0.2,full_2020,EDGE,ALL,2,5.091019537023544,-0.10892211613831053,4.982097420885232,5.222839405867729,-0.10886281753310957,5.108290858202161,3.9380134154697886,-1.1530061215537553,70.00000000000028,-131.69608541098023,-0.12715552144530223,-271.66111308898024,-0.23086160988752596,201.69608541098052
D_I10,0.2,full_2020,EDGE,early,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
D_I10,0.2,full_2020,EDGE,middle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
