scale,segment,label,phase,n,overnight_log_pct,intraday_log_pct,total_log_pct,linked_overnight_pct,linked_intraday_pct,linked_total_pct,raw_overnight_log_pct,action_adjustment_log_pct,gross_rt_cash,rt_cash,rt_mean_pct,pt_cash,pt_mean_pct,cost_cash
0.08,34,U,late,4,0.8183408675367619,0.24680644161001464,1.06514730914679,0.8216984289306135,0.2471112594265329,1.0708401976935784,0.8183408675367619,0.0,-29.999999999999375,-166.1636951499927,-0.38064399330502197,-106.19367984999457,-0.19152618086823148,136.16369514999337
0.08,35,R,early,23,2.026099227872532,-6.3565010411377205,-4.3304018132652295,2.046763944878288,-6.158688930477983,-4.237978810105967,2.026099227872532,0.0,760.0000000000015,-25.237431199969194,-0.017673189001050922,-1544.4778187999673,-0.5529373135109291,785.2374311999708
0.08,35,R,middle,23,2.3244425819959296,-7.476170945696225,-5.151728363700343,2.3516682879682405,-7.203541483045492,-5.021276595744713,2.3244425819959296,0.0,870.0000000000027,95.01714435003058,0.031158576527903586,-1644.113299349975,-0.6048060224124122,774.9828556499724
0.08,35,R,late,22,-0.19791389389942712,-1.4281381932786033,-1.626052087178027,-0.19771817349302007,-1.4179886736192493,-1.6129032258064482,-0.19791389389942712,0.0,159.99999999999994,-575.7390891999638,-0.2320612435676118,-895.5791707999765,-0.344047192104243,735.7390891999639
0.08,36,U,early,6,-0.08506741563976644,3.3992982002424657,3.314230784602719,-0.08503124357135662,3.457734604133416,3.369763205828788,-0.08506741563976644,0.0,-379.9999999999972,-575.7628368999888,-0.8608838497965254,183.85735690000206,0.27706446101257776,195.7628368999916
0.08,36,U,middle,5,-0.7656185655020668,6.084196129749085,5.318577564247034,-0.7626951720015859,6.273094829480417,5.462555066079322,-0.7656185655020668,0.0,-710.0000000000008,-878.4220735499932,-1.5152845141136744,540.8682885500085,0.9377859770607513,168.4220735499924
0.08,36,U,late,5,0.0025949499580867064,1.4899700717094904,1.4925650216675812,0.002594983627204363,1.5011254609091105,1.5037593984962536,0.0025949499580867064,0.0,-180.0000000000015,-351.52433589999384,-0.5856546469267878,8.295755900007904,0.014832664262581069,171.52433589999237
0.08,37,D,early,33,-1.3696096974150842,-6.237645010086249,-7.607254707501339,-1.3602732168511276,-6.047086562719808,-7.325102880658458,-1.3696096974150842,0.0,720.0000000000007,-387.40283139995677,-0.10410060421983286,-1826.683198599964,-0.4709201213259691,1107.4028313999574
0.08,37,D,middle,33,0.4559782145623991,-10.834269936937174,-10.378291722374739,0.45701937711314583,-10.267996727683816,-9.857904085257495,0.4559782145623991,0.0,1130.000000000006,87.652415650049,0.02492240565963696,-2171.2181606499653,-0.6155607884618864,1042.347584349957
0.08,37,D,late,33,-4.352276916713625,-6.5676522797855394,-10.91992919649919,-4.258924560269749,-6.356626973308066,-10.34482758620689,-4.352276916713625,0.0,629.9999999999991,-342.08164684996524,-0.11838772520986338,-1601.451968149978,-0.49288258510804045,972.0816468499644
0.08,38,R,early,19,-3.2192946287756414,9.810415123730019,6.591120494954354,-3.168026964372942,10.307766602966407,6.813186813186833,-3.2192946287756414,0.0,-920.0000000000017,-1470.6066395999756,-0.835751250404543,368.47382960002636,0.21762045719485124,550.606639599974
0.08,38,R,middle,19,-0.6211705771864728,0.1054396764719634,-0.5157309007145027,-0.6192453012352568,0.105495283641125,-0.5144032921810975,-0.6211705771864728,0.0,-10.000000000001592,-571.512320049982,-0.3178796633715402,-551.522314949973,-0.2926473469870814,561.5123200499804
0.08,38,R,late,18,0.23276603007448068,6.392515622577266,6.6252816526518075,0.23303714050845348,6.601261136853891,6.84968166755323,-4.9551192113704445,-5.187885241444926,-620.0000000000027,-1157.969653099978,-0.6661330012100973,81.41066310002563,0.05814325143666012,537.9696530999752
0.08,39,D,early,12,-4.423124834635517,-1.562913957732356,-5.986038792367892,-4.326731096219108,-1.5507638385282145,-5.810397553516819,-4.423124834635517,0.0,150.00000000000037,-199.90415924998757,-0.18064315302174197,-499.7542357499876,-0.4337961482419566,349.90415924998797
0.08,39,D,middle,12,-0.12407984986812466,1.627867586322218,1.5037877364540617,-0.12400290265102913,1.6411895404707757,1.5151515151515256,-0.12407984986812466,0.0,-149.99999999999852,-496.6442057499904,-0.44712942698449815,-196.79412924998852,-0.1710008701232444,346.6442057499918
0.08,39,D,late,12,0.5154163865770167,-14.448975790788786,-13.93355940421177,0.5167469418191697,-13.453622348256797,-13.006396588486144,0.5154163865770167,0.0,1259.9999999999943,928.6960813000076,0.8636906196888351,-1590.0445612999833,-1.4940695941095334,331.30391869998687
0.08,40,U,early,38,-3.042269382467133,14.929446121625134,11.88717673915801,-2.996458110313106,16.10148127135707,12.62254901960785,-3.042269382467133,0.0,-1269.999999999997,-2314.275601349956,-0.7201878059351303,224.45504635004102,0.0838843716826934,1044.2756013499593
0.08,40,U,middle,38,8.925161815245348,-4.768996253728014,4.156165561517318,9.335572986685442,-4.657065992763432,4.243743199129455,8.925161815245348,0.0,450.00000000000284,-650.8531677499647,-0.18696829818461114,-1550.4033972499608,-0.4295831334714244,1100.8531677499675
0.08,40,U,late,37,13.03618461770416,48.126275701600385,61.1624603193044,13.924053858534,61.811640048514185,84.3423799582462,13.03618461770416,0.0,-6159.999999999985,-7349.443725799941,-1.658269342266292,4964.399415800044,1.0634092615715862,1189.443725799955
0.08,41,R,early,1,-3.33940068153903,3.169380804935504,-0.17001987660351817,-3.284258210645541,3.2201405152224805,-0.1698754246885703,-3.33940068153903,0.0,-550.0000000000007,-594.7735627499995,-3.4822808123536277,504.67671775000406,2.954781719847799,44.77356274999886
0.08,41,R,middle,1,-3.1693808049355074,-3.7582711149042893,-6.92765191983979,-3.1196823596142957,-3.688524590163933,-6.693136698808844,-3.1693808049355074,0.0,629.999999999999,585.8282431500006,3.4299077467798638,-673.5420781499957,-3.9434547901053616,44.17175684999836
0.08,41,R,late,1,1.50832422113285,-3.2869666329760063,-1.7786424118431505,1.5197568389057725,-3.233532934131733,-1.7629179331306921,1.50832422113285,0.0,539.9999999999991,496.5497526999979,2.9733518125748377,-582.9105226999985,-3.490482171856278,43.450247300001195
0.08,42,U,early,2,-0.7631487090466297,7.1163932997101425,6.353244590663547,-0.7602441227535154,7.375723568285984,6.559405940594064,-0.7631487090466297,0.0,-1189.9999999999977,-1277.0686509499974,-3.888095053524836,1101.7419559500008,3.35530681736915,87.06865094999966
0.08,42,U,middle,2,-3.7294474200562275,4.826772898107516,1.0973254780513007,-3.6607600631990964,4.945158632000102,1.1033681765389158,-3.7294474200562275,0.0,-840.0000000000034,-929.7578392,-2.7147104580229175,749.4025892000072,2.189337728358164,89.75783919999657
0.08,42,U,late,1,3.332700411606701,5.406722127027579,8.739422538634276,3.388856978747845,5.555555555555558,9.132682366456057,3.332700411606701,0.0,-1000.0,-1046.861005,-5.815894472222222,952.139505,5.289663916666666,46.86100499999998
0.08,43,R,early,1,-1.1646505386323578,-2.207357455308261,-3.3720079939406125,-1.1578947368421022,-2.183173588924392,-3.3157894736842053,-1.1646505386323578,0.0,410.0000000000001,362.2828920499993,1.9290888820553744,-457.3073170499971,-2.435076235622988,47.71710795000081
0.08,43,R,middle,1,-1.7019351238195077,-3.3214423842874172,-5.023377508106924,-1.6875340228633795,-3.266888150609082,-4.899292324442039,-1.7019351238195077,0.0,589.9999999999999,543.8287329500042,3.011233294296812,-635.5815679499995,-3.519277784883718,46.17126704999566
0.08,43,R,late,1,0.9683926432680136,-1.657654418577697,-0.6892617753096819,0.9730967372638899,-1.643990929705208,-0.6868918145391922,0.9683926432680136,0.0,289.99999999999915,244.52392144999737,1.3861900308956767,-335.18622644999897,-1.900148676020402,45.47607855000177
0.08,44,U,early,2,0.04786283167167397,1.7231060466228916,1.7709688782945598,0.04787428775261413,1.7380371551885974,1.786743515850128,0.04786283167167397,0.0,-310.0000000000023,-402.3956165499957,-1.2104264202853763,217.29454155000792,0.6927315995091543,92.3956165499934
0.08,44,U,middle,2,-0.8977359560478605,2.4150452001706233,1.5173092441227567,-0.8937183383357106,2.444443601267576,1.5288788221970568,-0.8977359560478605,0.0,-430.0000000000033,-522.0529171499961,-1.485680152164145,337.5173021500075,0.9668332302789304,92.0529171499929
0.08,44,U,late,1,-0.2792517871673522,7.070654027424066,6.791402240256707,-0.2788622420524356,7.326621923937382,7.027328499721142,-0.2792517871673522,0.0,-1310.0000000000023,-1356.7767665499962,-7.588236949384766,1261.913901550004,7.057684013143198,46.77676654999391
0.08,45,R,early,1,-0.5748643999468221,-9.96697738615532,-10.541841786102136,-0.5732152162584825,-9.486373165618446,-10.005211047420538,-0.5748643999468221,0.0,1809.9999999999986,1762.391049050001,9.23685036189728,-1855.799874049996,-9.726414434224296,47.608950949997734
0.08,45,R,middle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
0.08,45,R,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
0.08,46,R,early,1,0.0,9.546808700785327,9.546808700785327,0.0,10.017371163867983,10.017371163867983,0.0,0.0,-1730.0000000000005,-1775.7590736499983,-10.282333952808328,1682.5118086500015,9.742396112623055,45.759073649997845
0.08,46,R,middle,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
0.08,46,R,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
0.08,47,D,early,5,-1.7275937241099555,-14.834376993492345,-16.56197071760231,-1.71275638955263,-13.786531199196098,-15.263157894736839,-1.7275937241099555,0.0,2710.000000000003,2477.4460535500148,2.543443021919187,-2939.8453285499927,-3.052039283161505,232.5539464499882
0.08,47,D,middle,4,-1.2829313856178213,-7.950393494786953,-9.233324880404785,-1.2747369015524028,-7.6425614255605385,-8.81987577639752,-1.2829313856178213,0.0,1219.9999999999989,1055.0698911000059,1.6868972348264537,-1383.7107310999922,-2.2157019837988075,164.93010889999294
0.08,47,D,late,4,-1.451684337733869,-0.7522616188952603,-2.203945956629132,-1.4411982038310776,-0.749439212905695,-2.1798365122615726,-1.451684337733869,0.0,109.99999999999943,-47.53938444999746,-0.08326644355326956,-267.4294405499938,-0.45765537643446097,157.5393844499969
0.08,48,R,early,2,1.595779272992487,1.2870559170052573,2.8828351899977718,1.6085798293319142,1.2953741300486983,2.924791086350988,1.595779272992487,0.0,-189.9999999999995,-270.09624594999485,-0.9524485008018293,109.71385095000329,0.4125010487154701,80.09624594999536
0.08,48,R,middle,1,0.4724949728653004,4.606077337653453,5.078572310518758,0.47361299052774974,4.7138047138047146,5.209742895805158,0.4724949728653004,0.0,-700.000000000001,-740.3465784999989,-4.985498845117839,658.953778500003,4.4373991818182015,40.34657849999792
0.08,48,R,late,1,2.2887203724452307,2.7280054993567013,5.01672587180194,2.3151125401929207,2.7655562539283585,5.144694533762073,2.2887203724452307,0.0,-440.00000000000125,-482.3546471999974,-3.0317702526712598,397.2055772000044,2.496578109365206,42.35464719999612
0.08,49,R,early,2,-0.019304252105348252,-5.901820549018461,-5.92112480112381,-0.019302388954492558,-5.731039312550874,-5.749235474006124,-0.019304252105348252,0.0,940.0000000000013,854.8254597000009,2.642129497798159,-1024.2350197000028,-3.163231625956702,85.17454030000033
0.08,49,R,middle,1,-0.19486852545263705,-0.9800797170427474,-1.1749482424953919,-0.194678780012969,-0.975292587776333,-1.1680726800778696,-0.19486852545263705,0.0,150.00000000000034,109.01659075000336,0.7088204860208279,-190.8334857499985,-1.2407898943432931,40.98340924999698
0.08,49,R,late,1,-0.5926918897767728,-2.136262814136196,-2.72895470391296,-0.5909389363099149,-2.1136063408190298,-2.692055154300721,-0.5926918897767728,0.0,320.0000000000003,279.5879716000023,1.8466840924702923,-360.09219159999776,-2.3784160607661677,40.41202839999801
0.08,50,U,early,6,5.979344067020668,13.014634700863692,18.993978767884375,6.1617236950956356,13.899505964786538,20.917678812415673,5.979344067020668,0.0,-2240.0000000000023,-2508.6460361999934,-2.462999916558592,1969.1151062000101,1.9376489856657544,268.6460361999915
0.08,50,U,middle,6,0.24002960301003048,8.925059934943508,9.16508953795352,0.24031790468527808,9.33546159533041,9.598214285714263,0.24002960301003048,0.0,-1690.0000000000011,-1970.6037034499918,-1.8505666756938324,1407.7071584500195,1.3331460253984178,280.6037034499905
0.08,50,U,late,6,2.3907610934261565,27.41582448262283,29.806585576048995,2.4195689036509718,31.542294464485277,34.72505091649696,2.3907610934261565,0.0,-6320.0,-6651.816731599985,-4.952824873679365,5981.866491600018,4.448887622041986,331.81673159998525
0.08,51,D,early,2,-4.3121429330965455,-3.3839611805162844,-7.696104113612845,-4.2204921410234,-3.3273456270795836,-7.40740740740742,-4.3121429330965455,0.0,839.9999999999999,716.6866892000102,1.4115028607555327,-962.4737391999936,-1.8899380627837403,123.3133107999897
0.08,51,D,middle,2,-1.1031000476801054,-5.171321302660579,-6.274421350340674,-1.097038208960515,-5.039883896128492,-6.08163265306122,-1.1031000476801054,0.0,1209.9999999999973,1095.0745610500019,2.305967477386961,-1323.7160560499908,-2.789277772941532,114.92543894999545
0.08,51,D,late,1,-4.5341099480604825,4.40364678539399,-0.13046316266649693,-4.4328552803129195,4.502046384720337,-0.1303780964797996,-4.5341099480604825,0.0,-990.000000000002,-1044.913709949997,-4.751767666894029,934.0967949500068,4.247825352205578,54.91370994999488
0.08,52,R,early,1,0.1304631626664949,3.3756676630154367,3.5061308256819386,0.13054830287206887,3.4332898739678264,3.5683202785030455,0.1304631626664949,0.0,-789.9999999999991,-846.8715989499952,-3.680450234463256,732.3388039500012,3.182697974576276,56.871598949996155
0.08,52,R,middle,1,-1.0559760215002216,6.771817405495086,5.715841383994862,-1.0504201680672232,7.006369426751591,5.882352941176472,-1.0559760215002216,0.0,-1649.9999999999986,-1708.4007332499964,-7.254355555201682,1589.95010825,6.751380502123142,58.40073324999776
0.08,52,R,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
0.08,53,D,early,3,-1.8850611573441978,-3.578996627416557,-5.4640577847607545,-1.8674049967110296,-3.515707824330596,-5.317460317460316,-1.8850611573441978,0.0,890.0000000000005,711.6167544500025,0.9076237025125734,-1067.493699449994,-1.3906611881970286,178.38324554999792
0.08,53,D,middle,3,-0.00444406874730522,-0.24733953048679735,-0.2517835992341051,-0.004443970000032871,-0.24703389830508718,-0.251466890192792,-0.00444406874730522,0.0,60.000000000002245,-114.16169969999174,-0.1655528296101657,-234.1017302999917,-0.32222645992200805,174.161699699994
0.08,53,D,late,2,-0.15820811826514,-5.325574505062437,-5.483782623327584,-0.15808303519426833,-5.1862499999999905,-5.3361344537815025,-0.15820811826514,0.0,1230.0000000000005,1113.6913061500015,2.3201902211458365,-1345.0793211499983,-2.8022485857291635,116.30869384999883
0.08,54,R,early,1,1.9776517976456607,7.541260378038672,9.518912175684335,1.9973368841544659,7.8328981723237545,9.986684420772306,1.9776517976456607,0.0,-1800.0000000000007,-1857.326118999997,-8.082359090513478,1740.874799000003,7.575608350739786,57.326118999996424
0.08,54,R,middle,1,3.684314507680178,5.854040499058857,9.53835500673901,3.7530266343825724,6.0287825748736035,10.008071025020172,3.684314507680178,0.0,-1550.0000000000007,-1612.711852749997,-6.272702655581474,1485.738937750003,5.778836786269945,62.7118527499963
0.08,54,R,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
0.08,55,D,early,3,0.03450385904828039,-8.329610448053863,-8.295106589005572,0.03450981231440901,-7.9921332535006995,-7.96038151137198,0.03450385904828039,0.0,2160.0,1971.7832558000096,2.498662823558382,-2346.057845799987,-2.9731098393282203,188.21674419999056
0.08,55,D,middle,3,-2.75848456834414,-3.1098656144648564,-5.868350182809015,-2.720785816222886,-3.062006692853006,-5.6994818652849695,-2.75848456834414,0.0,779.9999999999976,607.5585689000035,0.6923941783879265,-951.6618288999894,-1.1793647678639423,172.44143109999413
0.08,55,D,late,3,-0.9878926986320556,-3.2423452704368962,-4.230237969068949,-0.9830290677065047,-3.1903447831918683,-4.142011834319536,-0.9878926986320556,0.0,750.0,577.644243750007,0.8285596582674417,-921.6061387499894,-1.315205328212327,172.35575624999305
0.08,56,U,early,3,0.1364410194132414,2.274390026234698,2.4108310456479463,0.13653414252002347,2.300451480855585,2.440126525079091,-2.318491460246063,-2.454932479659304,-510.00000000000153,-675.0617275499937,-1.013049676128213,344.4285325500099,0.517715270321791,165.06172754999216
0.08,56,U,middle,2,-3.9525110671906214,3.199795536284305,-0.7527155309063197,-3.8754183840769896,3.251539418362011,-0.7498897220996932,-3.9525110671906214,0.0,-710.0000000000009,-819.4422485500002,-1.8692858430925092,599.8481135500035,1.3714224273930196,109.44224854999926
0.08,56,U,late,2,-2.0886933917684267,12.544712940474161,10.456019548705727,-2.067031271911363,13.365523034919915,11.022222222222235,-2.0886933917684267,0.0,-2949.999999999999,-3063.9976147499938,-6.727678135377633,2833.0538897500055,6.223251434106109,113.99761474999468
0.08,57,D,early,3,-6.415575041968557,-8.58668191441288,-15.002256956381451,-6.214108376505196,-8.228355465668253,-13.931144915932748,-6.415575041968557,0.0,1960.0000000000007,1789.8567548000112,2.5704839437160096,-2128.1842447999925,-3.0547304284673458,170.14324519998968
0.08,57,D,middle,3,2.039468154609166,-2.552409358539437,-0.5129412039302846,2.0604074139595574,-2.520110771755052,-0.5116279069767434,2.039468154609166,0.0,559.9999999999987,399.3210278000076,0.5829254422277161,-720.1192577999889,-1.0777000561376788,160.67897219999116
0.08,57,D,late,3,-4.6530971171178335,-1.567273685810583,-6.220370802928422,-4.5465002954625,-1.5550558639589473,-6.030855539971952,-4.6530971171178335,0.0,319.9999999999967,164.50991160000228,0.23427005044346969,-475.17025159999037,-0.7336436997427791,155.49008839999436
0.08,58,R,early,1,0.24844733276617442,1.2820688429061469,1.5305161756723278,0.24875621890545485,1.2903225806451646,1.5422885572139222,0.24844733276617442,0.0,-260.0000000000016,-310.82552629999884,-1.542558443176173,208.9146063000012,1.0367970535980209,50.82552629999725
0.08,58,R,middle,1,3.79762048562133,5.728943251029643,9.526563736650978,3.870651641352274,5.89622641509433,9.995100440960304,3.79762048562133,0.0,-1250.0,-1303.4509062500008,-6.148353331367929,1195.2997312500029,5.638206279481145,53.4509062500008
0.08,58,R,late,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
0.08,59,D,early,6,4.466305100784926,-7.404369540106928,-2.938064439321996,4.567546124907984,-7.136888395429891,-2.8953229398663685,4.466305100784926,0.0,1580.0000000000016,1290.71491040001,0.9533389164877369,-1867.6059453999899,-1.3973694173941802,289.2850895999917
0.08,59,D,middle,6,-4.339421883291716,-8.360547192839032,-12.699969076130744,-4.246616221919922,-8.020593089917877,-11.926605504587155,-4.339421883291716,0.0,1699.999999999999,1450.016803500015,1.1662441366415404,-1949.133638499974,-1.5637861311793653,249.98319649998416
0.08,59,D,late,6,-2.587019390841868,-3.147206035855764,-5.734225426697619,-2.5538427552434144,-3.0981969908163998,-5.572916666666668,-2.587019390841868,0.0,570.0000000000038,337.08479535002044,0.30332121040576854,-802.6303528499832,-0.7118002911341837,232.9152046499833
0.08,60,U,early,2,-0.16693704041204255,2.079041185089883,1.912104144677837,-0.1667977780390088,2.1008038026046423,1.930501930501926,-0.16693704041204255,0.0,-380.00000000000256,-455.51270189999286,-1.2525437462889148,304.29739690000713,0.8371105859897499,75.51270189999028
0.08,60,U,middle,2,-0.7096810262622079,-0.21448972644968292,-0.9241707527118778,-0.7071687370600346,-0.21425986161077984,-0.9199134199134219,-0.7096810262622079,0.0,40.0000000000027,-35.83041229999593,-0.0998810878064732,-115.81042270000319,-0.3127549151253067,75.83041229999863
0.08,60,U,late,1,-0.05462988390440146,8.582670468631694,8.528040584727298,-0.05461496450026582,8.961748633879774,8.902239213544515,-0.05462988390440146,0.0,-1640.0000000000005,-1678.647833199999,-9.172938979234967,1600.5325932000046,8.74607974426232,38.64783319999856
0.08,61,D,early,6,-0.7117590562079494,-4.856689676630151,-5.568448732838083,-0.7092320503894444,-4.740638825795032,-5.416248746238715,-0.7117590562079494,0.0,940.0000000000013,701.7871997000213,0.5935472779066008,-1177.7430446999933,-0.9983620966395366,238.21280029998
0.08,61,D,middle,6,-1.3650503567392214,-9.489641945984237,-10.854692302723423,-1.3557757931396883,-9.053286731354468,-10.286320254506895,-1.3650503567392214,0.0,1759.9999999999948,1534.9713038000077,1.3420771934219158,-1984.149153799981,-1.7539036298619406,225.02869619998657
0.08,61,D,late,5,-20.877702269441674,-1.4071063999531424,-22.284808669394845,-18.842382146085175,-1.3972529282678838,-19.976359338061478,-20.877702269441674,0.0,269.999999999996,106.43000635000413,0.041128624426798675,-433.4350638499867,-0.4794505532099854,163.5699936499919
0.08,62,U,early,5,0.7276236497983087,6.329097360007943,7.056721009806248,0.7302772628780412,6.533677901485836,7.311669128508111,0.7276236497983087,0.0,-869.9999999999993,-1028.1635843499857,-1.5189152439994467,711.4016418500139,1.071702721471648,158.16358434998676
0.08,62,U,middle,5,3.8124084467037203,1.351326634916097,5.16373508161982,3.8860131286904123,1.360498319862964,5.299380591878867,3.8124084467037203,0.0,-210.00000000000085,-373.7844010499988,-0.5010014217388076,46.1106535500048,0.06290474933130825,163.78440104999797
0.08,62,U,late,5,2.535627510891205,4.468180159469778,7.0038076703609855,2.5680479861016927,4.569506846145414,7.254901960784325,2.535627510891205,0.0,-710.0000000000009,-880.6959085499961,-1.1200957331938026,538.9492760500037,0.6883919356271345,170.69590854999532
0.08,63,D,early,5,-2.0390728601136576,-3.2154190654955963,-5.254491925609252,-2.0184243536548885,-3.164274107260924,-5.11882998171846,-2.0390728601136576,0.0,509.9999999999962,337.99621505000204,0.41019585119463875,-681.7489175499906,-0.8375124422325276,172.00378494999413
0.08,63,D,middle,5,-1.2464631495194165,-2.8170054514017653,-4.063468600921156,-1.2387269738232478,-2.777697817067803,-3.9820166987797077,-1.2464631495194165,0.0,439.9999999999995,273.8875397000074,0.3296029348576799,-605.8925746999889,-0.7634423508229793,166.11246029999216
0.08,63,D,late,4,0.726205169871726,-6.2258727446165905,-5.499667574744875,0.7288484342489238,-6.036025525278921,-5.351170568561868,0.726205169871726,0.0,910.0000000000019,779.1423270500107,1.306678783134307,-1040.4029095499966,-1.7414625027963042,130.85767294999118
0.08,64,R,early,1,-0.07069636208198944,0.7749246246232716,0.7042282625412951,-0.07067137809186885,0.7779349363507659,0.7067137809187329,-0.07069636208198944,0.0,-109.99999999999943,-141.54536554999606,-1.0010280449080344,78.39966305000212,0.5544530625884166,31.54536554999663
0.08,64,R,middle,1,0.9081445578241214,-0.34831104528202367,0.5598335125421054,0.9122807017543977,-0.3477051460361702,0.5614035087719405,0.9081445578241214,0.0,50.00000000000071,18.171495250002256,0.1263664481919489,-81.80351774999957,-0.5688700817107063,31.828504749998455
0.08,64,R,late,1,0.20913217799975267,9.3028520809655,9.511984258965263,0.20935101186321248,9.749303621169926,9.979064898813682,0.20913217799975267,0.0,-1400.0000000000005,-1432.5376169999977,-9.975888697771572,1366.7627470000004,9.517846427576604,32.537616999997226
0.08,65,D,early,4,0.8525777390543345,-5.795066071806621,-4.942488332752308,0.8562225339330648,-5.6303492403785125,-4.822335025380718,0.8525777390543345,0.0,889.9999999999989,756.5029594500054,1.221259328037357,-1023.0522719499928,-1.6524651070358765,133.49704054999333
0.08,65,D,middle,4,0.19763115001166726,-3.2435518984825253,-3.0459207484708486,0.19782656908405727,-3.1915129085951124,-2.9999999999999942,0.19763115001166726,0.0,480.0000000000004,349.0446049000068,0.559509705832241,-610.7155198999932,-0.9956020509984478,130.95539509999358
0.08,65,D,late,4,-1.8895460280214902,-2.8967299010546412,-4.786275929076145,-1.871806017998404,-2.8551768734435563,-4.673539518900357,-1.8895460280214902,0.0,409.99999999999835,283.0058470500044,0.49669365968318246,-536.789259549992,-0.9389977284707026,126.99415294999397
0.08,66,R,early,1,0.5751273940634414,-0.1434720475660294,0.43165534649742215,0.5767844268204758,-0.14336917562723928,0.43258832011536796,0.5751273940634414,0.0,19.999999999999574,-11.190312399998689,-0.0802172931899547,-51.18031759999869,-0.3668839971326071,31.190312399998263
0.08,66,R,middle,1,1.8492703380236977,4.20896895981182,6.058239297835508,1.866475233309406,4.2988019732205895,6.245513280689163,1.8492703380236977,0.0,-610.0000000000013,-641.876355549999,-4.523441547216342,577.8188030500029,4.07201411592673,31.876355549997697
0.08,66,R,late,1,0.0,2.1391189981317558,2.1391189981317558,0.0,2.1621621621621623,2.1621621621621623,0.0,0.0,-319.9999999999985,-352.6555015999973,-2.382807443243225,287.18458159999904,1.940436362162156,32.655501599998786
0.08,67,D,early,4,-2.304294225923986,-10.52113932644389,-12.825433552367867,-2.277948118460501,-9.986577983858421,-12.03703703703702,-2.304294225923986,0.0,1489.9999999999968,1365.1371924500045,2.3602931069819757,-1614.118194949987,-2.8025473989002676,124.86280754999231
0.08,67,D,middle,4,0.9902168808125901,-2.1244445412060253,-1.1342276603934733,0.9951357505877796,-2.1020371760306165,-1.1278195488722011,0.9902168808125901,0.0,280.00000000000114,160.1887539000043,0.29534328891000305,-399.6713188999976,-0.750578594785109,119.81124609999688
0.08,67,D,late,4,-2.556130148991922,-1.0834508124774442,-3.6395809614693713,-2.5237377266904346,-1.0776026239664238,-3.5741444866920173,-2.556130148991922,0.0,140.00000000000057,22.093028200005676,0.03072950654560791,-257.83700819999433,-0.4902145945473014,117.90697179999489
0.08,68,U,early,2,0.9437456615300417,10.377855898283475,11.32160155981353,0.9482129832239172,10.93547710654438,11.987381703470044,0.9437456615300417,0.0,-1390.0000000000005,-1451.0126769500002,-5.5923612683997845,1328.2926844500018,5.129143540160425,61.01267694999956
0.08,68,U,middle,2,1.0679759203930976,1.0226925615382743,2.0906684819313623,1.0736991392801292,1.0279399348253675,2.1126760563380236,1.0679759203930976,0.0,-139.9999999999988,-203.7794106999944,-0.7695505353972582,76.15062570000191,0.32561279761510864,63.779410699995594
0.08,68,U,late,2,0.47875700270160104,3.4433143126265207,3.922071315328133,0.4799048751486159,3.5032827003820044,4.0000000000000036,0.47875700270160104,0.0,-510.0000000000016,-574.4392350499988,-1.9912133527762093,445.3058975500047,1.546970498306124,64.43923504999732
0.08,69,R,early,2,-2.9990192066305177,-7.404494235045253,-10.403513441675772,-2.954494833936791,-7.137004190957438,-9.88063660477454,-2.9990192066305177,0.0,1050.0000000000007,986.386767750004,3.4122381877112096,-1113.0885052499978,-3.848423984506419,63.61323224999677
0.08,69,R,middle,1,-0.29476808373423774,-0.36968618813262033,-0.6644542718668613,-0.29433406916850036,-0.3690036900369065,-0.6622516556291425,-0.29476808373423774,0.0,50.00000000000071,19.432887750004,0.1434161457564871,-80.54212524999781,-0.594406828413268,30.56711224999671
0.08,69,R,late,1,-1.4925650216675592,0.0751597179312122,-1.4174053037363443,-1.4814814814814725,0.07518796992480592,-1.4074074074074017,-1.4925650216675592,0.0,-9.999999999999787,-40.21777504999665,-0.3023892860902004,-20.222772449998477,-0.1520509206766802,30.217775049996867
0.08,70,U,early,8,4.347473149280169,28.523968149921142,32.87144129920131,4.443360270058126,33.00807856765867,38.91810668670171,4.347473149280169,0.0,-4319.999999999998,-4586.427316599987,-3.9500277607245975,4051.413806600012,3.5072438482589323,266.427316599988
0.08,70,U,middle,7,-2.2014774072332393,3.2773350140770527,1.0758576068438064,-2.1774217434019763,3.331631170190199,1.0816657652785366,-2.2014774072332393,0.0,-600.0000000000014,-863.6182029999854,-0.7714144527989907,336.0819530000146,0.3564474201975542,263.61820299998396
