date,ordinal,open,close,signal_close,stage,rt_cash,rt_pct,pt_cash,pt_pct,later_open,hindsight_8,segment_8,phase_8,hindsight_12,segment_12,phase_12,hindsight_20,segment_20,phase_20,D,DD2,DD3,BR10,BR20,D_I10,DD2_I10,DD3_I10,BR10_I10,BR20_I10,PT_frozen
2023-01-05,1113,9.45,9.49,76.00604981057482,R,-69.10467520000117,-0.7312664042328165,10.855345200002477,0.1148713777778039,9.38,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-06,1114,9.48,9.38,75.1250523944354,R,70.90614049999971,0.7479550685653978,-128.99391049999846,-1.3606952584388023,9.47,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-09,1115,9.48,9.51,76.16623115896381,R,-59.16016014999898,-0.6240523222573733,0.8098551500010203,0.0085427758438926,9.54,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-10,1116,9.49,9.4,75.28523374282439,U,60.88084545000029,0.6415262955742919,-119.0292004499997,-1.2542592249736533,9.4,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-11,1117,9.45,9.36,74.9648710460464,R,60.961625450001165,0.645096565608478,-118.94842044999702,-1.2587134439153125,9.42,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-12,1118,9.4,9.32,74.64450834926843,R,51.05750040000124,0.5431648978723536,-108.86254040000058,-1.1581121319148997,9.37,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-13,1119,9.35,9.43,75.52550576540786,R,-108.9231253999976,-1.164953212834199,50.99691540000058,0.54542155508022,9.4,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-16,1120,9.44,9.5,76.08614048476932,R,-89.09468029999934,-0.9437995794491456,30.845350300000653,0.3267515921610239,9.4,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-17,1121,9.52,9.52,76.24632183315829,R,-29.22563999999862,-0.3069920168067082,-29.22563999999862,-0.3069920168067082,9.54,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-18,1122,9.53,9.53,76.32641250735279,R,-29.24583499999701,-0.3068817943336517,-29.24583499999701,-0.3068817943336517,9.55,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-19,1123,9.49,9.53,76.32641250735279,U,-69.18545519999658,-0.7290353551106068,10.77456519999978,0.1135359873551083,9.49,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-20,1124,9.55,9.53,76.32641250735279,U,-9.27602489999542,-0.0971311507852923,-49.25603509999905,-0.5157700010471105,9.58,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-30,1125,9.67,9.64,77.20740992349224,U,0.4867351500011629,0.005033455532587,-59.483280149997015,-0.6151321628748398,9.63,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-01-31,1126,9.7,9.51,76.16623115896381,U,160.50775095000043,1.6547190819587674,-219.30234594999772,-2.2608489273195644,9.69,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-02-01,1127,9.54,9.58,76.72686587832526,U,-69.2864301999995,-0.7262728532494707,10.673590200002328,0.1118824968553703,9.57,U,40,middle,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-02-02,1128,9.6,9.55,76.48659385574177,U,20.63830025000109,0.2149822942708446,-79.3117252499971,-0.8261638046874697,9.57,U,40,late,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-02-03,1129,9.5,9.36,74.96487104604638,U,110.88615070000154,1.1672226389473848,-168.97392069999847,-1.7786728494736683,9.48,U,40,late,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-02-06,1130,9.31,9.33,74.7245990234629,R,-48.81174509999789,-0.5242937175080332,-8.83173489999971,-0.0948628882921558,9.29,U,40,late,U,14,middle,U,10,middle,False,False,False,True,False,False,False,False,True,False,False
2023-02-07,1131,9.38,9.27,74.24405497829594,R,81.11319055000291,0.8647461679104788,-138.77686554999892,-1.4794975005330375,9.32,U,40,late,U,14,middle,U,10,middle,False,False,False,True,False,False,False,False,True,False,False
2023-02-08,1132,9.3,9.26,74.16396430410144,R,11.239050200001165,0.1208500021505501,-68.72097019999885,-0.7389351634408479,9.36,U,40,late,U,14,middle,U,10,middle,False,True,False,True,True,False,True,False,True,True,False
2023-02-09,1133,9.24,9.45,75.6856871137968,R,-238.76728104999756,-2.584061483225081,181.02282605000065,1.9591214940476265,9.21,U,40,late,U,14,middle,U,10,middle,False,True,False,True,True,False,True,False,True,True,False
2023-02-10,1134,9.42,9.78,78.32867936221511,R,-389.2072917999985,-4.131712227176205,330.43289180000147,3.5077801677282534,9.51,U,40,late,U,14,middle,U,10,middle,False,True,False,True,True,False,True,False,True,True,False
2023-02-13,1135,9.72,9.66,77.3675912718812,U,30.40106030000131,0.312768110082318,-89.53897029999868,-0.9211828220164472,9.65,U,40,late,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-02-14,1136,9.64,9.7,77.68795396865916,U,-89.49858029999643,-0.9284085093360626,30.44145029999993,0.3157826794605802,9.69,U,40,late,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-02-15,1137,9.71,10.05,80.49112756546646,U,-369.7827466999992,-3.808267216271876,309.8774267000008,3.1913226230690093,9.65,U,40,late,U,14,middle,U,10,middle,False,False,False,False,False,False,False,False,False,False,False
2023-02-16,1138,10.08,9.89,79.20967677835455,U,159.74034095000124,1.5847256046627107,-220.06975594999693,-2.183231705853144,10.14,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-02-17,1139,9.87,9.71,77.76804464285367,U,130.14913579999913,1.3186335947315009,-189.6909457999972,-1.9218940810536695,9.84,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-02-20,1140,9.71,9.91,79.36985812674354,U,-229.7113459999977,-2.3657193202883384,170.08875600000232,1.7516864675592412,9.65,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-02-21,1141,9.88,9.88,79.12958610416005,U,-29.9526599999992,-0.3031645748987773,-29.9526599999992,-0.3031645748987773,9.96,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-02-22,1142,9.81,9.75,78.08840733963163,U,30.21930530000116,0.3080459255861484,-89.72072529999883,-0.9145843557594172,9.73,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-02-23,1143,9.83,9.7,77.68795396865914,U,100.2146156500024,1.0194772700915808,-159.6554506499994,-1.6241653168870742,9.76,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-02-24,1144,9.66,9.62,77.0472285751032,U,10.5120302000024,0.1088201884058219,-69.44799019999942,-0.7189232939958532,9.67,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-02-27,1145,9.58,9.52,76.24632183315826,R,30.683790300002546,0.3202900866388574,-89.25624029999928,-0.9316935313152326,9.61,U,40,late,U,14,late,U,10,late,False,False,False,True,False,False,False,False,True,False,True
2023-02-28,1146,9.61,9.6,76.88704722671422,R,-19.402294949999565,-0.2018969297606614,-39.39230004999774,-0.4099094698230774,9.64,U,40,late,U,14,late,U,10,late,False,True,False,True,False,False,True,False,True,False,True
2023-03-01,1147,9.61,9.96,79.77031149771601,R,-379.58589675000167,-3.949905273152984,320.06428175000195,3.3305336290322782,9.71,U,40,late,U,14,late,U,10,late,False,True,False,True,False,False,True,False,True,False,False
2023-03-02,1148,9.97,10.34,82.81375711710677,U,-400.3231168499988,-4.015276999498484,339.3070718499994,3.403280560180535,10.16,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-03,1149,10.28,11.37,91.06309655913964,U,-1121.316365449999,-10.90774674562256,1057.5941904500012,10.287881230058378,10.23,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-06,1150,11.5,11.06,88.58028565911033,U,407.00015220000114,3.53913175826088,-472.5600721999989,-4.109218019130425,11.71,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-07,1151,11.06,10.51,84.17529857841315,U,517.9448327500002,4.683045504068717,-581.5054477500016,-5.25773460895119,10.87,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-08,1152,10.43,10.57,84.65584262358011,U,-171.1347857,-1.6407937267497603,108.72528570000182,1.0424284343240826,10.65,U,40,late,U,14,late,U,10,late,False,True,False,False,False,False,False,False,False,False,False
2023-03-09,1153,10.7,11.15,89.30110172686076,U,-481.83815224999927,-4.503160301401862,417.71207725000255,3.90385118925236,10.69,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-10,1154,11.0,10.85,86.89838150102594,U,117.86200075000072,1.0714727340909158,-181.98807574999927,-1.6544370522727203,11.17,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-13,1155,10.88,11.61,92.98527273980748,U,-762.3444636499971,-7.006842496783063,696.925908650001,6.405569013327216,10.99,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-14,1156,11.6,11.76,94.18663285272488,U,-193.50780079999848,-1.668170696551711,126.33228080000151,1.0890713862069097,11.6,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-15,1157,11.96,12.07,96.6694437527542,U,-144.2093205499976,-1.2057635497491437,75.6807355500024,0.6327820698160735,12.03,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-16,1158,12.0,12.35,98.91198263020004,U,-384.4125017499993,-3.203437514583327,315.2376767500008,2.6269806395833397,11.95,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-17,1159,12.55,13.59,108.84322623031728,U,-1075.875130199996,-8.57271020079678,1003.085400200002,7.992712352191252,13.27,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-20,1160,14.39,14.88,119.174923201407,U,-529.3105074500003,-3.678321802988188,450.1997424500016,3.1285597112578296,14.88,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-21,1161,14.89,14.6,116.93238432396116,U,250.07754645000284,1.6794999761585148,-329.63260144999896,-2.2137851004029483,14.83,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-22,1162,15.0,16.06,128.62562275635727,U,-1100.8331052999952,-7.338887368666635,1018.107435300003,6.78738290200002,15.28,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-23,1163,16.69,16.99,136.07405545644522,U,-343.8584564999965,-2.0602663660874567,255.8416964999962,1.5329041132414394,16.5,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-24,1164,16.85,17.66,141.44013062747632,U,-854.4416790499973,-5.070870498813041,764.7487340500027,4.538568154599423,16.79,U,40,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-27,1165,17.08,17.63,141.19985860489282,U,-594.7735627499995,-3.4822808123536277,504.67671775000406,2.954781719847799,17.5,R,41,early,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-28,1166,17.08,16.45,131.74915904994256,U,585.8282431500006,3.4299077467798638,-673.5420781499957,-3.9434547901053616,16.84,R,41,middle,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-29,1167,16.7,16.16,129.42652949830224,U,496.5497526999979,2.9733518125748377,-582.9105226999985,-3.490482171856278,16.65,R,41,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-30,1168,16.21,16.88,135.1930580403058,U,-713.0777983499983,-4.398999372917941,626.2525433499962,3.863371643121507,16.43,U,42,early,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-03-31,1169,16.7,17.22,137.91614096291863,U,-563.9908525999991,-3.377190734131731,475.4894126000045,2.847241991616793,16.67,U,42,early,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-03,1170,17.09,17.76,142.24103736942132,U,-714.8549583499993,-4.182884484201283,624.4753833500043,3.654039691925128,17.59,U,42,middle,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-04,1171,17.24,17.41,139.43786377261404,U,-214.9028808500007,-1.2465364318445518,124.9272058500029,0.7246357647912002,17.49,U,42,middle,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-06,1172,18.0,19.0,152.17228096953858,U,-1046.861005,-5.815894472222222,952.139505,5.289663916666666,17.86,U,42,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-07,1173,18.78,18.37,147.12656849528543,U,362.2828920499993,1.9290888820553744,-457.3073170499971,-2.435076235622988,17.98,R,43,early,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-10,1174,18.06,17.47,139.91840781778097,U,543.8287329500042,3.011233294296812,-635.5815679499995,-3.519277784883718,18.22,R,43,middle,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-11,1175,17.64,17.35,138.95731972744707,U,244.52392144999737,1.3861900308956767,-335.18622644999897,-1.900148676020402,17.47,R,43,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-12,1176,17.52,18.42,147.5270218662579,U,-945.8406445000012,-5.398633815639276,853.2598145000024,4.870204420662114,17.8,U,44,early,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-13,1177,18.25,17.66,141.44013062747635,U,543.4450279500055,2.977780975068524,-635.9652729499945,-3.4847412216438056,18.57,U,44,early,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-14,1178,17.58,18.07,144.72384826945063,U,-535.752712449997,-3.0475125850398013,443.75753745000657,2.5242180742321194,17.61,U,44,middle,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-17,1179,17.99,17.93,143.60257883072768,U,13.699795300000872,0.0761522807115112,-106.24023529999911,-0.5905516136742587,17.54,U,44,middle,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-18,1180,17.88,19.19,153.69400377923395,U,-1356.7767665499962,-7.588236949384766,1261.913901550004,7.057684013143198,18.0,U,44,late,U,14,late,U,10,late,False,False,False,False,False,False,False,False,False,False,False
2023-04-19,1181,19.08,17.27,138.3165943338911,U,1762.391049050001,9.23685036189728,-1855.799874049996,-9.726414434224296,19.0,R,45,early,D,15,early,D,11,early,False,False,False,False,False,False,False,False,False,False,False
2023-04-20,1182,17.27,19.0,152.17228096953858,R,-1775.7590736499983,-10.282333952808328,1682.5118086500015,9.742396112623055,18.08,R,46,early,D,15,early,D,11,early,False,False,False,False,False,False,False,False,False,False,False
2023-04-21,1183,19.5,18.79,150.49037681145418,U,660.9818535500032,3.3896505310256573,-758.3085085500004,-3.888761582307694,19.17,D,47,early,D,15,early,D,11,early,False,False,False,False,False,False,False,False,False,False,False
2023-04-24,1184,18.84,18.33,146.80620579850748,U,462.2127225500045,2.453358399946945,-557.2775375499991,-2.9579487131103988,18.81,D,47,early,D,15,early,D,11,early,False,False,False,False,False,False,False,False,False,False,False
2023-04-25,1185,18.06,18.5,148.16774725981386,U,-486.6965721999952,-2.6948868892580022,392.8636522000048,2.1753247630122083,17.98,D,47,early,D,15,early,D,11,early,False,False,False,False,False,False,False,False,False,False,True
2023-04-26,1186,18.78,16.65,133.35097253383248,U,2083.160100650004,11.092439300585747,-2174.71098565,-11.579930701011715,18.42,D,47,early,D,15,middle,D,11,middle,False,False,False,False,False,False,False,False,False,False,False
2023-04-27,1187,15.9,16.1,128.94598545313534,R,-242.21205100000185,-1.5233462327044138,157.58805100000183,0.9911198176100744,16.21,D,47,early,D,15,middle,D,11,middle,False,False,False,True,False,False,False,False,True,False,False
2023-04-28,1188,16.13,16.12,129.10616680152432,R,-32.56943495,-0.2019183815871048,-52.55944004999636,-0.3258489773713352,16.51,D,47,middle,D,15,middle,D,11,middle,False,True,False,True,True,False,True,False,True,True,False
2023-05-04,1189,15.98,15.38,123.17945691113177,R,558.0343930000015,3.4920800563204097,-641.3659129999967,-4.013553898623258,15.71,D,47,middle,D,15,middle,D,11,middle,False,True,False,True,True,False,True,False,True,True,False
2023-05-05,1190,15.33,14.77,118.29392578526765,R,519.3266678000025,3.38764949641228,-600.1136177999992,-3.9146354716242615,15.2,D,47,middle,D,15,middle,D,11,middle,False,True,False,True,True,False,True,False,True,True,False
2023-05-08,1191,14.73,14.68,117.57310971751718,R,10.27826525000189,0.06977776816023,-89.67176024999992,-0.6087695875763742,14.56,D,47,middle,D,15,late,D,11,late,False,True,True,True,True,False,True,True,True,True,False
2023-05-09,1192,14.68,14.7,117.73329106590616,R,-59.65646009999869,-0.4063791559945414,-19.67644989999869,-0.1340357622615714,14.76,D,47,late,D,15,late,D,11,late,False,True,True,True,True,False,True,True,True,True,True
2023-05-10,1193,14.7,14.6,116.93238432396124,R,60.36435050000036,0.4106418401360569,-139.5357004999978,-0.9492224523809374,14.9,D,47,late,D,15,late,D,11,late,False,True,True,True,True,False,True,True,True,True,False
2023-05-11,1194,14.51,14.46,115.81111488523833,R,10.722555249999417,0.0738976929703612,-89.22747024999876,-0.6149377687801432,14.56,D,47,late,D,15,late,D,11,late,False,True,True,True,True,False,True,True,True,True,False
2023-05-12,1195,14.34,14.36,115.01020814329335,R,-58.96983009999855,-0.411226151324955,-18.989819899998544,-0.132425522315192,14.41,D,47,late,D,15,late,D,11,late,False,True,True,True,True,False,True,True,True,True,False
2023-05-15,1196,14.62,15.12,121.09709938207492,R,-539.780092499999,-3.692066296169624,459.720162500001,3.1444607558139603,14.84,R,48,early,U,16,early,U,12,early,False,True,True,True,True,False,True,True,True,True,True
2023-05-16,1197,15.09,14.78,118.37401645946213,R,269.68384655000415,1.7871692945659654,-350.0063115499977,-2.31945865838302,15.28,R,48,early,U,16,early,U,12,early,False,True,True,False,False,False,True,True,False,False,False
2023-05-17,1198,14.85,15.55,124.5409983724382,R,-740.3465784999989,-4.985498845117839,658.953778500003,4.4373991818182015,15.08,R,48,middle,U,16,early,U,12,early,False,True,True,False,False,False,True,True,False,False,False
2023-05-18,1199,15.91,16.35,130.94825230799773,R,-482.3546471999974,-3.0317702526712598,397.2055772000044,2.496578109365206,15.85,R,48,late,U,16,early,U,12,early,False,True,True,False,False,False,True,True,False,False,False
2023-05-19,1200,16.5,16.16,129.42652949830233,R,296.85165170000005,1.7991009193939396,-382.8085216999999,-2.3200516466666663,16.93,R,49,early,U,16,early,U,12,early,False,False,False,False,False,False,False,False,False,False,False
2023-05-22,1201,16.01,15.41,123.41972893371528,R,557.9738080000009,3.4851580762023784,-641.4264980000028,-4.006411605246738,16.54,R,49,early,U,16,early,U,12,early,False,False,False,False,False,False,False,False,False,False,False
2023-05-23,1202,15.38,15.23,121.9780967982144,R,109.01659075000336,0.7088204860208279,-190.8334857499985,-1.2407898943432931,15.4,R,49,middle,U,16,early,U,12,early,False,True,True,False,False,False,False,False,False,False,False
2023-05-24,1203,15.14,14.82,118.69437915624016,R,279.5879716000023,1.8466840924702923,-360.09219159999776,-2.3784160607661677,14.84,R,49,late,U,16,early,U,12,early,False,False,False,False,False,False,False,False,False,False,True
2023-05-25,1204,16.0,16.3,130.54779893702525,R,-342.46500150000145,-2.140406259375009,257.2351515000004,1.6077196968750025,16.3,U,50,early,U,16,early,U,12,early,False,True,True,False,False,False,True,True,False,False,True
2023-05-26,1205,16.33,16.79,134.47224197255545,R,-503.2130372999995,-3.081525029393751,416.3271973000024,2.549462322718937,16.93,U,50,early,U,16,middle,U,12,early,False,False,False,False,False,False,False,False,False,False,False
2023-05-29,1206,17.29,17.9,143.36230680814427,R,-655.2282580499975,-3.789637120011553,564.1620530500024,3.26293842134183,17.55,U,50,early,U,16,middle,U,12,early,False,False,False,False,False,False,False,False,False,False,False
2023-05-30,1207,17.42,18.03,144.40348557267274,R,-655.4907930499985,-3.76286333553386,563.8995180500015,3.2370810450631544,17.17,U,50,early,U,16,middle,U,12,early,False,False,False,False,False,False,False,False,False,False,False
2023-05-31,1208,18.11,18.05,144.5636669210617,R,13.457455300001891,0.0743095267807945,-106.4825752999981,-0.587976672004407,18.21,U,50,early,U,16,middle,U,12,early,False,False,False,False,False,False,False,False,False,False,False
2023-06-01,1209,17.6,17.92,143.52248815653329,R,-365.7064015999984,-2.0778772818181728,273.9737616000016,1.556669100000009,17.86,U,50,early,U,16,middle,U,12,early,False,False,False,False,False,False,False,False,False,False,False
2023-06-02,1210,18.2,17.83,142.8016720887828,R,323.4338018500006,1.7771088013736294,-416.1963868499994,-2.2867933343406563,17.71,U,50,middle,U,16,middle,U,12,early,False,False,False,False,False,False,False,False,False,False,False
2023-06-05,1211,18.06,18.93,151.61164625017716,R,-916.915874349999,-5.077053567829451,822.214569350001,4.552683108250283,17.97,U,50,middle,U,16,middle,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-06,1212,18.6,18.22,145.92520838236806,U,332.6311019000038,1.788339257526902,-426.98909189999983,-2.295640279032257,18.95,U,50,middle,U,16,middle,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-07,1213,18.2,18.03,144.4034855726727,U,123.3318008499984,0.6776472574175736,-216.49828584999432,-1.189551021153815,18.08,U,50,middle,U,16,middle,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-08,1214,17.9,17.85,142.96185343717184,U,3.8764502499999978,0.0216561466480446,-96.07357524999271,-0.5367238840781717,17.76,U,50,middle,U,16,late,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-09,1215,17.85,19.64,157.29808411798624,U,-1836.9609839499956,-10.291097949299694,1741.2499289500047,9.754901562745124,17.73,U,50,middle,U,16,late,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-12,1216,20.31,21.35,170.99358940524473,U,-1091.5464501999982,-5.374428607582463,987.4140802000056,4.861713836533754,20.42,U,50,late,U,16,late,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-13,1217,21.2,22.02,176.35966457627583,U,-873.2316041000006,-4.1190170004717,765.948814100003,3.6129661042452974,21.24,U,50,late,U,16,late,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-14,1218,21.75,22.79,182.52664648925187,U,-1094.4545302000004,-5.031974851494255,984.5060001999996,4.52646436873563,22.6,U,50,late,U,16,late,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-15,1219,22.6,22.64,181.32528637633447,U,-95.66110019999536,-0.4232792044247581,-15.701079799995348,-0.0694738044247581,23.47,U,50,late,U,16,late,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-16,1220,22.64,24.06,192.69816211195263,U,-1476.445687099995,-6.521403211572416,1362.1350371000017,6.016497513692586,22.49,U,50,late,U,16,late,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-19,1221,24.5,26.46,211.9199239186312,U,-2020.477359799996,-8.246846366530596,1897.563639800004,7.745157713469404,24.04,U,50,late,U,16,late,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-20,1222,25.87,26.03,208.47602492826795,U,-222.32606579999708,-0.8593972392732783,97.51401579999929,0.3769385999226876,25.94,D,51,early,D,17,early,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-21,1223,25.5,24.5,196.22215177651037,U,939.0127550000072,3.6824029607843434,-1059.9877549999928,-4.156814725490168,24.76,D,51,early,D,17,early,U,12,middle,False,False,False,False,False,False,False,False,False,False,False
2023-06-26,1224,23.9,23.09,184.92936671508667,U,752.147054050001,3.1470588035564897,-867.0433590499954,-3.6277964813807335,24.13,D,51,middle,D,17,early,U,12,middle,False,False,False,False,False,False,False,False,False,False,True
2023-06-27,1225,23.41,23.01,184.28864132153075,U,342.9275070000009,1.4648761512174324,-456.6726969999955,-1.95075906450233,23.11,D,51,middle,D,17,early,U,12,late,False,True,False,False,False,False,False,False,False,False,False
2023-06-28,1226,21.99,22.98,184.04836929894725,U,-1044.913709949997,-4.751767666894029,934.0967949500068,4.247825352205578,21.83,D,51,late,D,17,early,U,12,late,False,True,False,False,False,False,False,False,False,False,True
2023-06-29,1227,23.01,23.8,190.61580458289572,U,-846.8715989499952,-3.680450234463256,732.3388039500012,3.182697974576276,23.23,R,52,early,D,17,middle,U,12,late,False,True,False,False,False,False,False,False,False,False,False
2023-06-30,1228,23.55,25.2,201.8284989701249,U,-1708.4007332499964,-7.254355555201682,1589.95010825,6.751380502123142,23.8,R,52,middle,D,17,middle,U,12,late,False,True,False,False,False,False,False,False,False,False,False
2023-07-03,1229,25.4,24.37,195.180973011982,U,969.230005149998,3.8158661620078655,-1089.7405201499948,-4.290317008464546,25.28,D,53,early,D,17,middle,U,12,late,False,False,False,False,False,False,False,False,False,False,False
2023-07-04,1230,24.0,24.58,196.86287717006635,U,-638.7638028999972,-2.661515845416655,520.6564928999991,2.1694020537499963,24.12,D,53,early,D,17,middle,U,12,late,False,False,False,False,False,False,False,False,False,False,True
2023-07-05,1231,24.3,23.86,191.09634862806277,U,381.1505522000018,1.5685207909465095,-498.4096721999981,-2.0510686098765354,24.27,D,53,early,D,17,middle,U,12,late,False,False,False,False,False,False,False,False,False,False,False
2023-07-06,1232,23.6,23.88,191.2565299764517,U,-337.80300139999434,-1.4313686499999758,221.91714140000204,0.9403268703389916,24.11,D,53,middle,D,17,late,U,12,late,False,False,False,False,False,False,False,False,False,False,True
2023-07-07,1233,23.8,23.66,189.4945351441729,U,82.00730070000043,0.3445684903361363,-197.85277069999592,-0.8313141626050249,23.69,D,53,middle,D,17,late,U,12,late,False,False,False,False,False,False,False,False,False,False,False
2023-07-10,1234,24.0,23.8,190.61580458289575,U,141.63400100000217,0.5901416708333423,-258.1661009999978,-1.075692087499991,23.41,D,53,middle,D,17,late,U,12,late,False,False,False,False,False,False,False,False,False,False,False
2023-07-11,1235,24.0,24.24,194.1397942474535,U,-298.5904011999989,-1.2441266716666624,181.16972119999735,0.7548738383333223,23.77,D,53,late,D,17,late,U,12,late,False,False,False,False,False,False,False,False,False,False,False
2023-07-12,1236,24.0,22.53,180.44428896019505,U,1412.2817073500005,5.884507113958335,-1526.2490423499958,-6.35937100979165,23.26,D,53,late,D,17,late,U,12,late,False,False,False,False,False,False,False,False,False,False,False
2023-07-13,1237,22.98,24.78,198.4646906539562,R,-1857.326118999997,-8.082359090513478,1740.874799000003,7.575608350739786,22.88,R,54,early,R,18,early,U,12,late,False,True,False,True,False,False,False,False,False,False,False
2023-07-14,1238,25.71,27.26,218.3271778541907,U,-1612.711852749997,-6.272702655581474,1485.738937750003,5.778836786269945,25.68,R,54,middle,R,18,middle,U,12,late,False,True,False,False,False,False,False,False,False,False,False
2023-07-17,1239,26.89,26.11,209.11675032182387,U,716.0934489000073,2.6630474113053446,-843.1269488999927,-3.135466526217898,26.2,D,55,early,D,19,early,D,13,early,False,False,False,False,False,False,False,False,False,False,False
