candidate,date,stage,stage_v3,rt_pct,rt_cash,gap,vr,clv,r3,future_mae_pct,future_mfe_pct
UR_VOL_v3,2026-04-23,U,U,-1.583364860164202,-1060.5377833379823,0.1345492599790665,1.8388676539936664,0.8987730061349698,9.70969329178284,3.12033442818751,0.4478948939982019
UR_VOL_v3,2026-04-24,U,U,2.165855526381241,1441.810023911992,-1.9876325088339364,1.5477253352590234,0.5163934426229534,10.421069744756984,0.7961544239146745,4.326273095989174
UR_VOL_v3,2026-05-14,U,U,7.122952503486502,5270.984852580012,4.460756634669671,1.7166934788679875,1.0,11.94690265486724,0.0,9.054054054054061
UR_VOL_v3,2026-05-15,U,U,2.527726998094946,1756.7702636759875,1.3119533527696792,1.6031770770638747,0.1964285714285704,4.176157934700053,3.1654676258992875,3.035971223021583
UR_VOL_v3,2026-06-22,U,U,-1.204306508913929,-940.322522159996,0.0,1.6775554245163815,0.7710691823899363,6.376021798365095,1.7033811475409832,2.8944672131147597
UR_VOL_v3,2026-08-07,C,R,-0.0471404071436813,-32.18275595699127,0.0,1.6416336043375084,0.6896551724137924,22.12880143112701,1.8749084517357462,1.1571700600556456
UR_VOL_v3,2026-09-08,C,R,2.160312243868787,1432.2870176850058,-0.4055881027489771,1.51252987553081,0.8640350877192973,7.718446601941764,0.52790346907996,2.6395173453997
R_deceleration,2024-04-16,R,R,-1.4995960004644429,-322.8630188999946,-3.1924460431654533,0.6522994918434076,0.6352941176470568,5.402843601895757,3.8550859266140103,0.6038086391082276
R_deceleration,2024-04-19,R,R,1.4106470517625915,316.1260042999968,-2.139737991266366,1.1699556833611393,0.7281105990783409,2.967625899280568,0.40160642570281624,4.283801874163329
R_deceleration,2024-04-30,R,U,2.9721673083004188,751.9583290000058,3.1810766721044104,1.4369892054101552,0.5932203389830474,10.251798561151082,0.0,3.359683794466406
R_deceleration,2024-06-11,R,R,0.9914858222449148,242.9140264500041,-0.1222992254382382,1.9997201412771972,0.2876106194690273,3.110550651534272,2.0408163265306145,1.8367346938775508
R_deceleration,2024-07-15,R,R,0.5113653349907908,138.8356884499997,-0.4035216434336131,1.0859247749312206,0.1250000000000046,-6.000000000000005,0.6261510128913406,1.767955801104959
R_deceleration,2024-11-12,R,U,4.58944634931509,1239.6094589500058,0.0,1.9355786857292507,0.913705583756346,11.703887510339127,0.0,5.738615327656427
R_deceleration,2024-11-15,R,R,3.3578992112903348,832.759004400003,-0.2814636107760337,1.0561079304770826,0.0114285714285711,-7.9229914846353,1.2903225806451646,3.629032258064524
R_deceleration,2024-12-04,R,R,1.4668506262921408,326.37426435000134,0.0449640287769836,0.5754105250332131,0.3015873015872984,1.7848970251716167,0.31460674157304247,2.0224719101123556
R_deceleration,2024-12-09,R,R,1.9711457004863115,445.8731574500037,0.0884955752212368,0.7982736030783398,0.8409090909090907,1.6187050359712352,0.0,2.7409372236958496
R_deceleration,2025-03-18,R,R,-0.4780020032588211,-102.67483029999477,-0.1858736059479504,0.8151606744791705,0.342105263157893,2.917264466762326,0.7914338919925434,0.7914338919925545
R_deceleration,2025-03-19,R,R,1.577902578971967,337.6711519000009,-0.6499535747446661,0.666036733128727,0.6571428571428557,4.208998548621201,0.0,1.9626168224298968
R_deceleration,2025-06-03,R,R,-0.0456237770988132,-8.586394849996651,-0.5810882197569978,1.222330526523958,0.0,2.4905251759610447,0.6907545164718254,0.31880977683315104
R_deceleration,2025-12-01,R,R,0.1876649800000029,112.65528749400174,-1.1363636363636354,0.9260390115620676,0.977011494252874,7.260201377848419,0.09995002498750516,3.1984007996001984
R_deceleration,2025-12-02,R,R,-2.068958700737071,-1237.8579906509894,0.0334392242099967,1.013265213293287,0.8190045248868786,1.4932971321907296,4.796924619755982,0.10028413839210382
R_deceleration,2026-07-13,R,R,3.22283313077183,2104.510034394005,-1.4637090689603172,1.0635658684117717,0.0145833333333319,3.904045155221048,1.27105666156202,4.272588055130166
