date,code,open,high,low,close,preclose,volume,amount,adjustflag,tradestatus,pctChg,signal_close,chain_return_error_pct,action_ratio,stage,stage_v3,ordinal,vr,r3,r5,clv,upper,bias20,decelerate,gap,rt_cash,rt_pct,pt_cash,pt_pct,extra_cash_needed,exit_date,next_open,next_close,dividend_today,dividend,exit0935close,exit0935open,cash,net,fee,gross,price_only,event,calendar_days,model_exit,reason,delayed,exit_clock,actual_exit,entry,exit_model,latency_clock,latency
2023-11-08,sh.601138,15.35,15.5,15.17,15.3,15.39,77635676,1189968639.19,3,1,-0.5848,125.58420383274373,4.678362578669493e-06,1.0,D,D,1315,1.2548724162889833,5.410958904109586,4.551630434782594,0.7051282051282066,0.2948717948717934,-1.7962543470631642,False,-0.2599090318388675,16.69733774999927,0.1087774446254024,-83.27767524999891,-0.5425255716612306,0.0,2023-11-09,15.5,15.59,0.0,0.0,15.6,15.61,196.51558365000093,1.2833416760356973,18.06941635,1.5032679738562038,1.3071895424836557,False,1.0,15.53,deadline,False,10:00,2023-11-09,C,1000_S0,10:05,next_bar_close
2023-11-09,sh.601138,15.5,15.74,15.41,15.59,15.3,118059840,1836882230.13,3,1,1.8954,127.96455802303754,2.483660130048193e-05,1.0,D,D,1316,0.6866510364311244,3.7288135593220417,5.299380591878844,0.3939393939393962,0.4545454545454555,-1.1500193823491769,True,1.3071895424836557,-123.60202545000008,-0.797432422258065,56.35299794999993,0.363567728709677,123.60202545000008,2023-11-10,15.4,15.41,0.0,0.0,15.58,15.58,-113.61212289999744,-0.7281450993504591,18.0621229,-0.5131494547787052,-1.218729955099418,False,1.0,15.51,deadline,False,10:00,2023-11-10,C,1000_S0,10:05,next_bar_close
2023-11-10,sh.601138,15.4,15.79,15.33,15.41,15.59,90447202,1404192265.4,3,1,-1.1546,126.48709680147586,1.3726747921660731e-05,1.0,C,R,1317,1.027867771893013,4.141616566466277,6.780821917808222,0.5454545454545445,0.4545454545454555,1.7624020887727854,False,-1.218729955099418,-43.40925004999883,-0.2818782470779145,-23.41424745000065,-0.1520405678571471,43.40925004999883,2023-11-13,15.65,16.11,0.0,0.0,16.01,16.01,885.6516870999992,5.742461089302391,18.478312900000002,5.970149253731338,1.557430240103841,False,3.0,16.33,deadline,False,10:00,2023-11-13,C,1000_S0,10:05,next_bar_close
2024-01-09,sh.601138,13.33,13.58,13.06,13.19,13.08,88639975,1178732747.65,3,1,0.841,108.26507506888171,2.140672783190745e-05,1.0,D,D,1358,0.7200220768572638,-5.763688760806918,-13.492063492063478,0.1199999999999974,0.240000000000002,-9.546696172331504,True,1.911314984709489,109.8131332000016,0.8238044501125401,-170.11690320000022,-1.2761958229557406,0.0,2024-01-10,13.08,12.91,0.0,0.0,12.89,12.89,-199.87384584999774,-1.513997724430402,16.768845849999998,-1.2888551933282755,-0.83396512509476,False,1.0,13.02,deadline,False,10:00,2024-01-10,C,1000_S0,10:05,next_bar_close
2024-01-18,sh.601138,12.68,13.8,12.68,13.71,12.68,222034735,2966176137.81,3,1,8.123,112.5332963756155,2.8391167209207424e-05,1.0,D,D,1365,1.0118202259172184,-1.3996889580093377,-1.7815646785437789,0.0,0.5476190476190488,-7.350577232208099,True,0.0,-1059.7957351500015,-8.358010529574145,999.6895326500004,7.883986850552053,1059.7957351500015,2024-01-19,13.84,14.2,0.0,0.0,14.14,14.14,518.6088677500012,3.7793992401381944,17.40613225,4.01167031363967,0.9482129832239172,False,1.0,14.26,deadline,False,10:00,2024-01-19,C,1000_S0,10:05,next_bar_close
2024-04-11,sh.601138,21.23,21.65,21.1,21.25,21.1,135552814,2899217551.91,3,1,0.7109,174.4225053232551,4.739336511017101e-07,1.0,R,R,1417,0.458562609031849,-3.740875912408759,-9.480909480909473,0.1808510638297888,0.1914893617021271,-10.11523142132954,True,0.6161137440758191,-62.274492599994325,-0.2933325134243727,-22.28448739999433,-0.1049669684408588,62.274492599994325,2024-04-12,21.8,22.26,0.0,0.0,21.96,21.96,1296.3522542000017,6.095937899097873,21.7277458,6.305882352941183,2.5882352941176467,False,1.0,22.59,deadline,False,10:00,2024-04-12,C,1000_S0,10:05,next_bar_close
2024-04-23,sh.601138,21.05,21.19,20.36,20.59,20.84,104059777,2158505427.26,3,1,-1.1996,169.00514751086223,1.6122840696519702e-05,1.0,R,R,1425,0.9143045345950976,-7.377777777777783,-6.294964028776972,0.77391304347826,0.22608695652174,-7.309804968087697,True,1.0076775431861806,418.2438648000039,1.9869067211401608,-501.5262547999961,-2.3825475287410742,0.0,2024-04-24,21.02,22.24,0.0,0.0,21.12,21.12,837.8197719000011,4.066000490743002,21.1502281,4.273919378338986,2.0883924235065576,False,1.0,21.47,deadline,False,10:00,2024-04-24,C,1000_S0,10:05,next_bar_close
2024-07-31,sh.601138,22.76,23.88,22.74,23.84,22.85,150300024,3523270166.9,3,1,4.3326,195.6815306779483,3.938730849917249e-06,1.0,R,R,1492,1.1733823259821228,-1.508620689655138,-6.88671556642213,0.2268041237113421,0.1134020618556728,-12.149173394848113,True,-0.3938730853391692,-1125.1403153999956,-4.9434987495606135,1034.319965400001,4.544463819859406,1125.1403153999956,2024-08-01,24.6,23.97,0.0,0.0,24.26,24.26,353.36526200000276,1.4811707845073754,22.594738,1.6778523489932917,3.187919463087252,False,1.0,24.24,deadline,False,10:00,2024-08-01,C,1000_S0,10:05,next_bar_close
2024-08-05,sh.601138,21.1,21.52,20.28,20.42,22.33,234159896,4886015925.9,3,1,-8.5535,167.6097674682762,1.545006716163755e-05,1.0,D,D,1495,1.502097987776507,-2.2757111597374258,-4.978723404255292,0.0941176470588213,0.2000000000000016,-12.192052849924274,True,-5.508284818629628,638.2800784000052,3.0250240682464704,-721.3800983999947,-3.418863025592392,0.0,2024-08-06,21.03,20.81,0.0,0.0,20.93,20.93,188.7344636500038,0.923565633952471,20.73053635,1.1263467189030152,2.9872673849167475,False,1.0,20.65,deadline,False,10:00,2024-08-06,C,1000_S0,10:05,next_bar_close
2024-08-06,sh.601138,21.03,21.23,20.5,20.81,20.42,142961573,2970093527.82,3,1,1.9099,170.81093344832652,7.737512255356904e-06,1.0,D,D,1496,1.8059122273207064,-14.345637583892612,-14.20168067226889,0.1129032258064522,0.3387096774193537,-18.65676100942097,True,2.9872673849167475,178.15185860000537,0.8471319952449138,-261.73819859999827,-1.2445943823109762,0.0,2024-08-07,20.6,20.4,0.0,0.0,20.62,20.62,-171.49473064999898,-0.8234798609274472,20.74973065,-0.6246996636232516,-1.0091302258529389,False,1.0,20.68,deadline,False,10:00,2024-08-07,C,1000_S0,10:05,next_bar_close
2024-08-07,sh.601138,20.6,20.81,20.31,20.4,20.81,110934369,2274063502.77,3,1,-1.9702,167.4456051103249,6.631427196035489e-06,1.0,D,D,1497,1.1096483058844349,-13.183145598664993,-8.927789934354491,0.4246575342465733,0.2739726027397249,-15.728517048675773,False,-1.0091302258529389,158.79515100000728,0.7708502475728509,-241.104901,-1.170412140776699,0.0,2024-08-08,20.0,20.48,0.0,0.0,19.92,19.91,-520.5182223999963,-2.5496346768321065,20.3582224,-2.3529411764705688,-1.9607843137254832,False,1.0,19.92,deadline,False,10:00,2024-08-08,C,1000_S0,10:05,next_bar_close
2024-08-08,sh.601138,20.0,20.59,19.75,20.48,20.4,131241616,2654203644.99,3,1,0.3922,168.10225454213008,4.313725490334708e-05,1.0,D,D,1498,0.858262112481732,-8.643081056874157,-14.429530201342278,0.1799999999999997,0.4199999999999946,-15.93348855417962,True,-1.9607843137254832,-520.639802399998,-2.603199011999989,439.1203224000057,2.1956016120000283,520.639802399998,2024-08-09,20.8,20.79,0.0,0.0,20.87,20.87,368.4615245500023,1.7977727553835914,20.853475449999998,2.001953125,1.5625,False,1.0,20.89,deadline,False,10:00,2024-08-09,C,1000_S0,10:05,next_bar_close
2024-08-09,sh.601138,20.8,21.32,20.61,20.79,20.48,172681538,3608863237.33,3,1,1.5137,170.6467710903752,2.8125000000045475e-05,1.0,D,D,1499,1.014260484474891,0.2938295788442513,-14.559866499791395,0.8690476190476197,0.1309523809523803,-14.138979142647512,False,1.5625,-31.60569994999825,-0.1519504805288377,-51.60070255000189,-0.2480803007211629,31.60569994999825,2024-08-12,20.51,20.64,0.0,0.0,20.58,20.58,-171.46433564999853,-0.8241257685126722,20.73933565,-0.6253006253006177,-1.346801346801341,False,3.0,20.66,deadline,False,10:00,2024-08-12,C,1000_S0,10:05,next_bar_close
2024-08-12,sh.601138,20.51,20.92,20.47,20.64,20.79,92680160,1913431142.3,3,1,-0.7215,169.41555340574047,7.215007118421823e-07,1.0,D,D,1500,1.312496580716726,-0.0961076405574301,-6.896551724137934,0.2535211267605626,0.7323943661971816,-11.64095371669004,False,-1.346801346801341,-171.2363731499971,-0.834892116772292,88.6986606500029,0.4324654346660307,171.2363731499971,2024-08-13,20.85,20.78,0.0,0.0,20.88,20.88,78.5111906000029,0.3800977456945471,20.7888094,0.5813953488372103,1.0174418604651292,False,1.0,20.76,deadline,False,10:00,2024-08-13,C,1000_S0,10:05,next_bar_close
2024-08-13,sh.601138,20.85,21.05,20.45,20.78,20.64,101406585,2100912051.57,3,1,0.6783,170.56468991139957,5.426356587956427e-06,1.0,D,D,1501,0.7023052082177027,1.17647058823529,1.0773751224289807,0.3777777777777791,0.6222222222222208,-11.084306207728424,True,1.0174418604651292,28.348912850004943,0.1359660088729254,-111.61610534999504,-0.5353290424460194,0.0,2024-08-14,21.2,21.38,0.0,0.0,21.17,21.17,817.5512143000009,3.931366715581078,21.2387857,4.138594802694895,2.0211742059672577,False,1.0,21.64,deadline,False,10:00,2024-08-14,C,1000_S0,10:05,next_bar_close
2024-08-14,sh.601138,21.2,21.9,21.03,21.38,20.78,210949756,4530984887.92,3,1,2.8874,175.48956064993854,8.277189615935043e-06,1.0,D,D,1502,0.7759047892408955,1.46484375,-0.1441614608361452,0.5500000000000018,0.3333333333333313,-9.174352025875244,False,2.0211742059672577,-222.31050090000087,-1.0486344382075514,137.59954589999913,0.6490544617924486,222.31050090000087,2024-08-15,20.74,20.66,0.0,0.58,20.86,20.88,-577.4825099999973,-2.699033013574921,20.602510000000002,-2.507015902712817,-2.9934518241347075,True,1.0,20.38,deadline,False,10:00,2024-08-15,C,1000_S0,10:05,next_bar_close
2024-08-15,sh.601138,20.74,20.9,20.3,20.66,20.8,126430976,2605049267.21,3,1,-0.6731,174.3083809147947,2.3076923079345946e-05,0.9728718428437794,D,D,1503,1.5691106876632237,2.83790283790284,4.803921568627456,0.4022988505747114,0.5977011494252886,-5.609147700933736,False,-0.2884615384615485,38.521185400002906,0.1857337772420583,-121.43883539999344,-0.5855295824493416,0.0,2024-08-16,21.01,21.06,0.58,0.0,21.06,21.06,677.8749486000032,3.2786328999711456,21.1050514,3.484995159728932,1.69409486931269,False,1.0,21.38,deadline,False,10:00,2024-08-16,C,1000_S0,10:05,next_bar_close
2024-08-16,sh.601138,21.01,21.46,20.98,21.06,20.66,151856291,3219246357.68,3,1,1.9361,177.68318015806275,8.42207163631592e-06,1.0,D,D,1504,0.9524319185367608,2.888062760882515,3.691875751201912,0.6000000000000012,0.2666666666666678,-5.372601108413866,True,1.69409486931269,-91.9554477499962,-0.4376746680152127,8.019565250000142,0.038170229652547,91.9554477499962,2024-08-19,21.0,20.78,0.0,0.0,21.1,21.11,-2.0463247999981107,-0.009709384968299185,20.966324800000002,0.18993352326686086,-0.2849002849002802,False,3.0,21.1,deadline,False,10:00,2024-08-19,C,1000_S0,10:05,next_bar_close
2024-08-30,sh.601138,19.08,20.75,19.07,20.47,19.22,192325552,3894024148.77,3,1,6.5036,172.7053512742423,4.203954214609951e-05,1.0,D,D,1514,1.1205740895115488,-4.473161033797246,-5.738106915154518,0.8658536585365856,0.1341463414634144,-5.45039897341002,True,-0.7284079084287187,-1429.7057369499978,-7.49321665068133,1349.5996244500022,7.073373293763114,1429.7057369499978,2024-09-02,20.37,19.45,0.0,0.0,20.14,20.1,-810.3317788499992,-3.9556474582353927,20.24677885,-3.7616023448949654,-0.488519785051289,False,3.0,19.7,deadline,False,10:00,2024-09-02,C,1000_S0,10:05,next_bar_close
2024-12-10,sh.601138,22.61,22.8,22.13,22.14,22.13,129917418,2916481422.31,3,1,0.0452,186.7951381148867,1.247175779237747e-05,1.0,D,D,1579,0.7292065603714836,1.1425959780621886,-1.9060283687943207,0.2096774193548367,0.0,-4.348201936376195,True,2.1690013556258547,425.87815485,1.8835831704997787,-513.88696735,-2.2728304615214507,0.0,2024-12-11,22.1,22.33,0.0,0.0,22.07,22.07,6.302247750002763,0.02844450636948517,21.53275225,0.2258355916892496,-0.1806684733513974,False,1.0,22.19,deadline,False,10:00,2024-12-11,C,1000_S0,10:05,next_bar_close
2025-04-09,sh.601138,14.58,16.5,14.58,16.33,15.44,218935510,3439909983.46,3,1,5.7642,137.7761791064182,4.8704663210941135e-05,1.0,D,D,1657,2.5146273184973333,-22.800000000000008,-22.255790533736164,0.0,0.2916666666666676,-23.3118931134676,False,-5.569948186528495,-1783.0504637499962,-12.229427049039757,1716.074991250002,11.770061668381356,1783.0504637499962,2025-04-10,17.9,17.96,0.0,0.0,17.75,17.75,1593.536598150003,9.750379854933332,19.31840185,9.981628903857942,9.614206981016537,False,1.0,17.96,deadline,False,10:00,2025-04-10,C,1000_S0,10:05,next_bar_close
2025-04-17,sh.601138,17.22,17.65,17.2,17.4,17.5,77822578,1358456920.13,3,1,-0.5714,146.80376708216022,2.8571428578261227e-05,1.0,D,D,1663,1.143325286984987,-1.6853932584269704,7.1647274954072415,0.3978494623655926,0.0645161290322567,-8.271307264912476,True,-1.6000000000000014,-216.26189589999404,-1.255876282810651,143.64815090000596,0.8341936753775027,216.26189589999404,2025-04-18,17.4,17.56,0.0,0.0,17.44,17.4,-16.463844899999856,-0.09454441221836231,19.0538449,0.11494252873565092,0.0,False,1.0,17.42,deadline,False,10:00,2025-04-18,C,1000_S0,10:05,next_bar_close
2025-04-18,sh.601138,17.4,17.65,17.35,17.56,17.4,54420200,952948033.33,3,1,0.9195,148.15368677946745,4.0229885051923375e-05,1.0,D,D,1664,0.7564892413935289,-2.901785714285732,-3.118040089086871,0.4444444444444436,0.5555555555555565,-7.921892363867311,False,0.0,-196.52525079999228,-1.1294554643677717,123.39479080000407,0.7091654643678394,196.52525079999228,2025-04-21,17.55,17.81,0.0,0.0,17.5,17.5,-46.67671254999666,-0.2656016287920884,19.121712550000005,-0.056947608200441646,-0.0569476082004416,False,3.0,17.55,deadline,False,10:00,2025-04-21,C,1000_S0,10:05,next_bar_close
2025-11-25,sh.601138,56.36,58.34,56.16,56.61,55.94,226214444,12916587347.77,3,1,1.1977,486.9835308035797,1.1834107972896746e-05,1.0,R,R,1811,1.875225307177588,-14.01782969566554,-13.858946720049282,0.1861111111111107,0.1111111111111107,-19.79698342604805,False,0.7508044333214281,-351.0767661749933,-0.6229183218151051,148.7983326750067,0.2640140750088834,351.0767661749933,2025-11-26,55.31,58.93,0.0,0.0,55.16,55.14,-151.3057816349991,-0.2671050713340805,44.720781634999994,-0.08832361773537523,-2.296414061119933,False,1.0,56.56,deadline,False,10:00,2025-11-26,C,1000_S0,10:05,next_bar_close
2025-11-26,sh.601138,55.31,61.1,55.02,58.93,56.61,281284286,16345298898.56,3,1,4.0982,506.9411671127884,1.5862921738829527e-05,1.0,R,R,1812,1.2692935837811932,-14.14922656960873,-12.53090234857851,0.2064220183486245,0.7935779816513755,-17.812395650343348,False,-2.296414061119933,-3721.371931673988,-6.728208157067416,3516.819499674005,6.358379135190751,3721.371931673988,2025-11-27,60.02,60.27,0.0,0.0,62.28,62.22,4269.4674499260045,7.240307827771432,49.412550073999995,7.432547089767527,1.8496521296453403,False,1.0,63.31,deadline,False,10:00,2025-11-27,C,1000_S0,10:05,next_bar_close
2025-11-27,sh.601138,60.02,63.45,59.91,60.27,58.93,275887464,17029728372.61,3,1,2.2739,518.4684225672452,1.5730527740398514e-05,1.0,R,R,1813,1.542760919939036,-2.8679742871270952,-9.422071933599764,0.6430921052631575,0.3569078947368425,-13.0640033635512,False,1.8496521296453403,-357.6301791749895,-0.5958516813978499,142.2449196750032,0.2369958675025044,357.6301791749895,2025-11-28,60.24,60.72,0.0,0.0,59.72,59.74,-946.9545835679912,-1.570173792128904,47.10458356800001,-1.3937282229965264,-0.049776007964164,False,1.0,59.43,deadline,False,10:00,2025-11-28,C,1000_S0,10:05,next_bar_close
2025-11-28,sh.601138,60.24,60.76,59.02,60.72,60.27,166778785,10007823545.25,3,1,0.7466,522.3395158168761,4.011946241611053e-05,1.0,R,R,1814,1.498776777970677,7.740436181623167,-8.59872611464968,0.1016949152542389,0.8983050847457611,-9.910987212352651,True,-0.049776007964164,-588.1725588959887,-0.9763820698804592,371.5876308960113,0.6168453368127678,588.1725588959887,2025-12-01,60.03,59.81,0.0,0.0,58.8,58.62,-1686.912973865993,-2.7763913372327433,46.982973865999995,-2.602108036890638,-1.1363636363636354,False,3.0,59.14,deadline,False,10:00,2025-12-01,C,1000_S0,10:05,next_bar_close
2025-12-02,sh.601138,59.83,62.7,59.72,60.96,59.81,209127721,12795589249.57,3,1,1.9228,524.4040988833459,4.460792510707634e-05,1.0,R,R,1816,1.013265213293287,1.4932971321907296,6.918126564175897,0.8190045248868786,0.0814479638009048,-8.801890748294127,True,0.0334392242099967,-1237.8579906509894,-2.068958700737071,1021.5774561510104,1.7074669165151437,1237.8579906509894,2025-12-03,61.0,61.68,0.0,0.0,61.8,61.85,1508.9930467740105,2.4737855335492283,49.236953226000004,2.657480314960625,0.0656167979002697,False,1.0,62.58,deadline,False,10:00,2025-12-03,C,1000_S0,10:05,next_bar_close
2025-12-03,sh.601138,61.0,62.77,61.0,61.68,60.96,186593118,11572935737.26,3,1,1.1811,530.5978480827555,2.362204722272665e-06,1.0,R,R,1817,1.1470587028439998,1.144848183175684,7.684154742978255,0.4161073825503357,0.5838926174496644,-6.15185664141883,False,0.0656167979002697,-789.6624714359965,-1.294528641698355,569.9977974360035,0.9344226187475466,789.6624714359965,2025-12-04,60.88,61.4,0.0,0.0,62.68,62.77,-1139.2616943809935,-1.8458605810785313,48.096694381000006,-1.6699092088197198,-1.2970168612191912,False,1.0,60.65,deadline,False,10:00,2025-12-04,C,1000_S0,10:05,next_bar_close
2025-12-04,sh.601138,60.88,62.96,59.68,61.4,61.68,157077468,9625767960.78,3,1,-0.454,528.1891678385407,4.409857328308009e-05,1.0,D,D,1818,1.018056736643665,1.5810276679841806,4.666553538096019,0.3841807909604511,0.6158192090395489,-4.041818351535542,True,-1.2970168612191912,-629.3443298039922,-1.0337456140013013,410.3958758040006,0.6741062348948762,629.3443298039922,2025-12-05,61.99,61.12,0.0,0.0,61.4,61.34,-619.3557805769968,-1.0080720866578063,48.210780577,-0.8306188925081393,0.9609120521172798,False,1.0,60.89,deadline,False,10:00,2025-12-05,C,1000_S0,10:05,next_bar_close
2025-12-05,sh.601138,61.99,62.26,60.0,61.12,61.4,130559029,7989114088.04,3,1,-0.456,525.7804875943259,2.6058631919789743e-05,1.0,D,D,1819,0.8606355336127629,2.6584183246948445,1.8748962999833865,0.5243902439024385,0.4756097560975615,-3.363394557501931,True,0.9609120521172798,759.5653667490143,1.2253030597661143,-979.9999772490004,-1.5809001084836267,0.0,2025-12-08,60.75,63.41,0.0,0.0,60.59,60.59,729.5997190680064,1.1929468032528172,48.86028093200001,1.3743455497382318,-0.6053664921465973,False,3.0,61.96,deadline,False,10:00,2025-12-08,C,1000_S0,10:05,next_bar_close
2026-07-03,sh.601138,63.5,66.22,62.99,64.72,64.02,130129724,8461745562.06,3,1,1.0934,559.788056732048,8.309903165582e-06,1.0,R,R,1956,0.912858978305776,-8.030455394339908,-16.846343680997535,0.1015624999999983,0.002604166666668,-12.2039523306683,True,-0.8122461730709074,-1334.487401693986,-2.101554963297616,1104.9030806940068,1.7400048514866249,1334.487401693986,2026-07-06,65.77,63.59,0.0,0.0,64.68,64.65,-655.2660542579825,-1.0118099053451706,50.81605425800001,-0.8343634116192655,1.6223733003708274,False,3.0,64.18,deadline,False,10:00,2026-07-06,C,1000_S0,10:05,next_bar_close
2026-07-06,sh.601138,65.77,66.0,61.5,63.59,64.72,123112332,7815327976.73,3,1,-1.746,550.0142541345941,1.7305315211046945e-05,1.0,R,R,1957,0.6361794061625028,-10.297990297990324,-7.832526345770441,0.5356037151702782,0.4643962848297218,-10.39424042089234,False,1.6223733003708274,2063.642656986007,3.1376655876326693,-2295.268204985986,-3.489840664415365,0.0,2026-07-07,63.17,63.78,0.0,0.0,63.1,63.0,405.54348530400875,0.6373358812866862,50.606514696000005,0.8177386381506446,-0.6604812077370736,False,1.0,64.11,deadline,False,10:00,2026-07-07,C,1000_S0,10:05,next_bar_close
2026-07-20,sh.601138,58.88,59.69,55.04,56.5,57.59,147788546,8488593156.55,3,1,-1.8927,488.6901298726931,1.0296926542086028e-05,1.0,D,D,1967,0.8965088639437715,-12.210365853658534,-13.097932699562389,0.1370106761565842,0.0747330960854083,-15.281414575303796,True,2.239972217398845,2276.1086410260123,3.865673643046896,-2482.702300025995,-4.216546025859366,0.0,2026-07-21,57.5,60.98,0.0,0.0,57.45,57.46,-850.307267025,-1.5039978246668582,44.182267025,-1.3274336283185861,1.7699115044247815,False,1.0,55.75,deadline,False,10:00,2026-07-21,C,1000_S0,10:05,next_bar_close
2026-07-21,sh.601138,57.5,61.9,55.31,60.98,56.5,185678570,10894852394.1,3,1,7.9292,527.4393649493243,3.5398230044947354e-06,1.0,D,D,1968,0.894452715632853,-11.191449229801954,-10.431198478123038,0.3139784946236562,0.1741935483870957,-15.493800385886749,False,1.7699115044247815,-3585.202869995984,-6.235135426079971,3373.058505996009,5.866188706080016,3585.202869995984,2026-07-22,60.26,60.71,0.0,0.0,61.29,61.3,739.8389452950084,1.2124659027507272,48.756054705000004,1.3938996392259817,-1.1807149885208257,False,1.0,61.83,deadline,False,10:00,2026-07-22,C,1000_S0,10:05,next_bar_close
2026-07-22,sh.601138,60.26,62.98,59.88,60.71,60.98,158687155,9759614577.15,3,1,-0.4428,525.104031585331,3.187930469733535e-05,1.0,D,D,1969,1.1431357796880044,-3.2370675975880947,-7.042682926829292,0.8603945371775414,0.1396054628224586,-7.88937057233059,False,-1.1807149885208257,-558.1890057150079,-0.9263010383587916,341.5861722150067,0.566853920038179,558.1890057150079,2026-07-23,61.99,62.88,0.0,0.0,62.26,62.26,2787.974985330011,4.5893206793071935,49.86501467000001,4.776807774666447,2.1083841212320875,False,1.0,63.61,deadline,False,10:00,2026-07-23,C,1000_S0,10:05,next_bar_close
2026-07-23,sh.601138,61.99,64.15,60.99,62.88,60.71,159923479,10074798901.52,3,1,3.5744,543.8731923255742,3.004447373111674e-05,1.0,D,D,1970,0.9941119016373656,5.417607223476284,-4.574033322854443,0.2677419354838709,0.7322580645161291,-7.170544117309774,True,2.1083841212320875,-1001.5706652029976,-1.6156971530940438,777.9846867030024,1.2550164328165871,1001.5706652029976,2026-07-24,61.05,60.25,0.0,0.0,61.09,61.09,-2479.8759507989926,-3.9412790889154325,48.180950799,-3.7690839694656586,-2.9103053435114545,False,1.0,60.51,deadline,False,10:00,2026-07-24,C,1000_S0,10:05,next_bar_close
2026-07-24,sh.601138,61.05,61.42,60.17,60.25,62.88,111063990,6745295976.09,3,1,-4.1826,521.1253154837126,3.0025445293624387e-05,1.0,D,D,1971,1.0133658164675563,11.292035398230096,-0.222151697873707,0.5981012658227843,0.4018987341772157,-2.8039694562092654,False,-2.9103053435114545,691.2033006599986,1.1321921386732166,-908.3970156599942,-1.4879557996068702,0.0,2026-07-27,59.88,61.55,0.0,0.0,60.27,60.27,691.2033006600058,1.1464853702788522,48.146699340000005,1.327800829875514,-0.6141078838174274,False,3.0,61.05,deadline,False,10:00,2026-07-27,C,1000_S0,10:05,next_bar_close
2026-07-29,sh.601138,58.08,58.9,55.7,57.75,58.08,115616934,6609570232.06,3,1,-0.5682,499.50185840969954,1.818181818791232e-05,1.0,D,D,1974,0.8734499980191773,-7.633587786259555,-4.755657592653328,0.093645484949833,0.638795986622072,-7.939577422371602,True,0.0,226.2178619910064,0.3894935640341019,-433.6172684909936,-0.7465862060795344,0.0,2026-07-30,57.0,53.8,0.0,0.0,57.0,57.01,-2820.2896522439996,-4.88046823643432,43.899652244,-4.709956709956709,-1.2987012987012991,False,1.0,55.03,deadline,False,10:00,2026-07-30,C,1000_S0,10:05,next_bar_close
2026-07-30,sh.601138,57.0,57.38,53.22,53.8,57.75,152598379,8348593164.95,3,1,-6.8398,465.336796232759,2.6839826845481696e-05,1.0,D,D,1975,0.8248157908654508,-4.149377593361015,-4.875638280349214,0.640625,0.2562500000000004,-7.565244531944026,False,-1.2987012987012991,3100.004162640013,5.438603794105286,-3298.397102639994,-5.786661583578937,0.0,2026-07-31,57.14,56.7,0.0,0.0,56.86,56.85,3050.0614165050074,5.6656021469702145,44.563583495,5.855018587360616,6.208178438661727,False,1.0,56.95,deadline,False,10:00,2026-07-31,C,1000_S0,10:05,next_bar_close
2023-05-08,sh.601138,14.73,14.78,14.35,14.68,14.77,151113962,2202460780.0,3,1,-0.6093,117.57310971751718,4.326337169779926e-05,1.0,R,R,1191,1.0254963867994211,-8.260869565217387,-20.162162162162144,0.3444444444444435,0.0333333333333326,-16.02706236852577,False,-0.2708192281651977,10.27826525000189,0.06977776816023,-89.67176024999992,-0.6087695875763742,0.0,2023-05-09,14.68,14.7,0.0,0.0,14.78,14.76,379.7197521000024,2.584448469288516,25.390247900000002,2.8610354223433276,0.0,False,1.0,15.1,deadline,False,10:00,2023-05-09,C,1000_S2,10:00,original
2023-05-10,sh.601138,14.7,15.04,14.37,14.6,14.7,102661904,1502842987.76,3,1,-0.6803,116.93238432396124,2.789115646184559e-05,1.0,R,R,1193,0.9859863012409888,-4.421326397919378,-8.695652173913048,0.3614457831325288,0.6385542168674712,-14.720812182741115,False,0.0,60.36435050000036,0.4106418401360569,-139.5357004999978,-0.9492224523809374,0.0,2023-05-11,14.51,14.46,0.0,0.0,14.58,14.56,-19.514889899998764,-0.13354978216862134,24.9048899,0.136986301369868,-0.6164383561643838,False,1.0,14.62,deadline,False,10:00,2023-05-11,C,1000_S2,10:00,original
2023-05-11,sh.601138,14.51,14.8,14.35,14.46,14.6,109398210,1590025501.13,3,1,-0.9589,115.81111488523833,4.109589031631167e-06,1.0,R,R,1194,0.527229410058811,-1.1509817197021044,-9.429280397022332,0.3432835820895529,0.507462686567164,-14.36447885506481,True,-0.6164383561643838,10.722555249999417,0.0738976929703612,-89.22747024999876,-0.6149377687801432,0.0,2023-05-12,14.34,14.36,0.0,0.0,14.41,14.41,-89.1264952499995,-0.6158387774508549,24.69149525,-0.3457814661134262,-0.8298755186722073,False,1.0,14.41,deadline,False,10:00,2023-05-12,C,1000_S2,10:00,original
2023-05-12,sh.601138,14.34,14.79,14.22,14.36,14.46,80167627,1160032070.34,3,1,-0.6916,115.01020814329335,3.706777315870546e-05,1.0,R,R,1195,0.5693850689596507,-1.4986376021798309,-5.981794538361507,0.2444444444444465,0.6444444444444449,-14.430274876468308,True,-0.8298755186722073,-58.96983009999855,-0.411226151324955,-18.989819899998544,-0.132425522315192,58.96983009999855,2023-05-15,14.62,15.12,0.0,0.0,14.83,14.84,380.36599210000213,2.646517019696126,25.0640079,2.924791086350975,1.810584958217265,False,3.0,14.78,deadline,False,10:00,2023-05-15,C,1000_S2,10:00,original
