date,cash,shares,open_equity,equity
2022-08-01,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-08-02,9848.171728100375,0,9848.171728100375,9848.171728100375
2022-08-03,118.21447950037691,1000,9848.171728100375,9838.214479500377
2022-08-04,9868.466713350377,0,9868.466713350377,9868.466713350377
2022-08-05,9868.466713350377,0,9868.466713350377,9868.466713350377
2022-08-08,9868.466713350377,0,9868.466713350377,9868.466713350377
2022-08-09,9868.466713350377,0,9868.466713350377,9868.466713350377
2022-08-10,9868.466713350377,0,9868.466713350377,9868.466713350377
2022-08-11,9868.466713350377,0,9868.466713350377,9868.466713350377
2022-08-12,9868.466713350377,0,9868.466713350377,9868.466713350377
2022-08-15,298.5910655503776,1000,9868.466713350377,9858.591065550378
2022-08-16,9859.130103450378,0,9859.130103450378,9859.130103450378
2022-08-17,9859.130103450378,0,9859.130103450378,9859.130103450378
2022-08-18,239.22895540037825,1000,9859.130103450378,9849.228955400378
2022-08-19,210.0033154003777,1000,9739.858563000378,9730.003315400378
2022-08-22,9620.768777550378,0,9620.768777550378,9620.768777550378
2022-08-23,170.95433035037968,1000,9620.768777550378,9610.95433035038
2022-08-24,191.95614060038133,1000,9571.73488745038,9561.956140600381
2022-08-25,9492.887647200381,0,9492.887647200381,9492.887647200381
2022-08-26,123.11400040038097,1000,9492.887647200381,9483.114000400381
2022-08-29,114.4236305003833,1000,9364.136076700383,9354.423630500383
2022-08-30,9365.430611850383,0,9365.430611850383,9365.430611850383
2022-08-31,65.6926654003837,1000,9365.430611850383,9355.692665400384
2022-09-01,37.07287540038669,1000,9266.775121500385,9257.072875400387
2022-09-02,9238.155331500388,0,9238.155331500388,9238.155331500388
2022-09-05,9238.155331500388,0,9238.155331500388,9238.155331500388
2022-09-06,9238.155331500388,0,9238.155331500388,9238.155331500388
2022-09-07,9238.155331500388,0,9238.155331500388,9238.155331500388
2022-09-08,9238.155331500388,0,9238.155331500388,9238.155331500388
2022-09-09,9238.155331500388,0,9238.155331500388,9238.155331500388
2022-09-13,9238.155331500388,0,9238.155331500388,9238.155331500388
2022-09-14,9238.155331500388,0,9238.155331500388,9238.155331500388
2022-09-15,9238.155331500388,0,9238.155331500388,9238.155331500388
2022-09-16,108.50408590038751,1000,9238.155331500388,9228.504085900388
2022-09-19,9209.737491500387,0,9209.737491500387,9209.737491500387
2022-09-20,460.2800478003883,1000,9209.737491500387,9200.280047800388
2022-09-21,412.63961270038817,1000,9172.102156450388,9162.639612700388
2022-09-22,405.08016280038646,1000,9094.507006200387,9085.080162800386
2022-09-23,9086.947556300385,0,9086.947556300385,9086.947556300385
2022-09-26,527.5870135503865,1000,9086.947556300385,9077.587013550386
2022-09-27,9049.695926250386,0,9049.695926250386,9049.695926250386
2022-09-28,480.33028345038656,1000,9049.695926250386,9040.330283450387
2022-09-29,742.9691199003901,1000,9132.242961800388,9122.96911990039
2022-09-30,9135.27426695039,0,9135.27426695039,9135.27426695039
2022-10-10,966.1126261503896,1000,9135.27426695039,9126.112626150389
2022-10-11,999.5025464503915,1000,9188.674387350391,9179.502546450392
2022-10-12,9142.185067250392,0,9142.185067250392,9142.185067250392
2022-10-13,782.926525500392,1000,9142.185067250392,9132.926525500392
2022-10-14,725.9272303503931,1000,9175.231672550392,9165.927230350393
2022-10-17,618.8418499503932,1000,9148.187092550394,9138.841849950393
2022-10-18,9140.950762650393,0,9140.950762650393,9140.950762650393
2022-10-19,9140.950762650393,0,9140.950762650393,9140.950762650393
2022-10-20,631.615720150392,1000,9140.950762650393,9131.615720150392
2022-10-21,634.465270300394,1000,9113.785012650393,9104.465270300394
2022-10-24,717.5575708503948,1000,9016.785512300396,9007.557570850395
2022-10-25,710.6039709503984,1000,9099.877812850396,9090.603970950398
2022-10-26,723.7817411503984,1000,9033.014782650398,9023.781741150398
2022-10-27,616.9588957503984,1000,9016.237837700399,9006.958895750398
2022-10-28,740.0110115003972,1000,9029.233852900397,9020.011011500397
2022-10-31,383.9492448503988,1000,8593.131285850399,8583.949244850399
2022-11-01,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-02,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-03,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-04,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-07,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-08,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-09,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-10,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-11,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-14,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-15,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-16,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-17,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-18,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-21,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-22,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-23,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-24,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-25,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-28,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-29,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-11-30,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-01,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-02,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-05,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-06,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-07,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-08,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-09,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-12,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-13,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-14,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-15,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-16,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-19,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-20,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-21,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-22,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-23,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-26,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-27,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-28,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-29,8656.435531300398,0,8656.435531300398,8656.435531300398
2022-12-30,8656.435531300398,0,8656.435531300398,8656.435531300398
2023-01-03,8656.435531300398,0,8656.435531300398,8656.435531300398
2023-01-04,8656.435531300398,0,8656.435531300398,8656.435531300398
2023-01-05,8656.435531300398,0,8656.435531300398,8656.435531300398
