date,cash,shares,open_equity,equity
2022-08-01,4835.5333749001875,1000,14905.664025200187,14895.533374900187
2022-08-02,14815.438424900187,0,14815.438424900187,14815.438424900187
2022-08-03,14815.438424900187,0,14815.438424900187,14815.438424900187
2022-08-04,14815.438424900187,0,14815.438424900187,14815.438424900187
2022-08-05,14815.438424900187,0,14815.438424900187,14815.438424900187
2022-08-08,5185.532176800187,1000,14815.438424900187,14805.532176800187
2022-08-09,14766.041024800188,0,14766.041024800188,14766.041024800188
2022-08-10,14766.041024800188,0,14766.041024800188,14766.041024800188
2022-08-11,14766.041024800188,0,14766.041024800188,14766.041024800188
2022-08-12,14766.041024800188,0,14766.041024800188,14766.041024800188
2022-08-15,14766.041024800188,0,14766.041024800188,14766.041024800188
2022-08-16,14766.041024800188,0,14766.041024800188,14766.041024800188
2022-08-17,14766.041024800188,0,14766.041024800188,14766.041024800188
2022-08-18,14766.041024800188,0,14766.041024800188,14766.041024800188
2022-08-19,5236.185777200188,1000,14766.041024800188,14756.185777200188
2022-08-22,14646.951239350188,0,14646.951239350188,14646.951239350188
2022-08-23,14646.951239350188,0,14646.951239350188,14646.951239350188
2022-08-24,14646.951239350188,0,14646.951239350188,14646.951239350188
2022-08-25,14646.951239350188,0,14646.951239350188,14646.951239350188
2022-08-26,5277.177592550188,1000,14646.951239350188,14637.177592550188
2022-08-29,5268.48722265019,1000,14518.19966885019,14508.48722265019
2022-08-30,14519.49420400019,0,14519.49420400019,14519.49420400019
2022-08-31,14519.49420400019,0,14519.49420400019,14519.49420400019
2022-09-01,5289.791957900192,1000,14519.49420400019,14509.791957900192
2022-09-02,5171.126267450194,1000,14490.874414000193,14481.126267450194
2022-09-05,14452.087963950195,0,14452.087963950195,14452.087963950195
2022-09-06,14452.087963950195,0,14452.087963950195,14452.087963950195
2022-09-07,14452.087963950195,0,14452.087963950195,14452.087963950195
2022-09-08,14452.087963950195,0,14452.087963950195,14452.087963950195
2022-09-09,14452.087963950195,0,14452.087963950195,14452.087963950195
2022-09-13,4952.248016500196,1000,14452.087963950195,14442.248016500196
2022-09-14,14392.968193800196,0,14392.968193800196,14392.968193800196
2022-09-15,5003.184346900198,1000,14392.968193800196,14383.184346900198
2022-09-16,14324.085663600197,0,14324.085663600197,14324.085663600197
2022-09-19,14324.085663600197,0,14324.085663600197,14324.085663600197
2022-09-20,14324.085663600197,0,14324.085663600197,14324.085663600197
2022-09-21,14324.085663600197,0,14324.085663600197,14324.085663600197
2022-09-22,5634.658820200197,1000,14324.085663600197,14314.658820200197
2022-09-23,14316.526213700196,0,14316.526213700196,14316.526213700196
2022-09-26,14316.526213700196,0,14316.526213700196,14316.526213700196
2022-09-27,14316.526213700196,0,14316.526213700196,14316.526213700196
2022-09-28,14316.526213700196,0,14316.526213700196,14316.526213700196
2022-09-29,14316.526213700196,0,14316.526213700196,14316.526213700196
2022-09-30,14316.526213700196,0,14316.526213700196,14316.526213700196
2022-10-10,14316.526213700196,0,14316.526213700196,14316.526213700196
2022-10-11,14316.526213700196,0,14316.526213700196,14316.526213700196
2022-10-12,14316.526213700196,0,14316.526213700196,14316.526213700196
2022-10-13,5957.267671950196,1000,14316.526213700196,14307.267671950196
2022-10-14,5900.268376800197,1000,14349.572819000196,14340.268376800197
2022-10-17,14322.528239000198,0,14322.528239000198,14322.528239000198
2022-10-18,14322.528239000198,0,14322.528239000198,14322.528239000198
2022-10-19,14322.528239000198,0,14322.528239000198,14322.528239000198
2022-10-20,14322.528239000198,0,14322.528239000198,14322.528239000198
2022-10-21,14322.528239000198,0,14322.528239000198,14322.528239000198
2022-10-24,6023.300297550197,1000,14322.528239000198,14313.300297550197
2022-10-25,6016.3466976502,1000,14405.620539550198,14396.3466976502
2022-10-26,6029.5244678502,1000,14338.7575093502,14329.5244678502
2022-10-27,5922.7016224502,1000,14321.9805644002,14312.7016224502
2022-10-28,14334.9765796002,0,14334.9765796002,14334.9765796002
2022-10-31,6125.794538600199,1000,14334.9765796002,14325.7945386002
2022-11-01,14398.280825050198,0,14398.280825050198,14398.280825050198
2022-11-02,14398.280825050198,0,14398.280825050198,14398.280825050198
2022-11-03,14398.280825050198,0,14398.280825050198,14398.280825050198
2022-11-04,5698.848881600199,1000,14398.280825050198,14388.8488816002
2022-11-07,5671.299426600201,1000,14370.7313700502,14361.2994266002
2022-11-08,14313.2271999002,0,14313.2271999002,14313.2271999002
2022-11-09,14313.2271999002,0,14313.2271999002,14313.2271999002
2022-11-10,14313.2271999002,0,14313.2271999002,14313.2271999002
2022-11-11,14313.2271999002,0,14313.2271999002,14313.2271999002
2022-11-14,5353.6626551501995,1000,14313.2271999002,14303.6626551502
2022-11-15,14295.1375799502,0,14295.1375799502,14295.1375799502
2022-11-16,14295.1375799502,0,14295.1375799502,14295.1375799502
2022-11-17,14295.1375799502,0,14295.1375799502,14295.1375799502
2022-11-18,14295.1375799502,0,14295.1375799502,14295.1375799502
2022-11-21,14295.1375799502,0,14295.1375799502,14295.1375799502
2022-11-22,5185.496534450202,1000,14295.1375799502,14285.496534450202
