id,window,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,ci_low,ci_high,increment,inc_low,inc_high,p_mean,p_inc
L6_breakdown,all,181,-0.5156441360723838,-0.3658256259342934,30.939226519337016,-23532.826106659548,0.3138964140364224,0.3591819530566485,-10.213887194477932,-5.170231219026323,-23880.86384996356,12.0,73.0,7.0,103.0,4822.67110666,-0.27460317024650177,-0.5359046070717115,-0.5918685885622913,-0.6553722687326211,-29700.433411249585,,,,,,,
L6_breakdown,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L6_breakdown,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L6_breakdown,2020,28,-0.3890602147203463,-0.38747853633463514,39.285714285714285,-1622.961009999957,0.3673418984932244,0.36181425972431647,-2.5520249325944544,-2.328044517406619,-1687.204937899968,4.0,11.0,1.0,14.0,709.5210099999999,-0.11709064749143175,-0.46084107364324245,-0.7057935167025,-0.9554038048185021,-2394.1856697999633,,,,,,,
L6_breakdown,2021,26,-0.41522640877726036,-0.4213842932551161,11.538461538461538,-1371.640949299959,0.14387077121209563,0.16289107899102462,-1.3505504945998574,-1.2895538479793263,-1580.4646267999608,12.0,10.0,1.0,14.0,607.3159492999999,-0.13352325456438657,-0.4871059528995645,-0.5845092294249549,-0.682472304607995,-1596.9412283999668,,,,,,,
L6_breakdown,2022,25,-0.17765272744287913,-0.2920863145321943,36.0,-471.96123309997387,0.5142310462069494,0.47595704493390906,-1.5702953830544737,-1.4099724257748631,-596.0853845499815,7.0,11.0,1.0,18.0,499.36623310000004,0.12914491154448804,-0.24030075075887206,-0.42412300551764925,-0.5960640554376504,-836.1917064999802,,,,,,,
L6_breakdown,2023,25,-0.5567807190788819,-0.3046243906089206,32.0,-2229.1081061999516,0.3467793228244681,0.3733442490558357,-10.213887194477932,-6.182424884593992,-2783.7936068999816,6.0,12.0,1.0,17.0,586.4881062000001,-0.3052379663848046,-0.6527594231904124,-1.0023842003018106,-1.4030729834513993,-3378.8760630999614,,,,,,,
L6_breakdown,2024,34,-0.8416409765747513,-0.44355573898704426,17.647058823529413,-6244.322418949926,0.1339696063744012,0.1455587200049259,-6.670425540886715,-5.44018740372273,-6244.322418949925,8.0,10.0,1.0,15.0,720.3074189500002,-0.6428525127412223,-0.9176572007177675,-1.1368285751704594,-1.3576236274032212,-7291.647782849941,,,,,,,
L6_breakdown,2025,22,-0.5299111226147764,-0.20194948072597468,40.909090909090914,-2916.547130329925,0.4186520963685128,0.5429204558069096,-10.16030222072976,-6.328795309524551,-3808.275314336935,3.0,10.0,1.0,13.0,695.5571303300001,-0.33761481571021384,-0.7042516829205565,-1.1540226062022896,-1.6562111549262981,-6288.157960709945,,,,,,,
L6_breakdown,2026,21,-0.6193972345053498,-0.178939499438139,47.61904761904761,-8676.285258779853,0.42583682521048777,0.3972624575118021,-5.664649953627819,-4.2613417610832665,-8962.954129583855,5.0,9.0,1.0,13.0,1004.1152587800002,-0.44124730077849916,-0.7638165169678459,-1.2965067473208864,-2.0594940278845146,-13241.430086822895,,,,,,,
L7_tail_up_volume,main2020,106,-0.3225426320293587,-0.4252460930650263,28.30188679245283,-14364.376551117752,0.5352071709457796,0.35326426510759923,-5.097540108850419,-3.135824532784479,-14364.376551117748,9.0,57.0,7.0,64.0,2822.631551118,-0.08050820232051004,-0.4149823549390771,-0.562438001147284,-0.6710581198541359,-18774.91981247477,-0.6248135665471971,0.01975044607757486,-0.0015960132913561131,-0.29631934350949757,0.3421751570336218,0.9825087456271864,0.48425787106446777
L7_tail_up_volume,old2020_2023,63,-0.3705645088539811,-0.3923479449357734,26.984126984126984,-3492.123665649913,0.33727853360539534,0.32001519854280347,-3.179248050691724,-2.0987282265526037,-3492.123665649912,9.0,32.0,4.0,38.0,1487.5136656500001,-0.09368219307867022,-0.41626792993115935,-0.5388255094423066,-0.644153656364888,-4620.847243049916,-0.6047985304458511,-0.1640925334229761,-0.03621251094890615,-0.24876348858282593,0.1387551450072308,1.0,0.6266866566716641
L7_tail_up_volume,recent2024,43,-0.25218499854212095,-0.4821417150227878,30.23255813953488,-10872.252885467838,0.717102965640636,0.3632644814962686,-5.097540108850419,-3.6444680450655285,-13025.936540273899,6.0,25.0,3.0,26.0,1335.117885468,-0.061206774000414875,-0.48160912406672113,-0.8541782247433836,-1.1330028894922963,-15282.796146824854,-0.918327692244034,0.6013165154873636,0.04925915433260625,-0.6022924723596629,0.8803951243872347,0.7316341829085458,0.4332833583208396
L7_tail_up_volume,all,106,-0.3225426320293587,-0.4252460930650263,28.30188679245283,-14364.376551117752,0.5352071709457796,0.35326426510759923,-5.097540108850419,-3.135824532784479,-14364.376551117748,9.0,57.0,7.0,64.0,2822.631551118,-0.08050820232051004,-0.4149823549390771,-0.562438001147284,-0.6710581198541359,-18774.91981247477,,,,,,,
L7_tail_up_volume,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L7_tail_up_volume,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L7_tail_up_volume,2020,12,-0.44045879332255317,-0.5430540948099867,25.0,-856.8436851999797,0.1830087961652346,0.17336665667961093,-1.0650456272345137,-1.0650456272345137,-856.8436851999797,5.0,8.0,1.0,9.0,311.9436852,-0.17168427661712524,-0.5338503826479265,-0.8192647257570657,-1.0495185622470191,-924.9581362999854,,,,,,,
L7_tail_up_volume,2021,16,-0.41342678619631296,-0.3415262371558263,12.5,-864.9734527999805,0.11200023761924471,0.104271869175419,-1.517532882999988,-1.517532882999988,-864.9734527999805,8.0,6.0,1.0,7.0,376.53345279999996,-0.13254772259569947,-0.4766985792596508,-0.6491954048500986,-0.9184813045866499,-923.2853701999876,,,,,,,
L7_tail_up_volume,2022,15,-0.40534133941492834,-0.3077867709600024,33.33333333333333,-587.3115758499812,0.24062324406577898,0.2478895497842276,-1.562323861056031,-1.562323861056031,-587.3115758499812,3.0,9.0,1.0,11.0,300.59157585,-0.10041578799967034,-0.5156423289502724,-0.8006723992682492,-1.1247017018711907,-780.8847432999871,,,,,,,
L7_tail_up_volume,2023,20,-0.26825549337826204,-0.4197714357377714,35.0,-1182.994951799972,0.5966530855667453,0.49713170660001316,-3.179248050691724,-3.179248050691724,-1501.1479393999784,3.0,9.0,1.0,11.0,498.4449518,-0.010738323151223679,-0.41200828765770087,-0.8603485779508541,-1.276039231210555,-2289.9993033499745,,,,,,,
L7_tail_up_volume,2024,16,0.1735209666577524,-0.2990862529534798,31.25,426.87545305003323,1.3071183233448165,1.1998938562478898,-2.3557184087019167,-2.3557184087019167,-1290.3116401499876,4.0,10.0,1.0,10.0,339.08954695,0.3757581133813297,-0.17804771775771064,-0.8218139854748824,-1.2795624820995648,-2135.510620799979,,,,,,,
L7_tail_up_volume,2025,20,-0.3464860881731959,-0.35332597418303724,35.0,-7534.909628334913,0.6802598182732024,0.28986813481049745,-5.097540108850419,-5.097540108850419,-9261.717830090942,4.0,11.0,1.0,11.0,670.554628335,-0.1597891468046603,-0.858597370366053,-1.4127468983670475,-2.1082531612342446,-10412.586589081928,,,,,,,
L7_tail_up_volume,2026,7,-0.9557955200530459,-1.3575417224687294,14.285714285714285,-3764.2187101829595,0.12184321583010714,0.13044486193599242,-2.211408268754247,-2.211408268754247,-4328.901693989964,6.0,4.0,1.0,5.0,325.47371018300004,-0.7783197371465584,-1.2698128551717571,-1.8129711452587123,,-2013.5004555869987,,,,,,,
L8_tail_down_volume,main2020,106,-0.4966208871042455,-0.32709442526725285,28.30188679245283,-13003.207450038746,0.3988095204322181,0.46801752881241054,-10.16030222072976,-5.564385813475307,-13122.687487938756,10.0,54.0,7.0,61.0,2841.6624500390003,-0.24802488013339657,-0.5946387543542414,-0.7226865442482465,-0.8243013748900322,-21712.289501570773,-0.9161023132036843,-0.10205151658387969,-0.17567426836624295,-0.580864049569181,0.20131575380133324,0.9865067466266867,0.8185907046476761
L8_tail_down_volume,old2020_2023,66,-0.3316110927690773,-0.28857204532758324,27.27272727272727,-3268.334262649909,0.3114984851761454,0.2813534982312182,-3.370969468673961,-2.3976641911453607,-3387.814300549914,10.0,31.0,4.0,39.0,1552.79926265,-0.04747668336533384,-0.35797068180060676,-0.4538309995577733,-0.5475578144072302,-4113.863056899916,-0.5203839133725101,-0.1488753039608299,0.0027409051359976733,-0.19992878801523553,0.20959130697974135,1.0,0.4867566216891554
L8_tail_down_volume,recent2024,40,-0.7688870477572733,-0.4497268880069202,30.0,-9734.873187388837,0.44857215647469884,0.5106879927393131,-10.16030222072976,-8.415363880808236,-9813.827982588866,7.0,23.0,3.0,22.0,1288.863187389,-0.5789294048007003,-1.0397624893445194,-1.4601431098946798,-1.8449465870282429,-18443.95523892086,-1.8701802763078132,0.20704224589855005,-0.46744289488254614,-1.5056822486877068,0.43673968755418763,0.928535732133933,0.8320839580209896
L8_tail_down_volume,all,106,-0.4966208871042455,-0.32709442526725285,28.30188679245283,-13003.207450038746,0.3988095204322181,0.46801752881241054,-10.16030222072976,-5.564385813475307,-13122.687487938756,10.0,54.0,7.0,61.0,2841.6624500390003,-0.24802488013339657,-0.5946387543542414,-0.7226865442482465,-0.8243013748900322,-21712.289501570773,,,,,,,
L8_tail_down_volume,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L8_tail_down_volume,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
L8_tail_down_volume,2020,16,-0.48667321439272093,-0.5849123489832151,31.25,-1104.1309745999743,0.2520583966948957,0.2706674171057081,-2.5520249325944544,-2.5520249325944544,-1226.4860678999817,5.0,9.0,1.0,11.0,406.64097460000005,-0.2155714719117629,-0.5949794071312093,-0.9464486381234127,-1.387176277336163,-1513.8922906999821,,,,,,,
L8_tail_down_volume,2021,20,-0.2963779805907337,-0.31606911397914306,10.0,-745.3360652999704,0.2636336565528262,0.28352251159948655,-1.3638794502061635,-1.3638794502061635,-745.3360652999704,10.0,9.0,1.0,12.0,462.65106529999997,-0.012602371655692782,-0.38470114768921143,-0.507985544260578,-0.6430979004751188,-990.4515394999767,,,,,,,
L8_tail_down_volume,2022,16,0.0011901022714727177,0.0483700902277338,50.0,-3.18230139998321,1.0049476592415685,0.9912966215238399,-1.3977624626741647,-1.3977624626741647,-332.9665308499916,4.0,8.0,1.0,9.0,318.8273014,0.30900671925393686,-0.06547756997889692,-0.2918720513060936,-0.6051715678683717,-303.3018299499889,,,,,,,
L8_tail_down_volume,2023,14,-0.5850744797860321,-0.32340531576978626,21.428571428571427,-1415.6849213499806,0.13588067273082294,0.13046384372421432,-3.370969468673961,-3.370969468673961,-1416.918871499981,7.0,5.0,1.0,7.0,364.67992135,-0.31259840189092575,-0.7265188275572844,-1.0304212786763007,-1.7464200822356843,-1597.685556049989,,,,,,,
L8_tail_down_volume,2024,17,-0.43527034469393266,-0.4730271453979714,23.52941176470588,-1314.3762653499525,0.652165335214783,0.7229507257501776,-6.670425540886715,-6.670425540886715,-3083.5703467999874,6.0,9.0,1.0,9.0,366.34126535,-0.2370080100766917,-1.0746781896213855,-1.7566393071189923,-2.7094173117959754,-4699.379273399964,,,,,,,
L8_tail_down_volume,2025,13,-1.5043260113365162,-0.4190337051446425,23.076923076923077,-5790.317222577949,0.11707790791602266,0.09186014011497104,-10.16030222072976,-10.16030222072976,-5790.317222577951,6.0,9.0,1.0,9.0,392.82722257800003,-1.316475655942889,-1.7418062919589061,-2.714534800947744,-5.58751647606332,-6228.131805877966,,,,,,,
L8_tail_down_volume,2026,10,-0.37996479031193664,-0.3123356213528472,50.0,-2630.179699460935,0.6923735858607936,0.7002577979485711,-5.664649953627819,-5.664649953627819,-6915.721531733971,4.0,5.0,1.0,4.0,529.694699461,-0.2013856493466692,-0.9568623809676998,-2.470300161805975,,-8774.806088231971,,,,,,,
