id,window,kind,value,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,excluded,matched_primary
L6_breakdown,old2020_2023,early_entry_DIAGNOSTIC,1450.0,104,-0.33271598139517644,-0.3082125685502509,30.76923076923077,-4755.18769179982,0.40028053260137564,0.42831171740959084,-9.767606351862884,-3.3794338587437753,-4883.537659749838,11,44,4,63,2402.6776918,-0.054693576881726366,-0.3564355011974292,-0.43338910784354034,-0.524565413872214,-6360.782137599842,0.0,-0.3851000846482932
L6_breakdown,old2020_2023,no_dividend,0.0,104,-0.3851000846482932,-0.36027567732506655,29.807692307692307,-5695.671298599841,0.3356042048937078,0.3407326937099252,-10.213887194477932,-3.511676455511264,-5846.271322199854,12,44,4,63,2402.6912986,-0.1072352799946351,-0.4057972522623334,-0.4780750330516475,-0.5642581978950049,-6961.720903499851,,
L6_breakdown,recent2024,slip,0.0,77,-0.5926055954172259,-0.27767796442080284,35.064935064935064,-15030.679536,0.35467552132204166,0.4293846555067764,-10.070416246953814,-6.582960780348635,-15447.555744,8,29,3,40,2420.679536,-0.5006585025347371,-0.6429612410920109,-0.7911922198842589,-0.9552167169757948,-21494.611416,,
L6_breakdown,recent2024,slip,10.0,77,-0.7912219097060493,-0.476923470666589,25.97402597402597,-20643.63008011971,0.24868636461699184,0.3107581257756606,-10.250098421866722,-6.769609448392087,-20800.091613727727,9,29,3,40,2419.28008012,-0.5006585025347371,-0.8414769465640114,-0.9894117738349869,-1.1531085738819575,-26514.91280929974,,
L6_breakdown,recent2024,slip,20.0,77,-0.9894418437959918,-0.6757713709046383,20.77922077922078,-26256.580624239996,0.17825197091494172,0.22804024474474338,-10.42942204364355,-6.955885626155479,-26256.58062423999,12,29,3,40,2417.8806242400005,-0.5006585025347371,-1.0395964734366878,-1.1872357421835793,-1.3506054999637978,-31535.214202600004,,
L6_breakdown,recent2024,exit0935close,0.0,77,-0.5071683925643475,-0.25643626196714303,42.857142857142854,-16338.295908411688,0.5075401257721699,0.44255672571489835,-10.160302220729761,-6.935586131469788,-16838.872466856723,6,29,3,40,2420.3709084120005,-0.31554060284938873,-0.5689523950992046,-0.7521264600910169,-0.9553918986866877,-21710.08474467172,0.0,-0.6919633743594671
L6_breakdown,recent2024,exit0935open,0.0,77,-0.5123308194089101,-0.25738434069596483,42.857142857142854,-16318.333696510717,0.5042723622215086,0.4430482364119674,-10.160302220729761,-6.973589142171173,-16689.04422845176,6,29,3,40,2420.3986965109993,-0.3207125193898596,-0.5736388484013979,-0.7562537852112929,-0.9580980254817275,-21674.931875901733,0.0,-0.6919633743594671
L6_breakdown,recent2024,early_entry_DIAGNOSTIC,1450.0,77,-0.6816859764095865,-0.3812867268980188,31.16883116883117,-17536.96116624968,0.32337276156053785,0.37725835286384496,-9.97131518981486,-6.829797161882717,-17623.50094251371,10,29,3,40,2419.9361662500005,-0.49036397636347895,-0.7311780205421092,-0.8925867910140841,-1.0702590990308076,-23682.926160885716,0.0,-0.6919633743594671
L6_breakdown,recent2024,no_dividend,0.0,77,-0.6919633743594671,-0.3773504927917313,32.467532467532465,-17837.154808059702,0.2966217011093635,0.36485750242289294,-10.16030222072976,-6.676331745450759,-18123.823678863708,8,29,3,40,2419.97980806,-0.500658502534737,-0.7422686903879679,-0.8903515191834478,-1.0542120857826358,-24004.76211264974,,
L6_breakdown,main2020,signal1445,1445.0,180,-0.47590958464760647,-0.36027567732506655,31.11111111111111,-19946.610483426557,0.3580537038854092,0.42648502176660624,-10.213887194477932,-5.083184842150599,-20791.802445939567,11,72,7,95,4763.980483427,-0.2346847164670329,-0.5079086559783335,-0.5768703578888537,-0.6424227579072437,-26657.94464794658,,
L7_tail_up_volume,main2020,slip,0.0,106,-0.2228295553394952,-0.3256214473274597,33.9622641509434,-11937.436264000002,0.6434572754922737,0.4172730734754107,-5.00259017399185,-3.0389117883712533,-12091.907808000004,9,57,7,64,2823.436264,-0.08050820232051005,-0.3153618861914062,-0.46296561409558584,-0.5716871578218224,-16489.963418000003,,
L7_tail_up_volume,main2020,slip,10.0,106,-0.4221561239947965,-0.5247712504366777,26.41509433962264,-16791.31683823572,0.44922102588785623,0.30086950119582495,-5.192395188629222,-3.2326404689502297,-16791.316838235725,12,57,7,64,2821.8268382360006,-0.08050820232051005,-0.5145033314330669,-0.6618110439304068,-0.7703298390202563,-21059.876206949742,,
L7_tail_up_volume,main2020,slip,20.0,106,-0.6210849498962471,-0.7235236956011786,20.754716981132077,-21645.19741247202,0.3233796729625842,0.22117985540440568,-5.381821350941982,-3.4259824961834675,-21645.197412472022,13,57,7,64,2820.217412472,-0.08050820232051005,-0.7132474032504045,-0.8602596913948802,-0.9685761428502039,-25629.78899590002,,
L7_tail_up_volume,main2020,exit0935close,0.0,106,-0.1316452034570552,-0.28036192638755353,41.509433962264154,-10729.373150023734,0.8379755938738058,0.5842380989652755,-5.464904469719377,-4.04615080544374,-12841.346474951912,8,57,7,64,2825.8081500239996,0.11083664220485147,-0.21353467510793658,-0.4133945168533892,-0.5735410691394566,-16377.301791766762,0.0,-0.3225426320293587
L7_tail_up_volume,main2020,exit0935open,0.0,106,-0.14430377736902988,-0.29354839327406246,41.509433962264154,-11038.964566878745,0.8244549010258646,0.5753635240239878,-5.464904469719377,-4.06367052554496,-13071.08310717293,8,57,7,64,2825.5545668789996,0.09815000114644343,-0.22631380686669195,-0.42661666013666505,-0.5891037602749659,-16553.69915269676,0.0,-0.3225426320293587
L7_tail_up_volume,main2020,early_entry_DIAGNOSTIC,1450.0,106,-0.31981301672954787,-0.35873315953520934,30.18867924528302,-14254.329779229749,0.5579085797106812,0.3696103968133044,-5.097540108850419,-3.0141906175341586,-14254.32977922975,7,57,7,64,2822.63977923,-0.0777836676229162,-0.4186434295010671,-0.5724727082611345,-0.6999948286869825,-19006.33935015977,0.0,-0.3225426320293587
L7_tail_up_volume,main2020,no_dividend,0.0,103,-0.3592006318885535,-0.4610000002608975,26.21359223300971,-15449.50684452476,0.49703154860138343,0.3044078086325718,-5.097540108850419,-3.135824532784479,-15449.506844524756,9,57,7,64,2721.231844525,-0.11626319524567237,-0.4547185623334518,-0.6083100429110683,-0.7212155967670206,-19655.278624074774,,
L7_tail_up_volume,old2020_2023,slip,0.0,63,-0.2708935093702238,-0.2926904023624935,33.33333333333333,-2627.9295000000043,0.4456876002491253,0.4175995112668924,-3.0823784165264976,-2.0007776250803007,-2629.812500000004,9,32,4,38,1487.9295,-0.09368219307867022,-0.3166427834062653,-0.4393235424970696,-0.5447479874979546,-3831.090500000004,,
L7_tail_up_volume,old2020_2023,slip,10.0,63,-0.47013597546965175,-0.4919059608296714,23.809523809523807,-4356.317831299902,0.258681999054931,0.2483420708301984,-3.2760209392051562,-2.196581010464272,-4356.3178312999025,12,32,4,38,1487.0978312999998,-0.09368219307867022,-0.5157935894521335,-0.6382281121969252,-0.7434600574327753,-5410.603986099912,,
L7_tail_up_volume,old2020_2023,slip,20.0,63,-0.6689809058713447,-0.6907240083601821,15.873015873015872,-6084.706162600015,0.15563359702814933,0.15237862651631381,-3.469277058429035,-2.3919937111291407,-6084.706162600016,13,32,4,38,1486.2661626,-0.09368219307867022,-0.7145470429819558,-0.8367358198999845,-0.9417756503587587,-6990.117472200015,,
L7_tail_up_volume,old2020_2023,exit0935close,0.0,63,-0.14467503385536057,-0.2846583883993722,38.095238095238095,-1585.2083002999057,0.7708923214460047,0.7349453615376079,-3.579584970611012,-2.640271253294736,-2957.032177149951,8,32,4,38,1489.6433003000002,0.1327796977650357,-0.21869658904669173,-0.43178801910941295,-0.6360115222160706,-3881.0307778499096,0.0,-0.3705645088539811
L7_tail_up_volume,old2020_2023,exit0935open,0.0,63,-0.15930156390936698,-0.34428884572195273,38.095238095238095,-1724.9916736499135,0.7529373702726269,0.7172375857204634,-3.6684722244702646,-2.6380025061417585,-3006.956402549955,8,32,4,38,1489.4966736500003,0.1181178857912197,-0.23245690974668812,-0.44760276584004705,-0.6543539257033196,-4010.8292461499177,0.0,-0.3705645088539811
L7_tail_up_volume,old2020_2023,early_entry_DIAGNOSTIC,1450.0,63,-0.3873949827825707,-0.3340194105462332,26.984126984126984,-3572.165666649918,0.3492488383472871,0.34430430093286096,-2.5760034031738317,-2.0452133540492587,-3578.4627693499187,7,32,4,38,1487.51566665,-0.1105739582599182,-0.43450218931643236,-0.5823978748716704,-0.692566647274893,-4982.420034099919,0.0,-0.3705645088539811
L7_tail_up_volume,old2020_2023,no_dividend,0.0,62,-0.38596538784512185,-0.4252460930650263,25.806451612903224,-3581.128060349915,0.32069201990695523,0.3026843015146666,-3.179248050691724,-2.0987282265526037,-3581.1280603499135,9,32,4,38,1461.72306035,-0.10896963636070299,-0.43267051875948576,-0.5585292901096585,-0.6622845841263204,-4709.851637749918,,
L7_tail_up_volume,recent2024,slip,0.0,43,-0.1524102738526138,-0.3825740159384941,34.883720930232556,-9309.506763999998,0.8151764647987341,0.4171808589054915,-5.00259017399185,-3.5480643112436905,-12091.907808,4,25,3,26,1335.506764,-0.06120677400041487,-0.38206445142317963,-0.7550087438397943,-1.0340863890664493,-13862.033918000001,,
L7_tail_up_volume,recent2024,slip,10.0,43,-0.35186006253163654,-0.5816099693508071,30.23255813953488,-12434.99900693582,0.6335856166452764,0.3175763215529138,-5.192395188629222,-3.7407754714609722,-14036.561766335879,6,25,3,26,1334.729006936,-0.06120677400041487,-0.5810543653781897,-0.9532486480169551,-1.231820584064073,-16703.558375649838,,
L7_tail_up_volume,recent2024,slip,20.0,43,-0.5509118050955226,-0.780248739075262,27.906976744186046,-15560.491249872004,0.5000764891062616,0.24513933593152268,-5.381821350941982,-3.933101978663878,-16267.098568672003,7,25,3,26,1333.9512498719998,-0.06120677400041487,-0.7796471493189939,-1.1510929147570603,-1.4291601472264872,-19545.0828333,,
L7_tail_up_volume,recent2024,exit0935close,0.0,43,-0.11255498682698002,-0.15190840434459074,46.51162790697674,-9144.164849723828,0.8955632060662517,0.5387755960689024,-5.464904469719377,-4.847303212439517,-12841.346474951912,7,25,3,26,1336.164849724,0.0786875142910932,-0.31682413698680056,-0.7857902317808594,-1.1811269634391957,-14792.093491466854,0.0,-0.25218499854212095
L7_tail_up_volume,recent2024,exit0935open,0.0,43,-0.12233027615876857,-0.15190840434459074,46.51162790697674,-9313.972893228834,0.8869118465955346,0.5318616932501825,-5.464904469719377,-4.852713568022204,-13071.08310717293,7,25,3,26,1336.0578932290002,0.06889472829479448,-0.32683217130267944,-0.7974800792231594,-1.1872326756260458,-14828.707479046852,0.0,-0.25218499854212095
L7_tail_up_volume,recent2024,early_entry_DIAGNOSTIC,1450.0,43,-0.2207975780937239,-0.529139528606466,34.883720930232556,-10682.164112579832,0.7576576604230166,0.377642606063006,-5.097540108850419,-3.591024055851708,-13085.9752686359,6,25,3,26,1335.1241125800002,-0.029742079015215635,-0.46551609957881207,-0.8636658365921503,-1.1621405947563088,-15434.173683509855,0.0,-0.25218499854212095
L7_tail_up_volume,recent2024,no_dividend,0.0,41,-0.31872709849081593,-0.5104365740141583,26.82926829268293,-11868.378784174845,0.6590870204067508,0.3049261824068514,-5.097540108850419,-3.6444680450655285,-13917.41926387489,7,25,3,26,1259.5087841749998,-0.12729247941318694,-0.5612859827903636,-0.9634063511405783,-1.2327112195639016,-16038.78962607486,,
L7_tail_up_volume,main2020,signal1445,1445.0,104,-0.33063811165159546,-0.4605814405281949,28.846153846153843,-13736.905333847742,0.5365157937225477,0.3962165238834231,-5.097540108850419,-3.135824532784479,-13736.90533384774,8,57,7,66,2758.5953338480003,-0.09056377896639342,-0.42495137752676715,-0.5701266777103238,-0.6814668349302488,-19224.444450356765,,
L8_tail_down_volume,main2020,slip,0.0,106,-0.3970768214446942,-0.22737158577351646,32.075471698113205,-10632.470246000003,0.4764461208971287,0.5341794535174137,-10.070416246953814,-5.46990239913821,-10815.843246000002,10,54,7,61,2842.470246,-0.24802488013339657,-0.4951928329059649,-0.6233690942797446,-0.725086077108112,-19611.173262,,
L8_tail_down_volume,main2020,slip,10.0,106,-0.5960655388691577,-0.42671768614505046,24.528301886792452,-15373.94465407776,0.3371958864390556,0.4118479676086206,-10.250098421866722,-5.65877485770844,-15431.236588877766,10,54,7,61,2840.8546540780003,-0.24802488013339657,-0.6939853600394755,-0.8219048076155508,-0.9234175881747281,-23813.405741141785,,
L8_tail_down_volume,main2020,slip,20.0,106,-0.7946571958240869,-0.6256660680652633,21.69811320754717,-20115.41906215599,0.24510177966595206,0.3229034837690811,-10.42942204364355,-5.847270400840055,-20115.41906215599,10,54,7,61,2839.2390621560003,-0.24802488013339657,-0.8923812186417139,-1.0200443682891445,-1.1213533543832999,-28050.72013589599,,
L8_tail_down_volume,main2020,exit0935close,0.0,106,-0.43643494649045855,-0.3066917125923672,32.075471698113205,-11734.700128984758,0.5137783020045651,0.547547700603256,-10.160302220729761,-6.256997555321456,-13024.413552348778,9,54,7,61,2842.520128985,-0.18773360432908487,-0.5312376056384677,-0.7236643731099115,-0.8528450890549371,-21545.382553440795,0.0,-0.4966208871042455
L8_tail_down_volume,main2020,exit0935open,0.0,106,-0.4389980500733612,-0.34239200078879506,33.0188679245283,-11664.727218941782,0.5154443633967001,0.5524378901222021,-10.160302220729761,-6.265926947739832,-12884.539518351798,9,54,7,61,2842.5122189419994,-0.19030593067522655,-0.5342025495413364,-0.7238664645791719,-0.8520091265260888,-21565.306586440798,0.0,-0.4966208871042455
L8_tail_down_volume,main2020,early_entry_DIAGNOSTIC,1450.0,106,-0.447124748773638,-0.2642640164197415,35.84905660377358,-12042.713288961726,0.429634644659731,0.48341293411435227,-9.97131518981486,-5.522601507071177,-12152.188126761737,8,54,7,61,2841.648288962,-0.1983906977818524,-0.5463339858326242,-0.6624336139585214,-0.7603411853432792,-20068.810178342763,0.0,-0.4966208871042455
L8_tail_down_volume,main2020,no_dividend,0.0,105,-0.5015508225432049,-0.3429191291013365,27.61904761904762,-13007.978798138747,0.3985694370064639,0.46782232516262734,-10.16030222072976,-5.564385813475307,-13127.458836038759,10,54,7,61,2808.9237981389997,-0.25290654817800307,-0.6005585725113638,-0.7301236330305939,-0.8331995191939955,-21717.060849670772,,
L8_tail_down_volume,old2020_2023,slip,0.0,66,-0.23190748732207167,-0.18881067546863434,33.33333333333333,-2403.2317000000003,0.44066572872931065,0.3915631284422864,-3.27429162134319,-2.300012629982532,-2586.6047000000003,10,31,4,39,1553.2317,-0.047476683365333845,-0.25829367087950583,-0.3542508579545306,-0.44807284661044894,-3324.3674,,
L8_tail_down_volume,old2020_2023,slip,10.0,66,-0.4312151346736097,-0.3882337957210782,21.21212121212121,-4133.43682529991,0.22682679488401436,0.20887613139331293,-3.467550762094451,-2.4952182315703095,-4190.728760099915,10,31,4,39,1552.3668253,-0.047476683365333845,-0.45754815585413017,-0.5533117011854957,-0.6469434367162235,-4903.6656724999175,,
L8_tail_down_volume,old2020_2023,slip,20.0,66,-0.6301251238021859,-0.5872590343827981,18.181818181818183,-5863.641950600001,0.12266294728578139,0.11786147735076946,-3.6604242652081114,-2.6900343339640798,-5863.641950600001,10,31,4,39,1551.5019506,-0.047476683365333845,-0.6564050891450062,-0.7519753797200329,-0.8454172395142366,-6489.3236449999995,,
L8_tail_down_volume,old2020_2023,exit0935close,0.0,66,-0.3158078483933811,-0.2830434743434981,30.303030303030305,-2858.9558542499135,0.4717202616065412,0.48828401550756384,-4.615970706021719,-3.352957869220747,-3087.141156699931,7,31,4,39,1553.2158542500001,-0.03164774709032544,-0.3886625355137939,-0.5336969978421302,-0.6468704129963807,-4788.585580349927,0.0,-0.3316110927690773
L8_tail_down_volume,old2020_2023,exit0935open,0.0,66,-0.3278275320662304,-0.2994730242251574,31.818181818181817,-2968.7890101999155,0.46513657529117614,0.4822496452638449,-4.729152636689686,-3.3564041350462337,-3177.0050022999235,6,31,4,39,1553.1040102000002,-0.04369647981469957,-0.40086713739699475,-0.5420331510337547,-0.6601641322669288,-4868.464620849924,0.0,-0.3316110927690773
L8_tail_down_volume,old2020_2023,early_entry_DIAGNOSTIC,1450.0,66,-0.2557746037821293,-0.2028940565450054,36.36363636363637,-2337.8567563998904,0.41785753333369924,0.43253577312451785,-2.3745083953228248,-2.1109661058731515,-2447.3315941999012,8,31,4,39,1552.7867564,0.028576442396920795,-0.28200074668551633,-0.3765259447994208,-0.46989240312180713,-3400.2872284999085,0.0,-0.3316110927690773
L8_tail_down_volume,old2020_2023,no_dividend,0.0,65,-0.3370362224114706,-0.2892190988569496,26.153846153846157,-3273.1056107499107,0.3108371633651792,0.28030436667207115,-3.370969468673961,-2.3976641911453607,-3392.585648649916,10,31,4,39,1520.06061075,-0.05227709794865095,-0.36389244767228013,-0.461745221783511,-0.557895635287116,-4118.634404999919,,
L8_tail_down_volume,recent2024,slip,0.0,40,-0.6696062227470214,-0.3501267631349587,30.0,-8229.238546,0.49490994759668505,0.564023183688562,-10.070416246953814,-8.323732420103216,-8539.035546,7,23,3,22,1289.238546,-0.5789294048007003,-0.9407526485094766,-1.3615538388284996,-1.7467422799826053,-17207.941562,,
L8_tail_down_volume,recent2024,slip,10.0,40,-0.868068705791812,-0.5492275351301928,30.0,-11240.507828777849,0.4066224434504786,0.46255313266496584,-10.250098421866722,-8.506903822927542,-11240.507828777852,7,23,3,22,1288.487828778,-0.5789294048007003,-1.1386734337355562,-1.5586339051632114,-1.9430528027241154,-19679.968915841877,,
L8_tail_down_volume,recent2024,slip,20.0,40,-1.0661351146602236,-0.7479309916690001,27.500000000000004,-14251.777111555988,0.33553414108944724,0.3820038591938378,-10.42942204364355,-8.68970969929682,-14251.777111555988,7,23,3,22,1287.7371115560002,-0.5789294048007003,-1.3361992252932229,-1.7553206578931237,-2.1389715473510664,-22187.078185295988,,
L8_tail_down_volume,recent2024,exit0935close,0.0,40,-0.6354696583506365,-0.7152271272807158,35.0,-8875.744274734843,0.5435748975049094,0.5638192472583798,-10.160302220729761,-8.739561684499225,-11426.01738954888,9,23,3,22,1289.304274735,-0.44527526877303797,-0.8958110409763063,-1.3951536579188821,-1.8221092794090095,-18686.42669919088,0.0,-0.7688870477572733
L8_tail_down_volume,recent2024,exit0935open,0.0,40,-0.6224294047851269,-0.6352076917194932,35.0,-8695.938208741865,0.5520588189036795,0.5722354496236971,-10.160302220729761,-8.739561684499225,-11256.203932751909,9,23,3,22,1289.4082087420002,-0.4322115245950961,-0.8834525791145924,-1.3815338178485645,-1.8090110121873821,-18596.517576240887,0.0,-0.7688870477572733
L8_tail_down_volume,recent2024,early_entry_DIAGNOSTIC,1450.0,40,-0.7628524880096272,-0.628904048900051,35.0,-9704.856532561833,0.4359475573176114,0.49433429255543243,-9.97131518981486,-8.700954194087927,-9704.856532561835,7,23,3,22,1288.8615325620003,-0.5728864790768283,-1.0380498631488462,-1.4292763188625754,-1.7860408569776376,-17730.953421942868,0.0,-0.7688870477572733
L8_tail_down_volume,recent2024,no_dividend,0.0,40,-0.7688870477572733,-0.4497268880069202,30.0,-9734.873187388837,0.44857215647469884,0.5106879927393131,-10.16030222072976,-8.415363880808236,-9813.827982588866,7,23,3,22,1288.863187389,-0.5789294048007003,-1.0397624893445194,-1.4601431098946798,-1.8449465870282429,-18443.95523892086,,
L8_tail_down_volume,main2020,signal1445,1445.0,112,-0.4827432660445293,-0.3095282461965858,30.357142857142854,-13290.938453993738,0.4128844137688949,0.4794514313680184,-10.16030222072976,-5.623630570183057,-13290.938453993744,8,59,7,67,2985.0134539940004,-0.23630331373403163,-0.5753378465867801,-0.70589797471323,-0.807027441007821,-22098.409833475765,,
