entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,missed_dividend,terminal_mark,path
477,2020-05-27,13.48,478,2020-05-28,13.47,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
478,2020-05-28,13.46,479,2020-05-29,13.35,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
479,2020-05-29,13.41,480,2020-06-01,13.78,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
480,2020-06-01,13.88,481,2020-06-02,14.03,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
481,2020-06-02,14.16,482,2020-06-03,14.09,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
482,2020-06-03,14.22,483,2020-06-04,14.23,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
483,2020-06-04,14.16,484,2020-06-05,14.12,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
484,2020-06-05,14.08,485,2020-06-08,14.46,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
485,2020-06-08,14.26,486,2020-06-09,14.47,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
486,2020-06-09,14.55,487,2020-06-10,14.36,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
487,2020-06-10,14.28,488,2020-06-11,14.18,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
488,2020-06-11,14.02,489,2020-06-12,13.86,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
489,2020-06-12,13.81,490,2020-06-15,13.9,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
490,2020-06-15,13.67,491,2020-06-16,13.8,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
491,2020-06-16,14.03,492,2020-06-17,14.13,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
492,2020-06-17,14.25,493,2020-06-18,14.28,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
493,2020-06-18,14.4,494,2020-06-19,14.31,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
494,2020-06-19,14.35,495,2020-06-22,14.37,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
495,2020-06-22,14.4,496,2020-06-23,14.17,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
496,2020-06-23,14.11,497,2020-06-24,14.63,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
497,2020-06-24,15.52,498,2020-06-29,15.29,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
498,2020-06-29,15.22,499,2020-06-30,15.1,10:00,fixed_or_trigger_next_interval,fixed,0,False,200.0,64.07,fixed_1000
499,2020-06-30,15.15,500,2020-07-01,15.15,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
500,2020-07-01,15.42,501,2020-07-02,15.28,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
501,2020-07-02,15.61,502,2020-07-03,16.07,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
502,2020-07-03,15.91,503,2020-07-06,16.46,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
503,2020-07-06,16.49,504,2020-07-07,16.45,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
504,2020-07-07,16.38,505,2020-07-08,16.16,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
505,2020-07-08,16.4,506,2020-07-09,16.47,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
506,2020-07-09,16.72,507,2020-07-10,16.61,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
507,2020-07-10,16.03,508,2020-07-13,16.11,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
508,2020-07-13,16.5,509,2020-07-14,16.71,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
509,2020-07-14,16.59,510,2020-07-15,16.76,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
510,2020-07-15,16.2,511,2020-07-16,16.05,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
511,2020-07-16,14.87,512,2020-07-17,15.02,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
512,2020-07-17,14.79,513,2020-07-20,14.79,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
513,2020-07-20,15.29,514,2020-07-21,15.38,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
514,2020-07-21,15.43,515,2020-07-22,15.41,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
515,2020-07-22,15.36,516,2020-07-23,15.09,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
516,2020-07-23,14.98,517,2020-07-24,14.92,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
517,2020-07-24,14.16,518,2020-07-27,14.13,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
518,2020-07-27,14.01,519,2020-07-28,14.25,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
519,2020-07-28,14.21,520,2020-07-29,14.23,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
520,2020-07-29,14.51,521,2020-07-30,14.37,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
521,2020-07-30,14.29,522,2020-07-31,14.74,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
522,2020-07-31,14.59,523,2020-08-03,14.79,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
523,2020-08-03,14.89,524,2020-08-04,14.72,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
524,2020-08-04,14.68,525,2020-08-05,14.59,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
525,2020-08-05,14.61,526,2020-08-06,14.48,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
526,2020-08-06,14.5,527,2020-08-07,14.34,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
527,2020-08-07,14.3,528,2020-08-10,14.25,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
528,2020-08-10,14.41,529,2020-08-11,14.38,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
529,2020-08-11,14.16,530,2020-08-12,14.78,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
530,2020-08-12,15.14,531,2020-08-13,15.04,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
531,2020-08-13,15.17,532,2020-08-14,15.03,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
532,2020-08-14,15.03,533,2020-08-17,15.07,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
533,2020-08-17,15.28,534,2020-08-18,15.24,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
534,2020-08-18,15.18,535,2020-08-19,14.96,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
535,2020-08-19,14.85,536,2020-08-20,14.95,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
536,2020-08-20,14.83,537,2020-08-21,14.97,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
537,2020-08-21,14.8,538,2020-08-24,14.74,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
538,2020-08-24,14.99,539,2020-08-25,15.24,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
539,2020-08-25,15.09,540,2020-08-26,14.92,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
540,2020-08-26,14.54,541,2020-08-27,14.46,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
541,2020-08-27,14.65,542,2020-08-28,14.52,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
542,2020-08-28,14.75,543,2020-08-31,14.97,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
543,2020-08-31,14.74,544,2020-09-01,14.64,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
544,2020-09-01,14.73,545,2020-09-02,14.88,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
545,2020-09-02,14.77,546,2020-09-03,14.71,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
546,2020-09-03,14.51,547,2020-09-04,14.19,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
547,2020-09-04,14.17,548,2020-09-07,14.1,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
548,2020-09-07,13.94,549,2020-09-08,14.04,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
549,2020-09-08,14.21,550,2020-09-09,13.98,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
550,2020-09-09,13.91,551,2020-09-10,13.94,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
551,2020-09-10,13.56,552,2020-09-11,13.44,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
552,2020-09-11,13.62,553,2020-09-14,13.73,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
553,2020-09-14,13.85,554,2020-09-15,13.67,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
554,2020-09-15,13.73,555,2020-09-16,13.59,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
555,2020-09-16,13.6,556,2020-09-17,13.5,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
556,2020-09-17,13.56,557,2020-09-18,13.62,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
557,2020-09-18,13.82,558,2020-09-21,13.89,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
558,2020-09-21,13.74,559,2020-09-22,13.62,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
559,2020-09-22,13.56,560,2020-09-23,13.57,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
560,2020-09-23,13.57,561,2020-09-24,13.4,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
561,2020-09-24,13.23,562,2020-09-25,13.24,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
562,2020-09-25,13.17,563,2020-09-28,13.28,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
563,2020-09-28,13.28,564,2020-09-29,13.63,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
564,2020-09-29,13.56,565,2020-09-30,13.6,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
565,2020-09-30,13.59,566,2020-10-09,13.85,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
566,2020-10-09,13.85,567,2020-10-12,13.91,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
567,2020-10-12,14.02,568,2020-10-13,13.89,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
568,2020-10-13,13.93,569,2020-10-14,13.68,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
569,2020-10-14,13.73,570,2020-10-15,13.66,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
570,2020-10-15,13.75,571,2020-10-16,13.75,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
571,2020-10-16,13.78,572,2020-10-19,14.0,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
572,2020-10-19,13.86,573,2020-10-20,13.69,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
573,2020-10-20,13.85,574,2020-10-21,13.69,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
574,2020-10-21,13.64,575,2020-10-22,13.61,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
575,2020-10-22,13.66,576,2020-10-23,13.77,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
576,2020-10-23,13.59,577,2020-10-26,13.59,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
577,2020-10-26,13.68,578,2020-10-27,13.84,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
578,2020-10-27,13.87,579,2020-10-28,13.81,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
579,2020-10-28,13.94,580,2020-10-29,13.75,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
580,2020-10-29,13.96,581,2020-10-30,13.86,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
581,2020-10-30,13.65,582,2020-11-02,13.14,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
582,2020-11-02,13.16,583,2020-11-03,13.22,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
583,2020-11-03,13.38,584,2020-11-04,13.45,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
584,2020-11-04,13.47,585,2020-11-05,13.6,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
585,2020-11-05,13.81,586,2020-11-06,13.94,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
586,2020-11-06,14.0,587,2020-11-09,14.34,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
587,2020-11-09,14.4,588,2020-11-10,14.32,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
588,2020-11-10,15.06,589,2020-11-11,14.6,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
589,2020-11-11,14.54,590,2020-11-12,14.35,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
590,2020-11-12,14.48,591,2020-11-13,14.25,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
591,2020-11-13,14.35,592,2020-11-16,14.28,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
592,2020-11-16,14.28,593,2020-11-17,14.05,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
593,2020-11-17,14.14,594,2020-11-18,14.19,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
594,2020-11-18,14.4,595,2020-11-19,14.33,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
595,2020-11-19,14.34,596,2020-11-20,14.21,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
596,2020-11-20,14.25,597,2020-11-23,14.24,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
597,2020-11-23,14.17,598,2020-11-24,14.28,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
598,2020-11-24,14.17,599,2020-11-25,14.15,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
599,2020-11-25,14.09,600,2020-11-26,14.08,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
600,2020-11-26,14.0,601,2020-11-27,13.77,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
601,2020-11-27,13.83,602,2020-11-30,13.92,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
602,2020-11-30,13.81,603,2020-12-01,13.81,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
603,2020-12-01,14.08,604,2020-12-02,13.94,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
604,2020-12-02,14.05,605,2020-12-03,13.85,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
605,2020-12-03,13.87,606,2020-12-04,13.88,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
606,2020-12-04,13.84,607,2020-12-07,13.67,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
607,2020-12-07,13.71,608,2020-12-08,14.01,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
608,2020-12-08,14.14,609,2020-12-09,14.15,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
609,2020-12-09,13.82,610,2020-12-10,13.54,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
610,2020-12-10,13.43,611,2020-12-11,13.45,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
611,2020-12-11,13.47,612,2020-12-14,13.33,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
612,2020-12-14,13.54,613,2020-12-15,13.38,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
613,2020-12-15,13.56,614,2020-12-16,13.72,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
614,2020-12-16,13.53,615,2020-12-17,13.37,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
615,2020-12-17,13.58,616,2020-12-18,13.63,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
616,2020-12-18,13.65,617,2020-12-21,13.54,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
617,2020-12-21,13.65,618,2020-12-22,13.45,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
618,2020-12-22,13.27,619,2020-12-23,13.24,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
619,2020-12-23,13.58,620,2020-12-24,13.44,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
620,2020-12-24,13.38,621,2020-12-25,13.32,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
621,2020-12-25,13.4,622,2020-12-28,13.29,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
622,2020-12-28,13.27,623,2020-12-29,13.47,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
623,2020-12-29,13.51,624,2020-12-30,13.43,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
624,2020-12-30,13.67,625,2020-12-31,13.77,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
625,2020-12-31,13.69,626,2021-01-04,13.63,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
626,2021-01-04,13.8,627,2021-01-05,13.71,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
627,2021-01-05,13.95,628,2021-01-06,13.9,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
628,2021-01-06,13.87,629,2021-01-07,13.77,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
629,2021-01-07,13.73,630,2021-01-08,14.41,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
630,2021-01-08,14.24,631,2021-01-11,14.45,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
631,2021-01-11,14.36,632,2021-01-12,14.25,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
632,2021-01-12,14.57,633,2021-01-13,14.66,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
633,2021-01-13,15.18,634,2021-01-14,16.45,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
634,2021-01-14,15.67,635,2021-01-15,15.63,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
635,2021-01-15,15.25,636,2021-01-18,15.34,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
636,2021-01-18,15.88,637,2021-01-19,15.61,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
637,2021-01-19,15.1,638,2021-01-20,15.12,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
638,2021-01-20,15.14,639,2021-01-21,15.16,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
639,2021-01-21,15.19,640,2021-01-22,14.49,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
640,2021-01-22,14.75,641,2021-01-25,14.8,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
641,2021-01-25,15.2,642,2021-01-26,14.8,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
642,2021-01-26,14.82,643,2021-01-27,14.96,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
643,2021-01-27,14.86,644,2021-01-28,14.35,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
644,2021-01-28,14.21,645,2021-01-29,14.19,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
645,2021-01-29,14.29,646,2021-02-01,13.94,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
646,2021-02-01,13.9,647,2021-02-02,13.82,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
647,2021-02-02,13.7,648,2021-02-03,13.62,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
648,2021-02-03,13.27,649,2021-02-04,13.26,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
649,2021-02-04,13.52,650,2021-02-05,13.36,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
650,2021-02-05,13.21,651,2021-02-08,13.3,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
651,2021-02-08,13.25,652,2021-02-09,13.37,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
652,2021-02-09,13.62,653,2021-02-10,13.66,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
653,2021-02-10,14.04,654,2021-02-18,14.04,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
654,2021-02-18,13.96,655,2021-02-19,14.02,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
655,2021-02-19,14.19,656,2021-02-22,14.12,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
656,2021-02-22,13.97,657,2021-02-23,13.93,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
657,2021-02-23,13.79,658,2021-02-24,13.89,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
658,2021-02-24,14.05,659,2021-02-25,14.11,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
659,2021-02-25,13.92,660,2021-02-26,13.78,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
660,2021-02-26,13.81,661,2021-03-01,13.88,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
661,2021-03-01,13.85,662,2021-03-02,13.72,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
662,2021-03-02,13.58,663,2021-03-03,13.66,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
663,2021-03-03,13.9,664,2021-03-04,13.69,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
664,2021-03-04,13.63,665,2021-03-05,13.63,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
665,2021-03-05,13.75,666,2021-03-08,13.93,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
666,2021-03-08,13.7,667,2021-03-09,13.59,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
667,2021-03-09,13.9,668,2021-03-10,13.88,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
668,2021-03-10,13.73,669,2021-03-11,13.63,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
669,2021-03-11,13.67,670,2021-03-12,13.5,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
670,2021-03-12,13.53,671,2021-03-15,13.34,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
671,2021-03-15,13.32,672,2021-03-16,13.39,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
672,2021-03-16,13.47,673,2021-03-17,13.55,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
673,2021-03-17,13.55,674,2021-03-18,13.51,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
674,2021-03-18,13.52,675,2021-03-19,13.58,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
675,2021-03-19,13.5,676,2021-03-22,13.53,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
676,2021-03-22,13.55,677,2021-03-23,13.63,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
677,2021-03-23,13.65,678,2021-03-24,13.86,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
678,2021-03-24,13.86,679,2021-03-25,13.95,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
679,2021-03-25,13.82,680,2021-03-26,13.9,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
680,2021-03-26,14.04,681,2021-03-29,13.76,10:00,fixed_or_trigger_next_interval,fixed,0,False,0.0,64.07,fixed_1000
