entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,trigger,missing_windows,delayed,missed_dividend,terminal_mark,path
178,2019-03-05,15.45,180,2019-03-07,16.75,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
179,2019-03-06,16.72,181,2019-03-08,16.5,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
180,2019-03-07,17.19,182,2019-03-11,15.83,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
181,2019-03-08,15.82,183,2019-03-12,16.5,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
182,2019-03-11,16.32,184,2019-03-13,16.0,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
183,2019-03-12,16.18,185,2019-03-14,15.3,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
184,2019-03-13,15.32,186,2019-03-15,14.84,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
185,2019-03-14,14.73,187,2019-03-18,14.95,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
186,2019-03-15,14.86,188,2019-03-19,15.24,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
187,2019-03-18,15.19,189,2019-03-20,15.2,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
188,2019-03-19,15.26,190,2019-03-21,15.11,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
189,2019-03-20,15.06,191,2019-03-22,15.29,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
190,2019-03-21,15.3,192,2019-03-25,14.78,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
191,2019-03-22,15.09,193,2019-03-26,14.72,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
192,2019-03-25,14.67,194,2019-03-27,14.35,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
193,2019-03-26,14.24,195,2019-03-28,14.24,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
194,2019-03-27,14.25,196,2019-03-29,14.28,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
195,2019-03-28,14.3,197,2019-04-01,15.2,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
196,2019-03-29,14.75,198,2019-04-02,15.66,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
197,2019-04-01,15.56,199,2019-04-03,16.03,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
198,2019-04-02,16.01,200,2019-04-04,16.1,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
199,2019-04-03,16.08,201,2019-04-08,15.91,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
200,2019-04-04,15.84,202,2019-04-09,15.95,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
201,2019-04-08,15.62,203,2019-04-10,15.99,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
202,2019-04-09,16.21,204,2019-04-11,15.88,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
203,2019-04-10,15.9,205,2019-04-12,15.73,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
204,2019-04-11,15.67,206,2019-04-15,15.96,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
205,2019-04-12,15.71,207,2019-04-16,15.48,09:25,forced_open_retry,next_open_forced_retry,2,True,0.0,64.07,fixed_1030
