date,stage,stage_contemporaneous_hindsight,log_day,log_night,log_intraday,log_raw_night,log_action
2019-03-08,U,U,-0.08305285705525009,-0.040967438488223026,-0.04208541856702704,-0.040967438488223026,0.0
2019-03-11,U,U,0.03111638719645315,0.0006319115534130454,0.030484475643040132,0.0006319115534130454,0.0
2019-03-12,U,U,-0.0086154379056154,0.010969031370573937,-0.019584469276189308,0.010969031370573937,0.0
2019-03-13,U,U,-0.054616747317900345,-0.011187189390564381,-0.04342955792733598,-0.011187189390564381,0.0
2019-03-14,U,R,-0.03927293383790628,-0.0013063359140554128,-0.037966597923850855,-0.0013063359140554128,0.0
2019-03-15,R,R,0.00878680881507416,0.007440007264695348,0.0013468015503787952,0.007440007264695348,0.0
2019-03-18,R,R,0.021964277318068475,0.006038260547082373,0.01592601677098613,0.006038260547082373,0.0
2019-03-19,R,R,0.004597709248629549,0.0032862336508188237,0.0013114755978106555,0.0032862336508188237,0.0
2019-03-20,R,R,-0.013192803484563332,-0.003939598004080314,-0.009253205480483159,-0.003939598004080314,0.0
2019-03-21,R,R,0.015810606026642245,0.003314553912900679,0.012496052113741643,0.003314553912900679,0.0
2019-03-22,R,R,-0.013820555618632312,-0.0006538084574189546,-0.01316674716121334,-0.0006538084574189546,0.0
2019-03-25,R,R,-0.028227680624867205,-0.020757357259701854,-0.00747032336516531,-0.020757357259701854,0.0
2019-03-26,R,R,-0.029749686171060646,0.003402521145839934,-0.03315220731690051,0.003402521145839934,0.0
2019-03-27,R,R,0.0007020007308297848,0.007695036221800413,-0.006993035490970525,0.007695036221800413,0.0
2019-03-28,R,R,0.0035026305512020745,-0.0007020007308297824,0.00420463128203187,-0.0007020007308297824,0.0
2019-03-29,R,R,0.030983545519967227,-0.0013995803544233545,0.03238312587439061,-0.0013995803544233545,0.0
2019-04-01,R,R,0.053460435964416735,0.030052345066401837,0.02340809089801502,0.030052345066401837,0.0
2019-04-02,R,R,0.02851000825837781,0.006406171812411507,0.022103836445966387,0.006406171812411507,0.0
2019-04-03,R,R,0.004362736742196802,0.001248439612838276,0.0031142971293585593,0.001248439612838276,0.0
2019-04-04,R,R,-0.015037877364540446,0.0012430082395972445,-0.016280885604137613,0.0012430082395972445,0.0
2019-04-08,R,R,-0.013986241974739952,0.0044094559634158285,-0.018395697938155615,0.0044094559634158285,0.0
2019-04-09,R,R,0.03707619133604484,0.020906684819313643,0.016169506516731328,0.020906684819313643,0.0
2019-04-10,R,R,-0.01930922652139895,-0.013664808901721951,-0.005644417619676958,-0.013664808901721951,0.0
2019-04-11,R,R,-0.014571052858256378,-0.0012586534071961774,-0.01331239945106023,-0.0012586534071961774,0.0
2019-04-12,R,U,0.0025493958996004274,0.0038216607022569225,-0.0012722648026566544,0.0038216607022569225,0.0
2019-04-15,U,U,-0.01345742834232891,0.015788139754133027,-0.029245568096461796,0.015788139754133027,0.0
2019-04-16,U,U,0.049097336649193274,-0.001291155763619816,0.0503884924128132,-0.001291155763619816,0.0
2019-04-17,U,U,0.09542185549822621,0.020067563050809173,0.07535429244741694,0.020067563050809173,0.0
2019-04-18,U,U,0.09068042413563455,0.026991448542319364,0.063688975593315,0.026991448542319364,0.0
2019-04-19,U,U,-0.09179774268762701,-0.05664859991098638,-0.03514914277664065,-0.05664859991098638,0.0
2019-04-22,U,U,-0.04633370916020417,-0.009547952343692953,-0.036785756816511105,-0.009547952343692953,0.0
2019-04-23,U,U,0.005837728195685625,0.004089985251525066,0.0017477429441605384,0.004089985251525066,0.0
2019-04-24,U,U,-0.014658720411065414,-0.014658720411065414,0.0,-0.014658720411065414,0.0
2019-04-25,U,R,-0.04592952255602836,-0.014876799214443199,-0.03105272334158514,-0.014876799214443199,0.0
2019-04-26,R,R,-0.009944146580392221,-0.00433840159859813,-0.0056057449817939935,-0.00433840159859813,0.0
2019-04-29,R,R,-0.032373503083422496,0.00870652266004207,-0.04108002574346452,0.00870652266004207,0.0
2019-04-30,R,R,-0.0051746557900174735,-0.002583980765925018,-0.0025906750240925064,-0.002583980765925018,0.0
2019-05-06,R,R,-0.10233871322890983,-0.014369940282952787,-0.08796877294595704,-0.014369940282952787,0.0
2019-05-07,R,R,0.018505866197707735,0.0028694424279529607,0.015636423769754885,0.0028694424279529607,0.0
2019-05-08,R,R,-0.01563642376975489,-0.02716392894082239,0.011527505171067414,-0.02716392894082239,0.0
2019-05-09,R,R,-0.009355951657559609,-0.013703784593663077,0.0043478329361034225,-0.013703784593663077,0.0
2019-05-10,R,R,0.027809278698427923,0.012931214672248784,0.014878064026179295,0.012931214672248784,0.0
2019-05-13,R,R,-0.02420046929643634,-0.015592094759836275,-0.008608374536600164,-0.015592094759836275,0.0
2019-05-14,R,R,-0.019644138415283806,-0.019644138415283806,0.0,-0.019644138415283806,0.0
2019-05-15,R,R,0.02036434010287782,0.010961015841823015,0.009403324261054866,0.010961015841823015,0.0
2019-05-16,R,R,-0.004329011089585581,-0.0007202016875939215,-0.003608809401991609,-0.0007202016875939215,0.0
2019-05-17,R,R,-0.046623316084341754,0.0014450869566807129,-0.048068403041022334,0.0014450869566807129,0.0
2019-05-20,R,D,0.0,-0.0030349036951539355,0.0030349036951538896,-0.0030349036951539355,0.0
2019-05-21,D,D,0.022472855852058576,-0.0007578628631019169,0.023230718715160657,-0.0007578628631019169,0.0
2019-05-22,D,D,-0.00967629433053198,0.0036968618813262026,-0.013373156211858252,0.0036968618813262026,0.0
2019-05-23,D,D,-0.024991834615344932,0.0,-0.024991834615344932,0.0,0.0
2019-05-24,D,D,-0.010794245130880401,-0.0007671653617530845,-0.010027079769127211,-0.0007671653617530845,0.0
2019-05-27,D,D,0.027524673390089936,0.004640379556502301,0.022884293833587806,0.004640379556502301,0.0
2019-05-28,D,D,0.0105027221991492,0.0,0.0105027221991492,0.0,0.0
2019-05-29,D,D,0.0170185387515756,-0.008242834231711781,0.025261372983287348,-0.008242834231711781,0.0
2019-05-30,D,D,-0.01180825528616864,-0.010324575488776825,-0.0014836797973919122,-0.010324575488776825,0.0
2019-05-31,D,C,0.015469921772131733,0.0014836797973919443,0.01398624197473987,0.0014836797973919443,0.0
2019-06-03,C,D,-0.022173857494321967,-0.005865119452398134,-0.016308738041923874,-0.005865119452398134,0.0
2019-06-04,D,D,-0.022676708671029815,-0.0007476635862307318,-0.021929045084799054,-0.0007476635862307318,0.0
2019-06-05,D,D,0.0,0.010646488394487704,-0.010646488394487577,0.010646488394487704,0.0
2019-06-06,D,D,-0.01929816740150756,-0.003829954892299,-0.015468212509208653,-0.003829954892299,0.0
2019-06-10,D,D,-0.09390820122746403,-0.1051007416597425,0.011192540432278273,-0.1051007416597425,0.0
