id,window,losing_direction,n,losing_mean,opposite_mean,opposite_cash,large
R__volume_trend__low,original_PT_window,rt,74,-1.1049022646306281,0.6916829639205403,15839.312721838243,True
R__volume_trend__high,primary,pt,15,-0.4023007971170873,0.019918128948434907,-1226.5812247639135,False
R__volume_trend__high,2023,rt,8,-0.9365777005632829,0.3578682039860661,189.0858824000148,True
R__volume_trend__high,2021_2022,rt,14,-0.05259828148992846,-0.5264756302107819,-807.2920116999869,False
R__volume_trend__high,2021_2022,pt,14,-0.5264756302107819,-0.05259828148992846,-127.6318382999797,True
R__volume_trend__high,2024,pt,8,-1.7171879556209828,1.3269640938357568,2705.199222850038,True
R__volume_trend__high,2025,rt,7,-1.4738486880656472,1.1004273840302219,2686.5657271140335,True
R__volume_trend__high,original_PT_window,rt,23,-0.3127760726208582,-0.1378941880377296,-557.6149658359335,False
R__volume_trend__high,original_PT_window,pt,23,-0.1378941880377296,-0.3127760726208582,-1997.0155871638935,False
R__signed_volume5__low,primary,rt,47,-0.7664947362375343,0.3873400096099125,8092.061691631188,True
R__signed_volume5__low,2023,rt,27,-1.0460557440530052,0.5048476219850208,1691.3842040000545,True
R__signed_volume5__low,2021_2022,rt,37,-0.4414601135839103,-0.14908744096238238,-635.5773022499528,False
R__signed_volume5__low,2021_2022,pt,37,-0.14908744096238238,-0.4414601135839103,-1735.0275827499715,False
R__signed_volume5__low,2024,rt,22,-0.9255507773745538,0.5369531577171286,2841.612624350055,True
R__signed_volume5__low,2025,rt,12,-0.08165853560968682,-0.30114026579374864,-1303.7001383619522,False
R__signed_volume5__low,2025,pt,12,-0.30114026579374864,-0.08165853560968682,-383.93001063794907,False
R__signed_volume5__low,2026,rt,13,-1.1294794672005914,0.769668782416465,6554.149205643087,True
R__signed_volume5__low,original_PT_window,rt,74,-0.8684967255756116,0.43021440871974936,9783.445895631245,True
R__signed_volume5__high,primary,pt,13,-0.44491906742769555,0.06909007475425691,2228.843851293059,False
R__signed_volume5__high,2023,rt,11,-1.7393764595608885,1.208965608439054,2980.4244874500155,True
R__signed_volume5__high,2021_2022,pt,13,-0.7878115678261302,0.20506761509730684,372.4307790000131,True
R__signed_volume5__high,2024,pt,4,-0.8878453864362581,0.504604916919625,548.3720087000095,True
R__signed_volume5__high,2025,rt,6,-1.1944674143682088,0.8127564304157359,1750.5942296430198,True
R__signed_volume5__high,2026,pt,3,-2.3697016377698086,2.015518596778698,4328.778400236021,True
R__signed_volume5__high,original_PT_window,rt,24,-0.7597904201401847,0.3131114090112313,-1229.1229168429545,True
R__volume_price_corr20__low,primary,rt,21,-0.4494317445530638,0.07632570406141503,-1483.4112035478893,False
R__volume_price_corr20__low,2023,rt,5,-1.3557702270854513,0.8610847300750205,959.9449212000067,True
R__volume_price_corr20__low,2021_2022,pt,4,-0.6656188065101027,0.07192159091492925,23.31878075000521,True
R__volume_price_corr20__low,2024,rt,4,-1.264114201181986,0.8689070480267365,902.7398754000116,True
R__volume_price_corr20__low,2025,rt,17,-0.25774175475802336,-0.1101640239304252,-2386.1510789479007,False
R__volume_price_corr20__low,2025,pt,17,-0.1101640239304252,-0.25774175475802336,-786.5507030518689,False
R__volume_price_corr20__low,original_PT_window,rt,26,-0.6237276065785231,0.22724090137172376,-523.4662823478833,True
R__volume_price_corr20__high,primary,rt,12,-0.8955126918493875,0.4948486656300399,821.43993665002,True
R__volume_price_corr20__high,2023,rt,10,-1.4806175412960492,0.940253183632304,1502.415647000019,True
R__volume_price_corr20__high,2021_2022,rt,32,-0.22263544549749725,-0.37080626485542867,-1282.4424963499632,False
R__volume_price_corr20__high,2021_2022,pt,32,-0.37080626485542867,-0.22263544549749725,-742.7123586499579,False
R__volume_price_corr20__high,2024,pt,5,-0.7547071426010936,0.36875668306163684,556.4067714500188,True
R__volume_price_corr20__high,2025,rt,7,-1.798562245357262,1.3873885286522778,1844.638370600008,True
R__volume_price_corr20__high,original_PT_window,rt,22,-1.1614694415978704,0.697305264721978,2323.8555836500386,True
R__amihud20__low,primary,rt,90,-0.7758153048260531,0.39543788063806967,20537.447978880347,True
R__amihud20__low,2023,rt,51,-0.9332778074548871,0.41991478104372815,4102.43338295012,True
R__amihud20__low,2021_2022,rt,13,-0.042042048949682,-0.533398668638552,-804.8504718499784,False
R__amihud20__low,2021_2022,pt,13,-0.533398668638552,-0.042042048949682,-65.2202831499873,True
R__amihud20__low,2024,rt,42,-0.5814225076196975,0.19168956332676584,1439.172331850109,True
R__amihud20__low,2025,rt,38,-0.6663383127194424,0.29130272065202845,7767.307781872177,True
R__amihud20__low,2026,rt,10,-2.0082776230978667,1.6468944212925023,11330.967865158063,True
R__amihud20__low,original_PT_window,rt,141,-0.8327698270535037,0.4042912275933078,24639.88136183047,True
R__amihud20__high,primary,rt,10,-1.6850732812675129,1.2891523747108269,3734.604703994035,True
R__amihud20__high,2023,rt,6,-0.25572752332381216,-0.35975437328822135,-204.44017014999199,False
R__amihud20__high,2023,pt,6,-0.35975437328822135,-0.25572752332381216,-144.47015484999017,False
R__amihud20__high,2021_2022,rt,39,-0.6852131733058676,0.09417737243171324,317.6547879000494,True
R__amihud20__high,2025,rt,7,-1.798562245357262,1.3873885286522778,1844.638370600008,True
R__amihud20__high,2026,rt,3,-1.4202656983914315,1.059934682180775,1889.9663333940268,True
R__amihud20__high,original_PT_window,rt,16,-1.1490686220386253,0.670812344211184,3530.1645338440435,True
R__atr20__low,primary,rt,24,-0.658544062313917,0.2610638857196195,1209.5097812500549,True
R__atr20__low,2023,rt,15,-0.704564271292806,0.08690588108508873,114.64242275001916,True
R__atr20__low,2021_2022,rt,29,-0.07185726287712799,-0.5280308252132,-1731.9566741999608,False
R__atr20__low,2021_2022,pt,29,-0.5280308252132,-0.07185726287712799,-52.79624579997905,True
R__atr20__low,2024,rt,6,-0.8134747174099489,0.4330248534026911,667.380297350014,True
R__atr20__low,2025,rt,18,-0.6069005106152399,0.20374356315859574,542.1294839000407,True
R__atr20__low,original_PT_window,rt,39,-0.6762441426904129,0.19408003778326155,1324.1522040000739,True
R__atr20__high,primary,rt,36,-0.8192083547820773,0.4497899407699144,11078.878099199188,True
R__atr20__high,2023,rt,46,-0.9512407593432696,0.4285762599595983,3507.1644882501046,True
R__atr20__high,2021_2022,pt,6,-0.8508051457660469,0.29596165719132195,270.40647745000484,True
R__atr20__high,2024,rt,11,-0.009636670467249253,-0.38143066094245803,-962.6088023499665,False
R__atr20__high,2024,pt,11,-0.38143066094245803,-0.009636670467249253,-22.843680149962438,False
R__atr20__high,2025,rt,20,-1.0400216126724808,0.6803710033254597,7533.427527279124,True
R__atr20__high,2026,rt,5,-1.7170130287130838,1.3561510143149527,4508.059374270031,True
R__atr20__high,original_PT_window,rt,82,-0.8932753134383559,0.43788958324217614,14586.042587449294,True
R__rv5_20__low,primary,rt,26,-1.0370437648178927,0.6540647056261754,7955.215802896057,True
R__rv5_20__low,2023,rt,20,-1.839391817123749,1.3134611883883478,5267.890851050044,True
R__rv5_20__low,2021_2022,rt,27,-0.05546332316511419,-0.5279894910423792,-1826.8711946999535,False
R__rv5_20__low,2021_2022,pt,27,-0.5279894910423792,-0.05546332316511419,52.18928470004115,True
R__rv5_20__low,2024,rt,13,-0.9924884638307501,0.6008248264758429,2058.7548107500265,True
R__rv5_20__low,2025,rt,7,-0.16489525703333238,-0.22024699866985922,-943.6963887389753,False
R__rv5_20__low,2025,pt,7,-0.22024699866985922,-0.16489525703333238,-83.91119976093512,False
R__rv5_20__low,2026,rt,6,-2.151086842705356,1.7894480987972685,6840.157380885004,True
R__rv5_20__low,original_PT_window,rt,46,-1.3858907440813086,0.9407588285662504,13223.1066539461,True
R__rv5_20__high,primary,rt,26,-0.8425174800468951,0.4598948726745179,8437.684758015097,True
R__rv5_20__high,2023,rt,15,-0.1428019868861205,-0.41951953577374446,-1776.386235899969,False
R__rv5_20__high,2023,pt,15,-0.41951953577374446,-0.1428019868861205,582.434365900029,False
R__rv5_20__high,2021_2022,rt,20,-0.0898304809858383,-0.4817661808233657,-1203.8344775999808,False
R__rv5_20__high,2021_2022,pt,20,-0.4817661808233657,-0.0898304809858383,-164.3542123999701,False
R__rv5_20__high,2024,pt,15,-0.6309056872112399,0.24604009712736533,1070.3632189000575,True
R__rv5_20__high,2025,rt,10,-2.159456025202751,1.778430616783385,8308.482658990044,True
R__rv5_20__high,2026,rt,1,-4.001495686102244,3.6365458298722175,2617.949342925009,True
R__rv5_20__high,original_PT_window,rt,41,-0.5865240069392946,0.13815789397393427,6661.29852211513,True
R__downside_share20__low,primary,pt,3,-0.4918666933980346,0.10153623758809908,44.31720090001613,False
R__downside_share20__low,2023,rt,4,-1.3258781303733,0.8086455504763073,573.5093688000052,True
R__downside_share20__low,2021_2022,rt,14,-0.5087782110700688,-0.0866474888731685,-260.8742840999841,True
R__downside_share20__low,2021_2022,pt,14,-0.0866474888731685,-0.5087782110700688,-620.6943758999805,False
R__downside_share20__low,2024,rt,2,-0.2109688776422533,-0.17447559265803042,-84.62982244999591,False
R__downside_share20__low,2024,pt,2,-0.17447559265803042,-0.2109688776422533,-104.62482504998866,False
R__downside_share20__low,2025,pt,1,-1.126648894878043,0.7265464680488039,148.9420259500048,True
R__downside_share20__low,original_PT_window,rt,7,-0.7141291155327004,0.25128316024444647,257.91652290001036,True
R__downside_share20__high,primary,rt,44,-0.757593928136863,0.3749928432720004,6283.033041663179,True
R__downside_share20__high,2023,rt,10,-0.5533047463435261,0.047027570154662704,106.0677880500275,True
R__downside_share20__high,2021_2022,rt,13,-0.3207384375148337,-0.23800150892825628,-440.9772748499755,False
R__downside_share20__high,2021_2022,pt,13,-0.23800150892825628,-0.3207384375148337,-500.9472901499827,False
R__downside_share20__high,2024,rt,24,-0.754486178795732,0.3607548141440638,1845.4088045500584,True
R__downside_share20__high,2025,rt,12,-1.1508421911377604,0.7741718778868268,5352.971302613054,True
R__downside_share20__high,2026,rt,8,-0.17704478165890927,-0.18106162126642947,-915.3470654999336,False
R__downside_share20__high,2026,pt,8,-0.18106162126642947,-0.17704478165890927,-915.3470654999409,False
R__downside_share20__high,original_PT_window,rt,54,-0.7197625981751338,0.31425853343545634,6389.100829713207,True
R__range_expansion__low,primary,rt,49,-0.7370589260698278,0.35287335678316634,15169.332030131156,True
R__range_expansion__low,2023,rt,18,-0.6804536366134977,0.15540623225027028,925.9731436000321,True
R__range_expansion__low,2021_2022,rt,21,-0.27067655062005114,-0.29920504668474174,-809.3148353999655,False
R__range_expansion__low,2021_2022,pt,21,-0.29920504668474174,-0.27067655062005114,-649.3947945999747,False
R__range_expansion__low,2024,rt,25,-0.17382226026713543,-0.216252804623185,-1005.4920243499365,False
R__range_expansion__low,2024,pt,25,-0.216252804623185,-0.17382226026713543,-1265.427058149922,False
R__range_expansion__low,2025,rt,16,-0.5493955532203456,0.1637843548972085,2686.6500434200484,True
R__range_expansion__low,2026,rt,8,-2.872500252402207,2.50957061494993,13488.174011061044,True
R__range_expansion__low,original_PT_window,rt,67,-0.7218515348726049,0.29982248750567186,16095.305173731187,True
R__range_expansion__high,primary,pt,13,-0.5089946671427197,0.11935158357239631,-33.235232049955584,True
R__range_expansion__high,2023,rt,9,-2.5137821744257516,1.9524071774771512,2868.760856200013,True
R__range_expansion__high,2021_2022,rt,18,-0.22589881160173725,-0.36481316058073304,-814.1672411999798,False
R__range_expansion__high,2021_2022,pt,18,-0.36481316058073304,-0.22589881160173725,-334.40711879998344,False
R__range_expansion__high,2024,rt,8,-0.044664899191334095,-0.34978570318465196,-729.0020368499822,False
R__range_expansion__high,2024,pt,8,-0.34978570318465196,-0.044664899191334095,10.813059350023195,False
R__range_expansion__high,2025,pt,5,-0.7637290094756282,0.3817779559943649,-44.04829139997878,True
R__range_expansion__high,original_PT_window,rt,22,-0.9578394992450282,0.497942451110864,1515.8555202500488,True
R__body__low,primary,rt,49,-0.6002950673206544,0.21981070409999315,1844.723621671214,True
R__body__low,2023,rt,19,-0.5167461294974917,-0.010134968327154091,260.0432052500431,True
R__body__low,2023,pt,19,-0.010134968327154091,-0.5167461294974917,-1838.5125277499642,False
R__body__low,2021_2022,rt,33,-0.47399908242778693,-0.10728330418975812,-660.7803077999631,False
R__body__low,2021_2022,pt,33,-0.10728330418975812,-0.47399908242778693,-1540.340532199967,False
R__body__low,2024,rt,23,-0.9440183811327172,0.5501763176443397,2645.847010900055,True
R__body__low,2025,rt,13,-0.09737211914707584,-0.28128823767557026,-1789.1135339789535,False
R__body__low,2025,pt,13,-0.28128823767557026,-0.09737211914707584,-249.498229520962,False
R__body__low,2026,rt,13,-0.4950921525959676,0.13641663729709708,987.9901447501122,False
R__body__low,original_PT_window,rt,68,-0.5769505111641823,0.15556117798064317,2104.766826921257,True
R__body__high,primary,pt,28,-0.860981622773971,0.47967256382585255,9417.940776594134,True
R__body__high,2023,rt,7,-1.8452018369631895,1.3135364084824441,1426.2473361000148,True
R__body__high,2021_2022,rt,17,-0.4193741981783675,-0.15445488581778127,-433.49690424997465,False
R__body__high,2021_2022,pt,17,-0.15445488581778127,-0.4193741981783675,-733.3469807499856,False
R__body__high,2024,pt,16,-0.8611316855168779,0.47476412219094755,2116.643616800053,True
R__body__high,2025,rt,7,-0.5604624500631749,0.17142169673103172,-930.3273522799805,True
R__body__high,2026,pt,5,-2.3058660693036717,1.951568596502187,7231.8741925140475,True
R__body__high,original_PT_window,pt,35,-0.4260780165226878,0.01469768366804421,7406.00718549415,False
R__clv__low,primary,rt,40,-0.8294343856994975,0.44980975049921595,8207.441566610152,True
R__clv__low,2023,rt,18,-0.927480525701026,0.39682624603760386,1795.307982600028,True
R__clv__low,2021_2022,rt,33,-0.41398335536280634,-0.1704441752288859,-714.8013731499591,False
R__clv__low,2021_2022,pt,33,-0.1704441752288859,-0.41398335536280634,-1454.4315618499627,False
R__clv__low,2024,rt,21,-0.8408377615532426,0.4491403632238491,2148.4436080500363,True
R__clv__low,2025,rt,8,-1.424532208486006,1.047497729755508,5939.537215280028,True
R__clv__low,2026,rt,11,-0.37486588795215886,0.016405504929431793,119.46074328008609,False
R__clv__low,original_PT_window,rt,58,-0.8598624981137647,0.4333665939421639,10002.749549210179,True
R__clv__high,primary,pt,30,-0.449660016394543,0.06705794868381366,-1947.8407628738917,False
R__clv__high,2023,rt,10,-0.6073581877902303,0.08191647348263094,12.698984600018093,True
R__clv__high,2021_2022,rt,17,-0.4148470735548758,-0.16136277649260927,-468.97342944997695,False
R__clv__high,2021_2022,pt,17,-0.16136277649260927,-0.4148470735548758,-688.8634855499788,False
R__clv__high,2024,pt,18,-1.3067884485682115,0.920919632335915,4315.22826825006,True
R__clv__high,2025,rt,7,-1.3390856248304999,0.9484875955978785,2062.0676956990155,True
R__clv__high,2026,rt,5,-1.038243109543712,0.6785956826412747,2152.2451934250057,True
R__clv__high,original_PT_window,rt,40,-0.10154608543469745,-0.31676589392524945,-1755.1861970259156,False
R__clv__high,original_PT_window,pt,40,-0.31676589392524945,-0.10154608543469745,-2774.4071499738748,False
R__upper_shadow__low,primary,pt,36,-0.719811636301471,0.34037222630750036,4499.632586245116,True
R__upper_shadow__low,2023,rt,15,-0.19000441661727258,-0.35296648156535876,-575.2853949499637,False
R__upper_shadow__low,2023,pt,15,-0.35296648156535876,-0.19000441661727258,-594.8706025499657,False
R__upper_shadow__low,2021_2022,rt,24,-0.28989269673884843,-0.28988454963844773,-852.9813202499724,False
R__upper_shadow__low,2021_2022,pt,24,-0.28988454963844773,-0.28989269673884843,-753.0312947499799,False
R__upper_shadow__low,2024,pt,18,-0.927062743817188,0.5398871483850848,2779.032505550056,True
R__upper_shadow__low,2025,rt,8,-0.2714447769059117,-0.11870331146969526,952.5108518110045,False
R__upper_shadow__low,2025,pt,8,-0.11870331146969526,-0.2714447769059117,-1906.7747813109997,False
R__upper_shadow__low,2026,pt,10,-0.8276463026386012,0.47069896913857756,3627.3748620060605,True
R__upper_shadow__low,original_PT_window,pt,51,-0.6119160025555556,0.18437909603550842,3904.76198369515,True
R__upper_shadow__high,primary,rt,27,-1.9162509973959212,1.5361219645820492,17522.47900955715,True
R__upper_shadow__high,2023,rt,21,-0.7328158159975662,0.18528639106147765,997.1844493500319,True
R__upper_shadow__high,2021_2022,rt,26,-0.44353905274589545,-0.15011079816922274,-147.05191659996817,False
R__upper_shadow__high,2021_2022,pt,26,-0.15011079816922274,-0.44353905274589545,-1506.3722633999664,False
R__upper_shadow__high,2024,rt,14,-1.8995514843831263,1.508465321152436,5358.644952550025,True
R__upper_shadow__high,2025,rt,9,-2.046642670386481,1.6749665556120705,8598.270117845064,True
R__upper_shadow__high,2026,rt,4,-1.6813180287119434,1.3205198867681465,3565.5639391620584,True
R__upper_shadow__high,original_PT_window,rt,48,-1.3984981055341408,0.945131401166799,18519.663458907176,True
R__lower_shadow__low,primary,rt,38,-0.35155127658424634,-0.029620407079923555,583.8080410331135,False
R__lower_shadow__low,primary,pt,38,-0.029620407079923555,-0.35155127658424634,-5534.663200032836,False
R__lower_shadow__low,2023,rt,18,-1.2766005473544118,0.7439660460340547,2842.4725630500325,True
R__lower_shadow__low,2021_2022,rt,22,-0.3955848008078424,-0.19395397921245233,-529.5359740999697,False
R__lower_shadow__low,2021_2022,pt,22,-0.19395397921245233,-0.3955848008078424,-889.3560658999808,False
R__lower_shadow__low,2024,rt,23,-0.15930840520815018,-0.22839288326638435,-1566.0415149999606,False
R__lower_shadow__low,2024,pt,23,-0.22839288326638435,-0.15930840520815018,-566.291384999906,False
R__lower_shadow__low,2025,rt,10,-1.1445714881709708,0.7664135557214362,4415.93700662303,True
R__lower_shadow__low,2026,pt,5,-0.7073349422249235,0.3501719382591599,1133.0632215900296,True
R__lower_shadow__low,original_PT_window,rt,56,-0.6488885421889423,0.21903238142099804,3426.2806040831456,True
R__lower_shadow__high,primary,rt,29,-0.5575244598351945,0.17670767800432993,6108.003776008089,True
R__lower_shadow__high,2023,rt,13,-0.15992252786660238,-0.3507687904594076,-835.8346537499667,False
R__lower_shadow__high,2023,pt,13,-0.3507687904594076,-0.15992252786660238,-335.9196087499757,False
R__lower_shadow__high,2021_2022,rt,24,-0.0489962134161235,-0.5338780792811878,-1490.9938734999657,False
R__lower_shadow__high,2021_2022,pt,24,-0.5338780792811878,-0.0489962134161235,-91.69351649996761,True
R__lower_shadow__high,2024,rt,14,-0.1598781026184714,-0.2284805956528279,-946.5488989999606,False
R__lower_shadow__high,2024,pt,14,-0.2284805956528279,-0.1598781026184714,-346.69882099994624,False
R__lower_shadow__high,2025,rt,9,-0.10565751585976241,-0.27619834453026065,152.79334771502226,False
R__lower_shadow__high,2025,pt,9,-0.27619834453026065,-0.10565751585976241,-1466.802059214959,False
R__lower_shadow__high,2026,rt,6,-2.1631663759706963,1.8015060170062507,6901.759327293026,True
R__lower_shadow__high,original_PT_window,rt,42,-0.4344571951782494,0.013441152051268269,5272.169122258121,False
R__clv3__low,primary,rt,34,-0.5994449747435289,0.22169437626987396,5442.760674613137,True
R__clv3__low,2023,rt,25,-0.1521216186267731,-0.40156499452903033,-2322.8157865999497,False
R__clv3__low,2023,pt,25,-0.40156499452903033,-0.1521216186267731,315.86488660003806,False
R__clv3__low,2021_2022,rt,45,-0.15212806393413472,-0.4323095721198058,-2293.45651409995,False
R__clv3__low,2021_2022,pt,45,-0.4323095721198058,-0.15212806393413472,-654.2760958999562,False
R__clv3__low,2024,rt,16,-0.5557162725917278,0.16596571709246807,477.337011050035,True
R__clv3__low,2025,rt,10,-0.5696871027913006,0.19620419701317282,2803.088152466048,True
R__clv3__low,2026,rt,8,-0.7240997189874159,0.36501441869556217,2162.3355110970538,True
R__clv3__low,original_PT_window,rt,59,-0.4099011797788018,-0.04239857745847534,3119.944888013187,False
R__clv3__low,original_PT_window,pt,59,-0.04239857745847534,-0.4099011797788018,-10237.377560012805,False
R__clv3__high,primary,pt,26,-0.9160257700378138,0.5320458252405327,-174.4851772709062,True
R__clv3__high,2023,rt,7,-0.5952517751765163,0.04055201577002362,64.87960675001148,True
R__clv3__high,2021_2022,rt,13,-0.05676059677875645,-0.5313348164841467,-812.5215269499779,False
R__clv3__high,2021_2022,pt,13,-0.5313348164841467,-0.05676059677875645,-32.91132804998873,True
R__clv3__high,2024,pt,15,-1.6402261984754019,1.2540581155963204,4829.39822010005,True
R__clv3__high,2025,rt,9,-0.3151052363135514,-0.07062206537589993,2221.632896726025,False
R__clv3__high,2025,pt,9,-0.07062206537589993,-0.3151052363135514,-3396.963359225967,False
R__clv3__high,2026,rt,2,-1.0708665754344997,0.7111607722654805,1092.4054956449827,True
R__clv3__high,original_PT_window,pt,33,-0.7131153306240302,0.2929220918187343,-809.2557490208928,True
R__market_ret1__low,primary,rt,33,-0.8806666259039428,0.5038976540909683,9336.002434198139,True
R__market_ret1__low,2023,rt,18,-2.298024927849188,1.7782422388841264,6341.436913400034,True
R__market_ret1__low,2021_2022,rt,27,-0.07770965159901735,-0.5031409175837381,-1605.1550135499642,False
R__market_ret1__low,2021_2022,pt,27,-0.5031409175837381,-0.07770965159901735,-185.86465144996427,True
R__market_ret1__low,2024,rt,14,-0.9879569692144224,0.5930847347346131,2110.974088700027,True
R__market_ret1__low,2025,rt,10,-0.3663716452756964,-6.442099774663922e-05,1638.3513895430497,False
R__market_ret1__low,2025,pt,10,-6.442099774663922e-05,-0.3663716452756964,-3560.349772542953,False
R__market_ret1__low,2026,rt,9,-1.2852094036745814,0.925120056521648,5586.676955955062,True
R__market_ret1__low,original_PT_window,rt,51,-1.380910732472853,0.9536663310767888,15677.439347598174,True
R__market_ret1__high,primary,rt,27,-0.24118585558493513,-0.14111183932871937,-1089.8576123829243,False
R__market_ret1__high,primary,pt,27,-0.14111183932871937,-0.24118585558493513,-2369.5379426168956,False
R__market_ret1__high,2023,pt,13,-0.7365969499953864,0.18296662479700465,778.2539615000239,True
R__market_ret1__high,2021_2022,rt,15,-0.7763781305424494,0.19426222823760655,409.47500455001693,True
R__market_ret1__high,2024,rt,18,-0.18583951293181641,-0.20399255721366347,-1048.3971036499563,False
R__market_ret1__high,2024,pt,18,-0.20399255721366347,-0.18583951293181641,-588.5120438499416,False
R__market_ret1__high,2025,rt,5,-1.224333669020429,0.8484958018345028,2923.32290083602,True
R__market_ret1__high,2026,pt,4,-1.0951581603004985,0.7386903692703987,1973.982567069018,True
R__market_ret1__high,original_PT_window,rt,40,-0.10333629946080461,-0.3346445002953862,-2910.304313882909,False
R__market_ret1__high,original_PT_window,pt,40,-0.3346445002953862,-0.10333629946080461,-1591.2839811168724,False
R__market_ret5__low,primary,rt,48,-0.747535305486856,0.3732097326245622,8844.474352684218,True
R__market_ret5__low,2023,rt,21,-1.27482467071295,0.7576035237548194,2651.3080482500504,True
R__market_ret5__low,2021_2022,rt,26,-0.3036350447379578,-0.2835801182677397,-965.9181505999653,False
R__market_ret5__low,2021_2022,pt,26,-0.2835801182677397,-0.3036350447379578,-726.0380893999709,False
R__market_ret5__low,2024,rt,21,-0.5592382978945887,0.1696517621584666,1015.8916274000317,True
R__market_ret5__low,2025,rt,13,-0.2945280244562759,-0.07015777068797734,-2124.574362489928,False
R__market_ret5__low,2025,pt,13,-0.07015777068797734,-0.2945280244562759,-424.99897900989527,False
R__market_ret5__low,2026,rt,14,-1.4506304349750816,1.090245084256778,9953.157087774114,True
R__market_ret5__low,original_PT_window,rt,69,-0.9080146775121889,0.49019914731637954,11495.782400934268,True
R__market_ret5__high,primary,rt,25,-0.7411888092632194,0.34996371401383397,6556.669081767057,True
R__market_ret5__high,2023,rt,11,-0.6943405219219466,0.15014816809128026,1021.1273474500155,True
R__market_ret5__high,2021_2022,rt,17,-0.34211662755525873,-0.23288679142155644,-571.1852949499724,False
R__market_ret5__high,2021_2022,pt,17,-0.23288679142155644,-0.34211662755525873,-591.1753000499779,False
R__market_ret5__high,2024,rt,21,-0.3429456573147001,-0.04986107447252961,-374.53881714995,False
R__market_ret5__high,2024,pt,21,-0.04986107447252961,-0.3429456573147001,-1514.253965349941,False
R__market_ret5__high,2025,rt,3,-0.8996371083905957,0.5134851704896609,987.0895689010148,True
R__market_ret5__high,2026,rt,1,-8.628950102799992,8.255719902799989,5944.118330015992,True
R__market_ret5__high,original_PT_window,rt,36,-0.7268740547978303,0.2889089638708315,7577.796429217073,True
R__relative_ret5__low,primary,rt,58,-0.7706280133002373,0.394529891920892,10017.080751129266,True
R__relative_ret5__low,2023,rt,38,-0.9043357439730322,0.37231438629828933,2945.2187831000856,True
R__relative_ret5__low,2021_2022,rt,34,-0.4010630680448574,-0.17405389582966288,-880.9657035999606,False
R__relative_ret5__low,2021_2022,pt,34,-0.17405389582966288,-0.4010630680448574,-1440.6858463999627,False
R__relative_ret5__low,2024,rt,23,-0.7526877122267818,0.35971954430001496,1601.7299957000587,True
R__relative_ret5__low,2025,rt,20,-1.000700262333657,0.6309307492878424,7420.767759004088,True
R__relative_ret5__low,2026,rt,15,-0.49137347623497635,0.13270461511696965,994.5829964251208,False
R__relative_ret5__low,original_PT_window,rt,96,-0.8235539900248853,0.3857362542786118,12962.29953422935,True
R__relative_ret5__high,primary,pt,7,-0.78448660869252,0.3994291836788809,597.9784093640302,True
R__relative_ret5__high,2023,rt,18,-0.47908905812817054,-0.03831646127874359,-601.2638487999684,False
R__relative_ret5__high,2023,pt,18,-0.03831646127874359,-0.47908905812817054,-1081.023971199967,False
R__relative_ret5__high,2021_2022,pt,16,-0.7150495438687341,0.12735171243323146,272.52730895001946,True
R__relative_ret5__high,2024,pt,4,-2.7945521503330557,2.41485440754908,2458.753415750016,True
R__relative_ret5__high,2025,rt,3,-2.287804448148051,1.8956007801615276,1478.390519886007,True
R__relative_ret5__high,original_PT_window,rt,25,-0.23310395042219617,-0.24724410255460108,-1962.7956021639457,False
R__relative_ret5__high,original_PT_window,pt,25,-0.24724410255460108,-0.23310395042219617,-483.04556183593684,False
R__beta_residual1__low,primary,rt,37,-1.0610225757384726,0.6802305140801593,10921.574464556155,True
R__beta_residual1__low,2023,rt,25,-0.6752884768223312,0.14883837557908736,363.6487549500671,True
R__beta_residual1__low,2021_2022,rt,25,-0.2893764764844148,-0.2911564764435351,-1004.6511708499781,False
R__beta_residual1__low,2021_2022,pt,25,-0.2911564764435351,-0.2893764764844148,-664.821084149971,False
R__beta_residual1__low,2024,rt,20,-0.9347122091068242,0.5408369447224205,2379.305156400058,True
R__beta_residual1__low,2025,rt,10,-1.9528197250304966,1.582277618439821,9441.249613745027,True
R__beta_residual1__low,2026,rt,7,-0.14791340998314798,-0.21014086541153096,-898.9803055889276,False
R__beta_residual1__low,2026,pt,7,-0.21014086541153096,-0.14791340998314798,-759.0152779109424,False
R__beta_residual1__low,original_PT_window,rt,62,-0.9054846326271252,0.4659594904910175,11285.223219506222,True
R__beta_residual1__high,primary,rt,20,-0.44174867831774406,0.06229423335799957,2562.9668877280783,False
R__beta_residual1__high,2023,rt,17,-1.4585309669274407,0.9364582626466017,2715.6527176000295,True
R__beta_residual1__high,2021_2022,pt,23,-0.5945797344748336,0.011356830974142182,151.31471455002855,True
R__beta_residual1__high,2024,pt,11,-0.9257886663396733,0.5392797967296439,1669.5938609000434,True
R__beta_residual1__high,2025,rt,7,-1.2096480669221596,0.8366995221557215,1562.4380329170358,True
R__beta_residual1__high,2026,rt,2,-3.1497574309629224,2.7863316709031745,3689.8455607110177,True
R__beta_residual1__high,original_PT_window,rt,37,-0.9089189190303073,0.4639371657338437,5278.619605328107,True
R__prev_late_return__low,primary,rt,34,-0.8667867924655942,0.48858876897640885,7436.57815966415,True
R__prev_late_return__low,2023,rt,26,-0.7377239335068645,0.1961753975806089,1252.9126368000575,True
R__prev_late_return__low,2021_2022,rt,23,-0.3144878345823184,-0.2698156323383209,-853.7881304999703,False
