factor,stage,bucket,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
volume_ratio,R,5,13,0.2269801824358303,0.777436959612295,61.53846153846154,416.1944491540669,1.1910555108499163,1.0973268354092949,-6.953841041699601,-2887.704363795953,7
volume_ratio,D,1,34,-0.5135847698297961,-0.6955274533375219,29.411764705882355,-8036.226352634845,0.5869213655930425,0.5107290382923529,-5.674590776842097,-10137.010786831892,12
volume_ratio,D,2,45,-0.5655317000889588,-0.179054999999995,48.888888888888886,-6156.145337314818,0.544112582950043,0.6439194915551744,-11.124780081111952,-9772.728606345841,13
volume_ratio,D,3,37,-0.03002161396318866,0.5326113194737018,59.45945945945946,4833.499319738113,0.9694442391068897,1.4543862347130951,-8.358010529574145,-4586.773535198981,12
volume_ratio,D,4,30,-0.9406814302210181,-0.7281603074811208,36.666666666666664,-12827.549666702856,0.36030634169671694,0.3162761051076586,-11.91543918827798,-13979.844638402872,18
volume_ratio,D,5,20,-0.45838083251063055,-0.012275130329412395,50.0,-2490.591536030954,0.5605254249149805,0.4753203722800125,-12.229427049039757,-4009.8746903809733,10
volume_ratio,C,1,11,-0.5541621125884597,-1.0419886096284598,36.36363636363637,-1486.1515403909257,0.4665209670424728,0.6586463086896271,-2.9949263800546064,-2436.5886331709717,6
volume_ratio,C,2,15,0.5274444743516928,1.2178639994523692,73.33333333333333,2448.1822252020647,1.5293568815045562,1.27668943029076,-9.500315327488163,-8464.810886504994,11
volume_ratio,C,3,19,-1.4758453741094502,-1.0790257757515307,26.31578947368421,-11653.583399404883,0.22455705481155963,0.240160108699921,-9.120108097805772,-11653.58339940488,9
volume_ratio,C,4,36,-0.4600402683611235,-0.7889772935022585,44.44444444444444,-2178.535053355834,0.6868703935345196,0.8677357109118784,-6.639395060878929,-5077.4103863888995,13
volume_ratio,C,5,39,0.23569313305020023,0.6008375896032866,56.41025641025641,1049.6891613962016,1.2202606645416838,1.0756323259758778,-8.827690427622347,-4855.455308879981,12
volume_trend,ALL,1,132,-0.5727868251606834,-0.48371310050554733,38.63636363636363,-27434.524509139446,0.5392071151259569,0.5644006885451064,-8.628950102799992,-29330.86466423057,19
volume_trend,ALL,2,126,-0.14648810340865653,0.12310100967546786,52.38095238095239,-7048.632550651452,0.8914118909180804,0.9088526190009565,-9.120108097805772,-23905.183482445686,39
volume_trend,ALL,3,128,-0.9283592183507349,-0.626400186944445,42.96875,-41982.76978835839,0.4376695994427709,0.5146337521169786,-11.91543918827798,-42321.65178785838,38
volume_trend,ALL,4,140,-0.9244584079764191,-0.20447024903988048,47.14285714285714,-40779.79225976435,0.5180649620660257,0.6112098755696405,-12.332728137168736,-44700.27570611436,37
volume_trend,ALL,5,128,-0.40366043374366767,-0.17000676769133893,46.09375,-16016.210647600514,0.688442700338626,0.6939678626871014,-10.105854526435447,-22952.306755916572,22
volume_trend,U,1,26,-0.5348104132023435,-0.42938370572474466,38.46153846153847,-6045.613526369878,0.44489649526974967,0.4167192014217911,-3.829718891699584,-6598.83762936988,6
volume_trend,U,2,39,-0.39345649226274915,0.6580180651503683,53.84615384615385,-3347.1996648829145,0.7730444273604987,0.8866789258281773,-8.955440431609654,-17600.92890887597,14
volume_trend,U,3,36,-0.37337418808239226,0.10402959169502456,55.55555555555556,-4544.877878376754,0.7411355406290481,0.8355467024550044,-10.70066262246178,-16801.106523405837,15
volume_trend,U,4,64,-1.5896810184367276,-1.1810006539939062,42.1875,-33089.676939870704,0.4052198153508813,0.5298931224418265,-12.332728137168736,-38380.005183795816,13
volume_trend,U,5,51,-0.7504527383934018,-0.5474111018884396,45.09803921568628,-10686.539246095803,0.5131304709371595,0.6076879316745313,-10.105854526435447,-16074.855587048842,12
volume_trend,R,1,61,-0.8027485289561417,-0.7654712292452927,36.0655737704918,-18879.735912687767,0.45631403998044745,0.4644846656867856,-8.628950102799992,-19126.57810068779,11
volume_trend,R,2,33,0.06606053780008728,0.0560590678336589,51.515151515151516,1957.9180389621952,1.049539487736379,1.0848036639345933,-8.223646820562418,-10522.89307286496,14
volume_trend,R,3,23,-1.7327991011660169,-1.4888413857758556,26.08695652173913,-15485.616344957925,0.181695191463579,0.13652511623208347,-6.006505000475725,-15801.742349257922,13
volume_trend,R,4,20,-0.4968250709232004,-0.3342710494569591,45.0,-5416.594876971936,0.6720593861291739,0.48424127966946723,-6.953841041699601,-7624.488895871974,9
volume_trend,R,5,15,0.019918128948434907,0.1876649800000029,60.0,-1226.5812247639135,1.018836658807646,0.7703731718743783,-6.295431170794602,-3931.7804476139518,6
volume_trend,D,1,32,-0.49321984821556614,-0.4938158277951167,34.375,-4093.5628637708382,0.6037067667605097,0.7049125082340169,-7.49321665068133,-5672.143981214968,8
volume_trend,D,2,35,-0.17640994067367063,0.1876991047526941,51.42857142857142,-7501.928505107858,0.8180077851044177,0.5354855411304592,-5.674590776842097,-9753.714059907898,15
volume_trend,D,3,54,-0.9886613517182498,-0.4784805277708772,42.592592592592595,-15287.028137439807,0.36752956434505585,0.4605876957556091,-11.91543918827798,-15625.910136939812,15
volume_trend,D,4,31,-0.01251724529832115,0.4263775549109249,58.06451612903226,3417.760721723109,0.9861912655766265,1.493713947334372,-12.229427049039757,-3505.33589090398,14
volume_trend,D,5,14,-0.4054669491562376,-0.6890497603414542,35.714285714285715,-1212.2547883499656,0.5686316189756863,0.5290419407554189,-4.459903419932236,-2140.4309492999896,4
volume_trend,C,1,13,0.23445424855949767,0.8348573339726291,61.53846153846154,1584.3877936890376,1.3334743130908855,1.4541585486020447,-2.9949263800546064,-1918.8309033630112,4
volume_trend,C,2,19,0.0464027549964255,0.7655455288209728,52.63157894736842,1842.5775803771207,1.0360830046750522,1.215323713591419,-9.120108097805772,-5099.865180695936,10
volume_trend,C,3,15,-0.8097611238882721,-0.7762676270236827,40.0,-6665.2474275838995,0.5377598085068851,0.47044847253429684,-6.639395060878929,-7253.466465683901,8
volume_trend,C,4,25,-0.6944022365614461,-0.1519518495233673,48.0,-5691.281164644807,0.555970527997776,0.6667216265198075,-9.500315327488163,-9672.517602018002,12
volume_trend,C,5,48,-0.16703501056594106,-0.10605496934486625,45.83333333333333,-2890.835388390827,0.8622591811623616,0.8317278125948988,-4.705608560035071,-7113.280843610944,8
signed_volume5,ALL,1,119,-0.6172264255005874,-0.505664900505041,41.17647058823529,-26138.714935544485,0.5355908629515428,0.5917118516364469,-12.229427049039757,-27437.540438094482,33
signed_volume5,ALL,2,133,-0.7004010632693994,-0.5599742136193162,41.35338345864661,-28407.87821416642,0.5542572173726242,0.6445627558383595,-11.124780081111952,-34297.743712604446,41
signed_volume5,ALL,3,134,-0.6515705246325022,-0.15195123534963115,44.776119402985074,-30961.78727282045,0.58576300089262,0.6358628441278577,-11.91543918827798,-32957.794783597485,45
signed_volume5,ALL,4,133,-0.8967623052608148,-0.1790550000000127,48.1203007518797,-55393.95496508647,0.4701294280650893,0.41612371703295564,-10.70066262246178,-58234.21478745654,39
signed_volume5,ALL,5,135,-0.15411060433807014,0.0681975150567122,51.11111111111111,7640.405632103682,0.8822976956045233,1.1269383765362126,-12.332728137168736,-17455.770055593744,38
signed_volume5,U,1,15,-0.30594725545875906,0.048951105622494,53.333333333333336,-1044.7675466429273,0.7016921301379822,0.8255233301064366,-4.82517325781536,-5761.886484282943,10
signed_volume5,U,2,37,-1.0195082950816576,-0.7146724154480477,35.13513513513514,-13096.785216037819,0.48220883599576525,0.6051766725614778,-8.955440431609654,-13668.407428378852,14
signed_volume5,U,3,47,-0.6923064769358188,0.1398616683333369,51.06382978723404,-13110.661529630837,0.5997509354679206,0.6329195214919395,-11.294812295554268,-15341.774504779905,15
signed_volume5,U,4,54,-1.5028996073941256,-0.8238584050137476,44.44444444444444,-37710.63184700678,0.31911762957002754,0.32864679395779417,-10.70066262246178,-43341.99171403283,22
signed_volume5,U,5,63,-0.42377810452887804,0.0681975150567122,50.79365079365079,7248.9388837223105,0.7470011072347256,1.2124572843172245,-12.332728137168736,-19974.31107669386,17
signed_volume5,R,1,47,-0.7664947362375343,-0.7940696593006437,38.297872340425535,-14902.192385630802,0.4860649655271272,0.5099025262794393,-8.628950102799992,-15118.108695557852,17
signed_volume5,R,2,42,-0.9043316966949587,-0.9169837173947871,38.095238095238095,-17485.914723052843,0.43375242602780234,0.3326344371196993,-5.322547377045629,-18802.906248901847,17
signed_volume5,R,3,36,-0.8107941051008631,-0.8015281284012699,33.33333333333333,-10471.822886578817,0.532076423628627,0.6174039811780608,-8.223646820562418,-11227.155253228819,14
signed_volume5,R,4,14,0.42984495330003486,1.122143792952218,64.28571428571429,1580.4758235500478,1.4902939963993713,1.559947861403097,-4.9576950603842525,-1487.1878719999918,7
signed_volume5,R,5,13,0.06909007475425691,0.1876649800000029,61.53846153846154,2228.843851293059,1.052495516118875,1.4189689558517689,-6.953841041699601,-3168.0188822429654,8
signed_volume5,D,1,55,-0.6132342355655146,-0.4528547005012275,40.0,-10658.095141433758,0.528925546970605,0.6040506829536378,-12.229427049039757,-11038.076756283765,11
signed_volume5,D,2,39,-0.39299691999489156,-0.1519504805288377,48.717948717948715,188.72494239515117,0.6914237041162237,1.0131381089966103,-11.124780081111952,-8932.144305397911,16
signed_volume5,D,3,31,-0.7369861486446974,0.3952187531250125,51.61290322580645,-9660.437936530907,0.4663202054719028,0.36151309027147455,-11.91543918827798,-10100.556534180912,16
signed_volume5,D,4,26,-0.5292663009437467,-0.6362833923937523,42.30769230769231,-3229.863315258905,0.5210521859872099,0.5795714721600947,-9.098307319576708,-4901.102538418944,10
signed_volume5,D,5,15,0.2835059544486504,-0.0625011504246577,46.666666666666664,-1317.3421221169392,1.6427722457724432,0.650024516890119,-3.230558995695023,-3332.37176651696,8
signed_volume5,C,1,2,0.44619987828945384,0.44619987828945384,50.0,466.3401381630049,1.8270421120916784,1.6588205517710422,-1.0790257757515307,-707.8409088930041,2
signed_volume5,C,2,15,-0.1415148903879839,-0.7762676270236827,46.666666666666664,1986.0967825290966,0.890507458205031,1.3210425541193707,-6.639395060878929,-2785.45325461199,8
signed_volume5,C,3,20,-0.1368443746577555,-0.20447024903988048,40.0,2281.13507992011,0.8873258243791274,1.334913059128991,-8.827690427622347,-3476.070230359943,12
signed_volume5,C,4,39,-0.7787105980017606,0.2312396268758889,51.28205128205128,-16033.935626370834,0.5320018742887224,0.4313568312704575,-9.500315327488163,-16033.935626370834,15
signed_volume5,C,5,44,0.016871107071471877,0.15493233375851775,50.0,-520.0349807947505,1.0156256085019315,0.9693852852806908,-4.705608560035071,-7851.588075224936,16
volume_price_corr20,ALL,1,131,-0.44214206036568243,-0.2933325134243727,43.51145038167939,-19993.283594203294,0.6560369715469159,0.7154741218688055,-12.229427049039757,-21206.50083270936,14
volume_price_corr20,ALL,2,147,-0.25744097398397675,-0.1428979820162407,46.93877551020408,-13998.503216370387,0.8040175799463148,0.8411117245179018,-11.91543918827798,-21465.504222002673,22
volume_price_corr20,ALL,3,123,-0.8819938275018758,-0.6266741869220804,43.90243902439025,-42843.63557440145,0.47373609006987605,0.4664323943245533,-12.332728137168736,-47665.98700152253,20
volume_price_corr20,ALL,4,134,-0.6920402387763862,-0.39383496781539545,46.26865671641791,-41979.74669050335,0.5783141680983451,0.5864357383472233,-10.70066262246178,-46895.33466005251,18
volume_price_corr20,ALL,5,119,-0.8151679720434261,-0.1790550000000127,46.21848739495798,-14446.760680035679,0.49535333959847094,0.6706101663641385,-11.124780081111952,-24415.237452837693,9
volume_price_corr20,U,1,11,-0.22489731910452768,-0.012280754549983,45.45454545454545,-1210.6375450919115,0.8483418570289879,0.876111516364322,-5.311441765546849,-3866.3255635109335,2
volume_price_corr20,U,2,29,-0.10727515360887084,0.0549359239652775,51.724137931034484,-309.46496270586704,0.9423960737622121,0.9904377184600208,-8.552868772215849,-15365.098331189969,7
volume_price_corr20,U,3,41,-1.654400617075312,-1.4245311464912065,41.46341463414634,-30039.814109577786,0.3080428436307484,0.26714654062899473,-12.332728137168736,-31927.8804191588,6
volume_price_corr20,U,4,58,-0.7029654176128685,-0.22831594241725792,48.275862068965516,-15982.837310990717,0.5917161693033423,0.683298380015982,-10.70066262246178,-27092.080228640873,8
volume_price_corr20,U,5,77,-0.889827922909702,-0.2631238892592399,46.75324675324675,-10171.15332722977,0.45640206735319544,0.6778635757028862,-10.105854526435447,-19267.6754761378,5
volume_price_corr20,R,1,21,-0.4494317445530638,-0.5958516813978499,33.33333333333333,-2043.2711084518578,0.7103324558702353,0.86434492484637,-8.223646820562418,-6933.116610512943,5
volume_price_corr20,R,2,45,-0.7661593346268094,-1.0478324646697543,37.77777777777778,-15299.736202686854,0.5249438439135674,0.5097800226752328,-7.203521160516589,-19075.168154824918,14
volume_price_corr20,R,3,42,-0.3923017793076114,-0.7064045785209502,42.857142857142854,-7213.879149969794,0.6615711632616412,0.6474502791212959,-4.9576950603842525,-9600.530912382841,11
volume_price_corr20,R,4,32,-0.7856783625951412,-0.20330534917988685,50.0,-12655.82845016089,0.555316797798264,0.41707779085332025,-8.628950102799992,-13462.88459581594,10
volume_price_corr20,R,5,12,-0.8955126918493875,-0.3421529031439839,41.66666666666667,-1837.8954091499545,0.42082390789553153,0.49997242871856346,-6.295431170794602,-2794.88159799998,3
volume_price_corr20,D,1,85,-0.5791547634146699,-0.4819667550851924,42.35294117647059,-16841.179323120643,0.5336774501346719,0.5670409003676803,-12.229427049039757,-17665.854187176705,9
volume_price_corr20,D,2,52,-0.22923732588040643,-0.08071396259971775,46.15384615384615,-4685.333580828803,0.7705655017862681,0.7500562437926489,-11.91543918827798,-7553.842047368932,12
volume_price_corr20,D,3,18,-0.7065066465311776,0.14582448802285863,50.0,-3630.1542750399617,0.4152020084979558,0.33938063605034746,-8.358010529574145,-3880.175779089964,6
volume_price_corr20,D,4,5,-0.28444313586747033,-1.038664812161499,40.0,1253.0694564940345,0.8370724080169439,1.3891814993427392,-4.459903419932236,-2086.9411112189846,3
volume_price_corr20,D,5,6,-1.0203061331284549,0.9355289029779159,66.66666666666666,-773.415850449993,0.46427355698941475,0.4846990944211357,-11.124780081111952,-1500.901399699996,2
volume_price_corr20,C,1,14,0.22996300915047727,0.9232470642599018,64.28571428571429,101.80438246111498,1.2311077224421432,1.0155743493361507,-6.417454118864033,-4421.233486872968,4
volume_price_corr20,C,2,21,0.5554603468095355,0.619939483904958,61.904761904761905,6296.031529851132,1.8010664091007045,2.0884826608386304,-4.331237586947363,-3174.973129286984,6
volume_price_corr20,C,3,22,-0.5209555051891831,-0.26772716707019345,45.45454545454545,-1959.7880398138946,0.6958602048761682,0.8531910799488067,-9.120108097805772,-6615.523273692937,7
volume_price_corr20,C,4,39,-0.6512172946694234,-0.5628358847535718,41.02564102564102,-14594.15038584577,0.5363868366862936,0.441048750890537,-9.500315327488163,-15006.097918545773,9
volume_price_corr20,C,5,24,-0.4841770628398853,-0.2180218242782032,41.66666666666667,-1664.2960932059545,0.6789910152165965,0.7658761072351719,-8.827690427622347,-3727.5960712129618,6
amihud20,ALL,1,302,-0.5808616055184843,-0.24953842508923607,46.026490066225165,-78197.33204433235,0.6346277564487482,0.6647289534524178,-12.332728137168736,-85712.89775345831,6
amihud20,ALL,2,94,-0.4675134643189766,-0.47166978426012685,44.680851063829785,-10397.106580779693,0.639057978897447,0.7463935547986899,-9.500315327488163,-17027.49581462772,14
amihud20,ALL,3,102,-0.7282946635969136,-0.17000676769133893,47.05882352941176,-21038.223175947674,0.5109981736990827,0.5327005367803926,-10.105854526435447,-23812.002048492708,10
amihud20,ALL,4,74,-0.8659735228308584,-0.2563366619955417,43.24324324324324,-12353.090199904738,0.49169098287346125,0.5885592827077964,-11.124780081111952,-15548.960223064782,6
amihud20,ALL,5,82,-0.4421157030066872,-0.4610298522425937,43.90243902439025,-11276.1777545497,0.6371611578497625,0.6755659361608335,-12.229427049039757,-16657.12994778178,4
amihud20,U,1,145,-0.6385720022815163,-0.1056938949633474,47.58620689655172,-37170.59499118422,0.6492509275471972,0.7215022153275302,-12.332728137168736,-51252.12470738449,8
amihud20,U,2,19,-1.5643184502958978,-1.6393746574114396,26.31578947368421,-7852.49429486194,0.1991306677067596,0.32245226791170273,-6.850463732622584,-9242.12338513894,5
amihud20,U,3,27,-1.503267634290394,0.048951105622494,55.55555555555556,-8655.562931999953,0.31216937666391703,0.34228957924266595,-10.105854526435447,-9744.61533819996,3
amihud20,U,4,10,-1.595463858278802,-0.4341152565926677,40.0,-3283.0632018999772,0.21798095983863028,0.20268358947076293,-6.0684279139423065,-4060.2348063499817,2
amihud20,U,5,15,-0.2564109303611821,0.2381122341618004,53.333333333333336,-752.1918356499623,0.7200956681762114,0.7342394771675507,-2.671394382808711,-1395.1708186499804,1
amihud20,R,1,90,-0.7758153048260531,-0.6245222543909573,40.0,-33189.1272433796,0.5248550237820426,0.4631146204303151,-8.628950102799992,-33435.96943137961,14
amihud20,R,2,27,-0.2450293614836283,-1.3465920633262063,44.44444444444444,897.7363817680907,0.827741760247225,1.0645334005772271,-4.9434987495606135,-5958.704237129954,4
amihud20,R,3,19,0.13351396691136955,0.5192480643606047,52.63157894736842,1674.0378874010844,1.1369761317964076,1.231082486694575,-4.474353531462628,-2814.368371289993,3
amihud20,R,4,6,-0.9211056157026308,-0.6453949443646007,33.33333333333333,-3490.030621214958,0.034836084468847235,0.015576044412946155,-3.180991418099989,-3545.25161786997,3
amihud20,R,5,10,-1.6850732812675129,-1.3746171865434844,30.0,-4943.226724993969,0.1283483237410587,0.11761744364157935,-6.295431170794602,-5194.8641164439705,2
amihud20,D,1,39,-0.2214304522211777,-0.012558249134756,48.717948717948715,-5403.199223833761,0.7444161304440398,0.7149589970237155,-4.560482090340732,-6866.813440115826,5
amihud20,D,2,42,-0.08283539098783045,0.1148370495363526,52.38095238095239,1419.6940132661389,0.9024985989807658,1.1560091327924262,-7.49321665068133,-3752.1712619209443,6
amihud20,D,3,32,-0.6762553916862836,-0.4894623937869288,37.5,-7451.059214454913,0.4504124004067167,0.333107190097492,-9.098307319576708,-8426.28630245493,6
amihud20,D,4,26,-0.80674595288172,0.14582448802285863,50.0,-2520.0229531279174,0.5181175938269111,0.767401334372257,-11.124780081111952,-5672.143981214968,7
amihud20,D,5,27,-0.9881195031369164,-0.8457915836466581,33.33333333333333,-10722.426194794909,0.43296383806964717,0.3974876340524771,-12.229427049039757,-11327.15014819491,3
amihud20,C,1,28,-0.15600355231398916,0.2393019376064669,53.57142857142857,-2434.4105859347537,0.8765626750638696,0.8718340368328799,-6.417454118864033,-5608.246274189871,4
amihud20,C,2,6,-0.6882226514691482,0.14169101668767015,50.0,-4862.042680951982,0.6087218689090896,0.23985114127089932,-9.500315327488163,-6362.696790378003,4
amihud20,C,3,24,-0.6081009332666467,-0.20175258147600625,45.83333333333333,-6605.638916893896,0.5831303715259117,0.5086401475914043,-4.705608560035071,-7517.556666089969,3
amihud20,C,4,32,-0.6757929261735939,-0.3613915145244866,40.625,-3059.973423661885,0.6166601692809986,0.7345358888252705,-9.120108097805772,-6788.630452012952,4
amihud20,C,5,30,0.3707545235413754,0.2438922273196517,53.333333333333336,5141.6670008891415,1.5619489421442867,1.6029308339732435,-4.331237586947363,-3174.973129286984,3
atr20,ALL,1,127,-0.4005079872646301,-0.0625011504246577,47.24409448818898,-10776.802897315622,0.6662946284765818,0.6856585433254752,-12.229427049039757,-11122.680775415667,7
atr20,ALL,2,176,-0.2895894603427199,0.12683572017411815,51.70454545454546,-13976.91058373842,0.7373950467670994,0.761826580760973,-11.124780081111952,-17812.488711527923,14
atr20,ALL,3,124,-1.0286289161303113,-0.7659095999520733,36.29032258064516,-33762.1442357155,0.4108735501194263,0.5386639295098119,-10.70066262246178,-39956.84153827663,17
atr20,ALL,4,117,-0.5304908347390987,-0.4626697661934326,44.44444444444444,-24071.629391175244,0.6654917187926366,0.7461898787802892,-11.91543918827798,-29927.975196999378,12
atr20,ALL,5,110,-0.9321671078902117,-0.8639686316459577,44.54545454545455,-50674.44264756935,0.5565007895936559,0.5881548771347482,-12.332728137168736,-51657.71368249558,5
atr20,U,1,21,-0.5378132176727795,-0.0103693386792466,47.61904761904761,-2179.058871299939,0.5163768216955643,0.5616213358531422,-9.70526855644401,-3446.7143463499506,2
atr20,U,2,54,-0.3811948035405088,0.0383121806267898,50.0,-5047.710246325833,0.6286380666099438,0.6599081499970577,-6.224181621784555,-7443.774068837876,6
atr20,U,3,33,-1.3685216326480216,-0.6237863211999876,39.39393939393939,-11595.829800694904,0.4360894034238532,0.5739416397883473,-10.70066262246178,-17643.986257724915,4
atr20,U,4,43,-0.730627325710633,-0.3509379898711684,46.51162790697674,-5000.740644501739,0.6106613359520091,0.8675496897965898,-10.155278745951652,-14972.738399901882,5
atr20,U,5,65,-1.1422651339266234,-0.847637721180383,47.69230769230769,-33890.567692773635,0.5200212709232718,0.5783750717633482,-12.332728137168736,-39343.87201484163,4
atr20,R,1,24,-0.658544062313917,-0.31497631221735806,41.66666666666667,-3289.365803749945,0.5424159331076387,0.5738373187753742,-7.203521160516589,-3471.277212849953,5
atr20,R,2,28,-0.14646320436425705,0.14243360262270421,60.71428571428571,-343.4187810938984,0.8378399809328209,0.9421696727862134,-4.9576950603842525,-2458.106430649972,7
atr20,R,3,25,-1.7683339150629827,-1.9086683527970632,24.0,-15403.085151597908,0.2209243300802093,0.17213317933354394,-6.953841041699601,-15403.085151597907,7
atr20,R,4,39,-0.06856142214141224,-0.6266741869220804,43.58974358974359,-2300.812925778842,0.9438183325789404,0.9046086831177756,-8.628950102799992,-14366.042123963929,8
atr20,R,5,36,-0.8192083547820773,-1.0050791576960816,36.11111111111111,-17713.927658198758,0.5446564682878543,0.5043442856950027,-8.223646820562418,-18287.504135798787,7
atr20,D,1,47,-0.5254819916014816,-0.0989267747747778,46.808510638297875,-5700.628805018894,0.5562283211896623,0.5174681236852973,-12.229427049039757,-5700.628805018894,5
atr20,D,2,49,-0.34367377429618123,-0.2359529609192322,48.97959183673469,754.4151492051537,0.7197424788177061,1.050878012093371,-11.124780081111952,-5566.0103079419405,8
atr20,D,3,40,-0.47316019484055427,-0.6955274533375219,37.5,-7387.222098269821,0.4517108794408111,0.4674859838751314,-4.459903419932236,-8412.030679175929,8
atr20,D,4,21,-1.0545687724645096,-0.179054999999995,42.857142857142854,-13273.630522264855,0.4081313416441758,0.35002044608589394,-11.91543918827798,-14248.857610264873,4
atr20,D,5,9,0.13337251216244794,0.3894935640341019,55.55555555555556,930.0527034030548,1.1021846287680805,1.1343374204567402,-6.235135426079971,-6232.05531366298,1
atr20,C,1,35,0.02663640826639963,0.2197914564755877,51.42857142857142,392.2505827531529,1.0239806066054384,1.0401055302188336,-9.120108097805772,-2870.49205139995,6
atr20,C,2,45,-0.20982757703153673,0.3570050746607168,51.11111111111111,-9340.196705523846,0.8227745750519267,0.5952288195611626,-9.500315327488163,-15529.656219704972,8
atr20,C,3,26,-0.7405390789452747,-0.427059842905629,42.30769230769231,623.9928148471267,0.5736258898967492,1.0462601703646695,-8.827690427622347,-8224.26594888594,6
atr20,C,4,14,-0.4164723552605388,-0.8148694273527386,42.857142857142854,-3496.445298629812,0.7061826727055643,0.7212688954002991,-6.417454118864033,-5608.246274189871,1
atr20,C,5,0,,,,0.0,,,,0.0,0
rv5_20,ALL,1,109,-0.2611058904156221,-0.012558249134756,49.54128440366973,-6545.90434793348,0.7794059870918763,0.8643506353062496,-9.70526855644401,-18035.59532315383,33
rv5_20,ALL,2,126,-0.5072778110724077,-0.43841244757980874,40.476190476190474,-16085.509489624506,0.6250542851010895,0.7707061513512065,-10.70066262246178,-29630.15839848967,31
rv5_20,ALL,3,153,-0.5756049273312085,-0.4780020032588211,45.09803921568628,-34387.542194521186,0.6258833991290502,0.653247404333349,-12.332728137168736,-36553.02490734625,38
rv5_20,ALL,4,147,-0.791408575181344,-0.1035697770792952,48.97959183673469,-34286.148634652345,0.5385415392262934,0.6444250910872715,-11.91543918827798,-48809.39689137359,32
rv5_20,ALL,5,119,-0.8168562508548277,-0.2758916586483852,42.857142857142854,-41956.82508878263,0.4957429399360534,0.4008840944637539,-12.229427049039757,-42751.35262353262,31
rv5_20,U,1,26,0.33862703964224494,0.23031588393722663,61.53846153846154,8193.515302253109,1.3323861605039053,2.061834399580338,-9.70526855644401,-3460.66381369998,13
rv5_20,U,2,47,-0.5021868908853522,-0.4864325860844135,42.5531914893617,-3620.322237104777,0.6652866045562082,0.8828701062582602,-10.70066262246178,-11465.304777557825,14
rv5_20,U,3,54,-1.1173364926700187,-0.2913485275934168,46.2962962962963,-24648.213132425764,0.42191895700162385,0.475267866586664,-12.332728137168736,-24956.19576852578,17
rv5_20,U,4,57,-1.028586001099568,-0.6067232974431727,47.368421052631575,-16157.860058198728,0.534014861048103,0.6720291690107363,-10.155278745951652,-32351.1091347498,15
rv5_20,U,5,32,-1.5293739388349605,-0.6640420569562815,40.625,-21481.027130119888,0.27014576134569757,0.29109754570473634,-11.294812295554268,-21481.02713011989,13
rv5_20,R,1,26,-1.0370437648178927,-0.909955607815762,38.46153846153847,-11579.90268239585,0.40995962188464874,0.41627471286627804,-8.628950102799992,-14213.612039044861,14
rv5_20,R,2,36,-0.5965719863625756,-0.920951061985199,33.33333333333333,-9231.155802495881,0.5349999568902759,0.5194344098513799,-6.311610978034164,-10701.214231637969,12
rv5_20,R,3,38,-0.341410723890927,-0.7726622927123887,42.10526315789473,-2195.1940702518677,0.7787025182995889,0.8986450948073901,-6.953841041699601,-7361.097728129982,11
rv5_20,R,4,26,-0.49849922871481483,-0.08978943149338055,50.0,-4267.093479760868,0.6380917639138409,0.7047298446234797,-6.728208157067416,-6535.333822072892,14
rv5_20,R,5,26,-0.8425174800468951,-0.16075771787359922,46.15384615384615,-11777.264285514882,0.48596128261007704,0.3057478414876891,-8.223646820562418,-13287.687772664918,8
rv5_20,D,1,35,-0.5299259015445796,-0.5531564553884558,37.142857142857146,-7357.566234573844,0.5009828942696213,0.4090446503060874,-7.49321665068133,-7812.302796923878,10
rv5_20,D,2,29,-0.41999809177864117,-0.0625011504246577,48.275862068965516,-386.97028138589076,0.6699194543887881,0.9637831669850501,-9.098307319576708,-6556.748493146948,12
rv5_20,D,3,34,-0.5504668450952477,-0.6356434858040644,41.17647058823529,-8432.475678727802,0.5613798024677636,0.5403370188611767,-6.235135426079971,-9117.89392502781,11
rv5_20,D,4,35,-0.5432217055267874,0.4615693429245235,57.14285714285714,-5081.103231919882,0.5846569634081142,0.6989092251189628,-11.91543918827798,-7856.918478611998,9
rv5_20,D,5,33,-0.3925358881630451,-0.2102840379008831,42.42424242424242,-3418.8981463379423,0.6490544870946351,0.640247297847226,-12.229427049039757,-5682.85397344796,10
rv5_20,C,1,22,0.3748045160601969,0.9707775448554038,68.18181818181817,4198.049266783104,1.4193172228991349,1.5087642837539375,-6.417454118864033,-4362.462024922934,8
rv5_20,C,2,14,-0.4755488680627507,-0.24390564631886147,35.714285714285715,-2847.0611686379534,0.6052949206081519,0.6955018765510113,-9.500315327488163,-6698.54368142099,7
rv5_20,C,3,27,0.14659618383702813,0.2679929981637157,51.85185185185185,888.3406868842446,1.133121021025078,1.0728511779937708,-9.120108097805772,-4113.155604716974,15
rv5_20,C,4,29,-0.8873765120330847,-0.5628358847535718,41.37931034482759,-8780.091864772869,0.424299943633655,0.44539502135838277,-5.036557294660186,-10116.320515004896,11
rv5_20,C,5,28,-0.4788138935144993,-0.2829892929673151,42.857142857142854,-5279.635526809901,0.7097523336490817,0.6018974071022714,-8.827690427622347,-5836.969094309976,11
downside_share20,ALL,1,114,-0.9750161063078617,-0.2600562689078168,45.614035087719294,-35004.76335506361,0.45769137304741964,0.48965089739854584,-11.294812295554268,-36458.219888285676,9
