id,window,direction,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
ALL__clv3__high,2025,pt,63,0.013663414999887807,-0.3455308204499951,44.44444444444444,715.9330521172506,1.0115933230443421,1.0218819180077818,-6.717014494036358,-10260.090208259911,15
ALL__clv3__high,2026,rt,24,0.6291687286081913,1.1888911988786262,58.333333333333336,11107.493859168133,1.5216929462831137,1.593212029313902,-9.500315327488163,-6873.7807322279905,11
ALL__clv3__high,2026,pt,24,-0.9858324971138602,-1.544553402797742,33.33333333333333,-16565.59161316784,0.5216766331082583,0.5022253560372746,-7.467996327810795,-16565.59161316784,11
ALL__clv3__high,original_PT_window,rt,177,-0.05980653410868979,0.507551176424968,55.367231638418076,5299.0764894017375,0.9553818620313258,1.0661799289962834,-10.155278745951652,-20442.875319226787,56
ALL__clv3__high,original_PT_window,pt,177,-0.3483684465071824,-0.8879899123691383,37.28813559322034,-28191.584789900382,0.7710110155289209,0.7147056558804117,-9.726414434224296,-31569.18019990041,56
ALL__market_ret1__low,primary,rt,125,-0.9231245610270012,-0.505664900505041,42.4,-40128.76362471354,0.47827494146980876,0.5357409863251124,-11.124780081111952,-46101.32769026359,43
ALL__market_ret1__low,primary,pt,125,0.5411946933484694,0.1380418008571682,52.0,21495.837613714502,1.5318439747211243,1.398456851306438,-8.464638457150821,-7350.928083089973,43
ALL__market_ret1__low,2023,rt,48,-1.5148087184882257,-0.7361682363044993,35.41666666666667,-11823.896863999931,0.2359439278339275,0.26359714261154993,-10.282333952808328,-12154.48182174994,15
ALL__market_ret1__low,2023,pt,48,1.0177703407515455,0.3290039467963425,52.083333333333336,7767.1027365001255,2.517703080672157,2.310180552379456,-3.6277964813807335,-1540.214341899985,15
ALL__market_ret1__low,2021_2022,rt,97,-0.2859186085548872,-0.305684439834,37.11340206185567,-3102.11092454988,0.5757218830470889,0.5764572373453966,-4.524291825285871,-3552.7612001499037,27
ALL__market_ret1__low,2021_2022,pt,97,-0.2988294409031836,-0.2870563829787234,39.175257731958766,-3282.020970449888,0.5581567380713196,0.5559839988737437,-4.61152627281648,-3775.5770439498924,27
ALL__market_ret1__low,2024,rt,47,-1.4770064091951476,-0.1964194444444444,48.93617021276596,-11893.11212699987,0.3270403781041223,0.39556643464372815,-11.124780081111952,-14550.402779199889,17
ALL__market_ret1__low,2024,pt,47,1.0716521193444308,-0.1964194444444444,44.680851063829785,7901.940447000084,2.1639966707293588,1.799875556156084,-4.3541169355158695,-2861.1632781999897,17
ALL__market_ret1__low,2025,rt,39,-0.721700077542682,-0.9256651921217776,35.8974358974359,-16834.647769227842,0.585601714909472,0.5187038593095143,-9.916277761251097,-19073.91374284493,17
ALL__market_ret1__low,2025,pt,39,0.34467721762383174,0.5239483361527512,58.97435897435898,10638.488056228147,1.296016662972471,1.5339513448299305,-8.464638457150821,-6133.842967202983,17
ALL__market_ret1__low,2026,rt,39,-0.45705040697534954,-0.6266741869220804,41.02564102564102,-11401.003728485832,0.6441774793638858,0.6412743955806867,-7.326522662142857,-18594.813776714895,9
ALL__market_ret1__low,2026,pt,39,0.09844296338566591,0.2677632193896288,53.84615384615385,2955.40911048627,1.0996815306214827,1.1224041660156014,-7.313733019285691,-7350.928083089972,9
ALL__market_ret1__low,original_PT_window,rt,173,-1.0872912636752021,-0.5729939392424757,40.46242774566474,-51952.660488713474,0.40537370213101714,0.4931074028031888,-11.124780081111952,-57896.713636613524,58
ALL__market_ret1__low,original_PT_window,pt,173,0.6734237747088603,0.1632765405050065,52.02312138728323,29262.94035021463,1.7309423033180427,1.4887258166706245,-8.464638457150821,-7350.92808308997,58
ALL__market_ret1__high,primary,rt,144,-0.31648478222946874,0.1560748165740812,51.388888888888886,-16354.83181182739,0.7772428445424046,0.7948703313745563,-12.332728137168736,-22585.375848090545,44
ALL__market_ret1__high,primary,pt,144,-0.06387960694537975,-0.551736179956861,42.36111111111111,-4317.839212171467,0.9511863241006585,0.9418684508553945,-6.833398358269028,-14390.990388485923,44
ALL__market_ret1__high,2023,rt,36,-0.8810666058472008,-0.35668558640062475,44.44444444444444,-5937.868515049922,0.4812757245968634,0.46182858475057453,-7.588236949384766,-7118.227838549949,21
ALL__market_ret1__high,2023,pt,36,0.3793206535662672,-0.21860016858017434,47.22222222222222,3077.363915050061,1.360246130050509,1.4809068266658223,-4.1243709492208245,-2475.945041699972,21
ALL__market_ret1__high,2021_2022,rt,97,-0.38208619020746,-0.37712600744306,38.144329896907216,-3564.8809621498726,0.5260982806718725,0.5912201679180739,-5.107730410911589,-4161.87947574992,34
ALL__market_ret1__high,2021_2022,pt,97,-0.20759702961080848,-0.2020821799474383,45.36082474226804,-2705.3107428498797,0.700948209945077,0.666411958331081,-5.049697691046656,-3853.6439856998923,34
ALL__market_ret1__high,2024,rt,56,-0.18571615037373365,0.2718728991468272,53.57142857142857,-1817.2332091498458,0.8595389494998487,0.887676547284653,-9.235975889780406,-6939.71307114989,17
ALL__market_ret1__high,2024,pt,56,-0.20917554490127716,-0.6607496345534116,41.07142857142857,-3156.8983833498587,0.8456749364154388,0.8163546056507176,-6.319063207581208,-6905.8173660999055,17
ALL__market_ret1__high,2025,rt,50,-0.7109835822412133,0.46000888912417914,54.0,-17040.363470629756,0.6129561380963187,0.5721925629540293,-12.332728137168736,-19496.525082779786,18
ALL__market_ret1__high,2025,pt,50,0.3297194985760582,-0.8547267947098836,44.0,9852.916976130176,1.2466728449598992,1.3700323683803937,-6.717014494036358,-5318.042997410963,18
ALL__market_ret1__high,2026,rt,38,0.009880918209111914,-0.1972485540490925,44.73684210526316,2502.7648679522104,1.0097024204746703,1.1055181520156876,-6.235135426079971,-7060.761521279955,9
ALL__market_ret1__high,2026,pt,38,-0.36765283722279135,-0.16089400140544952,42.10526315789473,-11013.85780495179,0.6943426328026292,0.6384118455175389,-6.833398358269028,-14390.990388485923,9
ALL__market_ret1__high,original_PT_window,rt,180,-0.42940114695301523,0.051900019398402095,50.0,-22292.70032687731,0.709139758817072,0.7543846500427709,-12.332728137168736,-27837.59604484045,64
ALL__market_ret1__high,original_PT_window,pt,180,0.024760445156949695,-0.44266793804596516,43.333333333333336,-1240.4752971214111,1.0196901678993242,0.9846240094084615,-6.833398358269028,-14390.990388485923,64
ALL__market_ret5__low,primary,rt,138,-0.7592776954373062,-0.5346387454916233,42.7536231884058,-38738.205387416434,0.5054011745116813,0.5533430819011597,-12.229427049039757,-40711.8604260235,31
ALL__market_ret5__low,primary,pt,138,0.3758660219253894,0.12090576390175056,50.72463768115942,17927.634717417626,1.3959593086347033,1.3153394151602116,-8.464638457150821,-9893.035621511988,31
ALL__market_ret5__low,2023,rt,43,-1.0159491520876394,-1.0010280449080344,37.2093023255814,-7004.608330599933,0.49220192709306376,0.5346727297537351,-9.975888697771572,-8677.953337549967,9
ALL__market_ret5__low,2023,pt,43,0.524153874040793,0.5544530625884166,51.162790697674424,3230.4491931000857,1.4428337305058465,1.3352398966566603,-11.579930701011715,-3189.034119599988,9
ALL__market_ret5__low,2021_2022,rt,102,-0.3471144384651286,-0.3038172199169818,40.19607843137255,-3875.0979479998664,0.583818778666323,0.5769333379056283,-5.552225427361832,-4731.480199049883,24
ALL__market_ret5__low,2021_2022,pt,102,-0.24471951193175825,-0.29450319148934345,43.13725490196079,-2675.6976419998814,0.6857029937424144,0.6869966637238896,-5.426785141860456,-2919.675057799956,24
ALL__market_ret5__low,2024,rt,53,-0.9415860809586766,-0.3110958913043424,45.28301886792453,-9628.239879699877,0.40208864541980316,0.41598753434235186,-8.955440431609654,-10982.77747694992,13
ALL__market_ret5__low,2024,pt,53,0.5338060845526655,-0.0990598085895829,47.16981132075472,5248.042054700094,1.644630106503262,1.586833623518265,-4.480544175378238,-2174.6643331999876,13
ALL__market_ret5__low,2025,rt,33,-0.7451598170682827,-0.5432074039106163,39.39393939393939,-10222.83040248483,0.5443448744304449,0.5578971450387453,-12.229427049039757,-12113.533849546946,10
ALL__market_ret5__low,2025,pt,33,0.36215320039665444,0.1270161469274133,51.515151515151516,5253.302564485199,1.343327068022021,1.3583387968926264,-8.464638457150821,-9893.035621511988,10
ALL__market_ret5__low,2026,rt,52,-0.5824228022362513,-0.6809933536309,42.30769230769231,-18887.13510523172,0.5930302679125421,0.5991665956682063,-7.326522662142857,-22765.653193130805,8
ALL__market_ret5__low,2026,pt,52,0.2235910179100551,0.32198518765343653,53.84615384615385,7426.290098232335,1.2223117219071857,1.2233555963669114,-7.313733019285691,-7018.6795185869805,8
ALL__market_ret5__low,original_PT_window,rt,180,-0.836813598633253,-0.5515908087649662,41.11111111111111,-47175.100735701366,0.49433680934879565,0.5365097685606255,-12.229427049039757,-48300.56631737345,39
ALL__market_ret5__low,original_PT_window,pt,180,0.42734646556272443,0.16409937280631792,51.11111111111111,22825.02250570271,1.4288254863131828,1.35212301581738,-11.579930701011715,-9893.035621511988,39
ALL__market_ret5__high,primary,rt,150,-0.5050079917252759,-0.30557278936395527,45.33333333333333,-33380.86880564533,0.6655281189302414,0.624927152242663,-12.332728137168736,-46344.15378800739,36
ALL__market_ret5__high,primary,pt,150,0.12010927329488638,-0.0961593985084849,48.66666666666667,13267.480449146558,1.100864354130978,1.2044616065621636,-7.467996327810795,-12521.896436411904,36
ALL__market_ret5__high,2023,rt,32,0.018712963943621125,0.1663691833441604,59.375,-969.9295008499387,1.016561623536888,0.8613904299125312,-7.807613838687755,-3220.3210269999677,11
ALL__market_ret5__high,2023,pt,32,-0.5425149104609288,-0.7799760727377657,34.375,-1630.1643866499462,0.6330134665560271,0.783087246882526,-9.726414434224296,-2704.7974024999917,11
ALL__market_ret5__high,2021_2022,rt,90,-0.1718535542913783,-0.0920553083604819,46.666666666666664,-1614.1976736498782,0.6881607001154854,0.7037580506857475,-3.871510967098141,-1625.11360384988,22
ALL__market_ret5__high,2021_2022,pt,90,-0.4197197842094073,-0.5309667036156129,31.11111111111111,-4152.928321349894,0.41718916027510317,0.4208808907783729,-4.237252083404983,-4848.9952066499045,22
ALL__market_ret5__high,2024,rt,68,0.0115274320625128,0.2736501378584023,55.88235294117647,748.0927134501751,1.009222032839947,1.0409803526744572,-10.105854526435447,-6068.348826699876,15
ALL__market_ret5__high,2024,pt,68,-0.41023987798954487,-0.6903507123217062,39.705882352941174,-6630.063245949823,0.7252332411923014,0.7039223462659653,-6.616509748118867,-6630.063245949824,15
ALL__market_ret5__high,2025,rt,49,-1.3882995436320755,-1.1294554643677717,30.612244897959183,-30634.120246905717,0.30210455811115117,0.2864978533236544,-12.332728137168736,-31659.961191437724,13
ALL__market_ret5__high,2025,pt,49,1.0046244460547402,0.7091654643678394,65.3061224489796,23992.235085906155,2.3769993852635394,2.668734749482255,-4.665687191798811,-2776.0256693819974,13
ALL__market_ret5__high,2026,rt,33,-0.25782989397183576,-0.2154421080981723,45.45454545454545,-3494.841272189791,0.8066574602797048,0.8743250818679964,-10.70066262246178,-17125.686765134888,9
ALL__market_ret5__high,2026,pt,33,-0.10042106542909945,-0.1427330028108863,42.42424242424242,-4094.6913908097686,0.9198449830673768,0.8543817156713766,-7.467996327810795,-12521.896436411906,9
ALL__market_ret5__high,original_PT_window,rt,182,-0.41292518633294234,-0.12454088598059365,47.8021978021978,-34350.79830649526,0.7138543196500216,0.6421640002922661,-12.332728137168736,-46344.153788007396,47
ALL__market_ret5__high,original_PT_window,pt,182,0.0036039223048528798,-0.27913128651489627,46.15384615384615,11637.316062496615,1.0029032308967982,1.1607250046761102,-9.726414434224296,-12521.896436411904,47
ALL__relative_ret5__low,primary,rt,123,-0.7012912469449695,-0.6229183218151051,39.02439024390244,-27742.170507565366,0.5386615712744687,0.6376978392201237,-12.229427049039757,-28141.58501016537,33
ALL__relative_ret5__low,primary,pt,123,0.3219441889607577,0.2640140750088834,52.84552845528455,8288.825745566559,1.3279450049018289,1.1461918260803532,-8.278709473963682,-11321.467714628667,33
ALL__relative_ret5__low,2023,rt,79,-0.8371380193379261,-0.24535277777775,40.50632911392405,-11880.055378149858,0.39418507035304734,0.39348778916726873,-10.282333952808328,-11880.055378149858,17
ALL__relative_ret5__low,2023,pt,79,0.34760072156830724,-0.24535277777775,44.303797468354425,5370.879243150198,1.444191347343002,1.496288598089998,-4.1243709492208245,-4015.930214699919,17
ALL__relative_ret5__low,2021_2022,rt,75,-0.4203556820578871,-0.5222296168623375,33.33333333333333,-3311.882019149899,0.45234310885982254,0.49492168218605626,-3.7435436184478976,-3372.297111049913,23
ALL__relative_ret5__low,2021_2022,pt,75,-0.16418620130912606,-0.0934645799782253,45.33333333333333,-1652.711595849916,0.720328918760934,0.6879435804426505,-3.1968015142648083,-2589.425880799942,23
ALL__relative_ret5__low,2024,rt,39,-0.8657584512871429,-0.1519504805288377,48.717948717948715,-6465.390623999892,0.44131796711978233,0.4849455064861371,-11.124780081111952,-8117.829886249903,13
ALL__relative_ret5__low,2024,pt,39,0.46347014434154915,-0.2480803007211629,43.58974358974359,3132.210624000087,1.519529622454711,1.4024308418705216,-4.298447592212251,-2413.491240399975,13
ALL__relative_ret5__low,2025,rt,46,-0.8614913214454013,-0.6093850016064775,32.608695652173914,-14614.758681223766,0.5053673515511907,0.5938660724973333,-12.229427049039757,-16091.278354377791,10
ALL__relative_ret5__low,2025,pt,46,0.4842865899539518,0.25050497125569393,56.52173913043478,6899.865351224218,1.473293943308476,1.2855176507116237,-8.278709473963682,-6934.510515806916,10
ALL__relative_ret5__low,2026,rt,38,-0.3385695523037953,-0.7607422557795906,36.84210526315789,-6662.021202341715,0.7228533480147304,0.7623593642955542,-6.235135426079971,-8924.762384909936,10
ALL__relative_ret5__low,2026,pt,38,-0.01982588223760486,0.4015913875158321,57.89473684210527,-1743.250229657749,0.9806274336845345,0.9295625081741099,-7.313733019285691,-10377.245898692947,10
ALL__relative_ret5__low,original_PT_window,rt,202,-0.7544194401085517,-0.4432593944528631,39.603960396039604,-39622.22588571523,0.48540369782868914,0.5879526998256813,-12.229427049039757,-39622.22588571523,50
ALL__relative_ret5__low,original_PT_window,pt,202,0.33197817943598756,-0.06058994847948325,49.504950495049506,13659.704988716756,1.3673078280608069,1.2023049390464737,-8.278709473963682,-11321.467714628663,50
ALL__relative_ret5__high,primary,rt,133,-0.7131903019910892,-0.0471404071436813,47.368421052631575,-26205.579930224325,0.6140606640433922,0.7243969498107862,-12.332728137168736,-49142.67638884258,25
ALL__relative_ret5__high,primary,pt,133,0.33386994531669656,-0.3107335455441288,47.368421052631575,6766.185551725554,1.251889245357117,1.0860357281098283,-7.80341265242462,-29411.985806270844,25
ALL__relative_ret5__high,2023,rt,79,-0.43072216998941776,0.312768110082318,54.43037974683544,-2932.0837647998483,0.7519255528010786,0.8709744295693577,-10.90774674562256,-11398.874620449898,10
ALL__relative_ret5__high,2023,pt,79,-0.08625510221312982,-0.9211828220164472,43.037974683544306,-4012.1487376998466,0.9455210943390453,0.8306547620462286,-9.726414434224296,-10694.649782849941,10
ALL__relative_ret5__high,2021_2022,rt,100,-0.2692781462729379,-0.20180041086391062,47.0,-2729.0458819998653,0.6400127082869919,0.6871943873563808,-5.107730410911589,-2964.2827938998716,21
ALL__relative_ret5__high,2021_2022,pt,100,-0.31381619514850817,-0.3802721148537018,40.0,-3928.44618799987,0.6016911959275734,0.5875420406028732,-6.336124398976109,-5520.1758699499,21
ALL__relative_ret5__high,2024,rt,43,-0.5564755554743742,0.0747155314907239,51.162790697674424,-3519.553055549904,0.6614502376862647,0.7640296965655445,-9.235975889780406,-8733.56151794998,9
ALL__relative_ret5__high,2024,pt,43,0.15868397352388414,-0.4688731209786915,41.86046511627907,-300.35763694990237,1.1220591528284354,0.9778129094884421,-6.616509748118867,-7400.710720849936,9
ALL__relative_ret5__high,2025,rt,70,-1.242860448264577,-0.8527494478432359,44.285714285714285,-35993.730451199575,0.45116886479884927,0.4818215660892565,-12.332728137168736,-47716.3189552427,11
ALL__relative_ret5__high,2025,pt,70,0.8683241509269891,0.47358419188614825,52.85714285714286,25250.970839700294,1.7256765822828344,1.6588930667222772,-7.80341265242462,-12207.52141359296,11
ALL__relative_ret5__high,2026,rt,20,0.803718504955183,0.15493233375851775,50.0,13307.703576525168,1.9696913982354654,2.2428707811854607,-4.705608560035071,-3174.9731292869856,5
ALL__relative_ret5__high,2026,pt,20,-1.160069934964781,-0.5124446984952709,40.0,-18184.42765102483,0.36649907886053457,0.3210481094430439,-7.467996327810795,-20938.8354923429,5
ALL__relative_ret5__high,original_PT_window,rt,212,-0.6079309509149947,0.02228329264301545,50.0,-29137.663695024177,0.663442290274422,0.7526710073740065,-12.332728137168736,-51827.35863489242,35
ALL__relative_ret5__high,original_PT_window,pt,212,0.17731391345416692,-0.4001303802281969,45.75471698113208,2754.036814025707,1.1247341422038883,1.026911702627164,-9.726414434224296,-29411.985806270848,35
ALL__beta_residual1__low,primary,rt,127,-0.6743830616718619,-0.6229183218151051,41.732283464566926,-28446.855973873397,0.5294491860847079,0.6127005926132637,-12.229427049039757,-30885.536069277437,39
ALL__beta_residual1__low,primary,pt,127,0.2948052637664883,0.2267412225118635,51.96850393700787,9143.750622874573,1.3175922196610896,1.1705973856794138,-8.278709473963682,-8714.166262505812,39
ALL__beta_residual1__low,2023,rt,71,-0.6458232465011956,0.005033455532587,50.70422535211267,-6213.061105599857,0.6069225338855796,0.6916120813251166,-10.291097949299694,-12490.296094999936,14
ALL__beta_residual1__low,2023,pt,71,0.13696230326919592,-0.5367238840781717,42.25352112676056,22.786003100173275,1.1082106554866265,1.001313682459216,-6.858613988955812,-8601.071134149925,14
ALL__beta_residual1__low,2021_2022,rt,74,-0.6131326351456328,-0.5374622234776137,33.78378378378378,-5138.541573599912,0.351872058327378,0.3586656241892265,-4.789404171033474,-5151.337693949916,35
ALL__beta_residual1__low,2021_2022,pt,74,0.025028592880709095,-0.0743377793666649,48.64864864864865,298.73981360009066,1.0438294097059722,1.0615001163090627,-3.1968015142648083,-1208.4081880499825,35
ALL__beta_residual1__low,2024,rt,48,-0.5978118863368848,-0.2806855101887136,45.83333333333333,-5835.912313699878,0.5309597643808981,0.5470015532977425,-6.639395060878929,-7247.828939699893,12
ALL__beta_residual1__low,2024,pt,48,0.1991530525766528,-0.09636579595567525,47.91666666666667,1642.2186587001406,1.2291482221869905,1.1812383840083784,-4.84578237451057,-1834.292310749957,12
ALL__beta_residual1__low,2025,rt,48,-0.9536770046754505,-0.7368819540735962,37.5,-17127.81536722774,0.45913281161754654,0.5510268358229001,-12.229427049039757,-18049.776458744807,16
ALL__beta_residual1__low,2025,pt,48,0.579525298375696,0.37617271880733916,54.166666666666664,9025.64947422818,1.6009694580060083,1.368561088151659,-8.278709473963682,-6223.77798706798,16
ALL__beta_residual1__low,2026,rt,31,-0.3604897439914313,-0.6266741869220804,41.935483870967744,-5483.1282929457775,0.6912947799198953,0.7554090959841842,-6.235135426079971,-8661.918029237942,12
ALL__beta_residual1__low,2026,pt,31,0.002055085568750562,0.2677632193896288,54.83870967741935,-1524.117510053742,1.0021318486256614,0.9239782529110918,-6.2319537455704745,-8595.993830921956,12
ALL__beta_residual1__low,original_PT_window,rt,197,-0.6639432654062908,-0.2631238892592399,45.17766497461929,-34203.49092375528,0.5610296572885921,0.6327723108589703,-12.229427049039757,-36845.30550242729,52
ALL__beta_residual1__low,original_PT_window,pt,197,0.23766682243708442,-0.1340357622615714,48.223350253807105,8943.132647256754,1.2253659435935476,1.1260598245197813,-8.278709473963682,-9347.02505709991,52
ALL__beta_residual1__high,primary,rt,132,-0.6624296628927322,-0.1836969788107698,46.96969696969697,-29577.356917384393,0.6404839531835295,0.6867442115813647,-12.332728137168736,-31113.5232696075,38
ALL__beta_residual1__high,primary,pt,132,0.28207510437236116,-0.19272373029786588,48.484848484848484,10412.650320385492,1.2062282894997813,1.1412581572174676,-7.467996327810795,-14913.380627279832,38
ALL__beta_residual1__high,2023,rt,66,-0.9282483809754077,-0.7105291260411332,45.45454545454545,-10052.175683249872,0.5381958454355408,0.5687266809790764,-10.90774674562256,-12079.857798499905,16
ALL__beta_residual1__high,2023,pt,66,0.41407583455803454,0.22208831198381598,51.515151515151516,4240.398103250133,1.3137810664858809,1.2664492232420663,-11.579930701011715,-6921.1267167499755,16
ALL__beta_residual1__high,2021_2022,rt,93,-0.16663622752787138,-0.0305861288527472,48.38709677419355,-1576.2664174998756,0.7463730638988108,0.7772544686980631,-5.552225427361832,-2282.815168949939,24
ALL__beta_residual1__high,2021_2022,pt,93,-0.41736115922278144,-0.5440280406677845,37.634408602150536,-4574.767182499891,0.4899662170138699,0.49072383686372134,-5.426785141860456,-5505.232987749892,24
ALL__beta_residual1__high,2024,rt,45,-0.48833083433548885,0.1857337772420583,53.333333333333336,-2542.5786853498707,0.7383947425164655,0.8525864034397266,-9.235975889780406,-8608.970601749956,19
ALL__beta_residual1__high,2024,pt,45,0.08995243752614526,-0.5855295824493416,42.22222222222222,-1402.863537149916,1.0562445337916548,0.9174992884740488,-6.616509748118867,-8525.110925849945,19
ALL__beta_residual1__high,2025,rt,62,-1.0047791634588616,-0.5092500207456938,45.16129032258064,-26885.209524640683,0.49993894600441674,0.51283601472126,-12.332728137168736,-27611.22874589072,9
ALL__beta_residual1__high,2025,pt,62,0.6284991255817275,0.10280084885614652,51.61290322580645,17523.693664141272,1.5306274941151556,1.5406604019495722,-6.717014494036358,-10079.960203232986,9
ALL__beta_residual1__high,2026,rt,25,-0.12678079289176944,-0.7832183042717047,40.0,-149.5687073938377,0.9085018406717069,0.9931964978493915,-11.91543918827798,-10531.134603971968,10
ALL__beta_residual1__high,2026,pt,25,-0.2312356679036781,0.4240272174792525,52.0,-5708.179806605865,0.835501564136191,0.7650733936334583,-7.467996327810795,-14017.16547799192,10
ALL__beta_residual1__high,original_PT_window,rt,197,-0.765814319239017,-0.4232792044247581,46.192893401015226,-41061.81961831928,0.5986351359959311,0.6512124822091478,-12.332728137168736,-41387.08754925735,53
ALL__beta_residual1__high,original_PT_window,pt,197,0.34049317284169806,-0.0074795766905214,49.746192893401016,16319.987018820615,1.2529985541061142,1.185536302621146,-11.579930701011715,-14913.380627279828,53
ALL__prev_late_return__low,primary,rt,135,-1.0515219014348771,-0.7861349701198199,41.48148148148148,-47725.336703514404,0.4344166074715563,0.5382507059903276,-12.332728137168736,-50689.60877699752,42
ALL__prev_late_return__low,primary,pt,135,0.6719605155859217,0.4269386642601525,54.074074074074076,26796.046307015575,1.691047238095007,1.4149173512559208,-7.80341265242462,-11778.36034877998,42
ALL__prev_late_return__low,2023,rt,62,-0.8621045152208423,-0.33261134379854135,46.774193548387096,-9313.103190999882,0.4743700788754656,0.49264787350455125,-10.291097949299694,-9659.814825999913,17
ALL__prev_late_return__low,2023,pt,62,0.35010289046277776,-0.20574095584926336,43.54838709677419,4081.5145685001316,1.3389264906793588,1.3489719628113908,-4.393797379245275,-2236.248396649966,17
ALL__prev_late_return__low,2021_2022,rt,87,-0.4743382121038277,-0.5285027758433357,35.63218390804598,-4792.813555099926,0.49693078737792895,0.4674017210502528,-5.552225427361832,-4859.551942349939,28
ALL__prev_late_return__low,2021_2022,pt,87,-0.11919766405443029,-0.0934645799782253,48.275862068965516,-754.8325248998868,0.8365234792578182,0.886060746575475,-5.426785141860456,-3208.133656749931,28
ALL__prev_late_return__low,2024,rt,47,-1.158316790030873,0.048951105622494,51.06382978723404,-9035.163897549894,0.3756972753278193,0.4568651347389293,-11.124780081111952,-9711.404915349927,13
ALL__prev_late_return__low,2024,pt,47,0.7572226899278128,-0.4328561859437564,46.808510638297875,4981.332925050092,1.8393366724788252,1.5088658508156565,-4.661905271653563,-2446.3928196499655,13
ALL__prev_late_return__low,2025,rt,47,-1.5985273124469908,-1.363091847894721,27.659574468085108,-31622.192668076725,0.31217227422351257,0.38669427662659317,-12.332728137168736,-31700.658266176728,20
