id,stage,factor,tail,timing,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters,months,delete5_pct,delete5_cash,stress10bp_pct,delayed_n,delayed_pct,delayed_cash,max_cash_loss,2024_n,2024_pct,2025_n,2025_pct,2026_n,2026_pct,basic_pass,cluster_t,maxT_p,statistical_pass,literal_open_pass
D__volume_trend__high,D,volume_trend,high,previous_close,14,-0.4054669491562376,-0.6890497603414542,35.714285714285715,-1212.2547883499656,0.5686316189756863,0.5290419407554189,-4.459903419932236,-2140.4309492999896,4,4,-1.4621525199794305,-2574.018566099978,-0.5055418167646225,14.0,-0.4823558140943899,-1402.0629367999734,-921.8620368999932,6,-0.18042889906073248,8,-0.5742454867278663,0,,False,,,False,False
D__market_ret1__low,D,market_ret1,low,previous_close,42,-0.40930485803377115,-0.2407221430450977,42.857142857142854,-2559.185953546833,0.6571410424749142,0.835977992701952,-11.124780081111952,-7937.277443973893,16,14,-1.0457175853838487,-12255.02455945287,-0.5093878206564088,42.0,-0.3367914598369451,-2579.077792651838,-2507.3706394799883,14,-1.2619108600528506,9,-0.3002448233339664,19,0.167271127017222,False,-0.9758537745661243,1.0,False,False
U__signed_volume5__high,U,signed_volume5,high,previous_close,63,-0.42377810452887804,0.0681975150567122,50.79365079365079,7248.9388837223105,0.7470011072347256,1.2124572843172245,-12.332728137168736,-19974.31107669386,17,14,-1.0174284977750456,-15416.274224187717,-0.5238703795111661,62.0,-0.3150397856448613,8230.736815371276,-5919.709505840993,21,-0.9068722090504442,35,-0.6623682164717448,7,2.2184547687501532,False,-0.691879060864249,1.0,False,False
R__beta_residual1__high,R,beta_residual1,high,previous_close,20,-0.44174867831774406,-0.5292607237956413,45.0,-5335.059835227905,0.714986380895184,0.5649277665672612,-6.953841041699601,-7108.939461427948,12,11,-1.8632268906612517,-11562.247666003941,-0.5418497486625542,20.0,-0.19893636014772378,-1949.0120200709177,-3041.1533157839926,11,0.5392797967296439,7,-1.2096480669221596,2,-3.1497574309629224,False,,,False,False
ALL__amihud20__high,ALL,amihud20,high,previous_close,82,-0.4421157030066872,-0.4610298522425937,43.90243902439025,-11276.1777545497,0.6371611578497625,0.6755659361608335,-12.229427049039757,-16657.12994778178,4,7,-0.7462218542435588,-23161.73924366476,-0.5422134501319298,82.0,-0.1842965289556865,-3295.09009065171,-7030.109121084007,0,,56,-0.41027237174510406,26,-0.510701339570097,False,,,False,False
ALL__volume_price_corr20__low,ALL,volume_price_corr20,low,previous_close,131,-0.44214206036568243,-0.2933325134243727,43.51145038167939,-19993.283594203294,0.6560369715469159,0.7154741218688055,-12.229427049039757,-21206.50083270936,14,18,-0.693876852991461,-36991.077278134355,-0.5422431337895484,130.0,-0.32764961886892324,-13627.726648674392,-5175.963308861987,30,-0.5413739683728808,65,-0.44889763146023653,36,-0.3472512447722946,False,-3.2292381403196484,1.0,False,False
C__beta_residual1__low,C,beta_residual1,low,previous_close,19,-0.44549882612561637,-0.440092949399995,42.10526315789473,-633.7086156058854,0.6667828408509221,0.9093575143947359,-6.639395060878929,-2969.055118700955,11,11,-1.7183776421263846,-6269.848631452908,-0.5455998108032023,19.0,-0.3542467745209321,1463.839355759104,-1615.0978660499834,8,-1.2639236323791845,5,-0.17913192516480128,6,0.4237618314117953,False,,,False,False
R__volume_price_corr20__low,R,volume_price_corr20,low,previous_close,21,-0.4494317445530638,-0.5958516813978499,33.33333333333333,-2043.2711084518578,0.7103324558702353,0.86434492484637,-8.223646820562418,-6933.116610512943,5,7,-1.949310081075115,-14691.922105786913,-0.5495382150010786,21.0,-0.6285881763264843,-4999.838373307879,-5175.963308861987,4,-1.264114201181986,17,-0.25774175475802336,0,,False,,,False,False
R__bias20__low,R,bias20,low,previous_close,52,-0.4539432097605645,-1.0408043550907293,36.53846153846153,-9687.54595399176,0.6771910509219179,0.7096642445519897,-6.728208157067416,-11634.591187916893,7,11,-0.9941408131553932,-24479.667835163797,-0.5540515680092493,52.0,-0.603816563747438,-15640.683400239766,-3769.294076082003,25,-0.41456085340423543,15,-0.531473567389095,12,-0.43907683846725387,False,,,False,False
D__volume_ratio__high,D,volume_ratio,high,previous_close,20,-0.45838083251063055,-0.012275130329412395,50.0,-2490.591536030954,0.5605254249149805,0.4753203722800125,-12.229427049039757,-4009.8746903809733,10,9,-1.2242407658352965,-4159.230755330966,-0.5584841294941645,20.0,-0.14848428185104826,-1771.302312554964,-1783.0504637499962,9,0.9139360357506932,7,-1.9842227401140655,4,-0.8758704477925969,False,,,False,False
D__overnight_minus_intraday5__low,D,overnight_minus_intraday5,low,previous_close,16,-0.4610073835618734,-0.41858298918848624,37.5,-138.2325454289554,0.6351815657145066,0.9616143157492036,-12.229427049039757,-2067.184677299999,5,5,-1.7992929848252195,-3347.4537549919887,-0.5611133591259378,16.0,-0.028646195059562618,2388.924541922034,-1783.0504637499962,6,-0.4876094490108332,8,-0.6059700989722876,2,0.1986496744266637,False,,,False,False
ALL__range_expansion__high,ALL,range_expansion,high,previous_close,129,-0.46434744608116724,-0.2102840379008831,47.286821705426355,-11617.859635197492,0.7088628095105171,0.8360784272882438,-12.332728137168736,-32991.959557600836,30,28,-0.7558019426430223,-35138.09776990254,-0.5644581862929277,128.0,-0.28745707092529854,-9998.84968804354,-5919.709505840993,48,-0.08928370412946636,60,-1.1578660759367738,21,0.6598458004738215,False,-1.0974220730403053,1.0,False,False
ALL__ret10__low,ALL,ret10,low,previous_close,122,-0.46463601414631944,-0.6503491943523676,39.34426229508197,-23004.86503812741,0.6446524106097712,0.6650838322863186,-12.229427049039757,-24971.11824925447,19,20,-0.7376928187105034,-40820.069732899465,-0.5647475843568267,122.0,-0.44480561937001456,-25252.12756876544,-6212.844074015994,39,-0.3441586015079348,43,-0.6015533846014997,40,-0.4349153182294259,False,-3.1314076124032364,1.0,False,False
D__prev_am_return__low,D,prev_am_return,low,previous_close,31,-0.4674145696626216,-1.0368644458264284,38.70967741935484,-110.25329210686539,0.6442250665210162,0.990573414560414,-12.229427049039757,-6977.321650710908,15,11,-1.279980229465082,-10198.06273874491,-0.5675248256711766,31.0,-0.024493266811160142,2786.6763484781154,-1783.0504637499962,9,0.36617222643143993,10,-2.1901273052939,12,0.34298927962623044,False,,,False,False
D__overnight5__high,D,overnight5,high,previous_close,15,-0.47443758838121575,-0.0625011504246577,46.666666666666664,-5526.4425062239725,0.6198181426999161,0.33995821271438015,-11.91543918827798,-7030.109121084007,8,7,-1.733767062060355,-8093.474014583979,-0.5745502874651666,15.0,-0.09835336266801592,-2549.8223568259623,-7030.109121084007,9,0.23129765584254228,4,0.3962510803259119,2,-5.391623524802382,False,,,False,False
D__overnight_minus_intraday5__high,D,overnight_minus_intraday5,high,previous_close,41,-0.4751232311273122,-0.7353125203397195,46.34146341463415,-7596.402078230857,0.6466909564931971,0.6868727371613951,-11.91543918827798,-14175.700782857984,14,12,-1.147175174178656,-19613.7827254349,-0.5752391061798507,41.0,-0.34123357357687445,-5968.158935066851,-7030.109121084007,12,-0.23890142246540558,9,-0.5780011798534732,20,-0.5705612393976838,False,-0.9766382777561823,1.0,False,False
C__rv5_20__high,C,rv5_20,high,previous_close,28,-0.4788138935144993,-0.2829892929673151,42.857142857142854,-5279.635526809901,0.7097523336490817,0.6018974071022714,-8.827690427622347,-5836.969094309976,11,11,-1.4579745392591767,-10328.312520717926,-0.5789288537801774,28.0,-0.2609751558609443,-3731.4117499479107,-2839.1262382439963,17,-0.5412662167038443,7,0.5806080944948954,4,-2.067379998976224,False,,,False,False
R__ret5__low,R,ret5,low,previous_close,66,-0.4807560071384641,-0.7829941631496524,37.878787878787875,-15426.82570315568,0.6410676941439877,0.6245558288746302,-6.728208157067416,-15426.825703155682,18,15,-0.9099963531486586,-30644.56970758873,-0.5808777528494833,66.0,-0.5656167468900157,-20780.579822987685,-3769.294076082003,27,-0.3053125369000639,21,-0.4854871448092104,18,-0.7384015518801939,False,-3.315335581514725,1.0,False,False
C__volume_price_corr20__high,C,volume_price_corr20,high,previous_close,24,-0.4841770628398853,-0.2180218242782032,41.66666666666667,-1664.2960932059545,0.6789910152165965,0.7658761072351719,-8.827690427622347,-3727.5960712129618,6,6,-1.6152944309763908,-6136.333608862976,-0.5842907902722366,24.0,-0.14821501118799735,-725.2411935369615,-1804.1640813630029,10,-1.6218232060041806,11,0.5109532987165346,3,-0.34083457799910705,False,,,False,False
U__prev_am_return__low,U,prev_am_return,low,previous_close,40,-0.48843347431792006,-0.18426721535145513,50.0,-12235.47073213583,0.7339827437002128,0.6942407380568164,-10.70066262246178,-14774.805439001935,18,16,-1.277530133960969,-29136.00989938585,-0.5885600702471981,40.0,-0.6603515595485077,-12705.195090466808,-6859.1247409980015,10,-0.09165330340332103,19,-0.6029709418046233,11,-0.6513052767632493,False,-1.6505096217212263,1.0,False,False
D__volume_trend__low,D,volume_trend,low,previous_close,32,-0.49321984821556614,-0.4938158277951167,34.375,-4093.5628637708382,0.6037067667605097,0.7049125082340169,-7.49321665068133,-5672.143981214968,8,8,-1.2524693392542379,-12614.248532660875,-0.5933436898857851,32.0,-0.4645296820986014,-3374.4116792408677,-3585.2028699959837,6,-1.3728215061270814,18,-0.2724683759239957,8,-0.33020941743796317,False,,,False,False
ALL__intraday5__low,ALL,intraday5,low,previous_close,130,-0.5026898960019288,-0.6233523215075463,43.07692307692308,-25390.166696814376,0.6335443168892765,0.6863731428104023,-12.229427049039757,-28753.9984157124,30,28,-0.7752390114993278,-45069.77433553542,-0.6028219937721736,130.0,-0.47352412286317647,-29435.225989397404,-5175.963308861987,40,-0.19836983628587715,36,-1.3533523942796144,54,-0.16100383027313936,False,-2.263884826852521,1.0,False,False
ALL__market_ret5__high,ALL,market_ret5,high,previous_close,150,-0.5050079917252759,-0.30557278936395527,45.33333333333333,-33380.86880564533,0.6655281189302414,0.624927152242663,-12.332728137168736,-46344.15378800739,36,30,-0.731555776184389,-50522.85480211636,-0.6051393798131883,148.0,-0.5108608408365937,-26865.05443100841,-6859.1247409980015,68,0.0115274320625128,49,-1.3882995436320755,33,-0.25782989397183576,False,-1.485799296330687,1.0,False,False
ALL__current_gap__high,ALL,current_gap,high,after_open,142,-0.5108905060198476,-0.2977324122879894,45.774647887323944,-22623.73557799437,0.6743182325319435,0.7553713191180553,-8.223646820562418,-27654.26958330652,41,32,-0.777373123457783,-46588.82090341441,-0.6110262566177929,141.0,-0.4681418991893748,-21611.430681135455,-5175.963308861987,51,-0.46086404212825416,48,-0.7467062827523145,43,-0.3069880031201469,False,-1.8376096821950016,1.0,False,False
D__volume_ratio__low,D,volume_ratio,low,previous_close,34,-0.5135847698297961,-0.6955274533375219,29.411764705882355,-8036.226352634845,0.5869213655930425,0.5107290382923529,-5.674590776842097,-10137.010786831892,12,11,-1.3045859560022872,-15128.482098305874,-0.6137190069795458,34.0,-0.5601194905193561,-7956.399158198863,-3223.7350203239957,6,-0.17435027869522657,17,-0.5005013477425374,11,-0.7188415991289608,False,,,False,False
ALL__gap_over_atr__high,ALL,gap_over_atr,high,after_open,141,-0.5144491520037312,-0.3195731659275936,45.39007092198582,-15369.936853521445,0.6666599164927618,0.8130424591585206,-9.120108097805772,-27569.008079377545,42,32,-0.7830220330251769,-39335.02217894148,-0.6145862323473912,140.0,-0.4419513232952025,-12889.240787528524,-5147.525068227004,52,-0.5100924723815013,49,-0.88393653469648,40,-0.06749079171401265,False,-1.8039126972329411,1.0,False,False
ALL__prev_am_return__low,ALL,prev_am_return,low,previous_close,128,-0.5145440604274332,-0.6968842990482199,41.40625,-22925.862828276426,0.676271319359906,0.7373913650858321,-12.229427049039757,-29438.554086135475,41,31,-0.7845662803513629,-41926.913209923456,-0.6146812187104196,128.0,-0.48679141615684896,-23764.95374294146,-6859.1247409980015,40,-0.42554426193137845,47,-0.8570542967455792,41,-0.20873944659546542,False,-2.247816431711917,1.0,False,False
C__combo_distribution,C,combo_distribution,fixed,previous_close,3,-0.5191414265751202,-0.9011872092635642,33.33333333333333,-721.3079744379917,0.5798990720802966,0.3682801730451206,-2.80607496565608,-721.3079744379917,3,3,,,-0.619278999225641,3.0,-0.9717419729510892,-1020.9969309999938,-592.3624252499984,1,-2.80607496565608,1,2.149837895194284,1,-0.9011872092635642,False,,,False,False
D__atr20__low,D,atr20,low,previous_close,47,-0.5254819916014816,-0.0989267747747778,46.808510638297875,-5700.628805018894,0.5562283211896623,0.5174681236852973,-12.229427049039757,-5700.628805018894,5,7,-1.0025593890307452,-9063.524120318903,-0.6256186638130918,47.0,-0.3280782157910369,-2993.5925722328784,-2086.9411112189846,20,-0.7193330315654676,26,-0.2723243837794328,1,-3.230558995695023,False,,,False,False
D__market_ret5__low,D,market_ret5,low,previous_close,59,-0.5281100907881505,-0.2359529609192322,45.76271186440678,-7575.601312488789,0.559654377512393,0.6705421457500446,-12.229427049039757,-9842.768292690838,12,11,-0.9669418390878382,-17435.32125452682,-0.6282514731370082,59.0,-0.4259660194088519,-7275.814916670804,-3585.2028699959837,18,-0.8694022956242662,16,-0.7030848741791234,25,-0.17039584193592427,False,,,False,False
D__rv5_20__low,D,rv5_20,low,previous_close,35,-0.5299259015445796,-0.5531564553884558,37.142857142857146,-7357.566234573844,0.5009828942696213,0.4090446503060874,-7.49321665068133,-7812.302796923878,10,8,-0.9961221905311514,-10992.989339267873,-0.6300665915867134,35.0,-0.36122253446304037,-4271.072043678853,-2770.4928698819945,18,-0.19004598350357707,12,-1.1060279688484573,5,-0.3708486449628833,False,,,False,False
D__range_pos20__low,D,range_pos20,low,previous_close,68,-0.5325600474324144,-0.23062259181040318,44.11764705882353,-8749.987891454693,0.5882716919201869,0.7093554458990711,-12.229427049039757,-12512.327539091779,12,13,-0.972406801343205,-21707.601987269747,-0.632704100292329,68.0,-0.4101611663462889,-8110.53804232175,-3585.2028699959837,19,-0.4077985887285525,14,-1.2969618175279263,35,-0.294526988404877,False,-1.9541397918311234,1.0,False,False
U__volume_trend__low,U,volume_trend,low,previous_close,26,-0.5348104132023435,-0.42938370572474466,38.46153846153847,-6045.613526369878,0.44489649526974967,0.4167192014217911,-3.829718891699584,-6598.83762936988,6,7,-1.1283567030982629,-9810.314929199885,-0.6349592488501147,26.0,-0.6698844769315913,-7424.152412119883,-2423.2419872099795,19,-0.4328953479631773,2,0.21355613830971687,5,-1.2214342817159989,False,,,False,False
U__atr20__low,U,atr20,low,previous_close,21,-0.5378132176727795,-0.0103693386792466,47.61904761904761,-2179.058871299939,0.5163768216955643,0.5616213358531422,-9.70526855644401,-3446.7143463499506,2,3,-1.2724512603295757,-4348.262425799942,-0.637958224719282,21.0,0.036647383190732914,238.49754580005873,-2063.3400950999967,3,1.1224428078771638,18,-0.8145225552644368,0,,False,,,False,False
D__ret1__high,D,ret1,high,previous_close,15,-0.5437429156662112,0.1857337772420583,53.333333333333336,-6628.554304572997,0.49580142272539823,0.2449210662829666,-11.91543918827798,-8473.071894462008,10,9,-1.4875847125533634,-8402.212723560004,-0.6438929836903268,15.0,-0.41861238211941815,-4081.574397589962,-7030.109121084007,3,0.6903924969675582,6,0.4332405060800871,6,-2.1377940437293943,False,,,False,False
D__prev_late_return__high,D,prev_late_return,high,previous_close,18,-0.5509159313941255,-0.15085432957114364,50.0,-4630.94603654992,0.5475680243901155,0.4624982271759351,-6.235135426079971,-6692.7166885529805,11,9,-1.4566993657745742,-8138.043246352955,-0.6510672164553328,18.0,-0.3385817411286602,-2503.3755779379303,-3585.2028699959837,9,-0.12991779225211303,4,-0.3328088406598575,5,-1.4831982544371618,False,,,False,False
C__volume_ratio__low,C,volume_ratio,low,previous_close,11,-0.5541621125884597,-1.0419886096284598,36.36363636363637,-1486.1515403909257,0.4665209670424728,0.6586463086896271,-2.9949263800546064,-2436.5886331709717,6,5,-1.8529526197047188,-4163.135541577971,-0.6543177317224985,11.0,-0.23877104551654238,62.12907603705503,-1523.1059795069907,0,,6,-0.9280096105062877,5,-0.10554511508706596,False,,,False,False
ALL__bias20__low,ALL,bias20,low,previous_close,119,-0.5543796101471546,-0.7895331279705751,38.655462184873954,-21848.592459647465,0.5910098877390824,0.661484585664294,-12.229427049039757,-23355.084491500562,14,19,-0.8458802612816989,-39821.9872613245,-0.6545361494145763,119.0,-0.47455164620398493,-23036.942913184506,-3769.294076082003,43,-0.47526000915657346,28,-0.8350155910783987,48,-0.46155326382465733,False,-2.7989516304517146,1.0,False,False
U__ret3__high,U,ret3,high,previous_close,75,-0.5545111536340577,0.1221652756164519,54.666666666666664,-5527.602816715639,0.6523774892361823,0.8796259827936119,-10.155278745951652,-24802.17441229981,17,14,-1.0261356286793866,-27693.692856775673,-0.654670114325175,75.0,-0.42062262575445436,-153.7679210436345,-4071.710719664994,23,-0.3915807128636342,46,-1.029782618650395,6,2.4646700552045715,False,-1.372032149157308,1.0,False,False
R__lower_shadow__high,R,lower_shadow,high,previous_close,29,-0.5575244598351945,-0.7654712292452927,44.827586206896555,-10087.949554007886,0.5817212409995195,0.3849420017013204,-4.977565457998386,-10216.0638113129,18,16,-1.2810372555378364,-14574.271583538919,-0.657683098878704,29.0,-0.9121210856806315,-12735.200650315881,-2716.222432292996,14,-0.1598781026184714,9,-0.10565751585976241,6,-2.1631663759706963,False,,,False,False
ALL__body__high,ALL,body,high,previous_close,142,-0.5640133995050128,-0.0131183940853275,49.29577464788733,-21778.156594749344,0.6500209925964089,0.7484736085558816,-12.332728137168736,-36471.953011863516,42,33,-0.8260766392053147,-44903.672059647404,-0.6641749169632372,142.0,-0.5351770203248049,-19690.55115962932,-7030.109121084007,55,-0.6431455694825425,56,-0.8953029192249298,31,0.17484087317496969,False,-1.390159087250577,1.0,False,False
C__clv3__low,C,clv3,low,previous_close,10,-0.5647277073764089,-0.8209308302525513,30.0,-2105.670911406963,0.5712198613128527,0.6494233986387392,-4.705608560035071,-3065.756802864981,7,6,-2.4597947447894213,-5706.102803714985,-0.6648911977744092,10.0,-0.7723798393384163,-3194.4376637029136,-2548.557596114995,1,-2.7205006850040694,3,0.1995278874311217,6,-0.5875600085088976,False,,,False,False
D__downside_share20__high,D,downside_share20,high,previous_close,97,-0.5696669382138725,-0.2359529609192322,43.29896907216495,-18951.04527668858,0.5326155283021535,0.5499751904915313,-12.229427049039757,-22584.50662798364,11,12,-0.8700120033202389,-30692.50398076363,-0.6698295394963779,97.0,-0.3530889739457993,-11079.884433884617,-3585.2028699959837,36,-0.4736618038020055,25,-0.6876774374944837,36,-0.5837203370142041,False,-2.78041736675801,1.0,False,False
C__lower_shadow__low,C,lower_shadow,low,previous_close,24,-0.5709421695868448,-0.4884313105824174,41.66666666666667,-3389.8235268759145,0.6001125456578827,0.6968247549421475,-8.827690427622347,-5892.819747542961,15,11,-1.527881820495605,-10108.065642059939,-0.6711048143262331,24.0,-0.15310080144178814,-443.0607593189425,-2839.1262382439963,7,-1.485738123708612,11,0.02314861773476682,6,-0.5928466665344053,False,,,False,False
ALL__volume_trend__low,ALL,volume_trend,low,previous_close,132,-0.5727868251606834,-0.48371310050554733,38.63636363636363,-27434.524509139446,0.5392071151259569,0.5644006885451064,-8.628950102799992,-29330.86466423057,19,22,-0.7860891253146217,-42932.093855701496,-0.6729520880972705,132.0,-0.598433538357426,-28723.193518306496,-6212.844074015994,57,-0.6940275001981139,41,-0.3349473009075471,34,-0.6563368844914205,False,-3.5813373688098507,1.0,False,False
R__prev_pm_minus_am__high,R,prev_pm_minus_am,high,previous_close,32,-0.5731737560078127,-0.6960727080836866,34.375,-6687.127280830887,0.6169383487469171,0.7111596972835581,-6.311610978034164,-11825.76798282494,17,14,-1.4678286522258832,-20708.976760204918,-0.673341367184312,32.0,-0.8381814703161515,-13958.718038644854,-3769.294076082003,11,-1.0164228352908848,9,-0.9722444451537255,12,0.13244091686110468,False,-1.1134604444839333,1.0,False,False
U__ret1__high,U,ret1,high,previous_close,63,-0.5732246249464633,-0.012280754549983,49.2063492063492,-6641.878924992708,0.6895897134962722,0.8592188851155417,-12.332728137168736,-21332.846818334867,15,16,-1.1629248630128872,-27068.145917646754,-0.6733935643902168,63.0,-0.6666124653199187,-8639.755229121733,-5919.709505840993,17,-0.7063888975874032,35,-1.0560379393855441,11,1.1687988878047917,False,-0.9573232471653417,1.0,False,False
U__prev_pm_minus_am__low,U,prev_pm_minus_am,low,previous_close,52,-0.5763065408333938,0.0275585787891216,51.92307692307693,-7859.305807872765,0.6839644067115445,0.8169606373055199,-10.155278745951652,-22900.912842277892,16,15,-1.3275058818102752,-30595.99653887181,-0.676476273130495,51.0,-0.5175390356822378,-9536.736343954815,-5128.5658635,19,-0.28451044563139694,26,-1.1236608984679066,7,0.6647059576893756,False,-1.0976161341942567,1.0,False,False
D__volume_price_corr20__low,D,volume_price_corr20,low,previous_close,85,-0.5791547634146699,-0.4819667550851924,42.35294117647059,-16841.179323120643,0.5336774501346719,0.5670409003676803,-12.229427049039757,-17665.854187176705,9,11,-0.8742712476819046,-26741.351083746682,-0.6793233589503856,85.0,-0.33951594988240896,-8400.679294315694,-3585.2028699959837,25,-0.620097784330603,26,-0.8259682636331649,34,-0.36030986551528155,False,,,False,False
ALL__amihud20__low,ALL,amihud20,low,previous_close,302,-0.5808616055184843,-0.24953842508923607,46.026490066225165,-78197.33204433235,0.6346277564487482,0.6647289534524178,-12.332728137168736,-85712.89775345831,6,22,-0.7160862240016667,-104606.1078919134,-0.6810344937449399,299.0,-0.5613312772826035,-75044.48340222932,-6859.1247409980015,87,-0.12805128568290067,137,-1.0597711753826093,78,-0.2447575895481082,False,-2.5988927313672474,1.0,False,False
C__prev_late_return__high,C,prev_late_return,high,previous_close,27,-0.5855224673950288,-0.440092949399995,37.03703703703704,-7264.103389795864,0.5997740881067327,0.5428325572467142,-9.500315327488163,-11397.842630036957,14,11,-1.5040264272916957,-13996.74383308693,-0.6856941366100502,27.0,-0.7235710052031172,-8822.398268587896,-5813.242948890008,10,-0.4756448086298416,7,0.588815094733216,10,-1.5174364196499872,False,,,False,False
R__clv3__low,R,clv3,low,previous_close,34,-0.5994449747435289,-1.0121072672751068,41.17647058823529,-10553.242446612845,0.6133844568744115,0.558076936907911,-6.728208157067416,-13134.017595395884,16,15,-1.4234121930837682,-21261.599105462876,-0.6996253378703288,34.0,-0.6997605705391131,-13389.941707452828,-3769.294076082003,16,-0.5557162725917278,10,-0.5696871027913006,8,-0.7240997189874159,False,-1.2435915362133998,1.0,False,False
R__body__low,R,body,low,previous_close,49,-0.6002950673206544,-0.6386820291891546,36.734693877551024,-8972.573019170797,0.5709838689425882,0.6660079940676155,-6.311610978034164,-11852.852886383911,20,20,-1.1963247699954593,-22453.956570440838,-0.7004751509162351,49.0,-0.5264214242952926,-12847.732242284803,-3769.294076082003,23,-0.9440183811327172,13,-0.09737211914707584,13,-0.4950921525959676,False,-1.7353390545319052,1.0,False,False
ALL__prev_pm_minus_am__low,ALL,prev_pm_minus_am,low,previous_close,132,-0.6020785762419786,-0.16550274026442519,47.72727272727273,-28646.13969632938,0.634378133878976,0.6783201769658207,-10.155278745951652,-29413.751450329386,41,30,-0.8822029893139058,-51533.76064741444,-0.7022592407269181,131.0,-0.5455191595066631,-31292.30387528549,-5128.5658635,52,-0.24124871803970516,50,-1.1078159335964888,30,-0.38462140153506896,False,-2.556101890490645,1.0,False,False
D__clv__low,D,clv,low,previous_close,42,-0.6099381931294203,-0.23062259181040318,42.857142857142854,-4052.9045568698175,0.4587477565285558,0.6615907218823817,-12.229427049039757,-5965.337343165881,15,12,-1.0673507733835668,-9570.567193643865,-0.710119952056481,42.0,-0.24508976342958924,-2024.892086361847,-1783.0504637499962,13,-0.4414358128520771,15,-1.1529934170602891,14,-0.18455980631816526,False,-1.349897453528095,1.0,False,False
D__signed_volume5__low,D,signed_volume5,low,previous_close,55,-0.6132342355655146,-0.4528547005012275,40.0,-10658.095141433758,0.528925546970605,0.6040506829536378,-12.229427049039757,-11038.076756283765,11,12,-1.1000392275910555,-20944.180065866803,-0.713420132096829,55.0,-0.5420069726574027,-10558.110856584768,-3585.2028699959837,6,-0.5014344752586792,21,-1.0568441677113003,28,-0.3044838779504971,False,-2.6432965139909204,1.0,False,False
ALL__range_pos20__low,ALL,range_pos20,low,previous_close,119,-0.6163482645656831,-0.7353125203397195,38.655462184873954,-21714.40250287047,0.5646689886949039,0.6681114467997408,-12.229427049039757,-26838.166225600547,18,20,-0.910566839139637,-39687.79730454751,-0.7165356722009546,119.0,-0.560782449423387,-26258.737684627522,-3721.371931673988,43,-0.6848017586915963,25,-0.7211722849874245,51,-0.507248249703765,False,-2.87677686946286,1.0,False,False
ALL__signed_volume5__low,ALL,signed_volume5,low,previous_close,119,-0.6172264255005874,-0.505664900505041,41.17647058823529,-26138.714935544485,0.5355908629515428,0.5917118516364469,-12.229427049039757,-27437.540438094482,33,26,-0.877985903675172,-42515.67053508254,-0.7174149727752983,117.0,-0.5702450855764175,-26873.800490561483,-6212.844074015994,36,-0.650300914653504,38,-0.7449715410301098,45,-0.48289318106443513,False,-3.4839110530418766,1.0,False,False
D__prev_am_return__high,D,prev_am_return,high,previous_close,14,-0.6184937472790892,0.31081963959220515,50.0,-6643.5342499709695,0.5383903328214558,0.3749977851002837,-11.91543918827798,-9060.331951817985,12,11,-1.8836447614566145,-10251.114772996,-0.7186834574556364,14.0,-0.5266758993309838,-3966.7356827889475,-7030.109121084007,4,0.8527892093296296,2,0.5065151438983511,8,-1.6353874483778086,False,,,False,False
ALL__lower_shadow__low,ALL,lower_shadow,low,previous_close,128,-0.6218244785462776,-0.4383482513023478,44.53125,-16908.242026403525,0.586891219301077,0.7365511709723866,-12.229427049039757,-18501.06676253853,45,33,-0.9074662494248079,-37797.683282453545,-0.7220140983277687,128.0,-0.3685798292702456,-10215.22926287554,-7030.109121084007,55,-0.7635936015525716,51,-0.5082719239784744,22,-0.5306371384377223,False,-2.1243905989197063,1.0,False,False
D__prev_pm_minus_am__high,D,prev_pm_minus_am,high,previous_close,25,-0.6297504599619355,-0.7637092996108998,36.0,-1861.9330850248934,0.5382985352411852,0.8048571515866704,-12.229427049039757,-6884.873361161934,12,9,-1.5511370192635279,-8905.156202501927,-0.7299411181828604,25.0,-0.059920992067014706,2263.5366842070903,-1783.0504637499962,8,0.1388485811881136,8,-2.2340666693588274,9,0.1131092451463692,False,,,False,False
D__bias20__low,D,bias20,low,previous_close,67,-0.6323302492531645,-0.7303748196694055,40.298507462686565,-12161.046505655704,0.5195425074213471,0.6099188814528882,-12.229427049039757,-12660.663983755712,9,10,-1.0753397546551744,-24305.093833583753,-0.7325241827440838,67.0,-0.3742266355732452,-7396.2595129447345,-3585.2028699959837,18,-0.5595643921459321,13,-1.1852563876429802,36,-0.4690454056104584,False,,,False,False
D__range_expansion__low,D,range_expansion,low,previous_close,41,-0.6332576175042608,-0.7637092996108998,34.146341463414636,-12788.525059985812,0.45881140540164045,0.2998318154226738,-5.674590776842097,-13059.240844285818,15,13,-1.127557265786273,-16495.699921185846,-0.733450685985563,41.0,-0.5051447150689832,-8883.037498626813,-3223.7350203239957,12,-0.38315671181605215,18,-0.13009689990000076,11,-1.7294488706983686,False,-2.0497697964526713,1.0,False,False
ALL__ret1__low,ALL,ret1,low,previous_close,136,-0.6337874711976286,-0.626400186944445,41.911764705882355,-29975.03887558043,0.5740966764536313,0.6419052108120261,-12.229427049039757,-31962.29117840652,38,31,-0.9132927086848794,-52525.26512831244,-0.7339844933915707,135.0,-0.5436950312633375,-26546.072624938475,-6859.1247409980015,49,-0.7889249881698531,47,-0.4765386172560565,40,-0.6285114162880004,False,-2.9384405585656115,1.0,False,False
