id,window,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters,episodes,delete5_pct,delete5_cash,double_slip_pct,double_slip_cash,matched_n,excluded_n,matched_open_pct,matched_open_cash,delayed_pct,delayed_cash,month_ci_low,month_ci_high,down_pct,gross_mean_pct,cost_drag_pct,gross_cash,cost_cash,largest_month,largest_month_cash,delete_largest_month_cash
REL20_low,2021,3,-0.3303281142670159,0.1167243650477863,66.66666666666666,-107.28626499999315,0.33003274984269343,0.3827046001852609,-1.4791534102127637,-173.8005256999997,3,3.0,,,-0.4303028980230772,-145.53712999999541,3.0,0.0,-0.3303281142670159,-107.28626499999315,-0.4169855142064261,-157.21079024999534,-1.4791534102127637,0.37144470236392974,66.66666666666666,-0.04956701644214615,0.28076109782486974,1.7621459846850485e-12,107.28626499999493,2021-01,51.85368045000458,-159.13994544999773
REL20_low,2022,1,-0.5229147069518585,-0.5229147069518585,0.0,-48.89252509999877,0.0,0.0,-0.5229147069518585,-48.89252509999877,1,1.0,,,-0.6229716598930217,-58.24785019999753,1.0,0.0,-0.5229147069518585,-48.89252509999877,0.22461829144386508,21.001810250001384,-0.5229147069518585,-0.5229147069518585,0.0,-0.21390374331551332,0.30901096363634517,-19.999999999999574,28.892525099999197,2022-06,-48.89252509999877,0.0
REL20_low,2023,2,-0.4521758690743911,-0.4521758690743911,50.0,-73.00359494999367,0.7065246170248692,0.8549250724073127,-3.081525029393751,-503.2130372999995,2,2.0,,,-0.5522479598948729,-109.07548989999458,2.0,0.0,-0.4521758690743911,-73.00359494999367,1.3821606373555007,526.0907080500089,-3.081525029393751,2.177173291244969,50.0,-0.21917944916461374,0.23299641990977737,10.000000000001535,83.0035949499952,2023-09,430.2094423500058,-503.2130372999995
REL20_low,2024,3,0.44633950168593556,-0.1519518495233673,33.33333333333333,454.8199628500074,1.4495366276473185,2.0709409013223126,-2.8267120072254235,-391.2169417999986,3,3.0,,,0.34669128534217264,398.8790257000092,3.0,0.0,0.44633950168593556,454.8199628500074,0.666310771347513,444.8300603000083,-2.826712007225423,4.317682361806598,66.66666666666666,0.6535607768621018,0.20722127517616615,570.0000000000039,115.18003714999645,2024-09,879.5118971000038,-424.6919342499964
REL20_low,2025,2,-0.801065708329252,-0.801065708329252,0.0,-284.13421355000247,0.0,0.0,-1.0589240127478876,-284.13421355000247,1,1.0,,,-0.9013369747638,-319.78032710000133,2.0,0.0,-0.801065708329252,-284.13421355000247,-0.9649369792089354,-344.07362885,-0.801065708329252,-0.801065708329252,0.0,-0.5925269438333935,0.2085387644958584,-210.0000000000044,74.13421354999807,2025-04,-284.13421355000247,0.0
REL20_low,2026,1,2.160312243868787,2.160312243868787,100.0,1432.2870176850058,,,2.160312243868787,0.0,1,1.0,,,2.061506342941183,1366.7787053700044,1.0,0.0,2.160312243868787,1432.2870176850058,2.1301808736515846,1412.3099192310005,2.160312243868787,2.160312243868787,100.0,2.337858220211153,0.1775459763423659,1549.9999999999973,117.71298231499145,2026-09,1432.2870176850058,0.0
VOL_high,main2020,34,0.03640010798337272,-0.152769396203292,47.05882352941176,5158.121860087111,1.0280545539412518,1.5907702803744563,-10.90774674562256,-3301.0276179999732,22,31.0,-0.8561060331270585,-5140.777594243952,-0.06341948755405889,4435.551958174108,34.0,0.0,0.03640010798337272,5158.121860087111,-0.19876024145711413,433.25583490709596,-1.193464789802581,1.4702399109851423,50.0,0.2813720994834343,0.24497199150006152,6760.000000000008,1601.8781399128968,2026-05,5270.984852580012,-112.86299249290096
VOL_high,old2020_2023,20,-1.0797183494794451,-0.6299624729058513,35.0,-2852.1723654999696,0.3523488701058299,0.3706374171188969,-10.90774674562256,-3301.0276179999732,13,19.0,-2.149003807998639,-4402.309199249979,-1.1800676598513231,-3125.9759309999667,20.0,0.0,-1.0797183494794451,-2852.1723654999696,-0.9820938942723283,-2512.6855937999662,-1.9080826437508025,0.11865339296710636,40.0,-0.798612757632941,0.28110559184650397,-2099.9999999999995,752.17236549997,2020-01,448.8552525000037,-3301.0276179999732
VOL_high,recent2024,14,1.6308550472159695,1.7772017904339892,64.28571428571429,8010.29422558708,3.1196472776827497,2.907513832881517,-4.650157583560376,-2839.1262382439963,9,12.0,-0.35918977456619866,-2288.6052287439816,1.5317921871563185,7561.527889174075,14.0,0.0,1.6308550472159695,8010.29422558708,0.9202878339931918,2945.9414287070626,-0.5682277572565482,3.4689000148453113,64.28571428571429,1.824207609649685,0.19335256243371518,8860.000000000007,849.7057744129269,2026-05,5270.984852580012,2739.3093730070686
VOL_high,all_available,37,0.040494480882171516,-0.1174757375527438,48.64864864864865,5200.254235887119,1.0331785041548112,1.585613271386104,-10.90774674562256,-3301.0276179999737,24,34.0,-0.7676994637337193,-5098.645218443943,-0.059321186106637946,4434.236109774115,34.0,3.0,0.03640010798337272,5158.121860087111,-0.19876024145711413,433.25583490709596,-1.0366898292766813,1.3244758479639358,51.35135135135135,0.2875616222868807,0.2470671414047092,6920.00000000001,1719.7457641128908,2026-05,5270.984852580012,-70.73061669289291
VOL_high,2018,0,,,,0.0,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,
VOL_high,2019,3,0.0868973737352245,0.6383045264858126,66.66666666666666,42.132375800007935,1.2495977624365007,1.283083050387606,-1.0444489512280597,-148.83397554999848,2,3.0,,,-0.01287376970253388,-1.3158483999932287,0.0,3.0,,0.0,,0.0,-0.18880620264006953,0.6383045264858126,66.66666666666666,0.3577095473926077,0.27081217365738314,160.00000000000193,117.867624199994,2019-09,98.80954070000378,-56.677164899995844
VOL_high,2020,5,-0.020311292670669657,0.3877749541584968,60.0,-4.897668899988304,0.9755657176607456,0.9933977824882861,-2.2282735541771954,-512.9661568999945,4,5.0,,,-0.12014119768182707,-91.40433779998948,5.0,0.0,-0.020311292670669657,-4.897668899988304,-0.4167840446969313,-264.505200199991,-1.5249218655628405,1.401927291560735,60.0,0.24018757581057315,0.2604988684812428,219.99999999999886,224.89766889998714,2020-01,448.8552525000037,-453.75292139999203
VOL_high,2021,2,0.8188018062440087,0.8188018062440087,50.0,201.4273613500012,14.939930462260536,15.469446984973562,-0.1174757375527438,-13.920874900000143,2,2.0,,,0.7194033783056515,177.45442270000427,2.0,0.0,0.8188018062440087,201.4273613500012,0.28408564028866007,71.62359570000174,0.8188018062440087,0.8188018062440087,100.0,1.1031330919294757,0.28433128568546706,269.99999999999955,68.57263864999837,2021-08,201.4273613500012,0.0
VOL_high,2022,5,-0.6772385775199996,-0.6192106897809984,20.0,-293.61974074999495,0.1752965653442133,0.1932198763092941,-2.323112554181377,-293.61974074999495,4,5.0,,,-0.7773720284776025,-339.99158149999175,5.0,0.0,-0.6772385775199996,-293.61974074999495,-0.5743136628598078,-243.69521549998916,-1.4819134051060405,0.05027431478197092,20.0,-0.3668982462363757,0.31034033128362387,-150.00000000000037,143.6197407499946,2022-08,10.93818035000291,-304.5579210999979
VOL_high,2023,8,-2.4680276563904466,-2.570895697740604,25.0,-2755.0823171999878,0.20905590148056083,0.19256942687264963,-10.90774674562256,-2755.0823171999878,3,7.0,-6.050963631170016,-2371.580721249997,-2.5690742278550776,-2872.0344343999896,8.0,0.0,-2.4680276563904466,-2755.0823171999878,-1.906820078530023,-2076.108773799988,-3.4221941824638056,-2.149972147699327,25.0,-2.193120998048595,0.2749066583418516,-2439.9999999999977,315.0823171999899,2023-05,-1158.703830349998,-1596.3784868499897
VOL_high,2024,5,1.8838579556933894,4.045522958046783,60.0,1972.3942659500171,2.9468499852363554,2.8329490515450306,-4.650157583560376,-1076.0769723999938,3,4.0,,,1.7849242386925144,1862.497031900016,5.0,0.0,1.8838579556933894,1972.3942659500171,1.5748686718911764,1432.9395282500136,-4.650157583560376,4.152636194902666,60.0,2.082545172802568,0.19868721710917842,2189.999999999999,217.6057340499822,2024-10,1596.657661000006,375.73660495001104
VOL_high,2025,7,1.5172808522882124,1.2932250074074236,71.42857142857143,3606.0413453010483,7.629272639924367,13.69133097435466,-1.0589240127478876,-284.1342135500024,4,6.0,-0.801065708329252,-284.13421355000247,1.4181614835415937,3405.3471606020275,7.0,0.0,1.5172808522882124,3606.0413453010483,0.6278654197122542,679.3111624410446,-0.34229799452071485,3.3850290296220655,71.42857142857143,1.7111982241508896,0.19391737186267718,3990.000000000002,383.9586546989536,2025-01,1820.518499550012,1785.5228457510364
VOL_high,2026,2,1.3958574582695693,1.3958574582695693,50.0,2431.8586143360153,1.6445536317269371,1.8565517734217143,-4.331237586947363,-2839.1262382439963,2,2.0,,,1.2966695209673667,2293.683696672031,2.0,0.0,1.3958574582695693,2431.8586143360153,0.30731418923151077,833.6907380160037,-4.331237586947363,7.122952503486502,50.0,1.5738965510132594,0.17803909274369012,2680.0000000000064,248.14138566399106,2026-05,5270.984852580012,-2839.1262382439963
VOL_low,main2020,28,0.5337858310830833,0.5489955852063668,64.28571428571429,5624.961027783107,1.8063219229300562,2.4892433232012214,-5.107730410911589,-1300.459991099994,20,27.0,-0.2532949463703646,-632.541995009913,0.4341985368091622,4917.572529566098,28.0,0.0,0.5337858310830833,5624.961027783107,0.7899854403371572,8101.777028269091,-0.2112052955978809,1.3635130750749604,67.85714285714286,0.7575237849588952,0.22373795387581197,7080.000000000008,1455.0389722169014,2026-09,1432.2870176850058,4192.6740100981015
VOL_low,old2020_2023,12,-0.23824650904472186,0.1672470831111515,58.333333333333336,-214.43183134997477,0.7496004085895362,0.8682573194028173,-5.107730410911589,-1300.459991099994,8,11.0,-1.5832983993721612,-1587.037766649989,-0.33818678414933667,-383.7409626999803,12.0,0.0,-0.23824650904472186,-214.43183134997477,-0.03219321274718062,94.87034020002818,-0.8103019960098191,0.6640441446246528,58.333333333333336,0.02778284628161824,0.26602935532634014,230.00000000000392,444.43183134997867,2023-09,430.2094423500058,-644.6412736999806
VOL_low,recent2024,16,1.112810086178937,1.0247018959961347,68.75,5839.392859133082,3.5012441545584925,3.7167507323651594,-2.8267120072254235,-1060.5377833379825,12,16.0,-0.05434239220078473,-418.1101636599377,1.0134875275280364,5301.313492266078,16.0,0.0,1.112810086178937,5839.392859133082,1.4066194301504105,8006.90668806906,0.08939132490348267,2.300024276575582,75.0,1.3048294889668528,0.1920194027879159,6850.000000000005,1010.6071408669227,2026-09,1432.2870176850058,4407.105841448077
VOL_low,all_available,30,0.47297499517130304,0.5489955852063668,63.33333333333333,5444.959647333111,1.6906270911604662,2.31038547293836,-5.107730410911589,-1626.7816022999866,22,29.0,-0.26330148726822517,-812.5433754599084,0.3733595806967665,4702.903468666106,28.0,2.0,0.5337858310830833,5624.961027783107,0.7899854403371572,8101.777028269091,-0.27510311644210045,1.2302836406809277,66.66666666666666,0.6991426403353126,0.22616764516400956,6990.00000000001,1545.0403526668993,2026-09,1432.2870176850058,4012.6726296481056
VOL_low,2018,0,,,,0.0,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,
VOL_low,2019,2,-0.3783767075936195,-0.3783767075936195,50.0,-180.00138044999585,0.6233995295756929,0.5240265971247323,-2.009433005579155,-378.17529164999695,2,2.0,,,-0.47838580487677207,-214.6690608999917,0.0,2.0,,0.0,,0.0,-2.009433005579155,1.252679590391916,50.0,-0.1181933843948435,0.260183323198776,-89.99999999999807,90.00138044999778,2019-11,198.1739112000011,-378.17529164999695
VOL_low,2020,0,,,,0.0,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,
VOL_low,2021,10,-0.596273471874168,-0.12514210811142784,50.0,-790.7666170999803,0.47775858177015434,0.514168613830991,-5.107730410911589,-1300.459991099994,6,9.0,-2.2835165923654865,-1627.6565071999933,-0.6963828012719976,-924.8796341999858,10.0,0.0,-0.596273471874168,-790.7666170999803,-0.05761096381236356,-21.92892824997876,-0.9920737125112381,-0.013630876218851186,50.0,-0.3186556090950043,0.2776178627791637,-419.9999999999982,370.7666170999821,2021-11,52.017295600004076,-842.7839126999844
VOL_low,2022,0,,,,0.0,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,
VOL_low,2023,2,1.5518883051025087,1.5518883051025087,100.0,576.3347857500055,,,0.9266033189600488,0.0,2,2.0,,,1.4527933014639678,541.1386715000056,2.0,0.0,1.5518883051025087,576.3347857500055,0.094895542578734,116.79926845000693,0.9266033189600488,2.177173291244969,100.0,1.759975123164731,0.20808681806222212,650.000000000002,73.66521424999658,2023-09,430.2094423500058,146.12534339999968
VOL_low,2024,8,1.7187395220376351,1.0628434111385987,75.0,3631.19517240003,5.616135568687198,9.55018633403693,-2.8267120072254235,-391.2169417999986,7,8.0,-0.7337422990454986,-232.19854304999214,1.6197227227288615,3455.019744800032,8.0,0.0,1.7187395220376351,3631.19517240003,1.5540857040899574,3061.770727050026,-0.17641021593794343,3.536587501430378,87.5,1.9163822186303459,0.19764269659271064,3980.000000000011,348.804827599981,2024-06,1271.3876691000014,2359.8075033000287
VOL_low,2025,3,0.06716784584352069,0.7265464680488039,66.66666666666666,-45.90101709999283,1.0860768991341758,0.9158829615230472,-2.34097114972114,-545.6803749999976,2,3.0,,,-0.03267374271176715,-108.975234199993,3.0,0.0,0.06716784584352069,-45.90101709999283,0.7905569413896355,513.5335257000083,-2.34097114972114,1.8159282192028983,66.66666666666666,0.26682022122106835,0.19965237537754757,80.00000000000182,125.90101709999468,2025-05,350.83733195,-396.73834904999285
VOL_low,2026,5,0.7707083330062698,1.0750771913824777,60.0,2254.098703833045,3.14227637151852,2.911823194813936,-1.583364860164202,-1060.5377833379823,3,5.0,,,0.6712079773505982,1955.2689816660388,5.0,0.0,0.7707083330062698,2254.098703833045,1.5403108851035998,4431.602435319026,0.42330735529064056,2.160312243868787,60.0,0.9491506821527352,0.17844234914646528,2789.9999999999923,535.9012961669471,2026-09,1432.2870176850058,821.8116861480391
ACT_high,main2020,23,0.6879730496704584,1.6794999761585148,60.86956521739131,9410.543240493114,1.5153771045528224,2.8046807679260346,-10.90774674562256,-2755.0823171999873,18,22.0,-0.6271642147298585,-1531.5804321379444,0.5884733546523175,8837.298350986111,23.0,0.0,0.6879730496704584,9410.543240493114,0.41371057445172665,5354.797255929086,-0.8503946290815468,3.0779547074969655,60.86956521739131,0.9222908178704259,0.2343177681999675,10640.000000000025,1229.4567595069104,2026-05,5270.984852580012,4139.558387913103
ACT_high,old2020_2023,14,-0.9463835477546525,-1.7981038029084395,42.857142857142854,-1684.1328555499695,0.544994838475457,0.5945738501294503,-10.90774674562256,-2755.0823171999873,9,13.0,-3.048851496980758,-3938.6335828499855,-1.0466758371341829,-1904.1630110999747,14.0,0.0,-0.9463835477546525,-1684.1328555499695,-0.6968059552476725,-1095.0234575999693,-2.0952502397035455,1.704520505202927,42.857142857142854,-0.6810005204798614,0.26538302727479113,-1109.999999999996,574.1328555499736,2021-01,718.3583338000022,-2402.4911893499716
ACT_high,recent2024,9,3.2303055345539646,4.259749431758549,88.88888888888889,11094.676096043084,19.361371116933025,11.461368062836216,-1.583364860164202,-1060.5377833379825,9,9.0,0.5575089898277542,152.55242341202495,3.1320387640979854,10741.461362086087,9.0,0.0,3.2303055345539646,11094.676096043084,2.1411807317619034,6449.820713529055,1.4681724449122273,4.960003411949984,88.88888888888889,3.4162995664153177,0.18599403186135305,11750.000000000022,655.3239039569369,2026-05,5270.984852580012,5823.691243463072
ACT_high,all_available,28,0.5474042445871065,0.7761111230073321,60.71428571428571,9272.674235843126,1.4540565400076482,2.6150183072105357,-10.90774674562256,-2755.0823171999873,22,27.0,-0.512392050396479,-1669.4494367879317,0.4478390799336486,8621.313441686127,23.0,5.0,0.6879730496704584,9410.543240493114,0.41371057445172665,5354.797255929086,-0.7703897535289114,2.3264207872028804,60.71428571428571,0.7874796673002835,0.24007542271317694,10710.00000000003,1437.3257641569023,2026-05,5270.984852580012,4001.689383263114
ACT_high,2018,0,,,,0.0,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,
ACT_high,2019,5,-0.09921225879631308,0.6383045264858126,60.0,-137.86900464998791,0.8375636972883557,0.7383935857855269,-2.009433005579155,-378.17529164999695,4,5.0,,,-0.19907858377222915,-215.98490929998493,0.0,5.0,,0.0,,0.0,-1.281182284403521,0.9454920584388642,60.0,0.1673483746776272,0.26656063347394027,70.00000000000387,207.86900464999178,2019-11,198.1739112000011,-336.042915849989
ACT_high,2020,3,-0.6555908821230584,-1.928036909265168,33.33333333333333,-292.9665507499912,0.5267984276756258,0.6050715286791576,-2.2282735541771954,-741.8218032499949,3,3.0,,,-0.7557403842859126,-348.9136014999935,3.0,0.0,-0.6555908821230584,-292.9665507499912,-0.3865656352844012,-123.22316489999224,-2.2282735541771954,2.1895378170731883,33.33333333333333,-0.3990003356983444,0.25659054642471396,-150.00000000000034,142.96655074999086,2020-01,448.8552525000037,-741.8218032499949
ACT_high,2021,2,3.142225468841321,3.142225468841321,100.0,933.7065700500036,,,1.755079350040761,0.0,2,2.0,,,3.043982840713531,906.0956401000037,2.0,0.0,3.142225468841321,933.7065700500036,2.2409004346905026,674.0990387500046,1.755079350040761,4.529371587641881,100.0,3.4147095973221298,0.2724841284808086,1009.9999999999998,76.29342994999618,2021-01,718.3583338000022,215.34823625000138
ACT_high,2022,0,,,,0.0,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,
ACT_high,2023,9,-1.9518942177642893,-2.0602663660874567,33.33333333333333,-2324.872874849982,0.296272426470948,0.3186506892846171,-10.90774674562256,-2755.0823171999878,4,8.0,-5.30860398072595,-2874.7937585499967,-2.052689583160876,-2461.3450496999853,9.0,0.0,-1.9518942177642893,-2324.872874849982,-1.453043037443913,-1645.8993314499821,-3.4221941824638056,2.177173291244969,33.33333333333333,-1.6851583860296984,0.26673583173459076,-1969.9999999999955,354.8728748499865,2023-09,430.2094423500058,-2755.0823171999878
ACT_high,2024,5,4.099439661560091,4.58944634931509,100.0,5163.74271950002,,,0.777436959612295,0.0,5,5.0,,,4.00160976536774,5042.103839000021,5.0,0.0,4.099439661560091,5163.74271950002,2.97717650984593,3685.237142100015,2.3022407154934132,5.341181972460228,100.0,4.290164713648397,0.19072505208830548,5400.0000000000055,236.25728049998534,2024-10,1648.7699335000052,3514.972786000015
ACT_high,2025,2,1.5179819299314619,1.5179819299314619,100.0,1720.4863073010345,,,0.7747852864023691,0.0,2,2.0,,,1.4188575157933758,1627.6248846020214,2.0,0.0,1.5179819299314619,1720.4863073010345,0.07702554307070508,-427.03147665896853,0.7747852864023691,2.2611785734605547,100.0,1.70098961669648,0.18300768676501805,1890.0000000000075,169.5136926989732,2025-12,1511.371758501035,209.1145487999995
ACT_high,2026,2,2.7697938216611497,2.7697938216611497,50.0,4210.447069242029,4.498617269267817,4.970105672227808,-1.583364860164202,-1060.5377833379823,2,2.0,,,2.6712925092282074,4071.732638484044,2.0,0.0,2.7697938216611497,4210.447069242029,2.1153464752430344,3191.615048088009,-1.583364860164202,7.122952503486502,50.0,2.946946648051457,0.17715282639030705,4460.000000000007,249.5529307579784,2026-05,5270.984852580012,-1060.5377833379825
ACT_low,main2020,39,0.009236584598473185,0.1167243650477863,51.28205128205128,1372.539647377104,1.0112755237842725,1.1881810040763503,-5.107730410911589,-2839.1262382439963,26,37.0,-0.5386425362929712,-4194.484746915921,-0.09060488982525043,515.8261367540936,39.0,0.0,0.009236584598473185,1372.539647377104,0.14990771557714888,3180.2356072470993,-0.711032930057191,0.7501157565388333,56.41025641025641,0.2452468859042572,0.23601030130578393,3199.9999999999927,1827.460352622888,2026-04,1882.3494694860215,-509.8098221089174
ACT_low,old2020_2023,18,-0.6224419683089126,-0.24224215941169291,44.44444444444444,-1382.4713412999752,0.28368086329831615,0.3106660666832122,-5.107730410911589,-1868.5192469999827,14,17.0,-1.1605368425573208,-1938.839732499983,-0.7225629381633303,-1605.553882599972,18.0,0.0,-0.6224419683089126,-1382.4713412999752,-0.5707173924969617,-1322.7917959999684,-1.4333023082986633,0.1608362707703419,50.0,-0.3391585394756301,0.2832834288332825,-759.9999999999998,622.4713412999753,2020-06,228.85564635000043,-1611.3269876499755
ACT_low,recent2024,21,0.5506753442333755,0.9743266006097916,57.14285714285714,2755.010988677079,1.7091689798731395,1.5209730119048646,-4.650157583560376,-2839.1262382439963,12,20.0,-0.44436817527503747,-2812.0134056159463,0.4510734373216752,2121.3800193540656,21.0,0.0,0.5506753442333755,2755.010988677079,0.7675863796406726,4503.027403247069,-0.5041401090839452,1.574400350416072,61.904761904761905,0.7461658219441607,0.19549047771078523,3959.999999999991,1204.9890113229128,2026-04,1882.3494694860215,872.6615191910573
ACT_low,all_available,39,0.009236584598473185,0.1167243650477863,51.28205128205128,1372.539647377104,1.0112755237842725,1.1881810040763503,-5.107730410911589,-2839.1262382439963,26,37.0,-0.5386425362929712,-4194.484746915921,-0.09060488982525043,515.8261367540936,39.0,0.0,0.009236584598473185,1372.539647377104,0.14990771557714888,3180.2356072470993,-0.711032930057191,0.7501157565388333,56.41025641025641,0.2452468859042572,0.23601030130578393,3199.9999999999927,1827.460352622888,2026-04,1882.3494694860215,-509.8098221089174
ACT_low,2018,0,,,,0.0,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,
ACT_low,2019,0,,,,0.0,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,
ACT_low,2020,2,0.9326080915079134,0.9326080915079134,100.0,288.06888185000287,,,0.3877749541584968,0.0,2,2.0,,,0.8332575822243011,257.509263700004,2.0,0.0,0.9326080915079134,288.06888185000287,-0.46211165881572636,-141.28203529999877,0.3877749541584968,1.47744122885733,100.0,1.1989694430739495,0.26636135156603613,369.9999999999992,81.9311181499963,2020-06,228.85564635000043,59.21323550000244
ACT_low,2021,10,-1.0609582043936305,-0.24224215941169291,40.0,-1523.0458257999826,0.08023163813579905,0.07220589025683256,-5.107730410911589,-1574.8995062499873,7,9.0,-2.2835165923654865,-1627.6565071999933,-1.1612986937535736,-1653.5208515999855,10.0,0.0,-1.0609582043936305,-1523.0458257999826,-0.44897392269273195,-624.4043712999816,-2.052230134951452,-0.029980545373933073,50.0,-0.7809709101735349,0.27998729422009544,-1159.9999999999986,363.0458257999843,2021-11,52.017295600004076,-1575.0631213999866
ACT_low,2022,5,-0.6772385775199996,-0.6192106897809984,20.0,-293.61974074999495,0.1752965653442133,0.1932198763092941,-2.323112554181377,-293.61974074999495,4,5.0,,,-0.7773720284776025,-339.99158149999175,5.0,0.0,-0.6772385775199996,-293.61974074999495,-0.5743136628598078,-243.69521549998916,-1.4819134051060405,0.05027431478197092,20.0,-0.3668982462363757,0.31034033128362387,-150.00000000000037,143.6197407499946,2022-08,10.93818035000291,-304.5579210999979
ACT_low,2023,1,0.9266033189600488,0.9266033189600488,100.0,146.1253433999997,,,0.9266033189600488,0.0,1,1.0,,,0.8271990285352012,130.44928680000123,1.0,0.0,0.9266033189600488,146.1253433999997,-1.9873822060875008,-313.4101738999989,0.9266033189600488,0.9266033189600488,100.0,1.1414077362079889,0.21480441724794008,179.99999999999972,33.87465660000001,2023-12,146.1253433999997,0.0
ACT_low,2024,8,0.3340009558709464,0.41118737554321216,50.0,439.84671885002683,1.3418251412849937,1.293080911325549,-4.650157583560376,-1109.5519648499917,5,8.0,-2.5549775485465465,-1467.2939141999925,0.23429426855684576,275.4129377000264,8.0,0.0,0.3340009558709464,439.84671885002683,0.6776433053682367,809.4731132000256,-0.9245352236966655,1.7241384251109138,62.5,0.5366200056017025,0.20261904973075623,770.000000000005,330.1532811499779,2024-02,588.2190381000023,-148.37231924997548
ACT_low,2025,8,0.9733132054606404,1.0098857377281139,62.5,1839.6540209000211,2.97471547153649,3.216945865117402,-2.34097114972114,-545.6803749999976,4,7.0,-1.3143675221265478,-829.8145885500002,0.8739242656336378,1668.7470418000132,8.0,0.0,0.9733132054606404,1839.6540209000211,0.8265847095016595,1619.8761648000216,-0.44869024145403663,2.7224054551588273,62.5,1.172108624915809,0.19879541945516838,2179.999999999996,340.34597909997507,2025-01,1820.518499550012,19.135521350009185
ACT_low,2026,5,0.22113378764963754,1.0750771913824777,60.0,475.51024892703094,1.2431816209646398,1.160774658597768,-4.331237586947363,-2839.1262382439963,3,5.0,,,0.12135878204626191,177.22003985402603,5.0,0.0,0.22113378764963754,475.51024892703094,0.8170979706989904,2073.678125247021,-4.331237586947363,2.160312243868787,60.0,0.3999306433374561,0.1787968556878185,1009.9999999999909,534.4897510729597,2026-04,1882.3494694860215,-1406.8392205589905
BASE_HV,main2020,62,0.26102591841550005,0.295491244610784,54.83870967741935,10783.08288787022,1.2583168992130311,1.862078341835847,-10.90774674562256,-4091.7942350999538,40,58.0,-0.19444865245450546,-515.0376543538432,0.1613112331261055,9353.124487740206,62.0,0.0,0.26102591841550005,10783.08288787022,0.24777006644997612,8535.032863176186,-0.47504966665255793,1.0507149044215451,58.06451612903226,0.4964083445368683,0.23538242612136817,13840.000000000015,3056.9171121297986,2026-05,5270.984852580012,5512.098035290208
BASE_HV,old2020_2023,32,-0.7641664093164238,-0.4449616441112503,43.75,-3066.604196849944,0.4536811920344012,0.5021341859074554,-10.90774674562256,-4091.7942350999538,21,30.0,-1.4312451445328607,-5321.104924149959,-0.8643623314630782,-3509.716893699947,32.0,0.0,-0.7641664093164238,-3066.604196849944,-0.6258811387003977,-2417.815253599938,-1.418425047275103,0.06439365215952496,46.875,-0.4887144061649813,0.2754520031514426,-1869.999999999996,1196.6041968499487,2020-01,448.8552525000037,-3515.4594493499476
BASE_HV,recent2024,30,1.354564401329552,1.113218706524942,66.66666666666666,13849.687084720164,3.2714846407445006,3.1814857136252335,-4.650157583560376,-2839.1262382439963,19,28.0,0.5347900763287501,2551.566542496102,1.255363035354568,12862.841381440154,30.0,0.0,1.354564401329552,13849.687084720164,1.1796646852770418,10952.848116776124,0.47013511924165946,2.5259664227837426,70.0,1.5472059452855078,0.19264154395595554,15710.000000000011,1860.3129152798497,2026-05,5270.984852580012,8578.702232140153
BASE_HV,all_available,80,0.0729503305874233,0.37960982826121326,57.49999999999999,8709.371026120249,1.0657879955582494,1.5162385330997838,-10.90774674562256,-6755.460285449932,52,73.0,-0.2857487157956526,-2588.7495161038128,-0.0268515556533973,7009.982064240239,62.0,18.0,0.26102591841550005,10783.08288787022,0.24777006644997612,8535.032863176186,-0.5285814012891588,0.7737268671348194,60.0,0.31620686903205675,0.24325653844463352,12490.000000000022,3780.6289738797714,2026-05,5270.984852580012,3438.386173540237
BASE_HV,2018,2,1.9343433021141947,1.9343433021141947,100.0,480.3988527500044,,,1.2803290201646216,0.0,2,2.0,,,1.8355013911711313,455.9862055000033,0.0,2.0,,0.0,,0.0,1.2803290201646216,2.588357584063768,100.0,2.216155952322402,0.281812650208207,550.0000000000007,69.60114724999633,2018-10,324.8388768000028,155.55997595000156
BASE_HV,2019,16,-0.8885166936872209,0.403651008929218,62.5,-2554.1107144999737,0.4544666016164605,0.41454216823265555,-8.092756782059013,-3796.192922899997,10,13.0,-2.169307784991013,-4054.6259479999826,-0.9887764805270367,-2799.12862899997,0.0,16.0,,0.0,,0.0,-2.1785304745727614,0.3390622281805917,62.5,-0.6195674839603809,0.2689492097268399,-1899.9999999999968,654.1107144999769,2019-11,198.1739112000011,-2752.2846256999746
BASE_HV,2020,5,-0.020311292670669657,0.3877749541584968,60.0,-4.897668899988304,0.9755657176607456,0.9933977824882861,-2.2282735541771954,-512.9661568999945,4,5.0,,,-0.12014119768182707,-91.40433779998948,5.0,0.0,-0.020311292670669657,-4.897668899988304,-0.4167840446969313,-264.505200199991,-1.5249218655628405,1.401927291560735,60.0,0.24018757581057315,0.2604988684812428,219.99999999999886,224.89766889998714,2020-01,448.8552525000037,-453.75292139999203
