id,window,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,ci_low,ci_high,increment,inc_low,inc_high,p_mean,p_inc
ON2_F3,2020,34,8.918074234846373e-05,0.19756519790038551,61.76470588235294,-467.5186657999412,1.0001938672816864,0.8300428517959385,-5.247721537451792,-4.91650799642945,-1993.1131370999879,5.0,10.0,1.0,13.0,874.1286657999999,0.2718733625627448,-0.10219754149983783,-0.31214459421732776,-0.5292655771404057,-1782.7972059999504,,,,,,,
ON2_F3,2021,18,-0.4311120617333317,-0.24037319940889765,16.666666666666664,-1029.5477387999724,0.1445685741404569,0.14931690331533282,-1.949177580461522,-1.949177580461522,-1039.4496846999746,6.0,7.0,1.0,7.0,419.2277388,-0.1488867500290641,-0.5188132343331519,-0.6914562996169352,-0.9978991244467538,-1199.4260872999794,,,,,,,
ON2_F3,2022,11,-0.14569609511852757,-0.015685243872978094,45.45454545454545,-154.28557354999072,0.6421086599636654,0.6408122955842755,-1.4567656355938094,-1.4567656355938094,-291.4547557499951,2.0,5.0,1.0,5.0,218.92057354999997,0.16309362235682467,-0.2741529560383694,-0.7463424728024503,-1.4567656355938094,-429.54024219999576,,,,,,,
ON2_F3,2023,57,-0.5732797683007268,-0.26984036359272984,33.33333333333333,-5733.200206199896,0.4496219991613635,0.45966826122631776,-10.213887194477932,-7.8989112225008995,-5901.339390549905,9.0,10.0,1.0,13.0,1402.6302061999997,-0.3376879788025725,-0.7205573507601466,-0.9901136226932432,-1.2025436937491516,-9250.755817549903,,,,,,,
ON2_F3,2024,52,-0.3878859354534683,-0.49608338255313056,30.76923076923077,-4481.296698649872,0.5019082966440823,0.503126653350012,-4.537453228723166,-3.6351906281429245,-5863.622917749935,9.0,11.0,1.0,17.0,1111.7316986499998,-0.18883840309201522,-0.45002497303981565,-0.6661063252766651,-0.8979589417997081,-7052.60394264989,,,,,,,
ON2_F3,2025,40,-0.9260647044516668,-0.2743015052042965,40.0,-15850.27199932086,0.4034618170497953,0.3419332371176525,-10.160302220729761,-7.968275778098976,-16080.116176775871,4.0,10.0,1.0,11.0,1440.2669993210002,-0.7377755710365719,-1.1904158064501986,-1.6233617282815906,-2.018811943342888,-22456.47242779387,,,,,,,
ON2_F3,2026,32,0.006623393410795292,0.04221142506054222,50.0,-1367.133644105809,1.009066385635331,0.9113315166756057,-5.664649953627819,-4.150526003767624,-6229.8227907179535,2.0,8.0,1.0,10.0,1584.073644106,0.1858955333858641,-0.1872961763437336,-0.49653675432431627,-0.8992632820679365,-9320.263138736846,,,,,,,
ON2_F4,all,296,-0.20455171883828954,-0.333587670140678,33.78378378378378,-22798.488353324035,0.7503108744093265,0.711639769380177,-5.717791951694962,-3.9312641626068707,-23142.105779224043,15.0,65.0,7.0,71.0,9141.798353325,0.014569365631340862,-0.2384493693229796,-0.3207057233639347,-0.41277356318570235,-39990.337032326046,,,,,,,
ON2_F4,main2020,296,-0.20455171883828954,-0.333587670140678,33.78378378378378,-22798.488353324035,0.7503108744093265,0.711639769380177,-5.717791951694962,-3.9312641626068707,-23142.105779224043,15.0,65.0,7.0,71.0,9141.798353325,0.014569365631340862,-0.2384493693229796,-0.3207057233639347,-0.41277356318570235,-39990.337032326046,-0.4365467658865805,0.014189469761694117,0.12458368378699758,-0.0736491038809768,0.3116503753052121,0.9580209895052474,0.09895052473763119
ON2_F4,old2020_2023,124,-0.3172785457864651,-0.46387892865614716,31.451612903225808,-8056.857405749807,0.5868585231937533,0.5431269677967846,-5.717791951694962,-3.62214415003393,-8400.474831649808,15.0,32.0,4.0,37.0,3178.0324057499997,-0.05630791618227016,-0.3653649397506409,-0.5225060203677812,-0.6612707702999093,-12341.159838349815,-0.5339248126790341,-0.12951525067942227,0.030498491980178455,-0.1749729596890969,0.2089695047845418,0.9975012493753124,0.38780609695152424
ON2_F4,recent2024,172,-0.12328354127100011,-0.22877989562007317,35.46511627906977,-14741.630947574227,0.8560074954835939,0.7600167212152742,-5.097540108850419,-4.012430039998687,-18537.769190524377,7.0,33.0,3.0,34.0,5963.765947575001,0.06566694089231619,-0.1812866916535517,-0.32202626158684916,-0.4606592971026142,-31933.479626576234,-0.4634124213400566,0.2677178910119579,0.1781606116037271,-0.12602935139185892,0.5006626512786881,0.7451274362818591,0.12243878060969515
ON2_F4,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F4,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F4,2020,32,-0.16172338977912715,-0.0644446033395652,43.75,-1135.64729439995,0.7461455242625483,0.6811110471102882,-2.6808151803853426,-2.502079122971452,-1579.603964999977,3.0,9.0,1.0,12.0,847.8672944000001,0.10633861811898822,-0.3253653586242946,-0.6355100955164951,-0.9137129661338281,-3077.215230899958,,,,,,,
ON2_F4,2021,17,-0.3585639859310657,-0.3923479449357734,23.52941176470588,-860.7902121999794,0.11464333370246436,0.10748842217431963,-0.9041999155164387,-0.9041999155164387,-860.7902121999796,5.0,7.0,1.0,7.0,409.90021220000006,-0.08056567796023151,-0.3996401467536071,-0.5567515258129625,-0.7099677411673164,-939.969119799985,,,,,,,
ON2_F4,2022,8,-0.5229227107045078,-0.5628124922440066,0.0,-392.15220069998793,0.0,0.0,-0.8953491935101403,-0.8953491935101403,-392.15220069998793,8.0,5.0,1.0,6.0,156.8722007,-0.21502438268392599,-0.5852358317586824,-0.7839886775976255,,-215.58235564999484,,,,,,,
ON2_F4,2023,67,-0.3565436083302302,-0.5376768402130789,31.343283582089555,-5668.267698449889,0.6254160280677156,0.5542732369004477,-5.717791951694962,-4.124560140492947,-7363.659249199905,7.0,11.0,1.0,12.0,1763.39269845,-0.10888366865095192,-0.4467540859080695,-0.7252242090183002,-0.9847881181269116,-9609.262419399898,,,,,,,
ON2_F4,2024,58,0.20342740403953302,-0.18791926940429543,43.103448275862064,1779.1779243001781,1.2083998660928081,1.1373393825500804,-4.968700963406322,-4.445856147635336,-3603.883583949907,6.0,12.0,1.0,11.0,1264.9920757000002,0.40239067617768753,0.03514972386223859,-0.3357569352249503,-0.7127453648600012,-4626.043116349839,,,,,,,
ON2_F4,2025,71,-0.2518628231671545,-0.22893335277733182,30.985915492957744,-8009.308624286678,0.6592845101402746,0.667780674710383,-5.097540108850419,-3.76246413216307,-9251.644947258712,7.0,12.0,1.0,12.0,2460.1236242869995,-0.06484129989530324,-0.33826322228270966,-0.5748132487874518,-0.7635287226568541,-19439.432612867717,,,,,,,
ON2_F4,2026,43,-0.3516580950706273,-0.2930533153861994,32.55813953488372,-8511.500247587728,0.6037651260136233,0.6506617193258997,-3.084037157135793,-3.0410115994759743,-8965.330346546863,6.0,9.0,1.0,11.0,2238.650247588,-0.17302821144792938,-0.47460503841968815,-0.7982468336642589,-1.1008476003888314,-19332.61624772975,,,,,,,
ON2_F5,all,607,-0.3121844973506975,-0.28646392334415305,31.795716639209225,-50648.11668668566,0.4852066412283428,0.5069050085732051,-8.726985135136818,-3.836187400438721,-50648.11668668564,17.0,77.0,7.0,70.0,15754.921686687,-0.06846195192063644,-0.32536345666881217,-0.3582658353220607,-0.38800654561080217,-59298.34968370666,,,,,,,
ON2_F5,main2020,607,-0.3121844973506975,-0.28646392334415305,31.795716639209225,-50648.11668668566,0.4852066412283428,0.5069050085732051,-8.726985135136818,-3.836187400438721,-50648.11668668564,17.0,77.0,7.0,70.0,15754.921686687,-0.06846195192063644,-0.32536345666881217,-0.3582658353220607,-0.38800654561080217,-59298.34968370666,-0.41640610852834925,-0.21597495637798372,0.008762121387305144,-0.08509297588433434,0.09610566561313257,1.0,0.4197901049475262
ON2_F5,old2020_2023,371,-0.3310930889798684,-0.2929934367456236,26.954177897574123,-18267.368609899462,0.3501260023497165,0.34090062683613087,-8.726985135136818,-3.0937632213688224,-18910.85113954948,17.0,46.0,4.0,41.0,8454.4986099,-0.05440566239032371,-0.35272919151610244,-0.3880069167083123,-0.41576028116926494,-21175.65739289947,-0.461288782656765,-0.21177515153887214,0.003258908925206583,-0.08926351102690995,0.08520111212513616,1.0,0.44677661169415295
ON2_F5,recent2024,236,-0.282459550340433,-0.20471561794273047,39.40677966101695,-32380.748076786196,0.627775496756792,0.5682513609226265,-8.310725936842765,-4.4201482275358694,-34890.65552433629,8.0,31.0,3.0,29.0,7300.423076786999,-0.09055891554667891,-0.3078386869529861,-0.38087523776662363,-0.4508975404771558,-41030.98107380723,-0.48597005560931705,-0.0756048678598797,0.01898460253429418,-0.18201860709865778,0.20608302995218267,0.9955022488755623,0.4512743628185907
ON2_F5,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F5,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F5,2020,102,-0.42159821589764307,-0.27753130425433786,30.392156862745097,-6515.437505599851,0.28187083964392884,0.263855167565488,-5.966708952003329,-3.402775159187245,-6515.43750559985,17.0,11.0,1.0,7.0,2515.5175056000003,-0.14721263826512054,-0.45919375283459507,-0.5253303290879363,-0.5950798960564494,-7584.0619381998595,,,,,,,
ON2_F5,2021,91,-0.3038797351389894,-0.28842356619769227,17.582417582417584,-3637.586363499865,0.19375360141208062,0.18790619701239009,-1.949387564932994,-1.4406583418712227,-3727.163439799867,17.0,12.0,1.0,13.0,2121.7313635,-0.02169301330474038,-0.33248674629683034,-0.3801002153920949,-0.41732093611934423,-4274.813026699872,,,,,,,
ON2_F5,2022,96,-0.27066253440972315,-0.307342914011403,25.0,-2520.1113867498916,0.25987317411408123,0.2563564948404339,-1.965315745030164,-1.4417583932805556,-2580.472973199898,10.0,12.0,1.0,12.0,1922.8613867499998,0.03513580332539396,-0.29712520735804004,-0.35539996314351624,-0.3939018776845641,-3124.2205274499,,,,,,,
ON2_F5,2023,82,-0.31946169254865986,-0.3295723733917526,35.36585365853659,-5594.233354049853,0.5614060182318223,0.49128338394620474,-8.726985135136818,-4.628666841051503,-6379.588749699886,9.0,11.0,1.0,11.0,1894.38835405,-0.08009493356432006,-0.4181496745483568,-0.5563548655428828,-0.6787050292437787,-8330.417278849858,,,,,,,
ON2_F5,2024,93,-0.23397961984404758,-0.2576540816021266,32.25806451612903,-5215.977110399783,0.6832951158281341,0.6691683000048818,-5.030064664847741,-3.9229613737052267,-7924.008230699889,8.0,11.0,1.0,11.0,2026.2571104000003,-0.036758008194235116,-0.29827980651202124,-0.4846874919707113,-0.6427760111904004,-9944.495405199797,,,,,,,
ON2_F5,2025,87,-0.31115227859009453,-0.20428312226662895,42.5287356321839,-15679.048341036734,0.5544161206746395,0.4352656569230054,-8.310725936842765,-4.9679709557883225,-17380.487735895767,8.0,12.0,1.0,11.0,2515.603341037,-0.11643015069673124,-0.3511801032691259,-0.471099858334157,-0.6014568946844019,-22072.803018528783,,,,,,,
ON2_F5,2026,56,-0.3183946606697773,-0.2901341880925041,46.42857142857143,-11485.722625349677,0.6407145138497392,0.6350174324576099,-4.509113854214751,-3.7912160903623318,-13052.912361686844,4.0,8.0,1.0,8.0,2758.5626253500004,-0.13971403922029893,-0.3841080954485676,-0.5911110043648379,-0.8309922373857014,-19393.8816632997,,,,,,,
ON2_F6,all,194,-0.36366984319026924,-0.29251874821168333,29.381443298969074,-12989.80454906961,0.5507978617543864,0.6147109334362871,-10.160302220729761,-5.086811847709836,-15656.937130703645,17.0,63.0,7.0,73.0,4807.81454907,-0.11595960940523804,-0.4163067603785365,-0.5463051324216524,-0.6453778774110779,-22451.44329795263,,,,,,,
ON2_F6,main2020,194,-0.36366984319026924,-0.29251874821168333,29.381443298969074,-12989.80454906961,0.5507978617543864,0.6147109334362871,-10.160302220729761,-5.086811847709836,-15656.937130703645,17.0,63.0,7.0,73.0,4807.81454907,-0.11595960940523804,-0.4163067603785365,-0.5463051324216524,-0.6453778774110779,-22451.44329795263,-0.6547137804230205,-0.0885054635135563,-0.04272322445226662,-0.32054535316111876,0.2041116150792366,0.9920039980009995,0.6316841579210395
ON2_F6,old2020_2023,119,-0.3252865065392669,-0.29208490282373295,26.05042016806723,-5902.578352449849,0.4183996705803263,0.3897978942089961,-3.5350720066978507,-3.003744166629414,-5902.578352449848,17.0,37.0,4.0,43.0,2712.8233524499997,-0.04439867672745515,-0.3754783236438975,-0.4708995680177836,-0.5432996657102792,-8098.585547299858,-0.525533294507852,-0.15667022469702763,0.009065491365808087,-0.1709502511525385,0.15444294102659464,0.999000499750125,0.46476761619190404
ON2_F6,recent2024,75,-0.42457140400985977,-0.31469250372013924,34.66666666666667,-7087.2261966197575,0.6481623746081209,0.7052060215357423,-10.160302220729761,-7.07556946663032,-10209.806746003804,9.0,26.0,3.0,30.0,2094.99119662,-0.22950295592065353,-0.5626771685795243,-0.8863882239138227,-1.1623698743976516,-16548.864945502773,-1.0313663674672082,0.2530360015398187,-0.12312725113513256,-0.7096493126125568,0.4980073853997391,0.9065467266366817,0.6421789105447276
ON2_F6,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F6,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F6,2020,18,-0.32310464127744926,-0.3324371560847158,27.77777777777778,-1087.0254048999745,0.45945057212195656,0.4133334426324692,-2.6808151803853426,-2.6808151803853426,-1087.0254048999748,4.0,6.0,1.0,7.0,473.98040490000005,-0.055137390766252854,-0.43909998184361926,-0.8276313581712391,-1.2363178349518875,-1852.8845580999812,,,,,,,
ON2_F6,2021,34,-0.3820968974890868,-0.32980309847379313,14.705882352941178,-1743.146654999955,0.08442665925858893,0.08387278277951152,-1.3638794502061635,-1.309306657640871,-1743.1466549999548,11.0,10.0,1.0,15.0,800.1966550000001,-0.1010511903214423,-0.4062743701863843,-0.48928431288254737,-0.5725366208016993,-1902.7342733999617,,,,,,,
ON2_F6,2022,30,-0.21756017178310344,-0.2904268135704432,33.33333333333333,-660.529737299971,0.43495935142451325,0.41636488028017593,-1.1579232897065759,-1.14598877031881,-660.529737299971,6.0,11.0,1.0,12.0,599.3247373000002,0.08904256048700265,-0.26433371267493083,-0.4244792673499214,-0.577551824806561,-1045.4205067499736,,,,,,,
ON2_F6,2023,37,-0.3614894882988273,-0.3737337123220407,29.72972972972973,-2411.876555249949,0.5550038210153871,0.4960330327735534,-3.5350720066978507,-3.453020737685906,-3695.074084999974,7.0,10.0,1.0,9.0,839.3215552500001,-0.09531096866096354,-0.5270127494128823,-0.8696193404873959,-1.1119526402087163,-4451.9487464999565,,,,,,,
ON2_F6,2024,36,-0.44233721830098965,-0.5229546964134342,30.555555555555557,-2801.451728799914,0.6387200113335864,0.6911665535659818,-6.670425540886715,-6.182863155161664,-6589.671151249956,9.0,10.0,1.0,12.0,751.4517288000001,-0.24096417168325157,-0.7348398580851697,-1.2211712689789755,-1.6803575696891784,-7694.484149349927,,,,,,,
ON2_F6,2025,25,-0.5427692605824838,-0.15191032259161505,44.0,-3064.587638445929,0.6155872076523972,0.6245874905387669,-10.160302220729761,-7.968275778098976,-4604.238741599986,3.0,9.0,1.0,10.0,636.542638446,-0.3477583852410096,-0.9563691578355491,-1.5896334796936553,-2.345388963625213,-7147.104686538945,,,,,,,
ON2_F6,2026,14,-0.16782028052441195,-0.3813706721522247,28.57142857142857,-1221.1868293739153,0.7888826578996758,0.8205972032247831,-3.0178709144868203,-3.0178709144868203,-3888.319411007954,4.0,7.0,1.0,8.0,706.996829374,0.01113915125523422,-0.5094860774600041,-1.2315749913748144,-2.0461325803821016,-6777.082415024935,,,,,,,
ON2_F7,all,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F7,main2020,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
ON2_F7,old2020_2023,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
ON2_F7,recent2024,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
ON2_F7,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F7,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F7,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F7,2021,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F7,2022,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F7,2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F7,2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F7,2025,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ON2_F7,2026,0,,,,,,,,,,,,,,,,,,,,,,,,,,
