id,window,kind,value,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,matched_base_mean,matched_base_cash,excluded
ON1_F5,old2020_2023,exit0935open,0.0,370,-0.22830934176589346,-0.2869810351976129,34.86486486486486,-12550.419432799466,0.5578143023339887,0.5451143878196714,-5.7188451280877715,-2.8343347188580488,-13126.824898099494,10.0,46.0,4.0,42.0,8465.9244328,0.048740494610768195,-0.2551984981686496,-0.2985069577065942,-0.3395572051633013,-16595.354214199484,-0.2561938472000758,-12549.698893249473,1.0
ON1_F5,recent2024,exit0935open,0.0,231,-0.20082178800577008,-0.3110313221723901,41.99134199134199,-12863.882918829115,0.7641143770208508,0.8238244589678833,-10.160302220729761,-4.926818187952893,-20438.832367864172,11.0,32.0,3.0,29.0,7091.387918830001,-0.008568348688126953,-0.23088551037093363,-0.3219102525516415,-0.41202290859524987,-24169.954429686164,-0.3381358740657091,-24131.33725738714,1.0
ON1_F5,main2020,dividend_tax,0.0,603,-0.28945970737259946,-0.28792499179821696,30.514096185737976,-37117.038492986605,0.49389249770363236,0.58068217699511,-10.160302220729761,-3.2019869075158653,-38244.28907648968,15.0,78.0,7.0,70.0,15590.813492988,-0.04528211371222119,-0.30268848570615325,-0.3356378651401316,-0.366027040434293,-47757.94719368062,,,
ON1_F5,main2020,dividend_tax,0.1,603,-0.2899092594849819,-0.28792499179821696,30.514096185737976,-37175.038492986605,0.49350459223934734,0.5803019420544836,-10.160302220729761,-3.2019869075158653,-38302.28907648968,15.0,78.0,7.0,70.0,15590.813492988,-0.04573200023222484,-0.30313878458284194,-0.3360911760494403,-0.36648417352664814,-47815.94719368062,,,
ON1_F5,main2020,dividend_tax,0.2,603,-0.2903588115973643,-0.28792499179821696,30.514096185737976,-37233.038492986605,0.49311729562238166,0.5799222047492474,-10.160302220729761,-3.2019869075158653,-38360.28907648968,15.0,78.0,7.0,70.0,15590.813492988,-0.04618188675222849,-0.30358908345953073,-0.33654448695874906,-0.36694130661900337,-47873.94719368062,,,
ON1_F5,main2020,shares,100.0,603,-0.8519222810606172,-0.9625548970034117,15.58872305140962,-9096.782433734856,0.18037308217791337,0.3068897642112065,-10.607341129157613,-3.587247062734334,-9168.242086984857,68.0,78.0,7.0,70.0,6932.559933735,-0.04618188675222849,-0.8650419436562548,-0.899529278476843,-0.931990068169083,-10119.588925844862,,,
ON1_F5,main2020,shares,500.0,603,-0.35171560928744494,-0.36901554568824957,27.363184079601986,-21364.7341246233,0.43127842382275433,0.5387377892500556,-10.210077398768222,-3.2376596830558304,-21904.457711848325,18.0,78.0,7.0,70.0,10543.621624624,-0.04618188675222849,-0.3649315525274844,-0.39806585260932575,-0.4286911541611661,-26678.766585173318,,,
ON1_F5,main2020,shares,1000.0,603,-0.2903588115973643,-0.28792499179821696,30.514096185737976,-37233.038492986605,0.49311729562238166,0.5799222047492474,-10.160302220729761,-3.2019869075158653,-38360.28907648968,15.0,78.0,7.0,70.0,15590.813492988,-0.04618188675222849,-0.30358908345953073,-0.33654448695874906,-0.36694130661900337,-47873.94719368062,,,
ON1_F5,main2020,current_fees,1.0,603,-0.26218196483266265,-0.237077179393634,31.17744610281924,-35032.750765486606,0.5256138976194485,0.5976700929696034,-10.160302220729761,-3.1924323044591856,-36216.81731743967,14.0,78.0,7.0,70.0,13390.525765488,-0.04618188675222849,-0.27545498019647746,-0.30830893517394176,-0.33864553853113216,-45673.65946618063,,,
ON1_F5,main2020,event,0.0,1,-1.0181669311467796,-1.0181669311467796,0.0,-217.84601819999762,0.0,0.0,-1.0181669311467796,-1.0181669311467796,-217.84601819999762,1.0,1.0,1.0,1.0,20.7860182,-0.8231992516370523,,,,,,,
ON1_F5,main2020,non_event,0.0,602,-0.28914982801007294,-0.2875391381810223,30.564784053156146,-37015.19247478661,0.4945751240222798,0.5813510636492656,-10.160302220729761,-3.2019869075158653,-38142.44305828968,15.0,78.0,7.0,70.0,15570.027474788003,-0.04489116023248627,-0.30240010201579154,-0.3354027408210806,-0.36584126333432804,-47656.10117548063,,,
ON1_F6,main2020,slip,0.0,192,-0.13570053134496932,-0.19711203765883584,36.45833333333333,-7250.714089999982,0.789056796878322,0.7367209453389036,-10.141061913283412,-4.391597593446477,-8114.967007999989,16.0,62.0,7.0,69.0,4790.714090000001,0.011682051252521511,-0.18611291728976584,-0.297837978247801,-0.40064703516245026,-12853.138481999977,,,
ON1_F6,old2020_2023,slip,0.0,117,-0.296342670450587,-0.21153103653364036,31.62393162393162,-5362.338099999998,0.5165177340236864,0.5050326614001538,-10.141061913283412,-4.730313840987878,-5362.338099999997,16.0,37.0,4.0,40.0,2702.3381000000004,-0.11613369509986629,-0.34806111635962816,-0.48680961573437276,-0.5796507982130074,-8537.0476,,,
ON1_F6,recent2024,slip,0.0,75,0.11490120565979427,-0.12413406467438855,44.0,-1888.3759899999834,1.166359430221671,0.8869663214838135,-5.120784714976471,-3.883523222134375,-7051.88320799999,10.0,25.0,3.0,29.0,2088.37599,0.21107461556224646,-0.011830739994953723,-0.2489603546985723,-0.47009741738363386,-7386.647041999979,,,
ON1_F6,main2020,slip,5.0,192,-0.23551222775539316,-0.2968651197627188,31.25,-11122.13931347458,0.6672770744426205,0.6289375697457892,-10.23087722223011,-4.487158838243034,-11853.010776993586,19.0,62.0,7.0,69.0,4789.389313475001,0.011682051252521511,-0.28587421990851614,-0.39748756883800185,-0.5001938051621261,-16574.492029324596,,,
ON1_F6,old2020_2023,slip,5.0,117,-0.39599208954421306,-0.3112697214331692,23.931623931623932,-6901.226341749829,0.4204774338161896,0.4207860679635343,-10.23087722223011,-4.825536678623094,-6901.226341749826,19.0,37.0,4.0,40.0,2701.5963417499997,-0.11613369509986629,-0.44765881369379373,-0.5862684935401731,-0.679016678777517,-9994.362498199838,,,
ON1_F6,recent2024,slip,5.0,75,0.014836356635165969,-0.22396003782499013,42.66666666666667,-4220.91297172475,1.0198854104482804,0.7662703537892145,-5.215617274046827,-3.9795920776729425,-8694.393564593825,10.0,25.0,3.0,29.0,2087.7929717250004,0.21107461556224646,-0.11176893953856258,-0.3486615729590125,-0.5695776340360442,-9519.479828204763,,,
ON1_F6,main2020,slip,10.0,192,-0.3352242438451872,-0.3965185958063671,27.083333333333332,-14993.564536949581,0.5693560052821859,0.5399662164271805,-10.320602827996373,-4.582624642112624,-15591.054545987605,24.0,62.0,7.0,69.0,4788.06453695,0.011682051252521511,-0.38553589254083515,-0.4970376410837478,-0.5996411596368645,-20295.845576649597,,,
ON1_F6,old2020_2023,slip,10.0,117,-0.4955419986953784,-0.41090882182854427,18.803418803418804,-8440.11458349983,0.34967548041715685,0.3566396060310665,-10.320602827996373,-4.920664418227162,-8440.114583499828,24.0,37.0,4.0,40.0,2700.8545835,-0.11613369509986629,-0.5471570527654921,-0.685628052070642,-0.7782833331685161,-11451.677396399842,,,
ON1_F6,recent2024,slip,10.0,75,-0.08512854627888893,-0.32368630270192317,40.0,-6553.449953449754,0.8941268643222371,0.6634685573854605,-5.310355122880385,-4.075564977940818,-10336.903921187844,10.0,25.0,3.0,29.0,2087.2099534500003,0.21107461556224646,-0.21160731929649004,-0.44826320766437755,-0.6689584874933752,-11652.312614409771,,,
ON1_F6,main2020,slip,20.0,192,-0.5343498317616688,-0.5955273258732143,24.479166666666664,-22736.414983899944,0.4229645588400884,0.4040811215415367,-10.499785466998494,-4.773270498424834,-23067.142083975956,27.0,62.0,7.0,69.0,4785.4149839,0.011682051252521511,-0.5845609442436162,-0.6958398262705486,-0.7982382171239107,-27771.98067449995,,,
ON1_F6,old2020_2023,slip,20.0,117,-0.6943438827994789,-0.6098888650950572,16.23931623931624,-11517.891067000008,0.24992083851711255,0.26309503936971523,-10.499785466998494,-5.110635172613654,-11517.891067000013,27.0,37.0,4.0,40.0,2699.3710669999996,-0.11613369509986629,-0.7458557514411177,-0.8840498057911257,-0.976519557356844,-14366.307192800004,,,
ON1_F6,recent2024,slip,20.0,75,-0.28475911214268523,-0.522840304582843,37.333333333333336,-11218.523916899936,0.6926652282034279,0.5019180508606677,-5.499547256799327,-4.267223487141603,-13621.92463437594,10.0,25.0,3.0,29.0,2086.0439169000006,0.21107461556224646,-0.410985217067455,-0.6471683226105571,-0.8674226997064716,-16006.175280699934,,,
ON1_F6,main2020,exit0935close,0.0,192,-0.17879774856876915,-0.3549349400379115,37.5,-9644.537200116567,0.7892623597130791,0.7336274387780054,-10.23087722223011,-5.458298782902373,-11020.162606464608,11.0,62.0,7.0,69.0,4791.047200117,0.06853679805135421,-0.2278717669126815,-0.3857924827789696,-0.5069911810408995,-17650.101043015577,-0.23551222775539316,-11122.13931347458,0.0
ON1_F6,old2020_2023,exit0935close,0.0,117,-0.29235898702187957,-0.5215795403259578,31.62393162393162,-5113.931836049829,0.6338479115322764,0.6223541596270173,-10.23087722223011,-4.743847456157292,-6786.156392349879,11.0,37.0,4.0,40.0,2703.4068360499996,-0.012250756175335017,-0.37414087272998625,-0.5610897749864054,-0.7154174805247333,-9252.616550249835,-0.39599208954421306,-6901.226341749829,0.0
ON1_F6,recent2024,exit0935close,0.0,75,-0.0016422165819170217,-0.047345893973802046,46.666666666666664,-4530.605364066739,0.9982273093352051,0.8001086453022328,-7.31882114826869,-6.3998966419437595,-10919.284270614833,7.0,25.0,3.0,29.0,2087.6403640670005,0.19456538264498935,-0.1160799400476928,-0.42043343072809025,-0.6633365819937266,-12536.169206965753,0.014836356635165969,-4220.91297172475,0.0
ON1_F6,main2020,exit0935open,0.0,192,-0.17207751225730186,-0.41463447723565783,38.02083333333333,-9564.650823286596,0.7967439130628088,0.7364606707261397,-10.23087722223011,-5.507558112863849,-11129.039744412843,11.0,62.0,7.0,69.0,4791.120823287,0.07527302101936106,-0.2211163461179079,-0.3796476675801921,-0.4985632308607702,-17650.13523990861,-0.23551222775539316,-11122.13931347458,0.0
ON1_F6,old2020_2023,exit0935open,0.0,117,-0.28422251016624267,-0.5292877817108586,32.47863247863248,-5024.069089899832,0.6421065112681956,0.6283382489726111,-10.23087722223011,-4.750272456597722,-6606.429500749876,11.0,37.0,4.0,40.0,2703.4990899,-0.00409343192776569,-0.3659342538324905,-0.5485699613416659,-0.7058545695428274,-9132.79908894984,-0.39599208954421306,-6901.226341749829,0.0
ON1_F6,recent2024,exit0935open,0.0,75,0.002868684480645869,-0.06196740569207664,46.666666666666664,-4540.581733386766,1.0030898318934829,0.8006349530624067,-7.31882114826869,-6.449080928531271,-11129.039744412845,7.0,25.0,3.0,29.0,2087.621733387,0.19908468761687886,-0.11150808086266278,-0.4174008317980918,-0.663928906768332,-12626.066150008777,0.014836356635165969,-4220.91297172475,0.0
ON1_F6,main2020,dividend_tax,0.0,192,-0.23414457527746832,-0.2968651197627188,31.25,-11082.13931347458,0.6692092430520294,0.6302720699522545,-10.23087722223011,-4.487158838243034,-11813.01077699359,19.0,62.0,7.0,69.0,4789.389313475001,0.013050864217917882,-0.2844994069464137,-0.3960833481120042,-0.498751006943656,-16534.492029324596,,,
ON1_F6,main2020,dividend_tax,0.1,192,-0.23482840151643072,-0.2968651197627188,31.25,-11102.13931347458,0.6682431587473249,0.6296048198490218,-10.23087722223011,-4.487158838243034,-11833.01077699359,19.0,62.0,7.0,69.0,4789.389313475001,0.012366457735219697,-0.28518681342746494,-0.39678545847500307,-0.49947240605289106,-16554.492029324596,,,
ON1_F6,main2020,dividend_tax,0.2,192,-0.23551222775539316,-0.2968651197627188,31.25,-11122.13931347458,0.6672770744426205,0.6289375697457892,-10.23087722223011,-4.487158838243034,-11853.010776993586,19.0,62.0,7.0,69.0,4789.389313475001,0.011682051252521511,-0.28587421990851614,-0.39748756883800185,-0.5001938051621261,-16574.492029324596,,,
ON1_F6,main2020,shares,100.0,192,-0.8173127753019079,-1.0121888644150001,21.354166666666664,-2827.703543574955,0.29835247235567786,0.33942334425430515,-10.656572145554696,-4.996167887455306,-2884.4035615599564,29.0,62.0,7.0,69.0,2194.428543575,0.011682051252521511,-0.8677107000489812,-0.9806178359635879,-1.0857457718003054,-3328.7128191899565,,,
ON1_F6,main2020,shares,500.0,192,-0.29945532819725773,-0.38101285945418073,28.125,-6459.19806987479,0.6035548530612138,0.5866483366800909,-10.278271160633443,-4.5384214282386806,-6822.698159799797,24.0,62.0,7.0,69.0,3292.8230698750003,0.011682051252521511,-0.3498168222487629,-0.4615559137797744,-0.5645079153477985,-9164.244447949797,,,
ON1_F6,main2020,shares,1000.0,192,-0.23551222775539316,-0.2968651197627188,31.25,-11122.13931347458,0.6672770744426205,0.6289375697457892,-10.23087722223011,-4.487158838243034,-11853.010776993586,19.0,62.0,7.0,69.0,4789.389313475001,0.011682051252521511,-0.28587421990851614,-0.39748756883800185,-0.5001938051621261,-16574.492029324596,,,
ON1_F6,main2020,current_fees,1.0,192,-0.2062612461402508,-0.24693934878009977,34.375,-10390.06103082458,0.6997346371298531,0.6472477288923655,-10.184137554537864,-4.459904279066511,-11120.93249434359,17.0,62.0,7.0,69.0,4057.3110308249998,0.011682051252521511,-0.25647009179277097,-0.36802930228554226,-0.4702113708064426,-15852.746966774599,,,
ON1_F6,main2020,event,0.0,1,0.5842899885967491,0.5842899885967491,100.0,89.0043947000019,,,0.5842899885967491,0.5842899885967491,0.0,0.0,1.0,1.0,1.0,25.7906053,0.854139290407363,,,,,,,
ON1_F6,main2020,non_event,0.0,191,-0.23980438595618972,-0.3016453367017046,30.89005235602094,-11211.143708174579,0.6629777870041509,0.6259681601682022,-10.23087722223011,-4.487158838243034,-11942.01517169359,19.0,62.0,7.0,69.0,4763.598708175001,0.007271280366894046,-0.290454031532228,-0.40276594280270495,-0.5061854283320646,-16663.496424024597,,,
ON1_F7,main2020,slip,0.0,764,-0.25622700427771133,-0.23786691982783253,34.55497382198953,-57783.59889800002,0.6046120247972019,0.61076041688122,-10.141061913283412,-4.091968339433468,-57864.37149800006,20.0,81.0,7.0,29.0,20993.598898,-0.11641629028903072,-0.2695446076673135,-0.30375216337196564,-0.3402823992383648,-75144.44721800003,,,
ON1_F7,old2020_2023,slip,0.0,433,-0.24822698868282594,-0.21153103653364036,32.5635103926097,-16971.68280000001,0.5102154970972689,0.5032806523235189,-10.141061913283412,-3.3222599028007522,-19270.239100000013,20.0,48.0,4.0,24.0,10081.682799999999,-0.07058225856585766,-0.2668154578315449,-0.31920748703431007,-0.35620891691003737,-22065.95750000001,,,
ON1_F7,recent2024,slip,0.0,331,-0.2666922814758544,-0.326520218254341,37.160120845921455,-40811.916098000016,0.6797610830862836,0.6428934259279141,-8.21899079520879,-4.560463015125157,-41249.74949800001,10.0,33.0,3.0,6.0,10911.916098,-0.17637440429547774,-0.2975159077287774,-0.3679513023774305,-0.4372152936043593,-58172.764418000006,,,
ON1_F7,main2020,slip,5.0,764,-0.35591645323558546,-0.3375792532767862,31.544502617801047,-76493.296164679,0.5019072985572991,0.5242903794402332,-10.23087722223011,-4.187828802854091,-76555.643010779,20.0,81.0,7.0,29.0,20987.611164681002,-0.11641629028903072,-0.3692207410827426,-0.40339408576774166,-0.43988778283512936,-93535.677435049,,,
ON1_F7,old2020_2023,slip,5.0,433,-0.3479257763119236,-0.3112697214331692,27.9445727482679,-22848.513375299393,0.39638322430790396,0.4032087058458997,-10.23087722223011,-3.418889831446026,-24493.74369354947,20.0,48.0,4.0,24.0,10078.8983753,-0.07058225856585766,-0.3664956620196521,-0.41883530288534293,-0.45579971728208346,-27851.224858849397,,,
ON1_F7,recent2024,slip,5.0,331,-0.36636951398466583,-0.42614394469244343,36.25377643504532,-53644.782789379606,0.5907809916560752,0.5621287819208394,-8.310725936842765,-4.655855181334665,-54001.806467079594,10.0,33.0,3.0,6.0,10908.712789381,-0.17637440429547774,-0.39716231606990815,-0.46752723503914345,-0.5367219041861611,-70687.16405974962,,,
ON1_F7,main2020,slip,10.0,764,-0.45550634046358085,-0.4371920073350152,27.617801047120423,-95202.99343136002,0.4194819833380148,0.4513935458983334,-10.320602827996373,-4.283593516891166,-95246.91452356007,20.0,81.0,7.0,29.0,20981.623431362,-0.11641629028903072,-0.46879732607888586,-0.5029364939704982,-0.5393936888041359,-111926.90765210008,,,
ON1_F7,old2020_2023,slip,10.0,433,-0.4475250039809644,-0.41090882182854427,22.401847575057737,-28725.34395059938,0.31318070505223167,0.32730698348920606,-10.320602827996373,-3.515423254200694,-29717.248287099435,20.0,48.0,4.0,24.0,10076.1139506,-0.07058225856585766,-0.46607632481944994,-0.5183636297776072,-0.55529106577059,-33636.492217699386,,,
ON1_F7,recent2024,slip,10.0,331,-0.4659471824483934,-0.5256681742350617,34.44108761329305,-66477.64948076064,0.5139923818170696,0.49189329584055236,-8.402369434978585,-4.751152063908301,-66753.86343616065,10.0,33.0,3.0,6.0,10905.509480762,-0.17637440429547774,-0.49670919113464373,-0.5670037049493943,-0.6361291211699993,-83201.56370150071,,,
ON1_F7,main2020,slip,20.0,764,-0.6543880257397315,-0.6361193733637849,21.858638743455497,-132622.3879647241,0.2995588071257017,0.33890302643728276,-10.499785466998494,-4.474836270072657,-132629.45754912402,36.0,81.0,7.0,29.0,20969.647964723998,-0.11641629028903072,-0.6676524467433573,-0.7017233635217516,-0.738107663364343,-148709.3680862041,,,
ON1_F7,old2020_2023,slip,20.0,433,-0.6464253753717137,-0.6098888650950572,15.704387990762125,-40479.00510120006,0.20463873861488388,0.2235321349569723,-10.499785466998494,-3.7082011597533135,-40486.07468560003,36.0,48.0,4.0,24.0,10070.545101200001,-0.07058225856585766,-0.6649396220757071,-0.7171224121929114,-0.7539760023814805,-45207.02693540005,,,
ON1_F7,recent2024,slip,20.0,331,-0.6648044233510657,-0.7244187382602942,29.909365558912388,-92143.38286352404,0.3918737042199851,0.37941117464744245,-8.585382049519342,-4.941460548629468,-92257.977374324,10.0,33.0,3.0,6.0,10899.102863524,-0.17637440429547774,-0.6955049373613015,-0.7656588520188601,-0.8346459694336379,-108230.36298500403,,,
ON1_F7,main2020,exit0935close,0.0,763,-0.28279791873527726,-0.29792207822165834,39.18741808650065,-70298.936373478,0.6550122598430813,0.6360544285040208,-10.23087722223011,-4.757895578366206,-71823.39929189999,13.0,81.0,7.0,29.0,20938.84137348,-0.04304990210477576,-0.2958905529735796,-0.3447694403949754,-0.38782893978435595,-89456.03829368603,-0.3547187020976277,-75621.26952615399,1.0
ON1_F7,old2020_2023,exit0935close,0.0,433,-0.27375520464148834,-0.30926844568750744,36.72055427251732,-19674.146252849376,0.579351925498423,0.5507526785396568,-10.23087722223011,-3.9253156104048457,-19804.348221049375,13.0,48.0,4.0,24.0,10082.94125285,0.00378479968613192,-0.29682822449216567,-0.3595179508028876,-0.40810612435531746,-25025.450650699386,-0.3479257763119236,-22848.513375299393,0.0
ON1_F7,recent2024,exit0935close,0.0,330,-0.29466305571288526,-0.2569103013315539,42.42424242424242,-50624.79012062862,0.7170516089258792,0.6610648877517119,-8.029293518907428,-5.330331199775644,-52995.44870665065,10.0,33.0,3.0,6.0,10855.900120630002,-0.10450270778799704,-0.324488305924932,-0.41979443864127014,-0.49828486769770597,-69781.89204083662,-0.36363184411341526,-52772.75615085459,1.0
ON1_F7,main2020,exit0935open,0.0,763,-0.2846191855906008,-0.3086990810139091,39.18741808650065,-70328.80237100899,0.6546042071771824,0.6372987266195919,-10.23087722223011,-4.7635007199059975,-71763.36085813398,13.0,81.0,7.0,29.0,20938.722371010997,-0.04487655191593599,-0.2977142099428865,-0.3464592214354822,-0.38919248221265196,-89226.20201131502,-0.3547187020976277,-75621.26952615399,1.0
ON1_F7,old2020_2023,exit0935open,0.0,433,-0.277729142286755,-0.3121156174758957,36.489607390300236,-19793.925433299355,0.5761024133279716,0.550042352055024,-10.23087722223011,-3.939145884635748,-19944.097011699352,13.0,48.0,4.0,24.0,10082.7804333,-0.00020003883101630184,-0.30081136106716666,-0.3631323981468251,-0.4119537071533404,-25135.244926099364,-0.3479257763119236,-22848.513375299393,0.0
ON1_F7,recent2024,exit0935open,0.0,330,-0.2936597575620106,-0.28720329396047356,42.72727272727273,-50534.87693770965,0.71914711164356,0.6629034753912879,-8.029293518907428,-5.322527552986751,-52815.6412873347,9.0,33.0,3.0,6.0,10855.941937711,-0.10349755241826994,-0.3236024145578344,-0.4186765404981789,-0.4970847817917853,-69432.27657801568,-0.36363184411341526,-52772.75615085459,1.0
ON1_F7,main2020,dividend_tax,0.0,764,-0.35365533377429526,-0.3375792532767862,31.675392670157066,-76093.296164679,0.5043967474316523,0.5263673338816997,-10.23087722223011,-4.187828802854091,-76155.643010779,20.0,81.0,7.0,29.0,20987.611164681002,-0.11415339276988097,-0.36695665816213235,-0.401118070921331,-0.4375966750520714,-93135.677435049,,,
ON1_F7,main2020,dividend_tax,0.1,764,-0.35478589350494033,-0.3375792532767862,31.675392670157066,-76293.296164679,0.5030595049264804,0.5252938355677027,-10.23087722223011,-4.187828802854091,-76355.643010779,20.0,81.0,7.0,29.0,20987.611164681002,-0.11528484152945583,-0.36808869962243745,-0.4022560783445363,-0.4387422289436003,-93335.67743504899,,,
ON1_F7,main2020,dividend_tax,0.2,764,-0.35591645323558546,-0.3375792532767862,31.544502617801047,-76493.296164679,0.5019072985572991,0.5242903794402332,-10.23087722223011,-4.187828802854091,-76555.643010779,20.0,81.0,7.0,29.0,20987.611164681002,-0.11641629028903072,-0.3692207410827426,-0.40339408576774166,-0.43988778283512936,-93535.677435049,,,
ON1_F7,main2020,shares,100.0,764,-0.8859533464376508,-0.9982537108195343,17.801047120418847,-14431.834980599802,0.22483473637102433,0.32212183951928036,-10.656572145554696,-4.527840733854589,-14431.8349805998,111.0,81.0,7.0,29.0,8881.2664806,-0.11641629028903072,-0.8994623348250024,-0.9346218176587249,-0.9721074946869358,-16094.983073409807,,,
ON1_F7,main2020,shares,500.0,764,-0.4133060669652057,-0.4182901193855353,28.664921465968586,-41604.909722480996,0.45363948044688557,0.49744795824049004,-10.278271160633443,-4.221027366961435,-41631.08314553102,20.0,81.0,7.0,29.0,13852.067222482001,-0.11641629028903072,-0.4266310425991109,-0.46091431570817,-0.49754742308540856,-50119.887716541016,,,
ON1_F7,main2020,shares,1000.0,764,-0.35591645323558546,-0.3375792532767862,31.544502617801047,-76493.296164679,0.5019072985572991,0.5242903794402332,-10.23087722223011,-4.187828802854091,-76555.643010779,20.0,81.0,7.0,29.0,20987.611164681002,-0.11641629028903072,-0.3692207410827426,-0.40339408576774166,-0.43988778283512936,-93535.677435049,,,
ON1_F7,main2020,current_fees,1.0,764,-0.32936874926713683,-0.29403445403807493,32.460732984293195,-73798.516128129,0.5263861645462158,0.5354137603791663,-10.184137554537864,-4.174202486453451,-73870.47205117895,20.0,81.0,7.0,29.0,18292.831128131,-0.11641629028903072,-0.34263824326898795,-0.37681217938528966,-0.4132718777686341,-90840.89739849899,,,
ON1_F7,main2020,event,0.0,5,0.31774099315900184,0.5842899885967491,60.0,843.8739883070125,2.30281399817537,4.497831851305352,-1.0181669311467796,-1.0181669311467796,-241.25630509999723,2.0,5.0,5.0,5.0,144.071011693,0.5408197864973197,0.07328933891049491,,,,,,
ON1_F7,main2020,non_event,0.0,759,-0.3603542493251413,-0.33933252857687723,31.357048748353094,-77337.17015298601,0.4978755635065898,0.5183196544060146,-10.23087722223011,-4.221565367903061,-77399.516999086,20.0,81.0,7.0,29.0,20843.540152987996,-0.12074590871318325,-0.37375215093921854,-0.40817614862534607,-0.4449453848110581,-94379.55142335598,,,
ON1_F8,main2020,slip,0.0,342,-0.27170241907880677,-0.19746685401038463,37.719298245614034,-22681.282488000033,0.6197249145684512,0.6620830214739838,-10.141061913283412,-5.470652398156707,-24288.836464000015,14.0,81.0,7.0,1.0,9201.282488,-0.1293318730085707,-0.3015464272930811,-0.37296302362960493,-0.42980212678398605,-32570.292000000038,,,
ON1_F8,old2020_2023,slip,0.0,204,-0.30141629589414365,-0.2031771203275551,35.294117647058826,-8718.074100000007,0.4727891830592787,0.494389731069645,-10.141061913283412,-4.129825690161483,-8718.074100000009,14.0,48.0,4.0,1.0,4738.0741,-0.12416812299420313,-0.3309946867852388,-0.40819139220466066,-0.46111153313297,-12098.945900000002,,,
ON1_F8,recent2024,slip,0.0,138,-0.22777755769961314,-0.15088214657449633,41.30434782608695,-13963.208388000028,0.7538979442002598,0.7200538642377801,-10.070416246953814,-6.6063243960539495,-16796.32206400001,12.0,33.0,3.0,1.0,4463.208388,-0.13696524259502715,-0.3017401995951485,-0.4541098607379543,-0.5916585279461647,-23852.217900000025,,,
ON1_F8,main2020,slip,5.0,342,-0.3713795916390528,-0.2972195810837248,33.91812865497076,-30668.132584841223,0.5227630815689629,0.5736880837917989,-10.23087722223011,-5.565135078496524,-31594.5822011182,14.0,81.0,7.0,1.0,9198.672584842001,-0.1293318730085707,-0.40119376983783406,-0.4725389796200541,-0.5293212583224419,-40271.90525446125,,,
ON1_F8,old2020_2023,slip,5.0,204,-0.40106513358549783,-0.30292414636065745,29.411764705882355,-11480.978667849718,0.37232748674032456,0.39805594317537846,-10.23087722223011,-4.225648634783799,-11480.978667849711,14.0,48.0,4.0,1.0,4736.7686678499995,-0.12416812299420313,-0.4306139663214222,-0.5077335248420674,-0.5606007806895359,-14765.734087949722,,,
ON1_F8,recent2024,slip,5.0,138,-0.3274966165877863,-0.2506813960787953,40.57971014492754,-19187.153916991505,0.667172581781416,0.6370543117870822,-10.160302220729761,-6.699671948587836,-21215.929227618533,12.0,33.0,3.0,1.0,4461.903916992001,-0.13696524259502715,-0.4013853157902177,-0.5536026032905599,-0.6910136631878103,-28790.92658661153,,,
ON1_F8,main2020,slip,10.0,342,-0.4709572155985742,-0.39687270213050174,30.409356725146196,-38654.982681683156,0.442405812593996,0.49760460090570174,-10.320602827996373,-5.659523388536538,-39385.77174799714,14.0,81.0,7.0,1.0,9196.062681684001,-0.1293318730085707,-0.5007415936033037,-0.5720154881310467,-0.62874099923251,-47973.51850892321,,,
ON1_F8,old2020_2023,slip,10.0,204,-0.5006144611180926,-0.40257157540112287,25.49019607843137,-14243.883235699708,0.2949924594822206,0.3222747186477509,-10.320602827996373,-4.321375882546785,-14243.883235699714,14.0,48.0,4.0,1.0,4735.463235700001,-0.12416812299420313,-0.5301337652292054,-0.6071762541082392,-0.6599906779096986,-17432.52227589972,,,
ON1_F8,recent2024,slip,10.0,138,-0.42711607004798186,-0.35038097066386253,37.68115942028986,-24411.099445983444,0.5906922899208925,0.5634963715015654,-10.250098421866722,-6.792926262085151,-26120.980200997474,12.0,33.0,3.0,1.0,4460.599445984,-0.13696524259502715,-0.5009309003696034,-0.6529959659753471,-0.7902695561787028,-33729.63527322349,,,
ON1_F8,main2020,slip,20.0,342,-0.6698144136414519,-0.5958807223063376,24.853801169590643,-54628.68287536806,0.3229337524694785,0.37634497190953636,-10.499785466998494,-5.848017462701166,-55231.21437399605,19.0,81.0,7.0,1.0,9190.842875368002,-0.1293318730085707,-0.6995392805437047,-0.7706707580351206,-0.8272829041470183,-63376.74501784805,,,
ON1_F8,old2020_2023,slip,20.0,204,-0.6994151813422217,-0.6015682385921711,17.15686274509804,-19769.6923714,0.19472996714895255,0.21953261510915492,-10.499785466998494,-4.512543860348297,-19769.692371400004,19.0,48.0,4.0,1.0,4732.8523714,-0.12416812299420313,-0.72887551661795,-0.8057640975215183,-0.8584730160166691,-22766.647758599996,,,
ON1_F8,recent2024,slip,20.0,138,-0.6260567570403143,-0.5494816917847467,36.231884057971016,-34858.99050396806,0.4638903386313507,0.4401404266391132,-10.42942204364355,-6.979155730196337,-36194.14567999608,12.0,33.0,3.0,1.0,4457.990503968,-0.13696524259502715,-0.6997240705955483,-0.8514851467498529,-0.9884842095916783,-43607.05264644806,,,
