id,start,end_exclusive,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash
ON1_F8,2020-12-01,2021-12-01,52,-0.29131820511083,-0.20388673048751393,23.076923076923077,-1981.6629909999256,0.19047821376147586,0.18749691512286082,-1.949177580461522,-1.5225969652477547,-1981.6629909999256,8.0,12.0,2.0,1.0,1213.9929910000003,-0.009207559997893107,-0.31653349938231284,-0.38377592198824256,-0.443162881799001,-2351.4821814999323
ON2_F1,2020-12-01,2021-12-01,47,-0.3386269565805122,-0.2851850810685609,19.148936170212767,-2130.3451240999225,0.1312669271434554,0.12448735095041259,-1.6037534334202637,-1.3791639185003108,-2130.345124099922,11.0,12.0,2.0,17.0,1107.1801241,-0.057866718923303195,-0.3595675930815917,-0.427220139070377,-0.4934742841563391,-2381.978253399931
ON2_F2,2020-12-01,2021-12-01,63,-0.25014127619032106,-0.2892190988569496,23.809523809523807,-1982.485797299902,0.2841926076679642,0.3017807281583304,-1.3638794502061635,-1.2688008579158876,-2144.245016999915,11.0,12.0,2.0,13.0,1457.0207973,0.03341785777702574,-0.2764622999075899,-0.3541287776405696,-0.41135830257378736,-2658.6027909999098
ON2_F3,2020-12-01,2021-12-01,19,-0.40356090796313976,-0.20388874271609508,21.052631578947366,-1017.0957782999695,0.1547499339898678,0.1596055688319841,-1.949177580461522,-1.949177580461522,-1039.4496846999746,6.0,8.0,2.0,8.0,443.28077830000007,-0.12151401325380717,-0.4848591735424038,-0.6463765620000157,-0.9177834057417478,-1207.8207219999765
ON2_F4,2020-12-01,2021-12-01,15,-0.35105082096563134,-0.3923479449357734,26.666666666666668,-762.581226899981,0.13035478893373223,0.11967466984570278,-0.9041999155164387,-0.9041999155164387,-762.581226899981,5.0,6.0,1.0,6.0,365.33622689999993,-0.07437258010637808,-0.3974583501224333,-0.5851192863411901,-0.7768081863541662,-841.7601344999864
ON2_F5,2020-12-01,2021-12-01,95,-0.32018230760733773,-0.289000655056435,17.894736842105264,-4061.842630899854,0.19451050014861596,0.18793407581309038,-1.949387564932994,-1.5627390533086907,-4061.842630899856,17.0,12.0,2.0,11.0,2235.1976309,-0.039314157145857606,-0.3477454307634443,-0.3968721273138498,-0.4373366279044327,-4744.955109599863
ON2_F6,2020-12-01,2021-12-01,32,-0.38616707228467917,-0.2870581772545376,15.625,-1677.849359999956,0.08837508837101359,0.08685338342269312,-1.3638794502061635,-1.309306657640871,-1677.8493599999558,11.0,10.0,2.0,15.0,757.10936,-0.10584589244007105,-0.41203567789133755,-0.5020480322990613,-0.595769577169162,-1837.4369783999628
ON2_F7,2020-12-01,2021-12-01,0,,,,,,,,,,,,,,,,,,,
ON0,2021-01-01,2022-01-01,243,-0.31827636039975105,-0.28842356619769227,17.695473251028808,-9980.638399599648,0.15694279341288017,0.15833797501888053,-1.949387564932994,-1.3775978981801074,-9980.638399599657,22.0,12.0,1.0,1.0,5635.8783996,-0.035315154170760525,-0.32897482167853803,-0.3520527715494625,-0.37209112625939755,-10838.562175099656
ON1_F1,2021-01-01,2022-01-01,54,-0.31269692698305473,-0.3596546341505326,25.925925925925924,-2169.1437671999124,0.17598247279138582,0.19019724658602766,-1.3505504945998574,-1.2371079938191292,-2169.143767199912,7.0,12.0,1.0,14.0,1258.1637672,-0.0303003621783521,-0.34466785379934534,-0.40428804284258124,-0.4621824316298088,-2595.5386583999193
ON1_F2,2021-01-01,2022-01-01,53,-0.3474014616424878,-0.2861913627108582,13.20754716981132,-2326.720649399925,0.05997603051922227,0.058853678381469036,-1.949177580461522,-1.3167146057312837,-2326.720649399925,14.0,12.0,1.0,14.0,1221.3906494,-0.0636195663004741,-0.36146478140551747,-0.40585033057256786,-0.4534205819386325,-2459.8413974999303
ON1_F3,2021-01-01,2022-01-01,14,-0.5827837135630672,-0.5442646207105126,7.142857142857142,-1075.0609806999764,0.011246087094032157,0.011487019116027753,-1.949177580461522,-1.949177580461522,-1075.0609806999764,8.0,5.0,1.0,6.0,325.92598069999997,-0.30108394398800487,-0.6347517029251772,-0.8219308575103409,-1.1036839274040307,-976.8792164999837
ON1_F4,2021-01-01,2022-01-01,16,-0.22600553013220348,-0.38201457504257136,25.0,-472.52429369997793,0.4383915050596814,0.4622994371755081,-1.1322162854987343,-1.1322162854987343,-472.52429369997793,5.0,6.0,1.0,7.0,385.57929370000005,0.052535443351586775,-0.3331900450930398,-0.5668118019137375,-0.7267793292412823,-847.669484399983
ON1_F5,2021-01-01,2022-01-01,91,-0.32533214579959524,-0.28878332623944164,17.582417582417584,-3906.5526010998606,0.17757174297844028,0.17263821682095037,-1.949387564932994,-1.619296520895383,-3906.552601099861,14.0,12.0,1.0,12.0,2126.2376011,-0.04351511435960647,-0.35417751707588724,-0.4006119962181407,-0.440159075148887,-4518.731299099868
ON1_F6,2021-01-01,2022-01-01,33,-0.3313768882892848,-0.3716812051493693,18.181818181818183,-1410.0258819999463,0.18488104180881115,0.20286716989192957,-1.3638794502061635,-1.1390280313272665,-1410.025881999946,12.0,10.0,1.0,14.0,778.4858820000001,-0.050454726320364233,-0.3849124846195856,-0.4790439685767948,-0.5557355138939121,-1768.5054524999543
ON1_F7,2021-01-01,2022-01-01,103,-0.3116431416776814,-0.2895121065577087,24.271844660194176,-4078.7105706998495,0.19718946623678527,0.20609499491638889,-1.6188097631237472,-1.3685910129645473,-4078.710570699848,15.0,12.0,1.0,8.0,2395.1555707,-0.029022218548265907,-0.3282451547753091,-0.3725489062826362,-0.41367282490322804,-4689.237273699859
ON1_F8,2021-01-01,2022-01-01,52,-0.29908503545345944,-0.2818321423494037,21.153846153846153,-2003.5118463999297,0.18250444524734316,0.18169145187625074,-1.949177580461522,-1.5225969652477547,-2003.5118463999297,11.0,12.0,1.0,1.0,1204.7318464,-0.015929950396955148,-0.32445262051597423,-0.3923690108779601,-0.4518102302009082,-2373.3310368999373
ON2_F1,2021-01-01,2022-01-01,44,-0.36125166445899315,-0.28949259408830164,15.909090909090908,-2090.8643249999345,0.12278856463155315,0.11752500969250632,-1.450918835710791,-1.1756960661045313,-2090.864324999934,11.0,12.0,1.0,20.0,1026.454325,-0.07919591600685026,-0.3841794315968568,-0.4595603107145503,-0.5214471894702759,-2342.4974542999425
ON2_F2,2021-01-01,2022-01-01,59,-0.23467733549832104,-0.28885564581877815,23.728813559322035,-1719.3995061999092,0.3104935240066301,0.3318527837273944,-1.3638794502061635,-1.3143290487216055,-2168.530261899914,11.0,12.0,1.0,13.0,1359.4095062000001,0.049467734218811385,-0.26254698256347037,-0.34493576847340274,-0.4058990292004374,-2395.5164998999167
ON2_F3,2021-01-01,2022-01-01,18,-0.4311120617333317,-0.24037319940889765,16.666666666666664,-1029.5477387999724,0.1445685741404569,0.14931690331533282,-1.949177580461522,-1.949177580461522,-1039.4496846999746,6.0,7.0,1.0,7.0,419.2277388,-0.1488867500290641,-0.5188132343331519,-0.6914562996169352,-0.9978991244467538,-1199.4260872999794
ON2_F4,2021-01-01,2022-01-01,17,-0.3585639859310657,-0.3923479449357734,23.52941176470588,-860.7902121999794,0.11464333370246436,0.10748842217431963,-0.9041999155164387,-0.9041999155164387,-860.7902121999796,5.0,7.0,1.0,7.0,409.90021220000006,-0.08056567796023151,-0.3996401467536071,-0.5567515258129625,-0.7099677411673164,-939.969119799985
ON2_F5,2021-01-01,2022-01-01,91,-0.3038797351389894,-0.28842356619769227,17.582417582417584,-3637.586363499865,0.19375360141208062,0.18790619701239009,-1.949387564932994,-1.4406583418712227,-3727.163439799867,17.0,12.0,1.0,13.0,2121.7313635,-0.02169301330474038,-0.33248674629683034,-0.3801002153920949,-0.41732093611934423,-4274.813026699872
ON2_F6,2021-01-01,2022-01-01,34,-0.3820968974890868,-0.32980309847379313,14.705882352941178,-1743.146654999955,0.08442665925858893,0.08387278277951152,-1.3638794502061635,-1.309306657640871,-1743.1466549999548,11.0,10.0,1.0,15.0,800.1966550000001,-0.1010511903214423,-0.4062743701863843,-0.48928431288254737,-0.5725366208016993,-1902.7342733999617
ON2_F7,2021-01-01,2022-01-01,0,,,,,,,,,,,,,,,,,,,
ON0,2021-02-01,2022-02-01,242,-0.29974366604796093,-0.2882807555844892,17.768595041322314,-9122.369852599651,0.1389317789345883,0.13734260575052887,-1.6188097631237472,-1.164642844580096,-9179.574253499657,22.0,12.0,2.0,1.0,5550.4798526,-0.015281530319692345,-0.3104096201355735,-0.3278653738426922,-0.3444301178030536,-9755.424285699663
ON1_F1,2021-02-01,2022-02-01,50,-0.34037477805210187,-0.3596546341505326,24.0,-2181.1975589999192,0.08694153299085186,0.08822743963936995,-1.3505504945998574,-1.2371079938191292,-2181.197558999919,7.0,12.0,2.0,14.0,1152.9075589999998,-0.05679046358150308,-0.3557539676447426,-0.4048153598707649,-0.4648011000155445,-2340.214117399925
ON1_F2,2021-02-01,2022-02-01,56,-0.317655428079022,-0.28863960600823524,14.285714285714285,-2195.731352199925,0.06438040428992514,0.06447699515685867,-1.0076163604994048,-0.9613423671386835,-2195.731352199925,14.0,12.0,2.0,15.0,1281.5213522000001,-0.03285498952464934,-0.3304108206992779,-0.3697498504481693,-0.4121096777252972,-2328.8521002999296
ON1_F3,2021-02-01,2022-02-01,13,-0.42781983940892193,-0.49514987336493127,7.6923076923076925,-699.6264223999767,0.016411855416044566,0.017543061576515293,-0.9141766124483693,-0.9141766124483693,-699.6264223999767,9.0,5.0,2.0,7.0,297.9464224,-0.14355402929949232,-0.47120483837169574,-0.6402909566127852,-0.8218527097182005,-645.6668285999839
ON1_F4,2021-02-01,2022-02-01,11,-0.2755152893645678,-0.3716812051493693,27.27272727272727,-375.15248979998677,0.32224442108049606,0.34481660653865087,-1.1322162854987343,-1.1322162854987343,-375.15248979998677,5.0,5.0,1.0,6.0,255.34248980000004,0.007372665464845284,-0.4025329985745042,-0.6358479707067268,-1.1322162854987343,-493.78113779999205
ON1_F5,2021-02-01,2022-02-01,96,-0.30326450593805987,-0.28889199064793836,17.708333333333336,-3767.764948199855,0.17472264541246543,0.16750016468070586,-1.6188097631237472,-1.2825906461902026,-3838.7142998998615,15.0,12.0,2.0,12.0,2227.8949482,-0.020440075548010365,-0.33035940883284665,-0.36720201333140223,-0.4048702252020007,-4286.418045199863
ON1_F6,2021-02-01,2022-02-01,26,-0.3294737445897557,-0.29068253932108,19.230769230769234,-1049.3272313999598,0.06233147949313492,0.0662136207217838,-1.3638794502061635,-1.1390280313272665,-1118.5336235999648,12.0,10.0,2.0,14.0,590.9172314,-0.043785402097758115,-0.35788434338661523,-0.43503633249144213,-0.519964342424516,-1123.7337089999671
ON1_F7,2021-02-01,2022-02-01,103,-0.3183100278461907,-0.289000655056435,23.300970873786408,-4148.213766899848,0.14348041314577445,0.14138603543532138,-1.6188097631237472,-1.3685910129645473,-4205.418167799849,15.0,12.0,2.0,8.0,2369.3887669000005,-0.03431053867456058,-0.32868974295338027,-0.363436714526122,-0.39949209169809996,-4495.167257199857
ON1_F8,2021-02-01,2022-02-01,52,-0.24051828430567773,-0.2818321423494037,23.076923076923077,-1538.4011419999295,0.24169937412292855,0.24604853700586704,-1.3638794502061635,-1.124689572069837,-1595.6055428999305,14.0,12.0,2.0,1.0,1192.0411419999998,0.044225271603814315,-0.26473750169862825,-0.3322715322510326,-0.3903161286276274,-1924.1808725999367
ON2_F1,2021-02-01,2022-02-01,40,-0.3239835109812468,-0.2860222715790165,17.5,-1649.7355821999427,0.14652855528061523,0.14441222835816056,-1.0828194863698781,-1.038084681301401,-1649.735582199942,11.0,11.0,1.0,19.0,924.7855822,-0.04071105407556064,-0.34830725030048754,-0.4282034091691894,-0.4931157215014518,-1901.3687114999502
ON2_F2,2021-02-01,2022-02-01,65,-0.2942083214035666,-0.2892190988569496,20.0,-2430.2299564998984,0.1737319077713023,0.17021543926219423,-1.3638794502061635,-1.2688008579158876,-2487.4343573998995,12.0,12.0,2.0,14.0,1480.8649564999998,-0.008743755047060887,-0.3143469170932285,-0.37050420304052994,-0.4183107622651008,-2822.3845771999045
ON2_F3,2021-02-01,2022-02-01,16,-0.3897610422376795,-0.24037319940889765,12.5,-793.7978372999764,0.03878669938986776,0.036395969647647734,-1.3638794502061635,-1.3638794502061635,-793.7978372999763,5.0,7.0,2.0,8.0,365.7528373,-0.10495150380387536,-0.42633450419423824,-0.5716420371202221,-0.8512819526048117,-799.4411490999834
ON2_F4,2021-02-01,2022-02-01,12,-0.26998492336668317,-0.3284331431089651,33.33333333333333,-425.0159698999871,0.19590036286492657,0.19608705446600155,-0.7755728910132123,-0.7755728910132123,-466.259830699989,4.0,6.0,1.0,6.0,280.5609699,0.012021038219231506,-0.3216794243299813,-0.5464629651390027,-0.7328769864295246,-504.19487749999274
ON2_F5,2021-02-01,2022-02-01,94,-0.2874237050418454,-0.2882097113667331,17.02127659574468,-3493.850191299862,0.1606182043510334,0.15141005583742054,-1.2285572013587953,-1.0170835662271218,-3493.850191299862,17.0,12.0,2.0,13.0,2175.3651913,-0.004168397619354601,-0.31493096282795874,-0.3490680990711416,-0.37827645068996296,-3977.6628178998703
ON2_F6,2021-02-01,2022-02-01,27,-0.3119033834916276,-0.28792499179821696,18.51851851851852,-1025.0345207999671,0.12453560438643013,0.13471605258684685,-1.3638794502061635,-1.1857479053527842,-1066.5639115999686,14.0,10.0,2.0,15.0,614.0345208,-0.026238480560826352,-0.33989042522291063,-0.4372428142381304,-0.5394687464770703,-1184.6221391999738
ON2_F7,2021-02-01,2022-02-01,0,,,,,,,,,,,,,,,,,,,
ON0,2021-03-01,2022-03-01,243,-0.2962939337508002,-0.289000655056435,16.872427983539097,-8900.085445799661,0.13674641854140457,0.13627617486178628,-1.6188097631237472,-1.0941093083823916,-8911.762396299662,22.0,12.0,2.0,1.0,5533.8754458,-0.01080998507769007,-0.3069015585558312,-0.32422500974183177,-0.34064054097916885,-9533.13987889967
ON1_F1,2021-03-01,2022-03-01,50,-0.31318678914986076,-0.2926759814908283,22.0,-1935.9361217999221,0.07812288772136894,0.08064525190374684,-1.2285572013587953,-1.01710524989351,-1935.9361217999217,9.0,12.0,2.0,16.0,1140.0861218,-0.02793583668115418,-0.3280111218261292,-0.3705853804049794,-0.42454929272272074,-2067.9147498999278
ON1_F2,2021-03-01,2022-03-01,51,-0.33468038312249854,-0.2907045293758792,13.725490196078432,-2096.052008099932,0.06192598840410059,0.061952101957576444,-1.0076163604994048,-0.9613423671386835,-2096.0520080999318,14.0,11.0,2.0,14.0,1160.3070081000003,-0.04912823387713468,-0.3490518141056495,-0.3933587480776912,-0.44159822920158337,-2222.593916099938
ON1_F3,2021-03-01,2022-03-01,11,-0.42864128802300366,-0.5215795403259578,9.090909090909092,-584.1720119999814,0.019301780386286653,0.02093763748953051,-0.9141766124483693,-0.9141766124483693,-584.1720119999814,9.0,4.0,2.0,6.0,249.692012,-0.14302361651474502,-0.4807854316397403,-0.7126206514732228,-0.9141766124483693,-530.2124181999886
ON1_F4,2021-03-01,2022-03-01,8,-0.15881481713389567,-0.37077397681240964,25.0,-129.4462834999901,0.5044460453855324,0.5768582126812828,-0.6255008563527737,-0.6255008563527737,-270.31385029999217,5.0,4.0,1.0,5.0,181.6912835,0.12733531750576538,-0.32359719140085164,-0.5118724808596818,,-182.60701079999535
ON1_F5,2021-03-01,2022-03-01,91,-0.28612907733663145,-0.289000655056435,16.483516483516482,-3263.131375499869,0.183843492768955,0.17869038259015663,-1.6188097631237472,-1.1556431061371857,-3274.8083259998707,15.0,12.0,2.0,12.0,2083.8563755000005,-0.0013588759793343901,-0.31453885896333506,-0.3527876358225271,-0.39081123505883003,-3781.784472499876
ON1_F6,2021-03-01,2022-03-01,27,-0.3347184405293166,-0.2918529720844513,18.51851851851852,-1102.1392415999585,0.05927499724154699,0.06324146727642894,-1.3638794502061635,-1.1390280313272665,-1155.1613882999625,12.0,11.0,2.0,15.0,612.5392416,-0.048777477152338475,-0.3622380430624338,-0.4366747053308266,-0.5170888243382443,-1176.5457191999656
ON1_F7,2021-03-01,2022-03-01,103,-0.29971578843403135,-0.289000655056435,23.300970873786408,-3837.1289490998547,0.14978288542809068,0.14843007386596022,-1.6188097631237472,-1.2690688446460598,-3848.805899599856,15.0,12.0,2.0,8.0,2353.613949100001,-0.014710048750243088,-0.30991320707639575,-0.34389378942966864,-0.3783215338651029,-4184.082439399862
ON1_F8,2021-03-01,2022-03-01,51,-0.27287062412139795,-0.2861913627108582,19.607843137254903,-1694.3755640999316,0.2030329417002836,0.2060889681827729,-1.3638794502061635,-1.124689572069837,-1694.3755640999311,14.0,12.0,2.0,1.0,1159.5505641,0.012916885878442787,-0.29822127265852183,-0.3701350665672736,-0.4258951876967878,-2080.155294699938
ON2_F1,2021-03-01,2022-03-01,39,-0.3499477203537992,-0.29279382546574506,12.82051282051282,-1700.4164882999437,0.11559202425648783,0.11282239163014807,-0.9933498762329243,-0.9537632443406467,-1700.4164882999435,15.0,11.0,2.0,21.0,889.6214883000001,-0.06488054977219863,-0.3755948267438765,-0.45387494393451944,-0.5076391691215406,-1916.6584821999518
ON2_F2,2021-03-01,2022-03-01,59,-0.2453609003541143,-0.28878332623944164,22.033898305084744,-1793.8994773999118,0.21738035450976784,0.217463929668649,-1.3638794502061635,-1.2000176706881212,-1851.103878299913,12.0,11.0,2.0,13.0,1336.1894773999998,0.04108268049634478,-0.2667406021315093,-0.3256111928165317,-0.3746906970253358,-2186.0540980999185
ON2_F3,2021-03-01,2022-03-01,13,-0.37503053466721814,-0.20388874271609508,15.384615384615385,-610.5498365999846,0.0490811723934346,0.04680838854167771,-1.3638794502061635,-1.3638794502061635,-610.5498365999846,5.0,6.0,2.0,7.0,293.3398366,-0.08835135730426415,-0.41951981981537806,-0.5979673539395179,-1.0952241410513126,-601.7913731999895
ON2_F4,2021-03-01,2022-03-01,9,-0.3228209182568153,-0.3716812051493693,22.22222222222222,-378.8631005999905,0.10701076480398408,0.09862964665620115,-0.690181081845837,-0.690181081845837,-378.8631005999905,4.0,5.0,1.0,5.0,206.63310059999998,-0.0385498252650946,-0.40050535644261676,-0.5982003946854692,,-316.57069669999464
ON2_F5,2021-03-01,2022-03-01,92,-0.288407291904131,-0.28925638080707183,15.217391304347828,-3343.156126099873,0.15511528463624222,0.14681015882743784,-1.2285572013587953,-0.9741114746980063,-3354.8330765998735,17.0,12.0,2.0,14.0,2098.9511261000002,-0.0031267138389407703,-0.3165299134532609,-0.35090859976507915,-0.38027280289949594,-3812.70974249988
ON2_F6,2021-03-01,2022-03-01,28,-0.3112265695669135,-0.288462823427326,17.857142857142858,-1057.8769207999642,0.12085502081666907,0.1310819438772944,-1.3638794502061635,-1.1857479053527842,-1099.4063115999656,15.0,11.0,2.0,16.0,635.6769208,-0.025301391969368266,-0.33815198701464116,-0.4309693263842826,-0.5257734046505459,-1217.464539199971
ON2_F7,2021-03-01,2022-03-01,0,,,,,,,,,,,,,,,,,,,
ON0,2021-04-01,2022-04-01,243,-0.29350163172025256,-0.2890733453465591,16.872427983539097,-8633.94530969966,0.17968057117869682,0.17275876908821192,-1.6188097631237472,-1.2266922075124522,-8685.479260999666,22.0,12.0,2.0,1.0,5454.3203097,-0.005790985314579157,-0.3040977180871408,-0.33097954022250275,-0.3515238804149648,-9474.017649799673
ON1_F1,2021-04-01,2022-04-01,52,-0.31933627519168584,-0.3239345628033611,21.153846153846153,-1975.1190718999192,0.07855262085287144,0.08291295958177601,-1.088349794122993,-1.0024410293268162,-1975.1190718999196,14.0,12.0,2.0,15.0,1164.7640719000003,-0.03135252134393243,-0.3336998396461756,-0.37494657384465313,-0.428053820856913,-2107.097699999925
ON1_F2,2021-04-01,2022-04-01,52,-0.332509315101921,-0.2912787507301653,15.384615384615385,-2042.2506376999295,0.13815940537815696,0.12626340232358388,-1.5702953830544737,-1.3800785348699698,-2042.250637699929,13.0,11.0,2.0,15.0,1158.1856377,-0.043696093309104796,-0.36135993920352505,-0.4235482188486797,-0.4767713617770446,-2319.1648220999346
ON1_F3,2021-04-01,2022-04-01,15,-0.3860409378300314,-0.5215795403259578,20.0,-697.643546899977,0.2601692045115083,0.23197441575394268,-1.562323861056031,-1.562323861056031,-777.3057479999773,9.0,5.0,2.0,7.0,332.23854689999996,-0.09618194923427008,-0.49496332725216863,-0.7775559804306972,-1.0969295251608882,-902.5838055999835
ON1_F4,2021-04-01,2022-04-01,9,-0.14187706640982659,-0.36986674847545004,22.22222222222222,-130.09081819998806,0.5031948347323462,0.575645389012162,-0.6255008563527737,-0.6255008563527737,-270.95838499999013,6.0,5.0,2.0,6.0,202.2208182,0.1461902492240467,-0.2839444250529044,-0.4768246619321037,,-227.10660589999478
ON1_F5,2021-04-01,2022-04-01,87,-0.2535261222612712,-0.289000655056435,18.39080459770115,-2739.5602322998757,0.28569653505650133,0.2683442803591392,-1.6188097631237472,-1.1276016246900251,-2855.184365299884,15.0,12.0,2.0,12.0,1960.5652323000002,0.03380198274174606,-0.2828781849511313,-0.3466668029557063,-0.3933629911559119,-3439.620955999883
ON1_F6,2021-04-01,2022-04-01,31,-0.3019062430591274,-0.2918529720844513,16.129032258064516,-1150.4108959999544,0.18523666854153562,0.16052003694221562,-1.4567656355938094,-1.4103225428999866,-1189.1908826999581,12.0,11.0,2.0,15.0,687.350896,-0.012207472474240299,-0.34993220163042804,-0.4418033090796551,-0.5337882371487817,-1370.3851748999605
ON1_F7,2021-04-01,2022-04-01,101,-0.28655432314676604,-0.289000655056435,23.762376237623762,-3561.1018277998583,0.21213340140799058,0.2001078810719418,-1.6188097631237472,-1.3315817955403049,-3634.7634509998693,15.0,12.0,2.0,8.0,2269.4118278,0.001061835574890129,-0.30080859151903255,-0.34341049563211073,-0.38620955604115986,-3990.6841786998652
ON1_F8,2021-04-01,2022-04-01,51,-0.32643772816037187,-0.2871532845638276,19.607843137254903,-1937.4925917999283,0.17556535119889718,0.18501333782007282,-1.5702953830544737,-1.498832898105556,-2078.36015859993,14.0,12.0,2.0,1.0,1145.7825918,-0.03900141790674184,-0.3528597187782752,-0.4295246819148315,-0.4925274390623406,-2323.2723223999346
ON2_F1,2021-04-01,2022-04-01,39,-0.32186390599537656,-0.2861913627108582,15.384615384615385,-1504.5604566999443,0.17095441266965408,0.16434879447403936,-1.562323861056031,-1.2382502367522001,-1542.5048879999497,17.0,11.0,2.0,20.0,871.3854567,-0.03356103501187336,-0.35150919518926854,-0.4438713457209551,-0.5061878651382966,-1794.6119262999514
ON2_F2,2021-04-01,2022-04-01,60,-0.2550362451912875,-0.28796054356862355,23.333333333333332,-1803.6780375999142,0.22528938245233662,0.225728450875176,-1.5702953830544737,-1.463646822951482,-1953.9266647999173,12.0,11.0,2.0,14.0,1335.8780376,0.03401783124441782,-0.27621756803749237,-0.34081677976720126,-0.39120387324642136,-2213.7715133999195
ON2_F3,2021-04-01,2022-04-01,17,-0.2642439533064797,-0.20388749713400164,23.52941176470588,-574.6164049999794,0.31931892032356385,0.27550141730339894,-1.4567656355938094,-1.4567656355938094,-644.5793309999802,6.0,7.0,2.0,8.0,376.226405,0.026057626533103423,-0.35193873251812785,-0.5486503017935592,-0.833246889608551,-791.4585987999855
ON2_F4,2021-04-01,2022-04-01,9,-0.25792319128612745,-0.2851850810685609,22.22222222222222,-290.5003397999897,0.13042466553603635,0.12488367175852101,-0.6255008563527737,-0.6255008563527737,-290.50033979998966,5.0,5.0,2.0,6.0,202.39033980000002,0.02966192244853912,-0.32749541360059287,-0.5185754255113523,,-261.6091061999949
ON2_F5,2021-04-01,2022-04-01,90,-0.24861068891617297,-0.28925638080707183,16.666666666666664,-2785.614031799875,0.24148454584077583,0.22350153537676073,-1.088349794122993,-0.9114371465678193,-2882.3536739998817,13.0,12.0,2.0,13.0,2024.2440318000004,0.03898403181201852,-0.2769181266463175,-0.33381156937861867,-0.36467940290712736,-3457.005225199884
ON2_F6,2021-04-01,2022-04-01,30,-0.21244209883302564,-0.2870581772545376,23.333333333333332,-806.9993928999647,0.3583787706456408,0.3236929105857793,-1.3638794502061635,-1.1857479053527842,-1135.4814924999682,17.0,11.0,2.0,15.0,665.4943929000001,0.07737561660907666,-0.2590391544507124,-0.38898838766733074,-0.4926422607710707,-1169.9017731999702
ON2_F7,2021-04-01,2022-04-01,0,,,,,,,,,,,,,,,,,,,
ON0,2021-05-01,2022-05-01,241,-0.2998784529480399,-0.2895121065577087,17.42738589211618,-8420.11721759968,0.17620448671027006,0.1682638856366801,-1.6188097631237472,-1.2797906669117916,-8441.652880899679,22.0,12.0,2.0,1.0,5314.9922176,-0.009540176566399997,-0.31058941012310126,-0.3378022930202617,-0.35867218491996933,-9218.729457199688
ON1_F1,2021-05-01,2022-05-01,52,-0.30434296718339426,-0.2926759814908283,23.076923076923077,-1837.4588683999245,0.0720934015171142,0.07076548894855644,-1.088349794122993,-1.0024410293268162,-1871.4872821999284,14.0,12.0,2.0,15.0,1145.4538684000004,-0.013850029818304103,-0.31486133655925447,-0.3520083131234287,-0.4038827853277623,-1921.7569209999306
ON1_F2,2021-05-01,2022-05-01,56,-0.39997108777511403,-0.36212794231158396,14.285714285714285,-2524.9909615999277,0.11012209534531535,0.10464995218486886,-1.5702953830544737,-1.5568503443720016,-2524.9909615999272,13.0,11.0,2.0,14.0,1224.9709616,-0.10846565150196096,-0.4279500623542959,-0.4904835846273422,-0.5463542114074429,-2801.9051459999328
ON1_F3,2021-05-01,2022-05-01,17,-0.4786716883320253,-0.5669497010950674,17.647058823529413,-915.2535484999747,0.2001553071767723,0.18714199304380097,-1.562323861056031,-1.562323861056031,-915.2535484999747,9.0,6.0,2.0,8.0,371.36854850000003,-0.18654176681276644,-0.57976820098277,-0.8435303698750776,-1.118778894285486,-1120.1938071999812
ON1_F4,2021-05-01,2022-05-01,8,-0.2839444250529044,-0.37077397681240964,12.5,-270.95838499999013,0.11619851633303066,0.11613715978170257,-0.6255008563527737,-0.6255008563527737,-270.9583849999901,6.0,4.0,2.0,5.0,177.32838500000003,0.005453429670339294,-0.367172855378976,-0.5118724808596818,,-182.60701079999535
ON1_F5,2021-05-01,2022-05-01,89,-0.273747513686681,-0.2890733453465591,16.853932584269664,-2878.9641537998755,0.24931762481424666,0.236962932133328,-1.6188097631237472,-1.1276016246900251,-2878.964153799874,15.0,12.0,2.0,12.0,1964.9341538000003,0.01661664706916293,-0.30266227258160566,-0.3658742133779991,-0.40648920268694055,-3575.9335823998836
ON1_F6,2021-05-01,2022-05-01,31,-0.3526914043383588,-0.36986674847545004,12.903225806451612,-1241.1744270999552,0.1627472234408756,0.15033576062746232,-1.5379317890055,-1.4973487122996547,-1241.1744270999552,11.0,11.0,2.0,15.0,677.5194271,-0.06086724579547817,-0.40241020161896723,-0.5020125298818177,-0.5954528631188672,-1460.1377008999623
ON1_F7,2021-05-01,2022-05-01,98,-0.30972636814005267,-0.29236013349779233,21.428571428571427,-3509.7889941998706,0.18655434104467145,0.17992313786886646,-1.6188097631237472,-1.4494285447375304,-3509.788994199871,14.0,12.0,2.0,8.0,2157.1589942000005,-0.019155117417240627,-0.32466037723510366,-0.3696624195761767,-0.41135503434612486,-3939.371345099876
ON1_F8,2021-05-01,2022-05-01,51,-0.3660358071139667,-0.289000655056435,19.607843137254903,-2084.305958899932,0.12484544272874747,0.12935902994947862,-1.5702953830544737,-1.5568503443720016,-2107.5126895999347,14.0,12.0,2.0,1.0,1123.6309589000005,-0.07580099622351082,-0.38816494151798897,-0.4546303443906674,-0.5202656256044624,-2344.770123199938
