id,window,kind,value,n,years,months,mean,median,win,cash,mean_cash,pf,pf_cash,worst,worst_cash,tail5,tail5_cash,longest_loss,fee,max_extra_cash,need_extra_n,excluded,matched_own_base,matched_own_cash,paired_S0_n,paired_S0,increment,unresolved,sell_restricted,delayed,max_missing_days
S2_F2,main2020,benchmark_dividend_tax,0.0,411,7.0,80.0,-0.019589362425909702,-0.20189817022356837,38.19951338199513,9745.43141359803,23.71151195522635,0.9594937369046391,1.193072692703289,-6.391240648360583,-3438.487468817994,-2.747493333499029,-1170.6436232784697,31.0,10806.503586403001,3438.4874688179916,254.0,,,,,,,,,,
S2_F2,main2020,benchmark_dividend_tax,0.1,411,7.0,80.0,-0.019589362425909702,-0.20189817022356837,38.19951338199513,9745.43141359803,23.71151195522635,0.9594937369046391,1.193072692703289,-6.391240648360583,-3438.487468817994,-2.747493333499029,-1170.6436232784697,31.0,10806.503586403001,3438.4874688179916,254.0,,,,,,,,,,
S2_F2,main2020,benchmark_dividend_tax,0.2,411,7.0,80.0,-0.019589362425909702,-0.20189817022356837,38.19951338199513,9745.43141359803,23.71151195522635,0.9594937369046391,1.193072692703289,-6.391240648360583,-3438.487468817994,-2.747493333499029,-1170.6436232784697,31.0,10806.503586403001,3438.4874688179916,254.0,,,,,,,,,,
S2_F2,main2020,unified_fee,1.0,411,7.0,80.0,0.005736437921582549,-0.1519389572438065,38.68613138686132,11085.388650948029,26.971748542452627,1.0123301762175247,1.2237753570464747,-6.391240648360583,-3438.487468817994,-2.7402579344612983,-1170.1600556594224,19.0,9466.546349053,3438.4874688179916,252.0,,,,,,,,,,
S2_F2,main2020,sell1455,5.0,411,7.0,80.0,-0.03505375629897942,-0.20410104274352572,38.929440389294406,8866.770595782047,21.57365108462785,0.9301133924226307,1.172397966618693,-6.502637108141255,-3498.418764179995,-2.7724900937685883,-1129.6524904922787,37.0,10805.604404219,3498.4187641799945,251.0,0.0,-0.019589362425909702,9745.43141359803,1615.0,-0.19145964872209614,0.15640589242311673,,,,
S2_F2,main2020,buy0935,5.0,409,7.0,80.0,-0.10524734715032161,-0.28833818565399616,42.298288508557455,1253.270373705047,3.064230742555127,0.8442640877729135,1.0182405304531716,-5.870458617959097,-3158.3067364619947,-3.623319627716066,-1409.0376342977088,12.0,10765.489626296003,3158.306736461993,236.0,2.0,-0.02302524120355294,9357.668633748026,1615.0,-0.20377295341541724,0.09852560626509563,,,,
S2_F2,main2020,joint,5.0,409,7.0,80.0,-0.11954472991394009,-0.3090033653846045,41.80929095354523,484.4984839390645,1.1845928702666613,0.8266649359942881,1.006962560822355,-5.98185507773977,-3218.2380318239957,-3.6294249009789903,-1384.5200730878528,9.0,10764.646516062003,3218.2380318239957,238.0,2.0,-0.02302524120355294,9357.668633748026,1612.0,-0.2298632869743802,0.1103185570604401,,,,
S2_F2,main2020,conservative_repurchase,0.0,411,7.0,80.0,-0.042316819684497256,-0.20189725904859074,37.71289537712895,8256.576685548014,20.08899436872996,0.9123840767302734,1.1637216443313025,-6.39124064836058,-3438.487468817992,-2.7474933334990275,-1170.6436232784697,31.0,10733.913314453,3438.4874688179916,253.0,,,,,,,0.0,3.0,0.0,1.0
S2_F3,main2020,slip,0.0,294,7.0,65.0,-0.11201360668588706,-0.01155665225789003,49.65986394557823,-3166.5673060000186,-10.770637095238158,0.8481795984055231,0.951706662056183,-10.095768161969033,-4276.364988,-5.289078109397869,-2078.343123466667,9.0,9106.567306,4276.364988000001,147.0,,,,,,,,,,
S2_F3,early2020_2023,slip,0.0,124,4.0,32.0,-0.10716175834266593,0.0017369610413088558,50.806451612903224,-371.68909999999863,-2.997492741935473,0.8286695045590795,0.9712231202260445,-6.062323767476086,-1191.7784,-4.524303443642329,-839.4916428571431,6.0,3181.689099999999,1191.7783999999992,60.0,,,,,,,,,,
S2_F3,recent2024,slip,0.0,170,3.0,33.0,-0.11555260194800132,-0.029143000006647886,48.8235294117647,-2794.878206000024,-16.440460035294258,0.8590378539020695,0.9469191229920528,-10.095768161969033,-4276.364988,-5.623563420539946,-2679.935987333334,9.0,5924.878206,4276.364988000001,87.0,,,,,,,,,,
S2_F3,main2020,slip,5.0,294,7.0,65.0,-0.21197029067260015,-0.11145792014220707,46.25850340136054,-12249.948993274076,-41.66649317440162,0.73196546728746,0.8255649923346208,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,9.0,9103.858993275,4348.957669793992,158.0,,,,,,,,,,
S2_F3,early2020_2023,slip,5.0,124,4.0,32.0,-0.20708279262282595,-0.09810930303499038,45.96774193548387,-2399.571016749801,-19.351379167337104,0.6947710321595058,0.8276392911475292,-6.165217137601177,-1213.6877357999983,-4.626436852836984,-858.9342668928558,8.0,3180.7460167500003,1213.6877357999983,67.0,,,,,,,,,,
S2_F3,recent2024,slip,5.0,170,3.0,33.0,-0.21553528925008253,-0.12909303150663862,46.470588235294116,-9850.37797652428,-57.94339986190753,0.7530542792448737,0.8250521044003887,-10.200745196903522,-4348.957669794001,-5.726304454506869,-2746.3082241389952,9.0,5923.112976525001,4348.957669793992,91.0,,,,,,,,,,
S2_F3,main2020,slip,10.0,294,7.0,65.0,-0.3119269746593227,-0.21135918802653458,42.17687074829932,-21333.33068054894,-72.56234925356783,0.6315089231141741,0.7159915069890812,-10.305722231838008,-4421.550351587986,-5.494185768648492,-2198.2485217797253,11.0,9101.15068055,4421.550351587997,170.0,,,,,,,,,,
S2_F3,early2020_2023,slip,10.0,124,4.0,32.0,-0.3070038269029946,-0.19795556711129908,41.935483870967744,-4427.452933499762,-35.70526559274002,0.5819640378888682,0.7044411612102733,-6.268110507726253,-1235.5970715999965,-4.728570262031641,-878.3768909285682,9.0,3179.8029335,1235.5970715999938,72.0,,,,,,,,,,
S2_F3,recent2024,slip,10.0,170,3.0,33.0,-0.3155179765521739,-0.22904306300664146,42.35294117647059,-16905.877747049177,-99.44633968852457,0.6600998954618559,0.7188687489699902,-10.305722231838008,-4421.550351587986,-5.829045488473795,-2812.680460944658,11.0,5921.34774705,4421.550351587997,98.0,,,,,,,,,,
S2_F3,main2020,slip,20.0,294,7.0,65.0,-0.5118403426327818,-0.41116172379520366,38.095238095238095,-39500.094055100024,-134.35406141190484,0.47040695526003123,0.5382815464558626,-10.515676301707023,-4566.7357151760025,-5.699293427899146,-2324.031551500799,22.0,9095.734055100002,4566.735715175993,182.0,,,,,,,,,,
S2_F3,early2020_2023,slip,20.0,124,4.0,32.0,-0.506845895463347,-0.39764809526392586,34.67741935483871,-8483.216767000018,-68.41303844354853,0.4084991614165509,0.5088869318068453,-6.47389724797646,-1279.4157432000002,-4.932837080420991,-917.2621390000002,22.0,3177.9167670000006,1279.415743200003,81.0,,,,,,,,,,
S2_F3,recent2024,slip,20.0,170,3.0,33.0,-0.5154833511563693,-0.4289431260066653,40.588235294117645,-31016.877288100004,-182.45221934176473,0.5073840263067803,0.5457181420752403,-10.515676301707023,-4566.7357151760025,-6.034527556407675,-2947.08180692,11.0,5917.817288100001,4566.735715175993,101.0,,,,,,,,,,
S2_F3,main2020,quantity,100.0,294,7.0,65.0,-0.6236228439111283,-0.5000122563981338,35.374149659863946,-3815.579151039903,-12.978160377686745,0.41272815103194316,0.5557052693755189,-10.558029833664133,-442.9294596099995,-5.777934712933149,-222.1339602983329,44.0,3500.97015104,442.92945960999987,190.0,,,,,,,,,,
S2_F3,main2020,quantity,500.0,294,7.0,65.0,-0.2552387669912716,-0.15848972538110398,44.89795918367347,-7324.028431506539,-24.911661331654894,0.6870657633868866,0.7952302037551668,-10.240443489876924,-2174.7083713220004,-5.430445081491888,-1070.733400903664,12.0,5750.983431507,2174.708371321998,162.0,,,,,,,,,,
S2_F3,main2020,quantity,1000.0,294,7.0,65.0,-0.21197029067260015,-0.11145792014220707,46.25850340136054,-12249.948993274076,-41.66649317440162,0.73196546728746,0.8255649923346208,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,9.0,9103.858993275,4348.957669793992,158.0,,,,,,,,,,
S2_F3,main2020,benchmark_dividend_tax,0.0,294,7.0,65.0,-0.21197029067260015,-0.11145792014220707,46.25850340136054,-12249.948993274076,-41.66649317440162,0.73196546728746,0.8255649923346208,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,9.0,9103.858993275,4348.957669793992,158.0,,,,,,,,,,
S2_F3,main2020,benchmark_dividend_tax,0.1,294,7.0,65.0,-0.21086922353999557,-0.11145792014220707,46.25850340136054,-12165.948993274076,-41.38077888868733,0.7329859960084173,0.8265536585799538,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,9.0,9103.858993275,4348.957669793992,158.0,,,,,,,,,,
S2_F3,main2020,benchmark_dividend_tax,0.2,294,7.0,65.0,-0.20976815640739097,-0.11145792014220707,46.25850340136054,-12081.948993274076,-41.095064602973046,0.7340093744074156,0.8275446956450974,-10.200745196903522,-4348.957669794001,-5.391631939023181,-2138.2958226231945,9.0,9103.858993275,4348.957669793992,158.0,,,,,,,,,,
S2_F3,main2020,unified_fee,1.0,294,7.0,65.0,-0.1934419342563296,-0.07927051133056277,46.59863945578231,-11364.436878974077,-38.65454720739482,0.7522898729395238,0.8371484367656749,-10.200745196903522,-4348.957669794001,-5.374836817493934,-2137.584844956528,9.0,8218.346878975,4348.957669793992,157.0,,,,,,,,,,
S2_F3,main2020,sell1455,5.0,293,7.0,65.0,-0.26281396131996687,-0.11898643110733269,45.39249146757679,-15871.648824221136,-54.16944991201753,0.6776592015250321,0.7765381904890603,-10.121428781262404,-4698.556892738998,-5.497841397343269,-2084.5377321539313,9.0,9075.848824222001,4698.556892738998,160.0,1.0,-0.21205508898586584,-12196.712105774084,1618.0,-0.1800688552712635,-0.08274510604870336,,,,
S2_F3,main2020,buy0935,5.0,293,7.0,65.0,-0.3190500272692389,-0.20192305837294913,44.7098976109215,-19291.428179645023,-65.8410518076622,0.6959113891509975,0.7959927705535409,-9.922715421794353,-6646.684821776996,-6.372604987074083,-2517.978527696527,6.0,9050.388179646001,6646.684821777002,161.0,1.0,-0.21581478632601794,-12877.547651299077,1618.0,-0.19331889803791355,-0.12573112923132537,,,,
S2_F3,main2020,joint,5.0,292,7.0,65.0,-0.36753572376221855,-0.19516283837044218,44.86301369863014,-22643.07306335709,-77.54477076492154,0.6565312367441659,0.7623545294934054,-9.843399006153234,-6616.719174095995,-6.511530363285751,-2499.373885669928,6.0,9022.408063358002,6616.719174095997,160.0,2.0,-0.21591304112547088,-12824.31076379908,1615.0,-0.21934134728306268,-0.14819437647915587,,,,
S2_F3,main2020,conservative_repurchase,0.0,294,7.0,65.0,-0.2118351936001471,-0.11145792014220877,46.25850340136054,-12239.943893224112,-41.63246222185072,0.7320905296078285,0.82568262662874,-10.161026657602216,-4348.957669793998,-5.388984036403089,-2137.628815953195,9.0,9103.858893225002,4348.957669793992,158.0,,,,,,,0.0,0.0,1.0,2.0
S2_F4,main2020,slip,0.0,244,7.0,61.0,0.054289044212585125,-0.13842938840087216,43.0327868852459,8109.016026000017,33.23367223770499,1.083540838196311,1.1826074763292822,-9.72754011022659,-3383.030676,-4.478369053747125,-1556.7789167692301,12.0,7070.983974000001,3383.030676000002,138.0,,,,,,,,,,
S2_F4,early2020_2023,slip,0.0,120,4.0,32.0,-0.07365712329732833,-0.2770659268929504,35.833333333333336,-447.34809999999266,-3.727900833333272,0.8818053484178517,0.9622113519152178,-8.131769230769232,-1205.1282,-4.212439313574813,-736.3607499999999,12.0,2927.3481,1205.1281999999992,76.0,,,,,,,,,,
S2_F4,recent2024,slip,0.0,124,3.0,29.0,0.17810791599637235,0.007499869329247357,50.0,8556.36412600001,69.00293650000008,1.2636075305983125,1.2627177865983865,-9.72754011022659,-3383.030676,-4.6812180042171585,-1954.0411051428564,8.0,4143.6358740000005,3383.030676000002,62.0,,,,,,,,,,
S2_F4,main2020,slip,5.0,244,7.0,61.0,-0.045581522007309146,-0.23842599585600088,41.39344262295082,1368.795553427697,5.609817841916791,0.9356096767050772,1.028447876466326,-9.83232226178813,-3438.487468817994,-4.580514908660167,-1607.3416456262253,12.0,7068.929446573,3438.4874688179916,142.0,,,,,,,,,,
S2_F4,early2020_2023,slip,5.0,120,4.0,32.0,-0.17355887105381787,-0.37707032278066427,34.166666666666664,-2326.1563556497863,-19.384636297081553,0.7478895664584027,0.8212570516580511,-8.235700377192982,-1220.5307959,-4.314415604415973,-755.9627914249982,12.0,2926.51135565,1220.5307959000002,78.0,,,,,,,,,,
S2_F4,recent2024,slip,5.0,124,3.0,29.0,0.07826752545705414,-0.09242005097363715,48.38709677419355,3694.9519090774834,29.797999266753898,1.1076973433721735,1.105263474303734,-9.83232226178813,-3438.487468817994,-4.783488275402396,-2009.3540645299938,8.0,4142.418090923,3438.4874688179916,64.0,,,,,,,,,,
S2_F4,main2020,slip,10.0,244,7.0,61.0,-0.14545208822721276,-0.3384226033111301,38.52459016393443,-5371.42491914519,-22.01403655387373,0.8106646747268873,0.8966873324672332,-9.937104413349662,-3493.944261635995,-4.682660763573215,-1657.9043744832236,12.0,7066.874919146,3493.9442616359956,149.0,,,,,,,,,,
S2_F4,early2020_2023,slip,10.0,120,4.0,32.0,-0.27346061881031775,-0.477074718668394,31.666666666666664,-4204.964611299774,-35.04137176083145,0.6382311432937868,0.7044801080910875,-8.33963152361672,-1235.933391799998,-4.416391895257138,-775.564832849997,12.0,2925.6746113,1235.9333917999975,81.0,,,,,,,,,,
S2_F4,recent2024,slip,10.0,124,3.0,29.0,-0.021572865082272456,-0.19233997127654556,45.16129032258064,-1166.4603078454154,-9.406937966495285,0.9723479122774535,0.9691109353240053,-9.937104413349662,-3493.944261635995,-4.88575854658764,-2064.667023917134,8.0,4141.200307846,3493.9442616359956,68.0,,,,,,,,,,
S2_F4,main2020,slip,20.0,244,7.0,61.0,-0.3451932206670339,-0.5384158182214189,32.78688524590164,-18851.865864291976,-77.26174534545892,0.6157427082561402,0.6880662939393446,-10.146668716472755,-3604.8578472719973,-4.886952473399335,-1759.02983219723,12.0,7062.765864292,3604.8578472719964,163.0,,,,,,,,,,
S2_F4,early2020_2023,slip,20.0,120,4.0,32.0,-0.4732641143233306,-0.6770835104438614,28.333333333333332,-7962.581122599999,-66.35484268833332,0.4717995243118608,0.5249944675292737,-8.547493816464234,-1266.7385835999994,-4.620344476939493,-814.7689156999996,12.0,2924.0011226,1266.7385835999994,85.0,,,,,,,,,,
S2_F4,recent2024,slip,20.0,124,3.0,29.0,-0.22125364616094034,-0.39217981188235207,37.096774193548384,-10889.284741691976,-87.81681243299981,0.754328721657244,0.7506595474863275,-10.146668716472755,-3604.8578472719973,-5.090299088958155,-2175.2929426914275,8.0,4138.764741692,3604.8578472719964,78.0,,,,,,,,,,
S2_F4,main2020,quantity,100.0,244,7.0,61.0,-0.5005797468272702,-0.7646950706848102,29.918032786885245,-2021.931164714919,-8.286603134077538,0.5105467164165479,0.674608884378074,-10.383455146050208,-352.3465966699996,-4.997362251214043,-169.2450315649994,24.0,2865.7036647150003,352.3465966699996,170.0,,,,,,,,,,
S2_F4,main2020,quantity,500.0,244,7.0,61.0,-0.09400873125445125,-0.30529148886234536,39.75409836065574,-349.8565246326516,-1.4338382157075886,0.8726918471977965,0.9858252572816564,-9.893559248928364,-1721.7329833499969,-4.6206752183759905,-806.2251578249972,12.0,4568.719024633001,1721.732983349997,146.0,,,,,,,,,,
S2_F4,main2020,quantity,1000.0,244,7.0,61.0,-0.045581522007309146,-0.23842599585600088,41.39344262295082,1368.795553427697,5.609817841916791,0.9356096767050772,1.028447876466326,-9.83232226178813,-3438.487468817994,-4.580514908660167,-1607.3416456262253,12.0,7068.929446573,3438.4874688179916,142.0,,,,,,,,,,
S2_F4,main2020,benchmark_dividend_tax,0.0,244,7.0,61.0,-0.045581522007309146,-0.23842599585600088,41.39344262295082,1368.795553427697,5.609817841916791,0.9356096767050772,1.028447876466326,-9.83232226178813,-3438.487468817994,-4.580514908660167,-1607.3416456262253,12.0,7068.929446573,3438.4874688179916,142.0,,,,,,,,,,
S2_F4,main2020,benchmark_dividend_tax,0.1,244,7.0,61.0,-0.044587651477919495,-0.23842599585600088,41.39344262295082,1423.795553427697,5.835227677982365,0.9369251028548192,1.0296248127643552,-9.83232226178813,-3438.487468817994,-4.580514908660167,-1607.3416456262253,12.0,7068.929446573,3438.4874688179916,142.0,,,,,,,,,,
S2_F4,main2020,benchmark_dividend_tax,0.2,244,7.0,61.0,-0.04359378094852984,-0.23842599585600088,41.39344262295082,1478.795553427697,6.060637514047939,0.9382442330752103,1.0308044458758454,-9.83232226178813,-3438.487468817994,-4.580514908660167,-1607.3416456262253,12.0,7068.929446573,3438.4874688179916,142.0,,,,,,,,,,
S2_F4,main2020,unified_fee,1.0,244,7.0,61.0,-0.0256401191540049,-0.21494054522212297,41.80327868852459,2117.604314227697,8.678706205851217,0.963045615849252,1.0444803978674955,-9.83232226178813,-3438.487468817994,-4.56098151993988,-1605.9907829339174,12.0,6320.120685772999,3438.4874688179916,141.0,,,,,,,,,,
S2_F4,main2020,sell1455,5.0,243,7.0,61.0,-0.05608650537646202,-0.25709702915045585,40.32921810699588,841.4569525987104,3.4627858131634173,0.9224926098543408,1.017249570342535,-9.83232226178813,-3498.418764179995,-4.6858762733197565,-1631.9310862939185,12.0,7050.928047402001,3498.4187641799945,144.0,1.0,-0.04109874469840852,1530.5182915776963,1618.0,-0.1800688552712635,0.12398234989480149,,,,
S2_F4,main2020,buy0935,5.0,243,7.0,61.0,-0.04522293784469251,-0.20392114261928848,45.267489711934154,7554.611397809667,31.08893579345542,0.9452651725568374,1.1453909301501013,-10.261024273954112,-3409.503903863997,-5.1764169944241205,-1570.4822968459966,11.0,7050.338602191001,3409.503903863995,132.0,1.0,-0.04514383708864045,1390.2949158776964,1618.0,-0.19331889803791355,0.14809596019322105,,,,
S2_F4,main2020,joint,5.0,242,7.0,61.0,-0.05663541590669347,-0.20297915072231415,45.867768595041326,6997.211904330685,28.91409877822597,0.9322730696291722,1.1328924934686555,-10.4631478579622,-3349.572608501996,-5.260982353555256,-1573.5547515424578,9.0,7032.353095670001,3349.5726085019996,130.0,2.0,-0.040640727291196124,1552.0176540276957,1615.0,-0.21934134728306268,0.1627059313763692,,,,
S2_F4,main2020,conservative_repurchase,0.0,244,7.0,61.0,-0.15704426705058985,-0.2299449706558972,39.34426229508197,-3006.711119122312,-12.322586553779967,0.7778185859776664,0.937452750240638,-9.83232226178813,-3438.487468817992,-4.580514908660165,-1607.3416456262253,12.0,6931.191119123,3438.4874688179916,141.0,,,,,,,0.0,6.0,0.0,1.0
S2_F5,main2020,slip,0.0,190,7.0,62.0,0.042474287735024215,-0.09551123168405742,44.73684210526316,3182.4484879999995,16.749728884210523,1.0768208678929596,1.1399395745023047,-9.72754011022659,-3216.479736,-4.437744912616084,-1199.2360190000004,12.0,4717.551512,3216.4797360000084,104.0,,,,,,,,,,
S2_F5,early2020_2023,slip,0.0,119,4.0,37.0,-0.13909325126114738,-0.18549959250203749,39.49579831932773,-1105.0463000000002,-9.286103361344539,0.6829773018075175,0.8371837349211197,-6.062323767476086,-823.8698,-3.1839888791059674,-463.0338833333337,12.0,2715.0463,823.8697999999986,71.0,,,,,,,,,,
S2_F5,recent2024,slip,0.0,71,3.0,25.0,0.3467917122497344,0.18189335827876496,53.52112676056338,4287.494787999998,60.387250535211244,1.4659767902346021,1.268732382916182,-9.72754011022659,-3216.479736,-5.419595977858632,-1880.6664625000003,5.0,2002.5052120000003,3216.4797360000084,33.0,,,,,,,,,,
S2_F5,main2020,slip,5.0,190,7.0,62.0,-0.05737956787224786,-0.19545219830763838,41.05263157894737,-595.3821211296217,-3.1335901112085356,0.9060639394584132,0.9760321337413524,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,12.0,4716.252121130001,3288.882255732009,112.0,,,,,,,,,,
S2_F5,early2020_2023,slip,5.0,119,4.0,37.0,-0.23901831522592198,-0.2854495925020411,35.294117647058826,-2644.0625850498486,-22.219013319746626,0.5238940685238723,0.6579512775603782,-6.165217137601177,-837.8530089999998,-3.285444235270106,-479.1875809916659,12.0,2714.3075850500004,837.8530089999986,77.0,,,,,,,,,,
S2_F5,recent2024,slip,5.0,71,3.0,25.0,0.24705720586137492,0.08341509915810265,50.70422535211267,2048.6804639202273,28.854654421411652,1.3114665712147744,1.119730451615626,-9.83232226178813,-3288.882255731998,-5.522228859549143,-1930.964222195747,5.0,2001.94453608,3288.882255732009,35.0,,,,,,,,,,
S2_F5,main2020,slip,10.0,190,7.0,62.0,-0.1572334234795287,-0.29539316493124845,38.94736842105263,-4373.212730259575,-23.016909106629345,0.7654195829550556,0.8379213544629981,-9.937104413349662,-3361.284775463982,-4.641996267035925,-1273.0204792425952,12.0,4714.95273026,3361.284775463995,115.0,,,,,,,,,,
S2_F5,early2020_2023,slip,10.0,119,4.0,37.0,-0.3389433791907048,-0.38539959250202976,33.61344537815126,-4183.078870099825,-35.15192327814979,0.4023425117314969,0.519207207747607,-6.268110507726253,-851.8362179999978,-3.386899591434251,-495.34127864999823,12.0,2713.5688701,851.8362179999967,79.0,,,,,,,,,,
S2_F5,recent2024,slip,10.0,71,3.0,25.0,0.14732269947300577,-0.015063159962577203,47.88732394366197,-190.13386015975053,-2.6779416923908523,1.1747249196322056,0.9895997507400813,-9.937104413349662,-3361.284775463982,-5.62486174123966,-1981.2619818914927,6.0,2001.3838601599998,3361.284775463995,36.0,,,,,,,,,,
S2_F5,main2020,slip,20.0,190,7.0,62.0,-0.3569411346941045,-0.49527509817846077,31.57894736842105,-11928.873948519988,-62.78354709747362,0.5541845262852284,0.622397492035446,-10.146668716472755,-3506.089814927993,-4.846247621455791,-1347.770442260399,14.0,4712.35394852,3506.089814927982,129.0,,,,,,,,,,
S2_F5,early2020_2023,slip,20.0,119,4.0,37.0,-0.5387935071202868,-0.5852995925020518,23.52941176470588,-7261.111440200021,-61.017743194958165,0.2432848167703996,0.33039189500649013,-6.47389724797646,-879.8026360000009,-3.5898103037625653,-527.6486739666674,14.0,2712.0914402,879.8026360000022,91.0,,,,,,,,,,
S2_F5,recent2024,slip,20.0,71,3.0,25.0,-0.05214631330374235,-0.21201967820391934,45.07042253521127,-4667.762508319966,-65.74313391999952,0.9450628237365265,0.7750179378898525,-10.146668716472755,-3506.089814927993,-5.830127504620708,-2081.8575012829983,6.0,2000.2625083200003,3506.089814927982,38.0,,,,,,,,,,
S2_F5,main2020,quantity,100.0,190,7.0,62.0,-0.6548234885490284,-0.8605146954161731,24.736842105263158,-1756.9069348199555,-9.246878604315555,0.38095348455873507,0.5193863656307617,-10.383455146050208,-336.9270705799993,-5.008672943017261,-132.3272224829997,60.0,2168.9939348200005,336.92707057999996,142.0,,,,,,,,,,
S2_F5,main2020,quantity,500.0,190,7.0,62.0,-0.1228465079904787,-0.25701610181817447,40.526315789473685,-1185.1190109998106,-6.237468478946371,0.8114182380469949,0.908449433158724,-9.893559248928364,-1644.647657799999,-4.590041364956344,-621.6373429049992,12.0,3245.554011,1644.6476578000002,113.0,,,,,,,,,,
S2_F5,main2020,quantity,1000.0,190,7.0,62.0,-0.05737956787224786,-0.19545219830763838,41.05263157894737,-595.3821211296217,-3.1335901112085356,0.9060639394584132,0.9760321337413524,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,12.0,4716.252121130001,3288.882255732009,112.0,,,,,,,,,,
S2_F5,main2020,benchmark_dividend_tax,0.0,190,7.0,62.0,-0.05737956787224786,-0.19545219830763838,41.05263157894737,-595.3821211296217,-3.1335901112085356,0.9060639394584132,0.9760321337413524,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,12.0,4716.252121130001,3288.882255732009,112.0,,,,,,,,,,
S2_F5,main2020,benchmark_dividend_tax,0.1,190,7.0,62.0,-0.05526015936572017,-0.19545219830763838,41.05263157894737,-517.3821211296217,-2.723063795419062,0.9094310766548458,0.9791553406063409,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,12.0,4716.252121130001,3288.882255732009,112.0,,,,,,,,,,
S2_F5,main2020,benchmark_dividend_tax,0.2,190,7.0,62.0,-0.05314075085919246,-0.19545219830763838,41.05263157894737,-439.38212112962174,-2.312537479629588,0.9128058559418863,0.9822835847295276,-9.83232226178813,-3288.882255731998,-4.539870589826003,-1236.1282491212983,12.0,4716.252121130001,3288.882255732009,112.0,,,,,,,,,,
S2_F5,main2020,unified_fee,1.0,190,7.0,62.0,-0.027520605543169,-0.15194284330514707,41.578947368421055,128.1855379703784,0.6746607261598863,0.9534659099440886,1.0052572108219877,-9.83232226178813,-3288.882255731998,-4.524878089826004,-1234.6464903712981,12.0,3992.6844620300003,3288.882255732009,111.0,,,,,,,,,,
S2_F5,main2020,sell1455,5.0,190,7.0,62.0,-0.08697470516931692,-0.20295985157483942,43.15789473684211,-1723.680933507638,-9.072004913198095,0.8601447326187518,0.9310513004959593,-9.83232226178813,-3288.882255731998,-4.5927116724558354,-1214.1534408218981,12.0,4715.115933508001,3288.882255732009,108.0,0.0,-0.05737956787224786,-595.3821211296217,1578.0,-0.18539602338625208,0.09842131821693516,,,,
S2_F5,main2020,buy0935,5.0,190,7.0,62.0,-0.21410189536658852,-0.2043015513279154,44.73684210526316,-4577.503450761593,-24.092123425061015,0.7473502455851116,0.8648941261315283,-9.772648355040461,-3457.679445044996,-5.782553832967618,-1498.6027163751955,8.0,4716.383450762,3457.679445044996,103.0,0.0,-0.05737956787224786,-595.3821211296217,1578.0,-0.2004474553501014,-0.013654440016487135,,,,
S2_F5,main2020,joint,5.0,190,7.0,62.0,-0.24369703266365758,-0.20378604626408608,43.15789473684211,-5705.802263139611,-30.03053822705058,0.7154506012207147,0.8318741344930721,-9.772648355040461,-3407.7366989099974,-5.964951790183752,-1474.630927065796,8.0,4715.247263140001,3407.7366989099974,106.0,0.0,-0.05737956787224786,-595.3821211296217,1575.0,-0.2270070699072888,-0.016689962756368776,,,,
S2_F5,main2020,conservative_repurchase,0.0,190,7.0,62.0,-0.08556928918053879,-0.19545219830763255,40.526315789473685,-1422.355785429644,-7.486083081208652,0.8599145614540034,0.9427412546874759,-9.83232226178813,-3288.8822557320036,-4.539870589826004,-1236.1282491212994,12.0,4698.235785430001,3288.882255732009,112.0,,,,,,,0.0,1.0,0.0,1.0
S2_F6,main2020,slip,0.0,599,7.0,76.0,-0.08161723528696381,-0.12499306569343066,38.56427378964942,4931.362546000018,8.232658674457458,0.8270835714037774,1.0689001395397817,-8.131769230769232,-2475.328284,-3.1168952980375746,-1196.854282866667,12.0,15588.637454,2475.328284000003,368.0,,,,,,,,,,
S2_F6,early2020_2023,slip,0.0,371,4.0,46.0,-0.12269547964029612,-0.17641129616220133,34.77088948787062,-3581.2079999999974,-9.652851752021556,0.6771569464034155,0.8108016475097073,-8.131769230769232,-1205.1282,-2.4061562946689308,-361.69308421052625,12.0,8461.208,1205.1281999999992,242.0,,,,,,,,,,
S2_F6,recent2024,slip,0.0,228,3.0,30.0,-0.014775004343602922,-0.09728472888626429,44.73684210526316,8512.570546000014,37.335835728070236,0.9762320605690332,1.1616998171983266,-5.977984773662551,-2475.328284,-3.586735045989444,-1565.4875566666667,7.0,7127.429453999999,2475.328284000003,126.0,,,,,,,,,,
S2_F6,main2020,slip,5.0,599,7.0,76.0,-0.18154641947989056,-0.22498631405107739,35.89315525876461,-8232.78359101164,-13.744213006697228,0.6607171726663668,0.8958924001373758,-8.235700377192982,-2546.041079933996,-3.2183707831963395,-1252.1378762670283,13.0,15584.278591013,2546.041079933988,384.0,,,,,,,,,,
