date,open,close,open_cross,close_cross,open_gap,close_gap
2022-02-22,11.34,11.27,11.34,11.27,0.0,0.0
2022-02-23,11.27,11.34,11.27,11.34,0.0,0.0
2022-02-24,11.31,11.2,11.31,11.2,0.0,0.0
2022-02-25,11.2,11.2,11.2,11.2,0.0,0.0
2022-02-28,11.18,11.17,11.18,11.17,0.0,0.0
2022-03-01,11.16,11.17,11.16,11.17,0.0,0.0
2022-03-02,11.15,11.21,11.15,11.21,0.0,0.0
2022-03-03,11.23,11.2,11.23,11.2,0.0,0.0
2022-03-04,11.13,11.14,11.13,11.14,0.0,0.0
2022-03-07,11.08,10.82,11.08,10.82,0.0,0.0
2022-03-08,10.77,10.6,10.77,10.6,0.0,0.0
2022-03-09,10.63,10.4,10.63,10.4,0.0,0.0
2022-03-10,10.55,10.35,10.55,10.35,0.0,0.0
2022-03-11,10.23,10.28,10.23,10.28,0.0,0.0
2022-03-14,10.15,10.18,10.15,10.18,0.0,0.0
2022-03-15,10.19,9.75,10.19,9.75,0.0,0.0
2022-03-16,9.85,9.89,9.85,9.89,0.0,0.0
2022-03-17,10.0,10.11,10.0,10.11,0.0,0.0
2022-03-18,10.1,10.2,10.1,10.2,0.0,0.0
2022-03-21,10.22,10.1,10.22,10.1,0.0,0.0
2022-03-22,10.13,10.19,10.13,10.19,0.0,0.0
2022-03-23,10.45,10.39,10.45,10.39,0.0,0.0
2022-03-24,10.42,10.39,10.42,10.39,0.0,0.0
2022-03-25,10.39,10.22,10.39,10.22,0.0,0.0
2022-03-28,10.09,10.24,10.09,10.24,0.0,0.0
2022-03-29,10.24,10.08,10.24,10.08,0.0,0.0
2022-03-30,10.12,10.2,10.12,10.2,0.0,0.0
2022-03-31,10.15,10.15,10.15,10.15,0.0,0.0
2022-04-01,10.07,10.18,10.07,10.18,0.0,0.0
2022-04-06,10.15,10.2,10.15,10.2,0.0,0.0
2022-04-07,10.17,10.06,10.17,10.06,0.0,0.0
2022-04-08,10.06,10.15,10.06,10.15,0.0,0.0
2022-04-11,10.11,9.93,10.11,9.93,0.0,0.0
2022-04-12,9.93,10.04,9.93,10.04,0.0,0.0
2022-04-13,10.0,10.0,10.0,10.0,0.0,0.0
2022-04-14,10.13,10.1,10.13,10.1,0.0,0.0
2022-04-15,10.04,10.04,10.04,10.04,0.0,0.0
2022-04-18,10.0,9.98,10.0,9.98,0.0,0.0
2022-04-19,9.98,9.89,9.98,9.89,0.0,0.0
2022-04-20,9.93,9.85,9.93,9.85,0.0,0.0
2022-04-21,9.87,9.78,9.87,9.78,0.0,0.0
2022-04-22,9.77,9.72,9.77,9.72,0.0,0.0
2022-04-25,9.6,9.11,9.6,9.11,0.0,0.0
2022-04-26,9.17,9.19,9.17,9.19,0.0,0.0
2022-04-27,9.09,9.37,9.09,9.37,0.0,0.0
2022-04-28,9.31,9.42,9.31,9.42,0.0,0.0
2022-04-29,9.46,9.52,9.46,9.52,0.0,0.0
2022-05-05,9.56,9.6,9.56,9.6,0.0,0.0
2022-05-06,9.43,9.19,9.43,9.19,0.0,0.0
2022-05-09,9.19,9.21,9.19,9.21,0.0,0.0
2022-05-10,9.11,9.34,9.11,9.34,0.0,0.0
2022-05-11,9.37,9.39,9.37,9.39,0.0,0.0
2022-05-12,9.35,9.38,9.35,9.38,0.0,0.0
2022-05-13,9.43,9.38,9.43,9.38,0.0,0.0
2022-05-16,9.44,9.3,9.44,9.3,0.0,0.0
2022-05-17,9.33,9.39,9.33,9.39,0.0,0.0
2022-05-18,9.4,9.42,9.4,9.42,0.0,0.0
2022-05-19,9.33,9.35,9.33,9.35,0.0,0.0
2022-05-20,9.4,9.46,9.4,9.46,0.0,0.0
2022-05-23,9.51,9.43,9.51,9.43,0.0,0.0
2022-05-24,9.41,9.1,9.41,9.1,0.0,0.0
2022-05-25,9.11,9.14,9.11,9.14,0.0,0.0
2022-05-26,9.13,9.22,9.13,9.22,0.0,0.0
2022-05-27,9.23,9.24,9.23,9.24,0.0,0.0
2022-05-30,9.24,9.17,9.24,9.17,0.0,0.0
2022-05-31,9.17,9.41,9.17,9.41,0.0,0.0
2022-06-01,9.35,9.37,9.35,9.37,0.0,0.0
2022-06-02,9.31,9.4,9.31,9.4,0.0,0.0
2022-06-06,9.39,9.43,9.39,9.43,0.0,0.0
2022-06-07,9.44,9.43,9.44,9.43,0.0,0.0
2022-06-08,9.45,9.42,9.45,9.42,0.0,0.0
2022-06-09,9.4,9.33,9.4,9.33,0.0,0.0
2022-06-10,9.27,9.6,9.27,9.6,0.0,0.0
2022-06-13,9.55,9.39,9.55,9.39,0.0,0.0
2022-06-14,9.31,9.38,9.31,9.38,0.0,0.0
2022-06-15,9.34,9.64,9.34,9.64,0.0,0.0
2022-06-16,9.68,9.58,9.68,9.58,0.0,0.0
2022-06-17,9.53,9.69,9.53,9.69,0.0,0.0
2022-06-20,9.74,9.69,9.74,9.69,0.0,0.0
2022-06-21,9.69,9.72,9.69,9.72,0.0,0.0
2022-06-22,9.71,9.55,9.71,9.55,0.0,0.0
2022-06-23,9.55,9.67,9.55,9.67,0.0,0.0
2022-06-24,9.7,9.75,9.7,9.75,0.0,0.0
2022-06-27,9.75,9.77,9.75,9.77,0.0,0.0
2022-06-28,9.76,9.9,9.76,9.9,0.0,0.0
2022-06-29,9.9,9.84,9.9,9.84,0.0,0.0
2022-06-30,9.83,9.84,9.83,9.84,0.0,0.0
2022-07-01,9.83,9.78,9.83,9.78,0.0,0.0
2022-07-04,9.77,9.76,9.77,9.76,0.0,0.0
2022-07-05,9.76,9.69,9.76,9.69,0.0,0.0
2022-07-06,9.68,9.61,9.68,9.61,0.0,0.0
2022-07-07,9.56,9.59,9.56,9.59,0.0,0.0
2022-07-08,9.62,9.74,9.62,9.74,0.0,0.0
2022-07-11,9.76,9.64,9.76,9.64,0.0,0.0
2022-07-12,9.6,9.63,9.6,9.63,0.0,0.0
2022-07-13,9.64,9.64,9.64,9.64,0.0,0.0
2022-07-14,9.66,9.55,9.66,9.55,0.0,0.0
2022-07-15,9.52,9.35,9.52,9.35,0.0,0.0
2022-07-18,9.36,9.67,9.36,9.67,0.0,0.0
2022-07-19,9.63,9.8,9.63,9.8,0.0,0.0
2022-07-20,9.87,9.94,9.87,9.94,0.0,0.0
2022-07-21,9.9,10.07,9.9,10.07,0.0,0.0
2022-07-22,10.04,10.0,10.04,10.0,0.0,0.0
2022-07-25,10.0,9.95,10.0,9.95,0.0,0.0
2022-07-26,9.98,10.0,9.98,10.0,0.0,0.0
2022-07-27,9.99,9.94,9.99,9.94,0.0,0.0
2022-07-28,9.99,10.11,9.99,10.11,0.0,0.0
2022-07-29,10.1,10.05,10.1,10.05,0.0,0.0
2022-08-01,10.03,10.06,10.03,10.06,0.0,0.0
2022-08-02,10.0,9.91,10.0,9.91,0.0,0.0
2022-08-03,9.91,9.72,9.91,9.72,0.0,0.0
2022-08-04,9.77,9.89,9.77,9.89,0.0,0.0
2022-08-05,9.41,9.59,9.41,9.59,0.0,0.0
2022-08-08,9.59,9.62,9.59,9.62,0.0,0.0
2022-08-09,9.6,9.69,9.6,9.69,0.0,0.0
2022-08-10,9.69,9.57,9.69,9.57,0.0,0.0
2022-08-11,9.6,9.81,9.6,9.81,0.0,0.0
2022-08-12,9.77,9.67,9.77,9.67,0.0,0.0
2022-08-15,9.66,9.56,9.66,9.56,0.0,0.0
2022-08-16,9.58,9.48,9.58,9.48,0.0,0.0
2022-08-17,9.46,9.65,9.46,9.65,0.0,0.0
2022-08-18,9.62,9.61,9.62,9.61,0.0,0.0
2022-08-19,9.52,9.52,9.52,9.52,0.0,0.0
2022-08-22,9.43,9.52,9.43,9.52,0.0,0.0
2022-08-23,9.48,9.44,9.48,9.44,0.0,0.0
2022-08-24,9.42,9.37,9.42,9.37,0.0,0.0
2022-08-25,9.32,9.31,9.32,9.31,0.0,0.0
2022-08-26,9.36,9.36,9.36,9.36,0.0,0.0
2022-08-29,9.26,9.24,9.26,9.24,0.0,0.0
2022-08-30,9.27,9.2,9.27,9.2,0.0,0.0
2022-08-31,9.18,9.29,9.18,9.29,0.0,0.0
2022-09-01,9.22,9.22,9.22,9.22,0.0,0.0
2022-09-02,9.22,9.31,9.22,9.31,0.0,0.0
2022-09-05,9.3,9.33,9.3,9.33,0.0,0.0
2022-09-06,9.31,9.44,9.31,9.44,0.0,0.0
2022-09-07,9.43,9.39,9.43,9.39,0.0,0.0
2022-09-08,9.43,9.44,9.43,9.44,0.0,0.0
2022-09-09,9.47,9.47,9.47,9.47,0.0,0.0
2022-09-13,9.51,9.49,9.51,9.49,0.0,0.0
2022-09-14,9.46,9.38,9.46,9.38,0.0,0.0
2022-09-15,9.39,9.38,9.39,9.38,0.0,0.0
2022-09-16,9.34,9.12,9.34,9.12,0.0,0.0
2022-09-19,9.12,8.89,9.12,8.89,0.0,0.0
2022-09-20,8.92,8.74,8.92,8.74,0.0,0.0
2022-09-21,8.73,8.75,8.73,8.75,0.0,0.0
2022-09-22,8.7,8.68,8.7,8.68,0.0,0.0
2022-09-23,8.7,8.69,8.7,8.69,0.0,0.0
2022-09-26,8.6,8.55,8.6,8.55,0.0,0.0
2022-09-27,8.54,8.65,8.54,8.65,0.0,0.0
2022-09-28,8.62,8.56,8.62,8.56,0.0,0.0
2022-09-29,8.67,8.38,8.67,8.38,0.0,0.0
2022-09-30,8.41,8.52,8.41,8.52,0.0,0.0
2022-10-10,8.6,8.16,8.6,8.16,0.0,0.0
2022-10-11,8.24,8.18,8.24,8.18,0.0,0.0
2022-10-12,8.16,8.31,8.16,8.31,0.0,0.0
2022-10-13,8.25,8.35,8.25,8.35,0.0,0.0
2022-10-14,8.41,8.44,8.41,8.44,0.0,0.0
2022-10-17,8.44,8.52,8.44,8.52,0.0,0.0
2022-10-18,8.54,8.5,8.54,8.5,0.0,0.0
2022-10-19,8.49,8.4,8.49,8.4,0.0,0.0
2022-10-20,8.38,8.5,8.38,8.5,0.0,0.0
2022-10-21,8.5,8.47,8.5,8.47,0.0,0.0
2022-10-24,8.4,8.29,8.4,8.29,0.0,0.0
2022-10-25,8.4,8.38,8.4,8.38,0.0,0.0
2022-10-26,8.34,8.3,8.34,8.3,0.0,0.0
2022-10-27,8.31,8.39,8.31,8.39,0.0,0.0
2022-10-28,8.43,8.28,8.43,8.28,0.0,0.0
2022-10-31,7.87,8.2,7.87,8.2,0.0,0.0
2022-11-01,8.29,8.56,8.29,8.56,0.0,0.0
2022-11-02,8.49,8.66,8.49,8.66,0.0,0.0
2022-11-03,8.68,8.63,8.68,8.63,0.0,0.0
2022-11-04,8.58,8.69,8.58,8.69,0.0,0.0
2022-11-07,8.69,8.69,8.69,8.69,0.0,0.0
2022-11-08,8.66,8.72,8.66,8.72,0.0,0.0
2022-11-09,8.69,8.64,8.69,8.64,0.0,0.0
2022-11-10,8.63,8.62,8.63,8.62,0.0,0.0
2022-11-11,8.75,8.84,8.75,8.84,0.0,0.0
2022-11-14,8.88,8.95,8.88,8.95,0.0,0.0
2022-11-15,8.96,9.05,8.96,9.05,0.0,0.0
2022-11-16,9.01,8.99,9.01,8.99,0.0,0.0
2022-11-17,8.96,9.01,8.96,9.01,0.0,0.0
2022-11-18,9.05,8.95,9.05,8.95,0.0,0.0
2022-11-21,8.9,9.0,8.9,9.0,0.0,0.0
2022-11-22,9.06,9.1,9.06,9.1,0.0,0.0
2022-11-23,9.11,9.05,9.11,9.05,0.0,0.0
2022-11-24,9.05,8.96,9.05,8.96,0.0,0.0
2022-11-25,8.95,9.05,8.95,9.05,0.0,0.0
2022-11-28,8.9,8.76,8.9,8.76,0.0,0.0
2022-11-29,8.83,9.11,8.83,9.11,0.0,0.0
2022-11-30,9.12,9.15,9.12,9.15,0.0,0.0
2022-12-01,9.21,9.19,9.21,9.19,0.0,0.0
2022-12-02,9.17,9.14,9.17,9.14,0.0,0.0
2022-12-05,9.29,9.28,9.29,9.28,0.0,0.0
2022-12-06,9.22,9.44,9.22,9.44,0.0,0.0
2022-12-07,9.46,9.42,9.46,9.42,0.0,0.0
2022-12-08,9.41,9.42,9.41,9.42,0.0,0.0
2022-12-09,9.4,9.46,9.4,9.46,0.0,0.0
2022-12-12,9.43,9.46,9.43,9.46,0.0,0.0
2022-12-13,9.48,9.45,9.48,9.45,0.0,0.0
2022-12-14,9.48,9.42,9.48,9.42,0.0,0.0
2022-12-15,9.42,9.46,9.42,9.46,0.0,0.0
2022-12-16,9.41,9.5,9.41,9.5,0.0,0.0
2022-12-19,9.52,9.37,9.52,9.37,0.0,0.0
2022-12-20,9.32,9.29,9.32,9.29,0.0,0.0
2022-12-21,9.29,9.35,9.29,9.35,0.0,0.0
2022-12-22,9.47,9.29,9.47,9.29,0.0,0.0
2022-12-23,9.26,9.18,9.26,9.18,0.0,0.0
2022-12-26,9.22,9.16,9.22,9.16,0.0,0.0
2022-12-27,9.22,9.21,9.22,9.21,0.0,0.0
2022-12-28,9.23,9.17,9.23,9.17,0.0,0.0
2022-12-29,9.18,9.07,9.18,9.07,0.0,0.0
2022-12-30,9.11,9.18,9.11,9.18,0.0,0.0
2023-01-03,9.14,9.31,9.14,9.31,0.0,0.0
2023-01-04,9.39,9.35,9.39,9.35,0.0,0.0
2023-01-05,9.45,9.49,9.45,9.49,0.0,0.0
2023-01-06,9.48,9.38,9.48,9.38,0.0,0.0
2023-01-09,9.48,9.51,9.48,9.51,0.0,0.0
2023-01-10,9.49,9.4,9.49,9.4,0.0,0.0
2023-01-11,9.45,9.36,9.45,9.36,0.0,0.0
2023-01-12,9.4,9.32,9.4,9.32,0.0,0.0
2023-01-13,9.35,9.43,9.35,9.43,0.0,0.0
2023-01-16,9.44,9.5,9.44,9.5,0.0,0.0
2023-01-17,9.52,9.52,9.52,9.52,0.0,0.0
2023-01-18,9.53,9.53,9.53,9.53,0.0,0.0
2023-01-19,9.49,9.53,9.49,9.53,0.0,0.0
2023-01-20,9.55,9.53,9.55,9.53,0.0,0.0
2023-01-30,9.67,9.64,9.67,9.64,0.0,0.0
2023-01-31,9.7,9.51,9.7,9.51,0.0,0.0
2023-02-01,9.54,9.58,9.54,9.58,0.0,0.0
2023-02-02,9.6,9.55,9.6,9.55,0.0,0.0
2023-02-03,9.5,9.36,9.5,9.36,0.0,0.0
2023-02-06,9.31,9.33,9.31,9.33,0.0,0.0
2023-02-07,9.38,9.27,9.38,9.27,0.0,0.0
2023-02-08,9.3,9.26,9.3,9.26,0.0,0.0
2023-02-09,9.24,9.45,9.24,9.45,0.0,0.0
2023-02-10,9.42,9.78,9.42,9.78,0.0,0.0
2023-02-13,9.72,9.66,9.72,9.66,0.0,0.0
2023-02-14,9.64,9.7,9.64,9.7,0.0,0.0
2023-02-15,9.71,10.05,9.71,10.05,0.0,0.0
2023-02-16,10.08,9.89,10.08,9.89,0.0,0.0
2023-02-17,9.87,9.71,9.87,9.71,0.0,0.0
2023-02-20,9.71,9.91,9.71,9.91,0.0,0.0
2023-02-21,9.88,9.88,9.88,9.88,0.0,0.0
2023-02-22,9.81,9.75,9.81,9.75,0.0,0.0
2023-02-23,9.83,9.7,9.83,9.7,0.0,0.0
2023-02-24,9.66,9.62,9.66,9.62,0.0,0.0
2023-02-27,9.58,9.52,9.58,9.52,0.0,0.0
2023-02-28,9.61,9.6,9.61,9.6,0.0,0.0
2023-03-01,9.61,9.96,9.61,9.96,0.0,0.0
2023-03-02,9.97,10.34,9.97,10.34,0.0,0.0
2023-03-03,10.28,11.37,10.28,11.37,0.0,0.0
2023-03-06,11.5,11.06,11.5,11.06,0.0,0.0
2023-03-07,11.06,10.51,11.06,10.51,0.0,0.0
2023-03-08,10.43,10.57,10.43,10.57,0.0,0.0
2023-03-09,10.7,11.15,10.7,11.15,0.0,0.0
2023-03-10,11.0,10.85,11.0,10.85,0.0,0.0
2023-03-13,10.88,11.61,10.88,11.61,0.0,0.0
2023-03-14,11.6,11.76,11.6,11.76,0.0,0.0
2023-03-15,11.96,12.07,11.96,12.07,0.0,0.0
2023-03-16,12.0,12.35,12.0,12.35,0.0,0.0
2023-03-17,12.55,13.59,12.55,13.59,0.0,0.0
2023-03-20,14.39,14.88,14.39,14.88,0.0,0.0
2023-03-21,14.89,14.6,14.89,14.6,0.0,0.0
2023-03-22,15.0,16.06,15.0,16.06,0.0,0.0
2023-03-23,16.69,16.99,16.69,16.99,0.0,0.0
2023-03-24,16.85,17.66,16.85,17.66,0.0,0.0
2023-03-27,17.08,17.63,17.08,17.63,0.0,0.0
2023-03-28,17.08,16.45,17.08,16.45,0.0,0.0
2023-03-29,16.7,16.16,16.7,16.16,0.0,0.0
2023-03-30,16.21,16.88,16.21,16.88,0.0,0.0
2023-03-31,16.7,17.22,16.7,17.22,0.0,0.0
2023-04-03,17.09,17.76,17.09,17.76,0.0,0.0
2023-04-04,17.24,17.41,17.24,17.41,0.0,0.0
2023-04-06,18.0,19.0,18.0,19.0,0.0,0.0
2023-04-07,18.78,18.37,18.78,18.37,0.0,0.0
2023-04-10,18.06,17.47,18.06,17.47,0.0,0.0
2023-04-11,17.64,17.35,17.64,17.35,0.0,0.0
2023-04-12,17.52,18.42,17.52,18.42,0.0,0.0
2023-04-13,18.25,17.66,18.25,17.66,0.0,0.0
2023-04-14,17.58,18.07,17.58,18.07,0.0,0.0
2023-04-17,17.99,17.93,17.99,17.93,0.0,0.0
2023-04-18,17.88,19.19,17.88,19.19,0.0,0.0
2023-04-19,19.08,17.27,19.08,17.27,0.0,0.0
2023-04-20,17.27,19.0,17.27,19.0,0.0,0.0
2023-04-21,19.5,18.79,19.5,18.79,0.0,0.0
2023-04-24,18.84,18.33,18.84,18.33,0.0,0.0
2023-04-25,18.06,18.5,18.06,18.5,0.0,0.0
2023-04-26,18.78,16.65,18.78,16.65,0.0,0.0
2023-04-27,15.9,16.1,15.9,16.1,0.0,0.0
2023-04-28,16.13,16.12,16.13,16.12,0.0,0.0
2023-05-04,15.98,15.38,15.98,15.38,0.0,0.0
2023-05-05,15.33,14.77,15.33,14.77,0.0,0.0
2023-05-08,14.73,14.68,14.73,14.68,0.0,0.0
2023-05-09,14.68,14.7,14.68,14.7,0.0,0.0
2023-05-10,14.7,14.6,14.7,14.6,0.0,0.0
2023-05-11,14.51,14.46,14.51,14.46,0.0,0.0
2023-05-12,14.34,14.36,14.34,14.36,0.0,0.0
2023-05-15,14.62,15.12,14.62,15.12,0.0,0.0
2023-05-16,15.09,14.78,15.09,14.78,0.0,0.0
2023-05-17,14.85,15.55,14.85,15.55,0.0,0.0
2023-05-18,15.91,16.35,15.91,16.35,0.0,0.0
2023-05-19,16.5,16.16,16.5,16.16,0.0,0.0
2023-05-22,16.01,15.41,16.01,15.41,0.0,0.0
2023-05-23,15.38,15.23,15.38,15.23,0.0,0.0
2023-05-24,15.14,14.82,15.14,14.82,0.0,0.0
2023-05-25,16.0,16.3,16.0,16.3,0.0,0.0
2023-05-26,16.33,16.79,16.33,16.79,0.0,0.0
2023-05-29,17.29,17.9,17.29,17.9,0.0,0.0
2023-05-30,17.42,18.03,17.42,18.03,0.0,0.0
2023-05-31,18.11,18.05,18.11,18.05,0.0,0.0
2023-06-01,17.6,17.92,17.6,17.92,0.0,0.0
2023-06-02,18.2,17.83,18.2,17.83,0.0,0.0
2023-06-05,18.06,18.93,18.06,18.93,0.0,0.0
2023-06-06,18.6,18.22,18.6,18.22,0.0,0.0
2023-06-07,18.2,18.03,18.2,18.03,0.0,0.0
2023-06-08,17.9,17.85,17.9,17.85,0.0,0.0
2023-06-09,17.85,19.64,17.85,19.64,0.0,0.0
2023-06-12,20.31,21.35,20.31,21.35,0.0,0.0
2023-06-13,21.2,22.02,21.2,22.02,0.0,0.0
2023-06-14,21.75,22.79,21.75,22.79,0.0,0.0
2023-06-15,22.6,22.64,22.6,22.64,0.0,0.0
2023-06-16,22.64,24.06,22.64,24.06,0.0,0.0
2023-06-19,24.5,26.46,24.5,26.46,0.0,0.0
2023-06-20,25.87,26.03,25.87,26.03,0.0,0.0
2023-06-21,25.5,24.5,25.5,24.5,0.0,0.0
2023-06-26,23.9,23.09,23.9,23.09,0.0,0.0
2023-06-27,23.41,23.01,23.41,23.01,0.0,0.0
2023-06-28,21.99,22.98,21.99,22.98,0.0,0.0
2023-06-29,23.01,23.8,23.01,23.8,0.0,0.0
2023-06-30,23.55,25.2,23.55,25.2,0.0,0.0
2023-07-03,25.4,24.37,25.4,24.37,0.0,0.0
2023-07-04,24.0,24.58,24.0,24.58,0.0,0.0
2023-07-05,24.3,23.86,24.3,23.86,0.0,0.0
2023-07-06,23.6,23.88,23.6,23.88,0.0,0.0
2023-07-07,23.8,23.66,23.8,23.66,0.0,0.0
2023-07-10,24.0,23.8,24.0,23.8,0.0,0.0
2023-07-11,24.0,24.24,24.0,24.24,0.0,0.0
2023-07-12,24.0,22.53,24.0,22.53,0.0,0.0
2023-07-13,22.98,24.78,22.98,24.78,0.0,0.0
2023-07-14,25.71,27.26,25.71,27.26,0.0,0.0
2023-07-17,26.89,26.11,26.89,26.11,0.0,0.0
2023-07-18,26.08,25.53,26.08,25.53,0.0,0.0
2023-07-19,25.92,25.09,25.92,25.09,0.0,0.0
2023-07-20,24.9,23.25,24.9,23.25,0.0,0.0
2023-07-21,23.04,23.04,23.04,23.04,0.0,0.0
2023-07-24,22.79,23.66,22.79,23.66,0.0,0.0
2023-07-25,24.05,24.0,24.05,24.0,0.0,0.0
2023-07-26,23.5,23.25,23.5,23.25,0.0,0.0
2023-07-27,23.13,22.68,23.13,22.68,0.0,0.0
2023-07-28,22.3,22.26,22.3,22.26,0.0,0.0
2023-07-31,22.25,22.33,22.25,22.33,0.0,0.0
2023-08-01,22.2,22.67,22.2,22.67,0.0,0.0
2023-08-02,22.25,22.32,22.25,22.32,0.0,0.0
2023-08-03,21.86,22.5,21.86,22.5,0.0,0.0
2023-08-04,22.1,23.77,22.1,23.77,0.0,0.0
2023-08-07,23.7,24.98,23.7,24.98,0.0,0.0
2023-08-08,24.6,24.18,24.6,24.18,0.0,0.0
2023-08-09,23.3,22.25,23.3,22.25,0.0,0.0
2023-08-10,21.99,21.5,21.99,21.5,0.0,0.0
2023-08-11,21.72,21.5,21.72,21.5,0.0,0.0
2023-08-14,21.09,21.4,21.09,21.4,0.0,0.0
2023-08-15,22.04,21.39,22.04,21.39,0.0,0.0
2023-08-16,21.0,20.89,21.0,20.89,0.0,0.0
2023-08-17,20.33,20.91,20.33,20.91,0.0,0.0
2023-08-18,20.89,20.1,20.89,20.1,0.0,0.0
2023-08-21,20.15,20.41,20.15,20.41,0.0,0.0
2023-08-22,21.2,22.45,21.2,22.45,0.0,0.0
2023-08-23,22.17,21.34,22.17,21.34,0.0,0.0
2023-08-24,22.5,22.43,22.5,22.43,0.0,0.0
2023-08-25,21.2,20.32,21.2,20.32,0.0,0.0
2023-08-28,21.43,20.68,21.43,20.68,0.0,0.0
2023-08-29,20.55,21.59,20.55,21.59,0.0,0.0
2023-08-30,21.89,21.8,21.89,21.8,0.0,0.0
2023-08-31,21.56,21.91,21.56,21.91,0.0,0.0
2023-09-01,21.79,21.25,21.79,21.25,0.0,0.0
2023-09-04,21.4,20.99,21.4,20.99,0.0,0.0
2023-09-05,20.77,20.31,20.77,20.31,0.0,0.0
2023-09-06,20.08,20.22,20.08,20.22,0.0,0.0
2023-09-07,19.98,19.2,19.98,19.2,0.0,0.0
2023-09-08,19.01,19.08,19.01,19.08,0.0,0.0
2023-09-11,19.0,19.46,19.0,19.46,0.0,0.0
2023-09-12,19.19,19.28,19.19,19.28,0.0,0.0
2023-09-13,19.16,18.86,19.16,18.86,0.0,0.0
2023-09-14,18.98,18.59,18.98,18.59,0.0,0.0
2023-09-15,18.63,18.13,18.63,18.13,0.0,0.0
2023-09-18,18.08,18.3,18.08,18.3,0.0,0.0
2023-09-19,18.32,18.48,18.32,18.48,0.0,0.0
2023-09-20,18.49,18.4,18.49,18.4,0.0,0.0
2023-09-21,18.26,18.31,18.26,18.31,0.0,0.0
2023-09-22,18.3,19.94,18.3,19.94,0.0,0.0
2023-09-25,19.76,19.29,19.76,19.29,0.0,0.0
2023-09-26,19.49,19.73,19.49,19.73,0.0,0.0
2023-09-27,19.6,19.8,19.6,19.8,0.0,0.0
2023-09-28,20.03,19.7,20.03,19.7,0.0,0.0
2023-10-09,19.47,19.26,19.47,19.26,0.0,0.0
2023-10-10,19.23,18.86,19.23,18.86,0.0,0.0
2023-10-11,19.16,19.17,19.16,19.17,0.0,0.0
2023-10-12,19.4,18.75,19.4,18.75,0.0,0.0
2023-10-13,18.61,17.88,18.61,17.88,0.0,0.0
2023-10-16,17.89,17.42,17.89,17.42,0.0,0.0
2023-10-17,17.52,17.28,17.52,17.28,0.0,0.0
2023-10-18,16.6,16.92,16.6,16.92,0.0,0.0
2023-10-19,16.58,16.53,16.58,16.53,0.0,0.0
2023-10-20,16.56,16.17,16.56,16.17,0.0,0.0
2023-10-23,14.55,14.55,14.55,14.55,0.0,0.0
2023-10-24,13.31,13.76,13.31,13.76,0.0,0.0
2023-10-25,13.82,13.54,13.82,13.54,0.0,0.0
2023-10-26,13.4,13.83,13.4,13.83,0.0,0.0
2023-10-27,13.83,14.07,13.83,14.07,0.0,0.0
2023-10-30,14.07,14.6,14.07,14.6,0.0,0.0
2023-10-31,14.82,14.72,14.82,14.72,0.0,0.0
2023-11-01,14.76,14.53,14.76,14.53,0.0,0.0
2023-11-02,14.88,14.6,14.88,14.6,0.0,0.0
2023-11-03,14.68,14.75,14.68,14.75,0.0,0.0
2023-11-06,14.92,14.97,14.92,14.97,0.0,0.0
2023-11-07,14.97,15.39,14.97,15.39,0.0,0.0
2023-11-08,15.35,15.3,15.35,15.3,0.0,0.0
2023-11-09,15.5,15.59,15.5,15.59,0.0,0.0
2023-11-10,15.4,15.41,15.4,15.41,0.0,0.0
2023-11-13,15.65,16.11,15.65,16.11,0.0,0.0
2023-11-14,16.15,16.37,16.15,16.37,0.0,0.0
2023-11-15,16.48,16.41,16.48,16.41,0.0,0.0
2023-11-16,16.2,15.94,16.2,15.94,0.0,0.0
2023-11-17,15.87,16.35,15.87,16.35,0.0,0.0
2023-11-20,16.29,16.12,16.29,16.12,0.0,0.0
2023-11-21,16.19,15.96,16.19,15.96,0.0,0.0
2023-11-22,15.9,15.57,15.9,15.57,0.0,0.0
2023-11-23,15.73,15.72,15.73,15.72,0.0,0.0
2023-11-24,15.8,15.4,15.8,15.4,0.0,0.0
2023-11-27,15.1,14.89,15.1,14.89,0.0,0.0
2023-11-28,14.77,15.15,14.77,15.15,0.0,0.0
2023-11-29,15.15,14.95,15.15,14.95,0.0,0.0
2023-11-30,15.08,15.1,15.08,15.1,0.0,0.0
2023-12-01,15.05,15.15,15.05,15.15,0.0,0.0
2023-12-04,15.21,14.78,15.21,14.78,0.0,0.0
2023-12-05,14.75,14.15,14.75,14.15,0.0,0.0
2023-12-06,14.14,14.25,14.14,14.25,0.0,0.0
2023-12-07,14.38,14.33,14.38,14.33,0.0,0.0
2023-12-08,14.36,15.76,14.36,15.76,0.0,0.0
2023-12-11,15.77,15.59,15.77,15.59,0.0,0.0
2023-12-12,15.61,15.26,15.61,15.26,0.0,0.0
2023-12-13,15.26,15.08,15.26,15.08,0.0,0.0
2023-12-14,15.18,15.0,15.18,15.0,0.0,0.0
2023-12-15,15.1,14.78,15.1,14.78,0.0,0.0
2023-12-18,14.78,15.03,14.78,15.03,0.0,0.0
2023-12-19,14.96,15.17,14.96,15.17,0.0,0.0
2023-12-20,15.17,14.55,15.17,14.55,0.0,0.0
2023-12-21,14.55,14.57,14.55,14.57,0.0,0.0
2023-12-22,14.51,14.32,14.51,14.32,0.0,0.0
2023-12-25,14.2,14.21,14.2,14.21,0.0,0.0
