date,code,open,high,low,close,preclose,volume,amount,adjustflag,tradestatus,pctChg,signal_close,chain_return_error_pct,action_ratio,stage,stage_v3,ordinal,vr,r3,r5,clv,upper,bias20,decelerate,gap,rt_cash,rt_pct,pt_cash,pt_pct,extra_cash_needed,exit_date,next_open,next_close,dividend_today,dividend,exit0935close,exit0935open,cash,net,fee,gross,price_only,event,calendar_days,model,variant
2022-05-10,sh.601138,9.11,9.41,9.07,9.34,9.21,23701471,220137031.79,3,1,1.4115,71.02285503144617,9.229098784091503e-06,1.0,D,D,949,0.5636410532646315,-3.2563025210083696,-1.7075773745997558,0.5000000000000074,0.4999999999999926,-5.124903425186689,False,-1.085776330076016,-258.51494614999854,-2.8377052266739686,201.25517115000144,2.2091676306257018,258.51494614999854,2022-05-11,9.37,9.39,0.0,0.0,9.43,9.43,1.0925851500004349,0.0116856983198442,19.55241485,0.3211991434689532,0.3211991434689532,False,1.0,return_regressor,diagnostic_best_leaf
2022-05-19,sh.601138,9.33,9.39,9.28,9.35,9.42,18213640,169838176.35,3,1,-0.7431,71.09889663212226,2.123142252008492e-07,1.0,D,D,956,0.7234502876153128,0.4264392324093924,0.3194888178914112,0.6666666666666617,0.3333333333333382,-0.5437364725755955,True,-0.9554140127388532,-48.85213509999833,-0.5236027341907645,-8.872124899998326,-0.0950924426580742,48.85213509999833,2022-05-20,9.4,9.46,0.0,0.0,9.51,9.51,21.04220025000182,0.2248153909458404,19.58279975,0.5347593582887722,0.5347593582887722,False,1.0,return_regressor,diagnostic_best_leaf
2022-06-01,sh.601138,9.35,9.44,9.3,9.37,9.41,24990989,234048426.8,3,1,-0.4251,71.2509798334744,2.029755578009107e-05,1.0,C,R,965,1.6448890542885344,2.060737527114976,3.406593406593439,0.906250000000002,0.0937499999999979,0.8358336905272656,False,-0.6376195536663132,-48.89252509999877,-0.5229147069518585,-8.91251490000058,-0.0953210149732682,48.89252509999877,2022-06-02,9.31,9.4,0.0,0.0,9.32,9.32,-88.83214529999833,-0.9470601353985107,19.4921453,-0.640341515474907,-0.640341515474907,False,1.0,return_regressor,diagnostic_best_leaf
2022-06-02,sh.601138,9.31,9.4,9.26,9.4,9.37,21933078,204763149.9,3,1,0.3202,71.47910463550261,2.92422625298161e-05,1.0,C,R,966,1.015087244991788,1.406926406926412,2.516411378555805,0.4999999999999936,0.5000000000000063,0.4879618210091863,True,-0.640341515474907,-118.84744544999955,-1.2765568791621866,61.06260045000044,0.6558818523093495,118.84744544999955,2022-06-06,9.39,9.43,0.0,0.0,9.34,9.34,-38.968205049998616,-0.4141238889540025,19.57320505,-0.1063829787234071,-0.1063829787234071,False,4.0,return_regressor,diagnostic_best_leaf
2022-06-10,sh.601138,9.27,9.73,9.27,9.6,9.33,86008561,819457917.27,3,1,2.8939,72.99993664902395,9.324758849071912e-06,1.0,R,D,971,1.3005769289732174,-1.0604453870625474,-0.4268943436499306,0.2857142857142911,0.2142857142857088,-0.0910210419232226,True,-0.6430868167202619,-358.8890666499977,-3.871510967098141,300.7811016500023,3.244672078209302,358.8890666499977,2022-06-13,9.55,9.39,0.0,0.0,9.57,9.56,-79.31172524999891,-0.8253130403684771,19.73672525,-0.5208333333333259,-0.5208333333333259,False,3.0,return_regressor,diagnostic_best_leaf
2022-06-13,sh.601138,9.55,9.58,9.32,9.39,9.6,47162733,444995607.86,3,1,-2.1875,71.40306303482656,1.3322676295501878e-14,1.0,C,C,972,2.9841837989170785,1.802757158006396,2.1276595744681,0.7173913043478249,0.2826086956521751,2.679287662441854,False,-0.5208333333333259,130.79537580000246,1.3695850869110204,-189.0447057999993,-1.9795257151832395,0.0,2022-06-14,9.31,9.38,0.0,0.0,9.28,9.28,-108.84234539999856,-1.157923289706576,19.4923454,-0.8519701810436597,-0.8519701810436597,False,1.0,return_regressor,diagnostic_best_leaf
2022-06-14,sh.601138,9.31,9.4,9.16,9.38,9.39,41197975,381082389.48,3,1,-0.1065,71.3270214341505,3.727369548081616e-06,1.0,C,C,973,1.5521885273720757,-0.3184713375796066,-0.4241781548249945,0.2692307692307705,0.115384615384613,0.4278074866310488,True,-0.8519701810436597,-98.83724534999936,-1.0616245472610029,41.092790350000655,0.4413833549946364,98.83724534999936,2022-06-15,9.34,9.64,0.0,0.0,9.43,9.43,-68.88253019999877,-0.7335901584437439,19.5225302,-0.4264392324093924,-0.4264392324093924,False,1.0,return_regressor,diagnostic_best_leaf
2022-06-17,sh.601138,9.53,9.73,9.5,9.69,9.58,32743636,315520600.89,3,1,1.1482,73.68431105510854,2.5469728591964724e-05,1.0,C,C,976,0.8580443605446367,2.0234291799787085,2.679528403001074,0.1428571428571404,0.380952380952383,2.1921169129020424,True,-0.521920668058462,-189.3274357999988,-1.9866467555089065,130.51264580000304,1.369492610703075,189.3274357999988,2022-06-20,9.74,9.69,0.0,0.0,9.72,9.73,20.355570250001676,0.2098524955941039,19.92942975,0.5159958720330371,0.5159958720330371,False,3.0,return_regressor,diagnostic_best_leaf
2022-07-07,sh.601138,9.56,9.64,9.56,9.59,9.61,16786906,160968201.36,3,1,-0.2081,72.92389504834786,1.6545265346612492e-05,1.0,R,R,990,0.5126466826284976,-1.7382413087934645,-2.3373983739837456,0.3999999999999952,0.1333333333333317,-0.5072988922248944,True,-0.520291363163361,-59.32172014999891,-0.6205200852510346,0.6482951499992708,0.0067813300209128,59.32172014999891,2022-07-08,9.62,9.74,0.0,0.0,9.64,9.63,0.5877101500004365,0.0061220502731433,19.80728985,0.3128258602711042,0.3128258602711042,False,1.0,return_regressor,diagnostic_best_leaf
2022-08-02,sh.601138,10.0,10.0,9.76,9.91,10.06,25497263,251530380.16,3,1,-1.4911,75.35722626998196,4.632206759214164e-05,1.0,U,U,1008,0.9481863409712538,1.2072434607645954,1.105527638190984,0.8000000000000047,0.1999999999999952,2.63735142580217,False,-0.5964214711729698,59.85090045000189,0.5985090045000189,-120.0591454499963,-1.200591454499963,0.0,2022-08-03,9.91,9.72,0.0,0.0,9.95,9.94,-30.013244999999856,-0.3025512214705132,20.103245,0.0,0.0,False,1.0,return_regressor,diagnostic_best_leaf
2022-08-19,sh.601138,9.52,9.74,9.48,9.52,9.61,22085759,211068998.33,3,1,-0.9365,76.24632183315826,2.4453694065340592e-05,1.0,U,U,1021,0.8003453466890842,0.5230125523012275,-2.038735983690132,0.8124999999999931,0.1250000000000083,0.7110060610196367,True,-0.9365244536940652,-29.22563999999862,-0.3069920168067082,-29.22563999999862,-0.3069920168067082,29.22563999999862,2022-08-22,9.43,9.52,0.0,0.0,9.4,9.41,-119.08978545000036,-1.2496494684952528,19.61478545,-0.9453781512605008,-0.9453781512605008,False,3.0,return_regressor,diagnostic_best_leaf
2022-08-22,sh.601138,9.43,9.55,9.36,9.52,9.52,20613450,195440455.81,3,1,0.0,76.24632183315826,0.0,1.0,R,R,1022,0.942837520716072,0.4219409282700148,-1.5511892450879028,0.1538461538461507,0.8461538461538493,-0.245538067406148,True,-0.9453781512605008,-119.08978544999854,-1.262882136267217,60.820260450001456,0.6449656463414789,119.08978544999854,2022-08-23,9.48,9.44,0.0,0.0,9.45,9.45,-69.1652602,-0.7257745097169087,19.6652602,-0.4201680672268781,-0.4201680672268781,False,1.0,return_regressor,diagnostic_best_leaf
