rule,window,kind,n,years,months,mean,median,win,cash,mean_cash,pf,pf_cash,worst,worst_cash,tail5,tail5_cash,longest_loss,fee,max_extra_cash,need_extra_n
S1_F6,2025,hit,87,1.0,12.0,-0.02048507889510167,-0.18712438488575428,40.229885057471265,-2889.5872043996847,-33.213646027582584,0.9661700881941252,0.8524013035592182,-4.793159546726096,-3118.429601099998,-3.395050837341941,-2038.483977629391,10.0,2505.7422044000004,3118.429601100004,52.0
S1_F6,2025,valid_S0,243,1.0,12.0,-0.0758367366180332,-0.15195645436363264,44.03292181069959,1994.1317503778878,8.20630349949748,0.8931995550111763,1.0298107549786004,-9.83232226178813,-4348.957669794001,-4.913467563524931,-2420.848859810148,9.0,7799.798249623001,4348.957669793992,136.0
S1_F6,2026,hit,52,1.0,8.0,-0.14241474591545505,-0.18777294278357926,44.230769230769226,-3396.2626446116515,-65.31274316560868,0.8122232985911241,0.8590483658713188,-3.662314556867083,-2546.041079933996,-3.441977039002799,-2025.9148605839957,4.0,2577.122644612,2546.041079933988,29.0
S1_F6,2026,valid_S0,168,1.0,9.0,-0.10059873168883883,-0.1541641874431136,47.023809523809526,-9587.547548547904,-57.06873540802324,0.8625406058091107,0.873878543790256,-6.391240648360583,-3886.711772625,-4.0206375360272,-2534.735658024994,6.0,8274.272548549001,3886.711772625,89.0
S1_F7,full,hit,938,9.0,100.0,-0.11152838936770959,-0.2018967588709713,41.15138592750533,-3834.6396190166797,-4.088101939250191,0.7977605500849921,0.9704565793951382,-10.200745196903522,-4348.957669794001,-3.9072532269797864,-1397.6255243164626,11.0,25427.414619019,4348.957669793992,551.0
S1_F7,full,valid_S0,2004,9.0,100.0,-0.14632476765218366,-0.20390707594143517,38.772455089820355,-35417.189967417384,-17.673248486735222,0.7313580309944634,0.8685741458905435,-10.200745196903522,-4348.957669794001,-3.7033749511541836,-1344.414140014926,17.0,53408.754967422006,4348.957669793992,1223.0
S1_F7,main,hit,764,7.0,81.0,-0.1257872637823024,-0.19720058170344312,41.8848167539267,-3347.1404738169495,-4.381073918608573,0.7820090980942168,0.9717665200788673,-10.200745196903522,-4348.957669794001,-4.087016518820172,-1533.1357437629433,11.0,21021.455473819,4348.957669793992,443.0
S1_F7,main,valid_S0,1623,7.0,81.0,-0.1580071170123271,-0.2039058190314309,38.817005545286506,-32234.609243117986,-19.861127075242134,0.7222344842433968,0.8688022870445579,-10.200745196903522,-4348.957669794001,-3.889855348872354,-1489.7142897971535,17.0,43829.449243122006,4348.957669793992,990.0
S1_F7,early,hit,433,4.0,48.0,-0.20887423844803463,-0.22070352233676474,34.8729792147806,-9176.79910219938,-21.193531413855382,0.5723342211781829,0.6924096781407671,-8.235700377192982,-1220.5307959,-3.2448085352340112,-552.0531088681803,11.0,10097.1841022,1220.5307959000002,281.0
S1_F7,early,valid_S0,970,4.0,48.0,-0.2093175628985868,-0.27434845376152195,32.88659793814433,-21745.230041248575,-22.41776292912224,0.5450913848453748,0.6535488144393702,-8.235700377192982,-1220.5307959,-2.837596113065708,-483.0146618571411,17.0,22544.70504125,1220.5307959000002,648.0
S1_F7,recent,hit,331,3.0,33.0,-0.017096447980906482,0.039534570574180077,51.057401812688816,5829.658628382431,17.612261717167463,0.9753285454232695,1.0657102166876797,-10.200745196903522,-4348.957669794001,-4.705653704255529,-2198.852574239406,8.0,10924.271371619001,4348.957669793992,162.0
S1_F7,recent,valid_S0,653,3.0,33.0,-0.0817879248076228,-0.1097734818718191,47.626339969372125,-10489.379201869411,-16.063367843597874,0.8880152275883197,0.942658823293578,-10.200745196903522,-4348.957669794001,-4.869772641049577,-2167.380320235328,9.0,21284.744201872,4348.957669793992,342.0
S1_F7,2018,hit,55,1.0,7.0,0.05138443029530328,-0.20390641156747086,41.81818181818181,1033.0993422000895,18.78362440363799,1.14958840230454,1.3707530567123467,-2.5811538582742677,-619.2188105999968,-2.0426501119126885,-347.6730896999984,6.0,1385.0906578000001,619.2188105999994,32.0
S1_F7,2018,valid_S0,137,1.0,7.0,0.053640226137307394,-0.1355262118933504,43.79562043795621,2639.6914860002244,19.267821065695067,1.1498814388336531,1.3921280725552312,-4.629448742411092,-619.2188105999968,-2.464547816732086,-348.1618737999987,9.0,3456.748514,619.2188105999994,77.0
S1_F7,2019,hit,119,1.0,12.0,-0.09527986019726258,-0.20391904702379912,36.134453781512605,-1520.5984873998175,-12.778138549578298,0.8029233345455397,0.8202192761090215,-3.9767216105873695,-548.3899100999982,-3.19446643795764,-476.1484235166651,8.0,3020.8684873999996,548.389910099997,76.0
S1_F7,2019,valid_S0,244,1.0,12.0,-0.1808934198556569,-0.26064154688541646,35.65573770491803,-5822.272210299625,-23.861771353686986,0.6299328672458673,0.6586695329242492,-3.9767216105873695,-548.3899100999982,-2.935894379687473,-421.5229784307677,14.0,6122.557210300001,548.389910099997,156.0
S1_F7,2020,hit,107,1.0,12.0,-0.0417418034226782,-0.20391272329747592,39.25233644859813,196.4655323001645,1.8361264700949955,0.906806471698163,1.0274262683193016,-5.4392016374207,-1029.0969497999963,-2.718378492927769,-429.06124469999827,7.0,2734.5294677,1029.096949799994,65.0
S1_F7,2020,valid_S0,243,1.0,12.0,-0.1629628922179418,-0.27457146892655265,36.21399176954733,-4383.1186884996105,-18.037525467076588,0.6627559900819614,0.7472081750395946,-5.4392016374207,-1029.0969497999963,-2.6428783335419186,-398.7484970384597,10.0,6204.6336885,1029.096949799994,155.0
S1_F7,2021,hit,103,1.0,12.0,-0.25810763831129313,-0.28022765064833677,29.126213592233007,-3389.280274299849,-32.905633731066494,0.25164701898784764,0.25654355289304487,-1.9266652483443614,-290.92645249999856,-1.3871116831969557,-188.06673983333167,10.0,2395.7252743,290.92645249999805,72.0
S1_F7,2021,valid_S0,243,1.0,12.0,-0.24974915187071065,-0.2857830605564446,23.456790123456788,-7512.097640399648,-30.913982059257812,0.23728343342367325,0.25298104530661314,-2.8571236783575564,-333.9977579999983,-1.3764448366939466,-182.7455891461523,17.0,5637.337640399999,333.9977579999977,185.0
S1_F7,2022,hit,109,1.0,12.0,-0.25300272647652916,-0.3033535785288039,27.522935779816514,-2708.4640773498786,-24.848294287613566,0.33244586390143566,0.3181355467655199,-1.7431615528846014,-181.28880149999856,-1.4690195390417535,-139.95145925833253,11.0,2173.08407735,181.28880149999895,79.0
S1_F7,2022,valid_S0,242,1.0,12.0,-0.25963960525771224,-0.29252423721419457,28.09917355371901,-6089.946493449734,-25.165068154750966,0.30298898154719156,0.29655738275802407,-2.854933342492619,-290.91770759999787,-1.6590196165860758,-154.49891556538356,13.0,4836.446493450001,290.9177075999978,173.0
S1_F7,2023,hit,114,1.0,12.0,-0.27906831885761024,-0.20989541840401849,42.98245614035088,-3275.5202828498172,-28.732634060086117,0.6331349867004981,0.7683527114241361,-8.235700377192982,-1220.5307959,-5.449302187068581,-960.4463312333322,8.0,2793.84528285,1220.5307959000002,65.0
S1_F7,2023,valid_S0,242,1.0,12.0,-0.16494307779223255,-0.20191658032244786,43.80165289256198,-3760.0672188995827,-15.53746784669249,0.7492527885524312,0.8592438660960808,-8.235700377192982,-1220.5307959,-4.447044312214673,-814.3147926730755,11.0,5866.287218900001,1220.5307959000002,135.0
S1_F7,2024,hit,121,1.0,12.0,0.10232719243519703,0.12406293275863073,56.19834710743802,3664.448270250309,30.284696448349663,1.1472034167410763,1.1979295441324742,-10.200745196903522,-2569.5677150999973,-4.924567272408359,-1085.343535557139,7.0,2612.2367297500004,2569.567715099998,53.0
S1_F7,2024,valid_S0,242,1.0,12.0,-0.07470496271682106,0.06630722913178684,51.652892561983464,-2895.9634036993957,-11.96679092437767,0.9003488150646449,0.927633230553906,-10.200745196903522,-2569.5677150999973,-5.049047728386215,-1097.6879616115352,8.0,5210.673403700001,2569.567715099998,117.0
S1_F7,2025,hit,126,1.0,12.0,-0.1320877652066539,-0.14059676468522486,46.82539682539682,1377.59364628147,10.933282906995794,0.8157710583607276,1.0373336968923152,-6.168734283395747,-4348.957669794001,-4.782341192278011,-2660.5485283339954,8.0,4168.131353719,4348.957669793992,67.0
S1_F7,2025,valid_S0,243,1.0,12.0,-0.0758367366180332,-0.15195645436363264,44.03292181069959,1994.1317503778878,8.20630349949748,0.8931995550111763,1.0298107549786004,-9.83232226178813,-4348.957669794001,-4.913467563524931,-2420.848859810148,9.0,7799.798249623001,4348.957669793992,136.0
S1_F7,2026,hit,84,1.0,9.0,-0.01663638274167249,-0.010392998618241299,50.0,787.6167118506509,9.376389426793462,0.9745547945658171,1.0236490876516369,-5.1822823635,-3886.711772625,-3.382332628333679,-2197.6961033159946,5.0,4143.903288150001,3886.711772625,42.0
S1_F7,2026,valid_S0,168,1.0,9.0,-0.10059873168883883,-0.1541641874431136,47.023809523809526,-9587.547548547904,-57.06873540802324,0.8625406058091107,0.873878543790256,-6.391240648360583,-3886.711772625,-4.0206375360272,-2534.735658024994,6.0,8274.272548549001,3886.711772625,89.0
S1_F8,full,hit,422,9.0,100.0,-0.13574888025971796,-0.20391157810394897,40.28436018957346,-6416.561502457018,-15.20512204373701,0.790361153906448,0.9026756958362799,-10.244442283408958,-2569.5677150999973,-4.5279036648515385,-1414.3144941080388,12.0,11230.401502458,2569.567715099998,252.0
S1_F8,full,valid_S0,2006,9.0,100.0,-0.1563956579504809,-0.20390732375152887,38.733798604187434,-39684.277989017384,-19.78279062264077,0.7178791298122753,0.8550352782460378,-10.250413190279678,-4348.957669794001,-3.861723231724261,-1373.298851651559,17.0,53472.122989022,4348.957669793992,1225.0
S1_F8,main,hit,342,7.0,81.0,-0.11393238366382226,-0.20391269379215204,39.76608187134503,-3856.7670136571587,-11.277096531161282,0.8216677918959844,0.9332702120205916,-10.200745196903522,-2569.5677150999973,-4.258376587245038,-1458.3890059171033,12.0,9217.307013657999,2569.567715099998,206.0
S1_F8,main,valid_S0,1623,7.0,81.0,-0.1580071170123271,-0.2039058190314309,38.817005545286506,-32234.609243117986,-19.861127075242134,0.7222344842433968,0.8688022870445579,-10.200745196903522,-4348.957669794001,-3.889855348872354,-1489.7142897971535,17.0,43829.449243122006,4348.957669793992,990.0
S1_F8,early,hit,204,4.0,48.0,-0.15344396692972806,-0.2851361614497505,34.80392156862745,-3534.606779649708,-17.326503821812295,0.6973212467970179,0.7622965105922487,-6.165217137601177,-1161.60234555,-3.111335679229062,-528.6927701227261,12.0,4750.39677965,1161.6023455499999,133.0
S1_F8,early,valid_S0,970,4.0,48.0,-0.2093175628985868,-0.27434845376152195,32.88659793814433,-21745.230041248575,-22.41776292912224,0.5450913848453748,0.6535488144393702,-8.235700377192982,-1220.5307959,-2.837596113065708,-483.0146618571411,17.0,22544.70504125,1220.5307959000002,648.0
S1_F8,recent,hit,138,3.0,33.0,-0.0555239562272658,-0.14698269825431687,47.10144927536232,-322.1602340074505,-2.334494449329352,0.9334161533306174,0.9924951551022412,-10.200745196903522,-2569.5677150999973,-5.3761948337340115,-1927.3653756887093,7.0,4466.910234008001,2569.567715099998,73.0
S1_F8,recent,valid_S0,653,3.0,33.0,-0.0817879248076228,-0.1097734818718191,47.626339969372125,-10489.379201869411,-16.063367843597874,0.8880152275883197,0.942658823293578,-10.200745196903522,-4348.957669794001,-4.869772641049577,-2167.380320235328,9.0,21284.744201872,4348.957669793992,342.0
S1_F8,2018,hit,29,1.0,7.0,-0.3660062503434507,-0.20390578146257826,44.827586206896555,-1521.0944935999407,-52.45153426206692,0.4929049752957079,0.5446725016889693,-10.244442283408958,-2031.472904799996,-7.436945512910025,-1282.6241723999974,8.0,733.8944936,2031.4729047999936,16.0
S1_F8,2018,valid_S0,139,1.0,7.0,-0.09457657908544981,-0.1368561648793434,43.16546762589928,-1627.3965355997698,-11.707888745322085,0.8109149011261675,0.8520386588900825,-10.250413190279678,-2235.615116799998,-4.9435415028866805,-894.428819214284,9.0,3520.1165356,2235.6151167999997,79.0
S1_F8,2019,hit,51,1.0,12.0,-0.15111707836497493,-0.20391878691475895,41.17647058823529,-1038.6999951999203,-20.366666572547455,0.772206879500567,0.7832542457032341,-3.6081658008298603,-490.31662949999856,-3.377415409928344,-461.5354108999982,10.0,1279.1999952000003,490.3166294999992,30.0
S1_F8,2019,valid_S0,244,1.0,12.0,-0.1808934198556569,-0.26064154688541646,35.65573770491803,-5822.272210299625,-23.861771353686986,0.6299328672458673,0.6586695329242492,-3.9767216105873695,-548.3899100999982,-2.935894379687473,-421.5229784307677,14.0,6122.557210300001,548.389910099997,156.0
S1_F8,2020,hit,52,1.0,12.0,-0.043843745237765824,-0.34720869588352593,32.69230769230769,233.04652330007752,4.481663909616875,0.9206015674785596,1.055146666301359,-3.0707322628939746,-428.6742238999988,-2.476358587190896,-359.9906915333322,7.0,1324.3184767000002,428.67422389999774,35.0
S1_F8,2020,valid_S0,243,1.0,12.0,-0.1629628922179418,-0.27457146892655265,36.21399176954733,-4383.1186884996105,-18.037525467076588,0.6627559900819614,0.7472081750395946,-5.4392016374207,-1029.0969497999963,-2.6428783335419186,-398.7484970384597,10.0,6204.6336885,1029.096949799994,155.0
S1_F8,2021,hit,52,1.0,12.0,-0.2675138054345036,-0.2911753958983316,23.076923076923077,-1723.6517735999296,-33.14714949230634,0.2624986414333673,0.2773199505601904,-1.5473676805653567,-218.95252679999797,-1.3091597856788875,-165.5613512999987,12.0,1204.8717735999999,218.95252679999794,40.0
S1_F8,2021,valid_S0,243,1.0,12.0,-0.24974915187071065,-0.2857830605564446,23.456790123456788,-7512.097640399648,-30.913982059257812,0.23728343342367325,0.25298104530661314,-2.8571236783575564,-333.9977579999983,-1.3764448366939466,-182.7455891461523,17.0,5637.337640399999,333.9977579999977,185.0
S1_F8,2022,hit,50,1.0,12.0,-0.05842251199492571,-0.20189650159875783,36.0,-324.55628109994495,-6.491125621998899,0.8160313968833575,0.7850957411221751,-1.9533340344638765,-178.53473074999832,-1.4388540665976899,-136.16243901666556,9.0,998.9162811,178.53473074999965,32.0
S1_F8,2022,valid_S0,242,1.0,12.0,-0.25963960525771224,-0.29252423721419457,28.09917355371901,-6089.946493449734,-25.165068154750966,0.30298898154719156,0.29655738275802407,-2.854933342492619,-290.91770759999787,-1.6590196165860758,-154.49891556538356,13.0,4836.446493450001,290.9177075999978,173.0
S1_F8,2023,hit,50,1.0,12.0,-0.24381702037920455,-0.21078054368548466,48.0,-1719.4452482499114,-34.388904964998225,0.6949523015690892,0.7452128133683235,-6.165217137601177,-1161.60234555,-5.182591913250463,-906.4866792999995,4.0,1222.29024825,1161.6023455499999,26.0
S1_F8,2023,valid_S0,242,1.0,12.0,-0.16494307779223255,-0.20191658032244786,43.80165289256198,-3760.0672188995827,-15.53746784669249,0.7492527885524312,0.8592438660960808,-8.235700377192982,-1220.5307959,-4.447044312214673,-814.3147926730755,11.0,5866.287218900001,1220.5307959000002,135.0
S1_F8,2024,hit,51,1.0,12.0,-0.18180906089924956,0.08558720465337684,56.86274509803921,-1781.6016552498697,-34.933365789213134,0.8068280065476955,0.8304444560898372,-10.200745196903522,-2569.5677150999973,-7.546533155457262,-1649.851683866664,3.0,1098.8566552500001,2569.567715099998,22.0
S1_F8,2024,valid_S0,242,1.0,12.0,-0.07470496271682106,0.06630722913178684,51.652892561983464,-2895.9634036993957,-11.96679092437767,0.9003488150646449,0.927633230553906,-10.200745196903522,-2569.5677150999973,-5.049047728386215,-1097.6879616115352,8.0,5210.673403700001,2569.567715099998,117.0
S1_F8,2025,hit,53,1.0,12.0,0.055424495297204425,-0.31650460581138357,37.735849056603776,2647.843017921209,49.95930222492847,1.0746700278369572,1.1763954947830062,-3.5806604101123516,-2131.71188762699,-3.4159338851077163,-1860.7837658159926,7.0,1703.8069820790004,2131.711887626996,33.0
S1_F8,2025,valid_S0,243,1.0,12.0,-0.0758367366180332,-0.15195645436363264,44.03292181069959,1994.1317503778878,8.20630349949748,0.8931995550111763,1.0298107549786004,-9.83232226178813,-4348.957669794001,-4.913467563524931,-2420.848859810148,9.0,7799.798249623001,4348.957669793992,136.0
S1_F8,2026,hit,34,1.0,9.0,-0.03904535600743509,-0.16240809478122503,47.05882352941176,-1188.4015966787877,-34.9529881376114,0.9521395922892133,0.9317350148468785,-3.4900142846691096,-1932.5882208599883,-3.0614841320211954,-1915.577995859992,4.0,1664.2465966790003,1932.5882208599942,18.0
S1_F8,2026,valid_S0,168,1.0,9.0,-0.10059873168883883,-0.1541641874431136,47.023809523809526,-9587.547548547904,-57.06873540802324,0.8625406058091107,0.873878543790256,-6.391240648360583,-3886.711772625,-4.0206375360272,-2534.735658024994,6.0,8274.272548549001,3886.711772625,89.0
S2_F1,full,hit,310,7.0,80.0,-0.23744483974427907,-0.20189497245738414,40.0,-10839.126672552204,-34.9649247501684,0.6058189738647972,0.7908045541437355,-10.200745196903522,-3886.711772625,-4.70725813141966,-1669.4052506630587,12.0,8701.891672553,3886.711772625,186.0
S2_F1,full,valid_S0,1619,7.0,81.0,-0.16581282640977046,-0.2039062649284979,38.727609635577515,-33775.643931117986,-20.862040723358856,0.7073766570435116,0.8617731009533567,-10.200745196903522,-4348.957669794001,-3.8656497382304127,-1491.4932655168714,17.0,43742.333931122004,4348.957669793992,989.0
S2_F1,main,hit,310,7.0,80.0,-0.23744483974427907,-0.20189497245738414,40.0,-10839.126672552204,-34.9649247501684,0.6058189738647972,0.7908045541437355,-10.200745196903522,-3886.711772625,-4.70725813141966,-1669.4052506630587,12.0,8701.891672553,3886.711772625,186.0
S2_F1,main,valid_S0,1619,7.0,81.0,-0.16581282640977046,-0.2039062649284979,38.727609635577515,-33775.643931117986,-20.862040723358856,0.7073766570435116,0.8617731009533567,-10.200745196903522,-4348.957669794001,-3.8656497382304127,-1491.4932655168714,17.0,43742.333931122004,4348.957669793992,989.0
S2_F1,early,hit,177,4.0,47.0,-0.28370429447255247,-0.27636129616218447,33.33333333333333,-6026.228619749729,-34.04648937711711,0.38651567458319364,0.4778778134483912,-6.165217137601177,-990.5175146499989,-3.3363793106363184,-553.4835945833322,9.0,4147.82861975,990.5175146499969,118.0
S2_F1,early,valid_S0,968,4.0,48.0,-0.22323048573126095,-0.2746214133883096,32.74793388429752,-23807.507093948574,-24.5945321218477,0.5158548123333189,0.6206920302845418,-8.235700377192982,-1220.5307959,-2.837596113065708,-483.0146618571411,17.0,22498.462093950002,1220.5307959000002,648.0
S2_F1,recent,hit,133,3.0,33.0,-0.1758815052562762,-0.10401596942629844,48.87218045112782,-4812.898052802473,-36.187203404529875,0.7769684019109344,0.8804890260824738,-10.200745196903522,-3886.711772625,-5.952308929088106,-2472.20161687914,12.0,4554.063052803001,3886.711772625,68.0
S2_F1,recent,valid_S0,651,3.0,33.0,-0.08043603036798416,-0.1097734818718191,47.61904761904761,-9968.136837169415,-15.31203815233397,0.8888399319330526,0.9451044349877448,-10.200745196903522,-4348.957669794001,-4.789143177165451,-2167.380320235328,9.0,21243.871837172002,4348.957669793992,341.0
S2_F1,2018,hit,0,,,,,,,,,,,,,,,,,
S2_F1,2018,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F1,2019,hit,0,,,,,,,,,,,,,,,,,
S2_F1,2019,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F1,2020,hit,50,1.0,12.0,-0.3155281233131644,-0.32929949939705366,30.0,-2163.952251099911,-43.279045021998215,0.367756818553368,0.4087458213464657,-3.20085939938554,-416.75189379999733,-2.3443133662386466,-318.0731561333315,8.0,1291.9972511000003,416.75189379999756,35.0
S2_F1,2020,valid_S0,242,1.0,12.0,-0.1832358566256376,-0.2746214133883096,35.9504132231405,-5236.87569749961,-21.63998222107277,0.6223625329826645,0.6979686249119377,-5.4392016374207,-1029.0969497999963,-2.6428783335419186,-398.7484970384597,10.0,6175.9406975,1029.096949799994,155.0
S2_F1,2021,hit,44,1.0,12.0,-0.2032657039311012,-0.27934610580954006,27.27272727272727,-1091.3640649999345,-24.803728749998513,0.2994328957516307,0.32510971435760755,-1.201102833056458,-144.61278109999753,-1.0625122702371608,-132.7001642999981,6.0,1026.9540650000001,144.61278109999694,32.0
S2_F1,2021,valid_S0,243,1.0,12.0,-0.24974915187071065,-0.2857830605564446,23.456790123456788,-7512.097640399648,-30.913982059257812,0.23728343342367325,0.25298104530661314,-2.8571236783575564,-333.9977579999983,-1.3764448366939466,-182.7455891461523,17.0,5637.337640399999,333.9977579999977,185.0
S2_F1,2022,hit,46,1.0,11.0,-0.2352960316028494,-0.3022831755050296,32.608695652173914,-1041.2022850999476,-22.63483228478147,0.25246050659319746,0.25154139698877076,-1.4178751880687535,-140.2278560999997,-1.1346092532930852,-109.52122724999911,5.0,916.4322851,140.22785610000028,31.0
S2_F1,2022,valid_S0,242,1.0,12.0,-0.25963960525771224,-0.29252423721419457,28.09917355371901,-6089.946493449734,-25.165068154750966,0.30298898154719156,0.29655738275802407,-2.854933342492619,-290.91770759999787,-1.6590196165860758,-154.49891556538356,13.0,4836.446493450001,290.9177075999978,173.0
S2_F1,2023,hit,37,1.0,12.0,-0.3965390683590282,-0.1540772113821034,45.94594594594595,-1729.7100185499357,-46.748919420268535,0.5052420013350417,0.6450882936118194,-6.165217137601177,-990.5175146499989,-5.17711190986534,-914.1852618249993,6.0,912.44501855,990.5175146499969,20.0
S2_F1,2023,valid_S0,241,1.0,12.0,-0.20009213488592212,-0.20192708872415716,43.56846473029046,-4968.587262599584,-20.616544658089563,0.697075979431789,0.8140035554331265,-8.235700377192982,-1220.5307959,-4.447044312214673,-814.3147926730755,11.0,5848.7372626,1220.5307959000002,135.0
S2_F1,2024,hit,42,1.0,12.0,-0.3863300219665369,-0.16920717676613353,45.23809523809524,-3498.545158149886,-83.29869424166395,0.580539718544596,0.6034492337775957,-10.200745196903522,-2569.5677150999973,-5.9528508882181015,-1385.9466725333305,12.0,915.1301581500002,2569.567715099998,23.0
S2_F1,2024,valid_S0,241,1.0,12.0,-0.0507389674962703,0.06892566372332812,51.867219917012456,-1550.3461471993976,-6.432971565142728,0.9303513786876417,0.9599106244905299,-10.200745196903522,-2569.5677150999973,-4.859275175756084,-1050.601838107689,8.0,5188.7061472000005,2569.567715099998,116.0
S2_F1,2025,hit,51,1.0,12.0,0.07195631018868437,0.09136449562257373,56.86274509803921,6974.791462527183,136.7606169122977,1.104871202872663,1.6456036467863036,-9.83232226178813,-2227.4736753509933,-5.717489449108853,-1988.2679294426619,3.0,1626.4885374730002,2227.4736753509933,22.0
S2_F1,2025,valid_S0,242,1.0,12.0,-0.09601313090591584,-0.15195710349226388,43.80165289256198,1169.7568585778886,4.833706027181358,0.8653416929392926,1.0174869765194774,-9.83232226178813,-4348.957669794001,-4.913467563524931,-2420.848859810148,9.0,7780.893141423001,4348.957669793992,136.0
S2_F1,2026,hit,40,1.0,9.0,-0.2709037774028272,-0.18777294278358617,42.5,-8289.144357179772,-207.2286089294943,0.6527679705098371,0.5985038886507636,-5.1822823635,-3886.711772625,-4.91248664739935,-3587.797014178499,6.0,2012.4443571800002,3886.711772625,23.0
S2_F1,2026,valid_S0,168,1.0,9.0,-0.10059873168883883,-0.1541641874431136,47.023809523809526,-9587.547548547904,-57.06873540802324,0.8625406058091107,0.873878543790256,-6.391240648360583,-3886.711772625,-4.0206375360272,-2534.735658024994,6.0,8274.272548549001,3886.711772625,89.0
S2_F2,full,hit,411,7.0,80.0,-0.019589362425909702,-0.20189817022356837,38.19951338199513,9745.43141359803,23.71151195522635,0.9594937369046391,1.193072692703289,-6.391240648360583,-3438.487468817994,-2.747493333499029,-1170.6436232784697,31.0,10806.503586403001,3438.4874688179916,254.0
S2_F2,full,valid_S0,1619,7.0,81.0,-0.16581282640977046,-0.2039062649284979,38.727609635577515,-33775.643931117986,-20.862040723358856,0.7073766570435116,0.8617731009533567,-10.200745196903522,-4348.957669794001,-3.8656497382304127,-1491.4932655168714,17.0,43742.333931122004,4348.957669793992,989.0
S2_F2,main,hit,411,7.0,80.0,-0.019589362425909702,-0.20189817022356837,38.19951338199513,9745.43141359803,23.71151195522635,0.9594937369046391,1.193072692703289,-6.391240648360583,-3438.487468817994,-2.747493333499029,-1170.6436232784697,31.0,10806.503586403001,3438.4874688179916,254.0
S2_F2,main,valid_S0,1619,7.0,81.0,-0.16581282640977046,-0.2039062649284979,38.727609635577515,-33775.643931117986,-20.862040723358856,0.7073766570435116,0.8617731009533567,-10.200745196903522,-4348.957669794001,-3.8656497382304127,-1491.4932655168714,17.0,43742.333931122004,4348.957669793992,989.0
S2_F2,early,hit,234,4.0,47.0,-0.19540149731023673,-0.2590610924143836,29.059829059829063,-4937.325227449644,-21.099680459186516,0.5623246903004946,0.6481053328245532,-5.716546976131891,-1161.60234555,-2.2751940587564543,-380.95410308333163,31.0,5300.69522745,1161.6023455499999,166.0
S2_F2,early,valid_S0,968,4.0,48.0,-0.22323048573126095,-0.2746214133883096,32.74793388429752,-23807.507093948574,-24.5945321218477,0.5158548123333189,0.6206920302845418,-8.235700377192982,-1220.5307959,-2.837596113065708,-483.0146618571411,17.0,22498.462093950002,1220.5307959000002,648.0
S2_F2,recent,hit,177,3.0,33.0,0.21284023962455656,0.012972253846172222,50.282485875706215,14682.756641047672,82.95342735055182,1.3995198747617084,1.4028770157980004,-6.391240648360583,-3438.487468817994,-3.111984768345453,-1675.976339729993,7.0,5505.808358953001,3438.4874688179916,88.0
S2_F2,recent,valid_S0,651,3.0,33.0,-0.08043603036798416,-0.1097734818718191,47.61904761904761,-9968.136837169415,-15.31203815233397,0.8888399319330526,0.9451044349877448,-10.200745196903522,-4348.957669794001,-4.789143177165451,-2167.380320235328,9.0,21243.871837172002,4348.957669793992,341.0
S2_F2,2018,hit,0,,,,,,,,,,,,,,,,,
S2_F2,2018,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F2,2019,hit,0,,,,,,,,,,,,,,,,,
S2_F2,2019,valid_S0,0,,,,,,,,,,,,,,,,,
S2_F2,2020,hit,51,1.0,12.0,-0.16709590933813684,-0.20391078355957165,37.254901960784316,-1109.9164006999135,-21.763066680390462,0.603389711078125,0.6393655480711581,-2.1218381972843465,-265.6541423000002,-1.9370138596392146,-263.19897556666587,9.0,1290.0014007,265.6541422999999,32.0
S2_F2,2020,valid_S0,242,1.0,12.0,-0.1832358566256376,-0.2746214133883096,35.9504132231405,-5236.87569749961,-21.63998222107277,0.6223625329826645,0.6979686249119377,-5.4392016374207,-1029.0969497999963,-2.6428783335419186,-398.7484970384597,10.0,6175.9406975,1029.096949799994,155.0
S2_F2,2021,hit,59,1.0,12.0,-0.33378016287995554,-0.28905638297872344,15.254237288135593,-2479.019703799909,-42.017283115252695,0.16576304732944516,0.17503845614028038,-1.9266652483443614,-290.92645249999856,-1.695379254276494,-246.319692066665,31.0,1359.0297037999997,290.92645249999805,50.0
S2_F2,2021,valid_S0,243,1.0,12.0,-0.24974915187071065,-0.2857830605564446,23.456790123456788,-7512.097640399648,-30.913982059257812,0.23728343342367325,0.25298104530661314,-2.8571236783575564,-333.9977579999983,-1.3764448366939466,-182.7455891461523,17.0,5637.337640399999,333.9977579999977,185.0
S2_F2,2022,hit,57,1.0,11.0,-0.27869792521457554,-0.30959262648005637,22.807017543859647,-1544.9737143499378,-27.10480200613926,0.3515565935521231,0.33829046891133496,-1.9533340344638765,-178.53473074999832,-1.6453921243218694,-148.42320409999897,9.0,1140.27871435,178.53473074999965,44.0
S2_F2,2022,valid_S0,242,1.0,12.0,-0.25963960525771224,-0.29252423721419457,28.09917355371901,-6089.946493449734,-25.165068154750966,0.30298898154719156,0.29655738275802407,-2.854933342492619,-290.91770759999787,-1.6590196165860758,-154.49891556538356,13.0,4836.446493450001,290.9177075999978,173.0
