model,month,feature,logistic_coef,net_return_coef
A8,2022-02,logvolume,-0.17451456473457186,-0.06593939241873781
A8,2022-02,intraday1,0.06839024674443175,0.07067178381665977
A8,2022-02,ret5,0.1618796670349306,0.10974723916905901
A8,2022-02,market1,-0.08285679811187979,-0.06887536276131513
A8,2022-02,relative5,-0.01148885281144841,-0.13348622137599533
A8,2022-02,gap,-0.011474925193757042,-0.12041010464812839
A8,2022-02,gap_clv,0.12051049718108471,0.1736284980104359
A8,2022-03,intercept,-0.04795829316785174,-0.24797980258976848
A8,2022-03,clv,0.10676500304915514,0.13815424789276257
A8,2022-03,logvolume,-0.15958503616605765,-0.08044123038659881
A8,2022-03,intraday1,0.04044651474157412,0.021941750014112516
A8,2022-03,ret5,0.14895233469335142,0.11068760685163387
A8,2022-03,market1,-0.09645566815267333,-0.09820764849329075
A8,2022-03,relative5,0.001976438335393824,-0.09789158522333047
A8,2022-03,gap,-0.04211009205935574,-0.23628831860659225
A8,2022-03,gap_clv,0.13543314528409306,0.2947219846458146
A8,2022-04,intercept,-0.02458598979948058,-0.21704624416871449
A8,2022-04,clv,0.12965033710999357,0.12248277216249799
A8,2022-04,logvolume,-0.12365548896753314,-0.06921534868383289
A8,2022-04,intraday1,0.06042807840023125,0.10935247546935567
A8,2022-04,ret5,0.18063548057344592,0.07108569058446347
A8,2022-04,market1,-0.21592832420590602,-0.23593387674930522
A8,2022-04,relative5,0.008304996066695578,-0.05010320588780641
A8,2022-04,gap,-0.033776667799277786,-0.20267927064016342
A8,2022-04,gap_clv,0.11462625539343982,0.22706286235707943
A8,2022-05,intercept,-0.05826226391025234,-0.2479004109431609
A8,2022-05,clv,0.10547796329998746,0.12543739325110334
A8,2022-05,logvolume,-0.17728106514239092,-0.115628047815274
A8,2022-05,intraday1,0.07462341168011462,0.05070420487615508
A8,2022-05,ret5,0.29574694444792937,0.20498520358855704
A8,2022-05,market1,-0.23418770941088088,-0.2337203048059459
A8,2022-05,relative5,0.00711735805864325,-0.05229204391366215
A8,2022-05,gap,0.015920520874242332,-0.2817015758302825
A8,2022-05,gap_clv,0.06431406451481035,0.2934455209830956
A8,2022-06,intercept,-0.08254279447622202,-0.239371602186133
A8,2022-06,clv,0.053263527054476074,0.0676152933250336
A8,2022-06,logvolume,-0.14959948260231912,-0.08075800568409235
A8,2022-06,intraday1,0.11347222637782348,0.09719512130439141
A8,2022-06,ret5,0.2568862950842954,0.1815021784368651
A8,2022-06,market1,-0.19439612178968896,-0.2198012510607776
A8,2022-06,relative5,0.03627076363430987,-0.06382259763874122
A8,2022-06,gap,0.044245141748462655,-0.22458225810422233
A8,2022-06,gap_clv,-0.0021712426224304057,0.21095691900386374
A8,2022-07,intercept,-0.09802223824027814,-0.25358971238467637
A8,2022-07,clv,0.04571428065114157,0.061853059976690175
A8,2022-07,logvolume,-0.10841553397682431,-0.07309895996261262
A8,2022-07,intraday1,0.13587943052986837,0.1113139668242622
A8,2022-07,ret5,0.22667728992565617,0.1435103406902355
A8,2022-07,market1,-0.1467854157924449,-0.18112063946068638
A8,2022-07,relative5,0.04065608373677111,-0.022013909921399195
A8,2022-07,gap,0.072646051551948,-0.1855871451118627
A8,2022-07,gap_clv,0.0038245588204518653,0.20394395005051685
A8,2022-08,intercept,-0.09044712223586619,-0.23572682991542304
A8,2022-08,clv,0.04977441487486237,0.06883298097387541
A8,2022-08,logvolume,-0.11850362697478625,-0.06826442651341337
A8,2022-08,intraday1,0.08762552869349789,0.04859144359701218
A8,2022-08,ret5,0.2380054759266427,0.1579606721247279
A8,2022-08,market1,-0.09079412686686537,-0.13499508667302465
A8,2022-08,relative5,0.056629934274926665,-0.01475339499931462
A8,2022-08,gap,0.0800008428278045,-0.16267820809864605
A8,2022-08,gap_clv,-0.007070793730927682,0.18810619032860706
A8,2022-09,intercept,-0.09065831614692806,-0.2681959422360847
A8,2022-09,clv,0.005604372313611183,0.0139302544898988
A8,2022-09,logvolume,-0.10884206013794424,-0.061220392935564354
A8,2022-09,intraday1,0.17625670728288534,0.1388338857386675
A8,2022-09,ret5,0.26209593047977187,0.1314079402361967
A8,2022-09,market1,-0.07935408324990088,-0.09841979635554267
A8,2022-09,relative5,0.0018309796357747704,-0.026982901139072313
A8,2022-09,gap,0.048795875413530386,-0.16221211791819934
A8,2022-09,gap_clv,0.024044538402062665,0.18855855701168234
A8,2022-10,intercept,-0.07350192270631413,-0.2607826847815873
A8,2022-10,clv,0.045583532250065825,0.04184157111503558
A8,2022-10,logvolume,-0.07761439513905352,-0.04106315157200445
A8,2022-10,intraday1,0.11269151670161583,0.10459557262658933
A8,2022-10,ret5,0.20807507211877516,0.09532169461138622
A8,2022-10,market1,-0.08629644738808986,-0.12471830977400693
A8,2022-10,relative5,0.01596329885176755,-0.018796715198880404
A8,2022-10,gap,0.06296104035075246,-0.07315981674983543
A8,2022-10,gap_clv,-0.026333374180396267,0.11080938998233639
A8,2022-11,intercept,-0.09096215612156872,-0.27097131197753005
A8,2022-11,clv,0.07688950919012867,0.06188968341619026
A8,2022-11,logvolume,-0.04804716483051242,-0.02234260865956063
A8,2022-11,intraday1,0.08528285403562916,0.108277464047806
A8,2022-11,ret5,0.22041716747619877,0.10761351175450425
A8,2022-11,market1,-0.10442645563945759,-0.12829131709770134
A8,2022-11,relative5,0.022162757112112356,-0.03312757862162804
A8,2022-11,gap,0.14397983438305395,0.048705813965477844
A8,2022-11,gap_clv,-0.038168244621095554,0.05962704865197916
A8,2022-12,intercept,-0.09947858854042861,-0.28842108374849734
A8,2022-12,clv,0.08062593242117728,0.07818863147836705
A8,2022-12,logvolume,-0.07902581710579744,-0.05861812496604498
A8,2022-12,intraday1,0.0737654141673198,0.07498605479943728
A8,2022-12,ret5,0.15924174254444376,0.08983643122161536
A8,2022-12,market1,-0.10140758987657203,-0.11348465300030788
A8,2022-12,relative5,0.07238011530945616,-0.008427519746297128
A8,2022-12,gap,0.15936341640329568,0.06152091610328418
A8,2022-12,gap_clv,-0.07709618057877346,0.01699186126610173
A8,2023-01,intercept,-0.07500441170208001,-0.2760100525708614
A8,2023-01,clv,0.09361200228009187,0.08744976726904251
A8,2023-01,logvolume,-0.058524154550053775,-0.03965524942973896
A8,2023-01,intraday1,0.0779351001682122,0.06339823917598385
A8,2023-01,ret5,0.11668830048403839,0.06763678616869416
A8,2023-01,market1,-0.09284159248622657,-0.09413536241860182
A8,2023-01,relative5,0.07555253294539795,-0.007405416846982919
A8,2023-01,gap,0.180897286837403,0.042348784734807375
A8,2023-01,gap_clv,-0.03493686067490709,0.07614936606352342
A8,2023-02,intercept,-0.06737625103654897,-0.28022565928425164
A8,2023-02,clv,0.10235285562025166,0.09000821189059978
A8,2023-02,logvolume,-0.04450354303400809,-0.03149415605431541
A8,2023-02,intraday1,0.04675155465769218,0.044470142935252845
A8,2023-02,ret5,0.13013253081153828,0.08605845638796232
A8,2023-02,market1,-0.09708482745141098,-0.10442546905095036
A8,2023-02,relative5,0.07464491594053205,-0.019782231744601985
A8,2023-02,gap,0.21432013463178673,0.10317661434294108
A8,2023-02,gap_clv,-0.05755051638978946,0.021256928530853404
A8,2023-03,intercept,-0.026486223379985695,-0.2569475062877082
A8,2023-03,clv,0.09497074775353821,0.13102672399752555
A8,2023-03,logvolume,0.001459681725212248,0.047709897399046644
A8,2023-03,intraday1,0.0644367619499001,-0.00933462409080815
A8,2023-03,ret5,0.16019932414776655,0.1413790742659573
A8,2023-03,market1,-0.11931586660196115,-0.11612073873238977
A8,2023-03,relative5,0.04149000488271094,-0.06442651117307216
A8,2023-03,gap,0.20025668487858872,0.08678703955567389
A8,2023-03,gap_clv,-0.01984092545770607,0.044700582117065256
A8,2023-04,intercept,-0.0810547986569171,-0.3696486987869485
A8,2023-04,clv,0.0916972983560198,0.12075103979038342
A8,2023-04,logvolume,-0.00967989395411255,0.0042906500971979815
A8,2023-04,intraday1,0.012020815632241723,-0.08733161933808034
A8,2023-04,ret5,0.15381286728589266,0.24395262729369357
A8,2023-04,market1,-0.10651816083277865,-0.10582915491364252
A8,2023-04,relative5,-0.11494519796765366,-0.3967796195726818
A8,2023-04,gap,0.15696669673506972,0.05953605845116148
A8,2023-04,gap_clv,-0.10352479200834391,-0.08504367867985593
A8,2023-05,intercept,-0.07490123144160253,-0.36347814372527004
A8,2023-05,clv,0.03895519527675528,-0.035554954016846975
A8,2023-05,logvolume,-0.019143384245028233,-0.05316764990680008
A8,2023-05,intraday1,0.14715097390413184,0.3489647120706388
A8,2023-05,ret5,0.19160356067423687,0.20525317971251222
A8,2023-05,market1,-0.16756140348524473,-0.23873127463638982
A8,2023-05,relative5,-0.1562491969072918,-0.34789279042349247
A8,2023-05,gap,0.16580499084323022,-0.014945329037938831
A8,2023-05,gap_clv,-0.1113867696660502,-0.01953826896970994
A8,2023-06,intercept,-0.04921468936989319,-0.37640163922937236
A8,2023-06,clv,0.014041479690794683,-0.10011821756621543
A8,2023-06,logvolume,-0.02273095239313623,-0.06347754368925085
A8,2023-06,intraday1,0.1366871506124545,0.36694612200442417
A8,2023-06,ret5,0.22520428166004144,0.29697216448130587
A8,2023-06,market1,-0.17382463217556945,-0.21965359504264703
A8,2023-06,relative5,-0.2326335064636976,-0.4949799119023557
A8,2023-06,gap,0.05175308320062207,-0.19950158642650567
A8,2023-06,gap_clv,-0.05071892278092592,0.10303609256848584
A8,2023-07,intercept,-0.05668252242416871,-0.48189635736218905
A8,2023-07,clv,0.027128153175275112,0.007423275335281491
A8,2023-07,logvolume,0.0254744690153806,0.015809959770371276
A8,2023-07,intraday1,0.029346488912272695,0.1600102683731426
A8,2023-07,ret5,0.19883254808207526,0.33503073000022926
A8,2023-07,market1,-0.16395033511092222,-0.2605154118068276
A8,2023-07,relative5,-0.28049564521239106,-0.5928763226332471
A8,2023-07,gap,0.09189904057931417,-0.026516965077372605
A8,2023-07,gap_clv,-0.08111383873699483,-0.11199182816908979
A8,2023-08,intercept,-0.04139140462862645,-0.4667145764713189
A8,2023-08,clv,0.004078784595157985,-0.005456482622237139
A8,2023-08,logvolume,0.03320974882040352,-0.0031099746124793916
A8,2023-08,intraday1,0.08972465472059893,0.1804183934827531
A8,2023-08,ret5,0.19495709081733778,0.3478024801115032
A8,2023-08,market1,-0.1850170784077056,-0.2570188547529749
A8,2023-08,relative5,-0.2750905692927856,-0.5262450242695016
A8,2023-08,gap,0.10156726920972939,-0.07796762040633183
A8,2023-08,gap_clv,-0.12714301551668222,-0.15965586481240548
A8,2023-09,intercept,-0.03295612657037975,-0.4750959377584474
A8,2023-09,clv,0.006812387172969293,0.0407449709657493
A8,2023-09,logvolume,0.08655390938161148,0.05882546831658644
A8,2023-09,intraday1,0.0509748564696709,0.07896600618718805
A8,2023-09,ret5,0.1437190284339968,0.14679712369876527
A8,2023-09,market1,-0.15416896306691832,-0.20291255562928429
A8,2023-09,relative5,-0.21992351296880241,-0.2929586969527729
A8,2023-09,gap,0.13437190972684449,0.007182059403199655
A8,2023-09,gap_clv,-0.13581911127631027,-0.23693636980691993
A8,2023-10,intercept,-0.0331573329891565,-0.47268753423548027
A8,2023-10,clv,0.0011363205587716174,0.0394095321465935
A8,2023-10,logvolume,0.06382582025911135,0.045635318859770076
A8,2023-10,intraday1,0.06478056406306826,0.08288236447880862
A8,2023-10,ret5,0.1592635090370871,0.18515813171830642
A8,2023-10,market1,-0.18138059413096205,-0.21699620666490943
A8,2023-10,relative5,-0.20813287539108308,-0.3281811382849001
A8,2023-10,gap,0.16533226272233884,0.04352653057837018
A8,2023-10,gap_clv,-0.17102667124943768,-0.2964285621240934
A8,2023-11,intercept,-0.01857319524010347,-0.46036361209480997
A8,2023-11,clv,0.025634787391222606,0.019647585030216772
A8,2023-11,logvolume,0.07376634341370562,0.07201726973251968
A8,2023-11,intraday1,0.043308411494407936,0.03916118355210855
A8,2023-11,ret5,0.16248269067546198,0.20855846685990403
A8,2023-11,market1,-0.16632897275225358,-0.18601235471229272
A8,2023-11,relative5,-0.2056415938601002,-0.3141073850836303
A8,2023-11,gap,0.22786624517505188,0.12400559021460758
A8,2023-11,gap_clv,-0.16857681477375283,-0.2955248989665226
A8,2023-12,intercept,-0.002453608459069579,-0.46086880896361593
A8,2023-12,clv,0.034049516154082686,0.04046981641900782
A8,2023-12,logvolume,0.09098839668504374,0.06430275508194133
A8,2023-12,intraday1,0.030398421163263776,0.014254545091554102
A8,2023-12,ret5,0.13888813882131185,0.1915752605309531
A8,2023-12,market1,-0.15637162480016106,-0.16532208517381491
A8,2023-12,relative5,-0.1951406021245896,-0.2919353968105349
A8,2023-12,gap,0.22826635469901913,0.1417948498195326
A8,2023-12,gap_clv,-0.18078146512136065,-0.31337739464592557
A8,2024-01,intercept,-0.018588704059350834,-0.45917489012809837
A8,2024-01,clv,0.039150365612864724,0.04180319988333784
A8,2024-01,logvolume,0.05606161130458785,0.06584290923375848
A8,2024-01,intraday1,0.044939413315428514,0.005118134888571669
A8,2024-01,ret5,0.12134498574239189,0.16463080598891366
A8,2024-01,market1,-0.16448402772436055,-0.1671517312751434
A8,2024-01,relative5,-0.15717172735346702,-0.2338355884991727
A8,2024-01,gap,0.23639415399039723,0.12445584874863837
A8,2024-01,gap_clv,-0.18542623413558146,-0.30722785646190526
A8,2024-02,intercept,0.04512749106345136,-0.4254844073912302
A8,2024-02,clv,0.04858326086969722,0.04550881918661931
A8,2024-02,logvolume,0.09336428431924158,0.09324638257004558
A8,2024-02,intraday1,0.014558185867354094,-0.004123597980409558
A8,2024-02,ret5,0.1561716165822534,0.2740169088181454
A8,2024-02,market1,-0.12260589469359835,-0.1138031249727627
A8,2024-02,relative5,-0.208913670803024,-0.36932605515859623
A8,2024-02,gap,0.2686218396425943,0.1450018758155564
A8,2024-02,gap_clv,-0.2105094377629426,-0.3293033195150159
A8,2024-03,intercept,-0.0027676820178773516,-0.5038471657722294
A8,2024-03,clv,0.06172918644674235,0.022519490323220773
A8,2024-03,logvolume,0.07505840185673826,0.08116545254200087
A8,2024-03,intraday1,0.03785314605933482,0.028697143315131363
A8,2024-03,ret5,0.17414530975798873,0.3528265226386568
A8,2024-03,market1,-0.11456598245973054,-0.01679098193605606
A8,2024-03,relative5,-0.24469346881750903,-0.45891742187120577
A8,2024-03,gap,0.28331885465158146,0.15692034511361166
A8,2024-03,gap_clv,-0.23026037999049628,-0.3007572539415649
A8,2024-04,intercept,-0.0021019238528926522,-0.5611129549671545
A8,2024-04,clv,0.04998668983936148,0.01889876263862714
A8,2024-04,logvolume,0.05013578790889235,0.07198979961190348
A8,2024-04,intraday1,0.035341685052128355,-0.060923624236428046
A8,2024-04,ret5,0.16160637649433993,0.34074997740818913
A8,2024-04,market1,-0.10661752717768026,-0.015985618858369858
A8,2024-04,relative5,-0.2432075815740274,-0.4967907085438679
A8,2024-04,gap,0.2712239190792372,0.07581906584559517
A8,2024-04,gap_clv,-0.22510581289388018,-0.18004661811374162
A8,2024-05,intercept,-0.01751224930371996,-0.6029175777232713
A8,2024-05,clv,0.04192081936629602,-0.001448391321836398
A8,2024-05,logvolume,0.05254762457529709,0.05582877984030004
A8,2024-05,intraday1,0.03036130872320686,-0.0520334307260054
A8,2024-05,ret5,0.1437534673572427,0.4399789971180683
A8,2024-05,market1,-0.06302975128340538,0.023142921049261876
A8,2024-05,relative5,-0.2163263304241548,-0.5634582385134982
A8,2024-05,gap,0.24504857837073252,0.01697728894333506
A8,2024-05,gap_clv,-0.1927725492363089,-0.10036153351486077
A8,2024-06,intercept,0.022343353217687264,-0.5809755697783093
A8,2024-06,clv,0.03807063368665954,0.007097527199357564
A8,2024-06,logvolume,0.05453715219296907,0.03894758223240103
A8,2024-06,intraday1,0.029906655735609154,-0.04743306659120222
A8,2024-06,ret5,0.10681245288969253,0.4933559282381241
A8,2024-06,market1,-0.05663115292708394,-0.01049576976841991
A8,2024-06,relative5,-0.1831995424225059,-0.6182623679351376
A8,2024-06,gap,0.2665274534749546,0.07046908398278118
A8,2024-06,gap_clv,-0.21255931447827944,-0.14414314835523137
A8,2024-07,intercept,0.030722739742851467,-0.6146586345294628
A8,2024-07,clv,0.10020607413182442,0.08529690050118793
A8,2024-07,logvolume,0.07027591455042284,0.046210288273429476
A8,2024-07,intraday1,0.004311641382510096,-0.08174284718158073
A8,2024-07,ret5,0.14504238857114254,0.47637255819819846
A8,2024-07,market1,-0.08946291238956587,-0.03386196409755219
A8,2024-07,relative5,-0.2373659006789672,-0.6006404657113404
A8,2024-07,gap,0.23149777410671804,0.03691623542113059
A8,2024-07,gap_clv,-0.1902665541492111,-0.13237593794015656
A8,2024-08,intercept,0.038925189305871376,-0.6037849603873858
A8,2024-08,clv,0.1507800049188304,0.1858132563604068
A8,2024-08,logvolume,0.07149557503814298,0.05054541464597289
A8,2024-08,intraday1,-0.014084856866554349,-0.1265459545879968
A8,2024-08,ret5,0.15177588108691867,0.5173062234151835
A8,2024-08,market1,-0.1263970543481168,-0.06895777509683941
A8,2024-08,relative5,-0.2389909303449435,-0.6453060836666666
A8,2024-08,gap,0.2262249694365055,0.03478376023215862
A8,2024-08,gap_clv,-0.1964290078583811,-0.13845834406618235
A8,2024-09,intercept,0.06327248014072419,-0.5878485202097438
A8,2024-09,clv,0.10017021351654458,0.10042052800029334
A8,2024-09,logvolume,0.08332127166505683,0.07167522796976424
A8,2024-09,intraday1,0.021318066709646578,-0.08599388960454968
A8,2024-09,ret5,0.14385627567155418,0.5585138750740803
A8,2024-09,market1,-0.12311957376772673,-0.016646261619132685
A8,2024-09,relative5,-0.24364277514418986,-0.6924732573495056
A8,2024-09,gap,0.20131220245446305,-0.04923891037552604
A8,2024-09,gap_clv,-0.14672928463111193,-0.03272783423171916
A8,2024-10,intercept,0.03909939170582651,-0.6090961020899588
A8,2024-10,clv,0.07344503901592911,0.10303615120770633
A8,2024-10,logvolume,0.07954599210476501,0.07701658965880818
A8,2024-10,intraday1,0.05339380838555211,-0.04534851682000392
A8,2024-10,ret5,0.08088107698897033,0.31420616644700555
A8,2024-10,market1,-0.11102004514621004,-0.06053425211564582
A8,2024-10,relative5,-0.18325136799625805,-0.46782114132628666
A8,2024-10,gap,0.2254373718320592,-0.008193510679655704
A8,2024-10,gap_clv,-0.1614865046313641,-0.09497177568400793
A8,2024-11,intercept,0.062359592530909516,-0.5998916380001102
A8,2024-11,clv,0.08005292081690658,0.15854088561525204
A8,2024-11,logvolume,0.06466698131766041,0.0829487152683333
A8,2024-11,intraday1,0.04423883044080276,-0.11214868739857463
A8,2024-11,ret5,0.09062612024005383,0.6753245382332997
A8,2024-11,market1,-0.10027033489250811,0.00026925088381888105
A8,2024-11,relative5,-0.18375661855346445,-0.7560314220103539
A8,2024-11,gap,0.1851583438657121,-0.048752534030556044
A8,2024-11,gap_clv,-0.15157965474780977,-0.084086918754605
A8,2024-12,intercept,0.05456204026188174,-0.5867627888894679
A8,2024-12,clv,0.05617588060185987,0.14027981773451434
A8,2024-12,logvolume,0.07775449540599409,0.08773205877662504
A8,2024-12,intraday1,0.06272235264660782,-0.10700778062382062
A8,2024-12,ret5,0.0547263740899641,0.5357620267181845
A8,2024-12,market1,-0.07073145995796605,0.026827912699171348
A8,2024-12,relative5,-0.1495413545760798,-0.615274599239313
A8,2024-12,gap,0.16497804629989515,-0.0831127610936565
A8,2024-12,gap_clv,-0.14022864007847866,-0.044228727237145965
A8,2025-01,intercept,0.08666235511218748,-0.5683224483142023
A8,2025-01,clv,0.04257020251178342,0.14914936165255002
A8,2025-01,logvolume,0.10722445366504677,0.10310425215822365
A8,2025-01,intraday1,0.07277429643032916,-0.1050531093285223
A8,2025-01,ret5,0.07510978220300771,0.6178650977014497
A8,2025-01,market1,-0.06543008259660817,0.019044521170784177
A8,2025-01,relative5,-0.1855049292489616,-0.7098358819149693
A8,2025-01,gap,0.18157211368318082,-0.06017996418465281
A8,2025-01,gap_clv,-0.14451976375804987,-0.0578962438049275
A8,2025-02,intercept,0.08699846113031161,-0.5738809497970582
A8,2025-02,clv,0.07890068231771453,0.15756917862179254
A8,2025-02,logvolume,0.15142361761956746,0.1456420684780458
A8,2025-02,intraday1,0.06832206347829341,-0.08847878049006844
A8,2025-02,ret5,0.0843536354275803,0.6625501467182884
A8,2025-02,market1,-0.07786237447972892,0.00614464958027498
A8,2025-02,relative5,-0.21486151704421663,-0.760878724828817
A8,2025-02,gap,0.1840721560083359,-0.05442065210832167
A8,2025-02,gap_clv,-0.1759907920706186,-0.1060401380735227
A8,2025-03,intercept,0.07901903547694569,-0.5826612953790258
A8,2025-03,clv,0.1401725540446165,0.20349555763218652
A8,2025-03,logvolume,0.11408036947881127,0.1201918907013067
A8,2025-03,intraday1,0.03659452949692754,-0.12513978125065595
A8,2025-03,ret5,0.07879156362643826,0.622603147251381
A8,2025-03,market1,-0.08428414941471689,0.010925180979240955
A8,2025-03,relative5,-0.182904502781998,-0.6926275757563178
A8,2025-03,gap,0.15631004463511708,-0.10275028662111185
A8,2025-03,gap_clv,-0.15739518194960253,-0.07205920646167313
A8,2025-04,intercept,0.07115647657431967,-0.5619947832759703
A8,2025-04,clv,0.16687684117456505,0.22253043046841398
A8,2025-04,logvolume,0.12517675650518584,0.08865973195252941
A8,2025-04,intraday1,0.004118329026758395,-0.1372807914479192
A8,2025-04,ret5,0.056390756088046494,0.5912275085962561
A8,2025-04,market1,-0.05320530936258565,0.035691140737138985
A8,2025-04,relative5,-0.15833380888083828,-0.6595905633539173
A8,2025-04,gap,0.1634386694786479,-0.09046113742375522
A8,2025-04,gap_clv,-0.15727938596183347,-0.07661812884429604
A8,2025-05,intercept,0.07965749352299553,-0.4738834369177234
A8,2025-05,clv,0.21265973563846008,0.38348875566385454
A8,2025-05,logvolume,0.12507195818211297,0.044804613989403025
A8,2025-05,intraday1,-0.006486147194304267,-0.13059555004724702
A8,2025-05,ret5,0.07551772486564631,0.6302440844390306
A8,2025-05,market1,-0.1375100273513062,-0.19464571658510196
A8,2025-05,relative5,-0.0599090627989087,-0.524325782633763
A8,2025-05,gap,0.165375556911047,0.01643869569380374
A8,2025-05,gap_clv,-0.1282826503535803,-0.0968211734598944
A8,2025-06,intercept,0.08797255775230609,-0.45867964290858915
A8,2025-06,clv,0.2532968257031889,0.45074423083680004
A8,2025-06,logvolume,0.16818541585036417,0.12430301245952738
A8,2025-06,intraday1,-0.05794160917092853,-0.3604576671545499
A8,2025-06,ret5,0.057442324464294564,0.6388305669765044
A8,2025-06,market1,-0.11659866166887417,-0.0938737099753909
A8,2025-06,relative5,-0.06729530356009096,-0.5773384109016954
A8,2025-06,gap,0.15021216554906766,0.08534240106985645
A8,2025-06,gap_clv,-0.135263888084901,-0.1845296434240613
A8,2025-07,intercept,0.08880529301292571,-0.4654350709119157
A8,2025-07,clv,0.30720587488201995,0.5198360041467714
A8,2025-07,logvolume,0.16336388931078227,0.12238362849608994
A8,2025-07,intraday1,-0.06931412069749388,-0.3808925106527056
A8,2025-07,ret5,0.01722254910648601,0.5233143296721007
A8,2025-07,market1,-0.1456041911848297,-0.1411788721111752
A8,2025-07,relative5,0.0030224287131752833,-0.42576676770187327
A8,2025-07,gap,0.1756115071108833,0.1202358978238949
A8,2025-07,gap_clv,-0.11757668431543618,-0.1713598617356728
A8,2025-08,intercept,0.08058173463078287,-0.4608408416967713
A8,2025-08,clv,0.3027940045404948,0.4260454056384797
A8,2025-08,logvolume,0.1398047851587051,0.08657163329125037
A8,2025-08,intraday1,-0.061562508234596074,-0.32361213491268015
A8,2025-08,ret5,0.001767207058046257,0.4077199407044109
A8,2025-08,market1,-0.1141497572720215,-0.024457143636236113
A8,2025-08,relative5,0.05870127878709846,-0.28225576714752953
A8,2025-08,gap,0.1542406333690693,0.05762224462730603
A8,2025-08,gap_clv,-0.13516318795200238,-0.1525877655320187
A8,2025-09,intercept,0.04030989974483679,-0.5909942097933957
A8,2025-09,clv,0.332801018985181,0.44061636223540657
A8,2025-09,logvolume,0.13988939002181114,0.10032951937220473
A8,2025-09,intraday1,-0.08732881854099092,-0.3949670033046246
A8,2025-09,ret5,-0.031422741870157374,0.27440434977446176
A8,2025-09,market1,-0.1141496089538688,5.517511528785191e-05
A8,2025-09,relative5,0.03314974043145337,-0.32881437112620654
A8,2025-09,gap,0.1537779440816945,0.10416049713593799
A8,2025-09,gap_clv,-0.07215941239268771,-0.056030278318683686
A8,2025-10,intercept,0.01593440357031882,-0.6095138785661994
A8,2025-10,clv,0.32890865609648684,0.4254597632746324
A8,2025-10,logvolume,0.09374879437911288,0.020000756032630008
A8,2025-10,intraday1,-0.07598427326380296,-0.3274799367370413
A8,2025-10,ret5,0.00817272514371686,0.34670590390857525
A8,2025-10,market1,-0.1050773153560038,-0.014509111615635282
A8,2025-10,relative5,-0.009396944439987577,-0.3909798685753614
A8,2025-10,gap,0.11264683078030742,0.04059498502201485
A8,2025-10,gap_clv,-0.059739155534327654,0.06472201710251703
A8,2025-11,intercept,0.008023154652367978,-0.6283666838086026
A8,2025-11,clv,0.31536497005267417,0.3556008138593364
A8,2025-11,logvolume,0.11100057717159828,0.016350485569994813
A8,2025-11,intraday1,-0.05902488175997403,-0.23186495646736432
A8,2025-11,ret5,0.001747494571446167,0.3695362698398935
A8,2025-11,market1,-0.12385737169078749,-0.07551433574718018
A8,2025-11,relative5,0.002589310269602944,-0.3619883712128557
A8,2025-11,gap,0.09598626832594251,0.056151342882909565
A8,2025-11,gap_clv,-0.060510262014083854,0.047390986062406666
A8,2025-12,intercept,-0.024479802868954643,-0.6490519993713169
A8,2025-12,clv,0.3595617136215926,0.4605364169942529
A8,2025-12,logvolume,0.06258467500572909,-0.0007834166013744623
A8,2025-12,intraday1,-0.07248545126109893,-0.24312381846655884
A8,2025-12,ret5,0.014793847486233231,0.38093420021856816
A8,2025-12,market1,-0.11754003951366335,-0.13002301061427965
A8,2025-12,relative5,0.02142912326463575,-0.39936094484425705
A8,2025-12,gap,0.05949365056467722,0.1529056163029917
A8,2025-12,gap_clv,-0.05854075545165626,-0.048743747303638174
A8,2026-01,intercept,-0.04918374816261642,-0.6785320970706235
A8,2026-01,clv,0.34170683064679136,0.4078837195499876
A8,2026-01,logvolume,0.08562379908269178,0.032975677817002974
A8,2026-01,intraday1,-0.06621281259023395,-0.20686865908113158
A8,2026-01,ret5,0.003243692690435591,0.39322149521786776
A8,2026-01,market1,-0.10894771978664512,-0.13505074971777345
A8,2026-01,relative5,0.031071453484632857,-0.4015629680828089
A8,2026-01,gap,0.08449298805417532,0.17091061790612033
A8,2026-01,gap_clv,-0.10889442037743471,-0.1075795593257473
A8,2026-02,intercept,-0.057363984050557454,-0.6796113675780422
A8,2026-02,clv,0.3480559251396947,0.43381462755756844
A8,2026-02,logvolume,0.11580925106244741,0.05867756989959012
A8,2026-02,intraday1,-0.07898449222496293,-0.23202307507193326
A8,2026-02,ret5,0.01375585261109319,0.4187414674962887
A8,2026-02,market1,-0.10098620228291155,-0.12136788877685452
A8,2026-02,relative5,-0.0030466671297449417,-0.47238599613766563
A8,2026-02,gap,0.09136123026506104,0.2058423813482956
A8,2026-02,gap_clv,-0.11919670408669983,-0.1323374813742482
A8,2026-03,intercept,-0.07364498661124806,-0.6818400545462788
A8,2026-03,clv,0.3401779258916727,0.416298759251418
A8,2026-03,logvolume,0.085524453632271,0.04054524110011106
A8,2026-03,intraday1,-0.0454551401909085,-0.1925662071478062
A8,2026-03,ret5,0.030209023335276086,0.4488524479451613
A8,2026-03,market1,-0.12995139047894072,-0.16555726012472122
A8,2026-03,relative5,0.008599353447045884,-0.4831869805417477
A8,2026-03,gap,0.09361591356314754,0.211108860667664
A8,2026-03,gap_clv,-0.11361843736216702,-0.13767281200528023
A8,2026-04,intercept,-0.06477840805691566,-0.6191443327082168
A8,2026-04,clv,0.3159563800560034,0.4627148619435943
