id,kind,timing,window,n,down_pct,baseline_down_pct,lift_pp,down_ci_low,down_ci_high,lift_ci_low,lift_ci_high,net_RT_win_pct,net_RT_mean_pct,net_RT_cash,mean_net_winner_pct,mean_net_loser_pct,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters,episodes,delete5_pct,delete5_cash,double_slip_pct,double_slip_cash,matched_n,excluded_n,matched_open_pct,matched_open_cash,delayed_pct,delayed_cash,month_ci_low,month_ci_high
A8_55,model_trade,after_auction,2026,3,33.33333333333333,47.337278106508876,-14.003944773175542,0.0,100.0,-51.332173578571926,54.11799463205544,33.33333333333333,-2.837900125939816,-4882.971076785008,2.527726998094946,-5.520713687957198,-2.837900125939816,-1.5411120484262315,33.33333333333333,-4882.971076785008,0.22893118000385457,0.26458414170001615,-9.500315327488163,-6639.741340460996,3,3,,,-2.939203884123677,-5069.520327569973,3,0,-2.837900125939816,-4882.971076785008,-1.6741266738463096,-2675.5016976179973,-9.500315327488163,2.527726998094946
A8_60,model_trade,after_auction,full_2020,42,45.23809523809524,48.830049261083744,-3.591954022988503,33.33333333333333,65.00543478260866,-15.457894141611389,15.797330128151376,42.857142857142854,-1.6352003036194502,-21280.392135527894,1.9045710252713428,-4.290028800287544,-1.6352003036194502,-0.8137535697832625,42.857142857142854,-21280.392135527894,0.3329647271500287,0.22994777005323144,-11.294812295554268,-23214.087472077917,29,34,-2.3953219903119836,-25235.9102773579,-1.7358542330528666,-22224.89007505586,42,0,-1.6352003036194502,-21280.392135527894,-1.27713443957527,-20032.3441996639,-2.3927499156867174,-0.4037777982155134
A8_60,model_trade,after_auction,primary,15,33.33333333333333,48.1651376146789,-14.831804281345567,14.285714285714285,55.55555555555556,-33.5445389893138,6.133665198739557,33.33333333333333,-2.7526329122139637,-17452.577921477947,1.494809106642337,-4.876353921642114,-2.7526329122139637,-1.5411120484262315,33.33333333333333,-17452.577921477947,0.15327118690135597,0.12778344629060817,-11.294812295554268,-18122.641355077947,13,14,-4.876353921642115,-20009.45504560196,-2.853889883430048,-18022.1635469559,15,0,-2.7526329122139637,-17452.577921477947,-2.6530653352343445,-18091.771992563943,-4.154751983447413,-1.3789433091189427
A8_60,model_trade,after_auction,2024,1,100.0,52.892561983471076,47.107438016528924,100.0,100.0,39.50617283950617,53.21837793453513,100.0,2.526634365007556,670.0634336000038,2.526634365007556,,2.526634365007556,2.526634365007556,100.0,670.0634336000038,,,2.526634365007556,0.0,1,1,,,2.4280168446455654,643.9100672000039,1,0,2.526634365007556,670.0634336000038,0.04045952224738133,10.729865300005528,2.526634365007556,2.526634365007556
A8_60,model_trade,after_auction,2025,12,33.33333333333333,44.03292181069959,-10.699588477366257,14.24107142857143,55.55555555555556,-31.14417367956567,10.364650525918176,33.33333333333333,-2.7312250560252185,-11482.900014616955,1.2368527920510322,-4.715263980063344,-2.7312250560252185,-2.1360971585320025,33.33333333333333,-11482.900014616955,0.1311541408159312,0.14112596067023403,-11.294812295554268,-11595.555302110957,10,11,-5.279143134316215,-13182.813616890966,-2.832470727582379,-11908.325511233925,12,0,-2.7312250560252185,-11482.900014616955,-2.5683655980791875,-12651.397875415956,-3.474393380547892,-1.775547009398069
A8_60,model_trade,after_auction,2026,2,0.0,47.337278106508876,-47.337278106508876,0.0,0.0,-51.61991584852734,-42.592592592592595,0.0,-5.520713687957198,-6639.741340460996,,-5.520713687957198,-5.520713687957198,-5.520713687957198,0.0,-6639.741340460996,0.0,0.0,-9.500315327488163,-6639.741340460996,2,2,,,-5.623358182553864,-6757.748102921978,2,0,-5.520713687957198,-6639.741340460996,-4.50802618690615,-5451.10398244799,-9.500315327488163,-1.5411120484262315
A12_55,model_trade,after_auction,full_2020,144,47.22222222222222,48.830049261083744,-1.6078270388615201,38.80520865062443,56.2511574074074,-9.464665974385598,6.581850431228017,42.36111111111111,-1.043144516593185,-48119.40785479359,1.7142605081656885,-3.0696711010545257,-1.043144516593185,-0.3555725609648084,42.36111111111111,-48119.40785479359,0.410427750505148,0.3718583863535784,-11.91543918827798,-51240.54445279361,69,118,-1.2539889926213166,-60207.96875799463,-1.1435102491676696,-51637.59286158754,143,1,-1.0166967631580648,-46807.44324599359,-0.6958680318102993,-37239.32523822367,-1.6532974671662197,-0.46751750173084494
A12_55,model_trade,after_auction,primary,69,47.82608695652174,48.1651376146789,-0.3390506581571584,36.48341523341523,60.71428571428571,-10.914938798469903,10.710213078109462,42.028985507246375,-1.4783137452803126,-41931.94586059373,1.921008600860868,-3.942822446232668,-1.4783137452803126,-0.2569886485563937,42.028985507246375,-41931.94586059373,0.3532320449668921,0.33268459840868747,-11.91543918827798,-42520.164898693736,33,56,-1.9489639291941296,-54020.50676379476,-1.578931781645462,-44402.08507318765,68,1,-1.4290952230371499,-40619.981251793724,-1.1377457752626174,-34756.32798507379,-2.379413997969463,-0.5673837690090896
A12_55,model_trade,after_auction,2024,19,57.89473684210527,52.892561983471076,5.00217485863419,39.130434782608695,81.25,-11.546630217344939,25.461220221858525,57.89473684210527,-1.2826240658086012,-5082.924516249948,2.1423180472474432,-5.991919471260664,-1.2826240658086012,0.1398616683333369,57.89473684210527,-5082.924516249948,0.4916099639011804,0.49661575698130106,-10.105854526435447,-6447.868900949956,9,16,-3.143496090832489,-9233.765885549967,-1.383140796300009,-5506.564132499938,19,0,-1.2826240658086012,-5082.924516249948,-1.0043437101932795,-4283.732312249949,-2.5132937340124637,0.8418924733823729
A12_55,model_trade,after_auction,2025,37,43.24324324324324,44.03292181069959,-0.7896785674563422,25.71245421245421,59.09090909090909,-17.376562820250054,13.264144217156678,32.432432432432435,-1.4219335697952098,-21716.897825034855,1.5783547922075636,-2.862071983556541,-1.4219335697952098,-0.6261261869668096,32.432432432432435,-21716.897825034855,0.26470693421141334,0.2576235196715224,-11.294812295554268,-21716.89782503485,14,28,-2.070812187201283,-27977.979210583864,-1.522523030163075,-22945.11434006985,36,1,-1.3273991340168725,-20404.93321623486,-1.1133802450739632,-19445.76588581189,-2.7689745878067815,-0.20254284303220194
A12_55,model_trade,after_auction,2026,13,46.15384615384615,47.337278106508876,-1.1834319526627168,20.0,77.77777777777779,-26.329712519898866,30.57522577996716,46.15384615384615,-1.9247883916581054,-15132.123519308921,2.2005822331254232,-5.460820355758273,-1.9247883916581054,-0.1790550000000127,46.15384615384615,-15132.123519308921,0.34540842214118583,0.35569749814877955,-11.91543918827798,-17128.59131275193,10,12,-4.72380107592615,-23216.62612139099,-2.025635822138687,-15950.406600617873,13,0,-1.9247883916581054,-15132.123519308921,-1.4001918001171527,-11026.829787011959,-3.8399152767595552,0.8977406797164902
A12_60,model_trade,after_auction,full_2020,94,50.0,48.830049261083744,1.169950738916259,40.28632266600513,60.526315789473685,-8.11095340945656,11.44322268680199,45.744680851063826,-0.9143724174000261,-28360.87805463173,1.9269388469637618,-3.309987797157729,-0.9143724174000261,-0.2044684453432553,45.744680851063826,-28360.87805463173,0.4908398548139892,0.4490305083419977,-11.91543918827798,-30852.518148281735,50,78,-1.2364344586578297,-39512.412834939765,-1.0146762911250697,-30693.4179292637,94,0,-0.9143724174000261,-28360.87805463173,-0.5346296157844092,-22817.87633593478,-1.6967024587859245,-0.06968101376882331
A12_60,model_trade,after_auction,primary,48,52.083333333333336,48.1651376146789,3.918195718654438,39.53488372093023,64.28571428571429,-8.326444047437654,15.451368511807335,45.83333333333333,-1.2561899381018027,-25294.779835781817,2.0291222641432345,-4.036069493847603,-1.2561899381018027,-0.12775900960470604,45.83333333333333,-25294.779835781817,0.4254013987465866,0.40278877207511793,-11.91543918827798,-26289.244112881854,25,41,-1.9308641877434713,-36446.314616089854,-1.356696678763349,-26960.342591563778,48,0,-1.2561899381018027,-25294.779835781817,-0.9460356233192583,-22587.531131284857,-2.545959711659387,-0.1273836183973178
A12_60,model_trade,after_auction,2024,11,63.63636363636363,52.892561983471076,10.743801652892559,39.33333333333337,85.71428571428571,-16.093954891161804,33.81835032437442,63.63636363636363,-0.38921245269496046,-764.8575064499676,2.7236884069623835,-5.836788957095312,-0.38921245269496046,0.8471319952449138,63.63636363636363,-764.8575064499676,0.8166227607715674,0.8411118075092237,-8.827690427622347,-2243.00555039999,6,10,-3.6369193041393193,-4463.995215999981,-0.4892821054748613,-1004.9225128999655,11,0,-0.38921245269496046,-764.8575064499676,0.11996063876776887,64.30440520003162,-2.933829881095843,1.2860230471403629
A12_60,model_trade,after_auction,2025,30,46.666666666666664,44.03292181069959,2.6337448559670795,29.99074074074074,61.53846153846154,-13.083029844934607,15.46799122563379,36.666666666666664,-1.4219309906741586,-17167.468997738884,1.5212498610358018,-3.1258777995588725,-1.4219309906741586,-0.3661406430685825,36.666666666666664,-17167.468997738884,0.28175241011720237,0.29301245943493553,-11.294812295554268,-18823.343127758933,13,24,-2.2120217025326827,-23324.988760287888,-1.5225204294446553,-18160.748525477884,30,0,-1.4219309906741586,-17167.468997738884,-1.2582066562332095,-17706.61111782591,-2.9744335895957774,-0.030920747516211364
A12_60,model_trade,after_auction,2026,7,57.14285714285714,47.337278106508876,9.805579036348266,16.666666666666664,100.0,-29.00858175248419,52.04918689417608,57.14285714285714,-1.9082643327167423,-7362.453331592968,2.210280622755163,-7.399657606679283,-1.9082643327167423,0.4353338828987076,57.14285714285714,-7362.453331592968,0.3982671884277562,0.4446976067182892,-11.91543918827798,-7362.453331592968,6,7,-10.707877257883073,-12843.352069974015,-2.009103505296801,-7794.671553185929,7,0,-1.9082643327167423,-7362.453331592968,-1.2832967512533666,-4945.224418658981,-7.625145312923634,2.801929536040648
