date,original_signal,endpoint_good,high_bad,low_bad,volume_bad,strict,original_net,original_cash,fine_qualified,direct_pre_daily_bounds_conflict,layer,signal_status,volume_timing,fine_clv,fine_signal,pre_max_price_gap,post_max_price_gap,post0940_price_gap
2023-02-08,True,True,False,False,False,True,-0.093848487041017,-8.690369899998181,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-02-16,True,True,False,False,False,True,-0.1007346299292133,-9.9626548999992,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-02-17,True,True,False,False,False,True,-0.3049366117404647,-29.609344999999127,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-02-23,True,True,False,False,False,True,0.1075386618556671,10.43125019999971,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-02-27,True,True,False,False,False,True,-1.252852315651266,-119.27154045000051,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-03-06,True,True,False,False,False,True,-0.2923659132007023,-32.33566999999768,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-03-07,True,True,False,False,False,True,0.4644705556612812,48.81585540000066,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-03-10,True,True,False,False,False,True,-0.5707546096774007,-61.92687514999797,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-03-28,True,True,False,False,False,True,-1.7832721960486144,-293.34827624999707,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-04-13,True,True,False,False,False,True,0.1946570237825858,34.37643040000465,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-04-19,True,True,False,False,False,True,-0.259853879559912,-44.8767649999968,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-04-24,True,True,False,False,False,True,1.217240951172962,223.12026635000396,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-04-26,True,True,False,False,False,True,4.244791764264266,706.7578287500004,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-04-27,True,True,False,False,False,True,-0.4504922369564864,-72.52925014999433,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-05-11,True,True,False,False,False,True,0.5591924661134188,80.85923060000036,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-05-19,True,True,False,False,False,True,0.6648600293935586,107.44138074999906,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-05-22,True,True,False,False,False,True,-0.0720648595068047,-11.105194849998618,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-05-23,True,True,False,False,False,True,0.323630436309918,49.28891545000051,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-06-06,True,True,False,False,False,True,-0.1470092749725528,-26.78508989999913,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-06-15,True,True,False,False,False,True,-0.2461196113074179,-55.72147999999942,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-06-26,True,True,False,False,False,True,-1.6318469320051812,-376.7934565999964,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-07-12,True,True,False,False,False,True,-2.2446908000443737,-505.72883724999735,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-07-17,True,True,False,False,False,True,-0.1252923969743298,-32.71384484999753,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-07-19,True,True,False,False,False,True,0.5158535111598432,129.42764595000466,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-07-20,True,True,False,False,False,True,0.6587257034408583,153.15372604999956,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-08-09,True,True,True,False,False,False,0.9222414665168586,205.19872630000103,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2023-08-11,True,True,False,False,True,False,1.6594876839534964,356.78985205000174,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-08-15,True,True,True,False,True,False,1.5755109721832643,337.0017969500003,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-08-18,True,True,True,True,True,False,-0.500584329601972,-100.61745024999637,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-08-25,True,True,True,False,False,False,-5.716546976131891,-1161.60234555,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2023-09-05,True,True,True,False,False,False,0.931812794928626,189.25117865000396,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2023-09-07,True,True,False,False,False,True,0.7860296924479379,150.91770095000408,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-09-14,True,True,False,False,False,True,-0.4210465449166054,-78.27255269999695,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-09-15,True,True,True,False,False,False,0.0687944442912524,12.472432750004074,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2023-09-20,True,True,False,True,False,False,0.5549347864130538,102.1080007000019,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2023-09-21,True,True,False,True,False,False,-0.1519471460950117,-27.821522449996657,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2023-09-25,True,True,True,False,False,False,-1.241150743908758,-239.4179784999994,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2023-09-28,True,True,False,False,True,False,0.965371706345182,190.17822615000088,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-10-12,True,True,True,False,True,False,0.5417391370666651,101.5760881999997,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-10-13,True,True,False,False,True,False,-0.2638603470357852,-47.178230049998405,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-10-16,True,True,False,False,True,False,-0.7837258639494692,-136.52504549999753,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-10-17,True,True,True,True,True,False,3.727346778935193,644.0855234000013,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-10-19,True,True,False,True,False,False,-0.3940518309134801,-65.13676764999826,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2023-10-20,True,True,True,False,True,False,9.809844468769343,1586.251850600003,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-10-25,True,True,True,False,True,False,0.8086705000000183,109.49398570000248,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-11-01,True,True,False,False,False,True,-2.630835989332403,-382.2604692499981,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-11-02,True,True,False,False,True,False,-0.7686928109588876,-112.2291503999976,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-11-10,True,True,False,True,True,False,-1.775092463984418,-273.54174869999883,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-11-16,True,True,False,False,True,False,0.2246605103513247,35.810885350001165,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-11-22,True,True,False,False,True,False,-1.244342378291584,-193.74410829999965,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-11-27,True,True,False,False,True,False,0.5871868576225782,87.43212310000189,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-11-29,True,True,False,False,True,False,-1.0888733321070072,-162.7865631499976,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-12-04,True,True,False,False,True,False,-0.0165534834235413,-2.4466048499994173,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-12-05,True,True,False,False,False,True,-0.1519389572438065,-21.499362449998618,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-12-13,True,True,True,True,False,False,-0.8817561704243858,-132.96883049999738,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2023-12-14,True,True,False,False,False,True,-0.8856483366666618,-132.84725049999926,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-12-15,True,True,True,False,True,False,-0.2196339986468121,-32.46190499999884,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-12-20,True,True,False,False,False,True,-0.2207035223367647,-32.11236249999927,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2023-12-22,True,True,False,False,True,False,0.6166088030726369,88.2983806000016,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-12-25,True,True,False,False,True,False,0.4113318293455379,58.450252950000944,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2023-12-26,True,True,False,False,True,False,-0.8011516431146217,-111.11973289999804,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-01-02,True,True,False,False,False,True,0.4117285242957956,58.46545045000298,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-01-03,True,True,False,False,True,False,0.4968074243515986,68.95687050000188,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-01-05,True,True,False,False,True,False,0.2241949270676795,29.81792530000138,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-01-08,True,True,False,False,False,True,-2.1407173642966213,-280.0058312499981,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-01-09,True,True,False,False,False,True,0.6066004401061532,80.0105980500016,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-01-12,True,True,False,False,False,True,0.2370654377916165,30.48661530000189,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-01-17,True,True,False,False,True,False,-0.2308393533123051,-29.27043000000029,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-01-26,True,True,False,False,True,False,1.0978300031228403,158.1973034500013,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-01-29,True,True,True,True,False,False,0.0689256637233281,9.36699770000029,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-01-30,True,True,True,False,False,False,1.256187970370373,169.58537600000037,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-02-23,True,True,True,True,False,False,2.931628207760053,532.6768453500016,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-02-28,True,True,False,False,False,True,0.0129722538461722,2.3609502000033444,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-03-13,True,True,False,True,False,False,6.2989728763860455,1533.7998954000022,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-03-21,True,True,True,False,True,False,0.4886280446178517,122.10814835000116,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-03-25,True,True,False,False,False,True,-0.5704020198661569,-136.3831229499981,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-03-27,True,True,False,False,False,True,-0.2412436302989613,-54.06269754999724,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-04-02,True,True,False,False,True,False,0.6781647423580978,155.29972600000437,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-04-10,True,True,False,True,False,False,-0.8157963300947737,-172.13302564999725,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-04-30,True,True,False,False,True,False,-2.2346484795918364,-547.4888775,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-05-08,True,True,False,False,True,False,0.4616047252657507,112.90851580000262,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-05-16,True,True,False,True,False,False,1.29522516379986,331.3185969000042,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-05-21,True,True,False,False,False,True,-0.0741550149688743,-19.072669849994472,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-05-24,True,True,False,False,False,True,-2.0576872246376663,-496.9314647499964,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-05-28,True,True,False,False,True,False,-2.806706770936972,-676.9776731499977,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-05-29,True,True,False,True,False,False,0.6745722988434549,163.31395355000043,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-05-31,True,True,False,False,False,True,-0.1956240615451602,-44.81747249999622,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-06-12,True,True,False,False,False,True,-1.95837344952809,-477.2556096499955,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-06-19,True,True,False,False,False,True,-0.1870996926589177,-53.26728249999389,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-06-24,True,True,True,True,True,False,2.680703417241397,738.5337914500049,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-07-02,True,True,False,False,True,False,0.5794106032529336,158.5267410500026,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-07-04,True,True,False,False,True,False,0.8019586316465037,218.6941188500016,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-07-12,True,True,True,False,True,False,0.2150686557226908,58.627715550005526,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-07-17,True,True,True,False,True,False,4.166238123892107,1081.1387931500017,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-07-19,True,True,False,True,True,False,0.4972005914436452,122.60966585000293,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-07-23,True,True,False,False,False,True,0.3780633076609718,92.77673570000248,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-07-24,True,True,False,False,True,False,3.100732835390956,753.4780790000021,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-07-30,True,True,True,False,True,False,0.198335286433275,45.31961295000335,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-08-01,True,True,True,False,True,False,4.147275751773062,994.1019977000028,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-08-02,True,True,False,False,False,True,5.314336268025095,1186.6912886500036,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-08-05,True,True,False,False,True,False,-3.1897375026934305,-651.3443980499985,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-08-07,True,True,False,False,False,True,1.7607897156862886,359.2011020000029,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-08-12,True,True,True,False,False,False,-1.218385373304259,-251.47474104999895,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-08-19,True,True,False,False,False,True,-1.7889735642444642,-371.7487066499997,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-08-20,True,True,True,False,True,False,1.4953785193704845,308.7956642500051,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-08-26,True,True,True,False,False,False,0.3950488598409659,79.48383060000234,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-08-27,True,True,True,False,True,False,0.5572731050632947,110.06143825000072,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-09-02,True,True,False,False,False,True,0.3624522521851064,70.4969630500032,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-09-06,True,True,True,False,True,False,1.0469209757625328,192.21469115000104,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-09-12,True,True,True,False,True,False,-0.3112648094479753,-58.64229009999855,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-09-25,True,True,False,False,False,True,-0.3893760450878032,-82.04153270000015,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-10-15,True,True,True,False,False,False,3.833817296544717,943.1190549500004,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-10-17,True,True,False,False,True,False,-1.3334920870940428,-316.17097384999755,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-10-29,True,True,False,False,True,False,0.4072126277445313,102.0067632500051,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-11-01,True,True,False,False,False,True,-0.6167174007601334,-146.03868049999957,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-11-06,True,True,False,False,True,False,0.7169753767576522,173.3646461000003,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-11-12,True,True,False,False,False,True,0.781646700038904,201.0395312500061,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-11-14,True,True,True,False,True,False,0.089423071371148,22.239517850004507,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-11-15,True,True,False,False,False,True,-0.1937810200668823,-46.352419999998254,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-11-18,True,True,True,False,False,False,-1.0990795656196106,-255.42609104999752,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2024-11-22,True,True,False,False,True,False,-0.1957578371278306,-44.71108999999651,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-11-28,True,True,False,False,True,False,-0.1977415903890093,-43.20653749999855,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-12-04,True,True,False,False,True,False,-0.3805874323583081,-83.27253019999782,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-12-09,True,True,False,False,True,False,-2.3672700854044235,-523.876869899999,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-12-10,True,True,True,False,True,False,-0.0163815031616936,-3.626864799998984,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-12-13,True,True,False,False,True,False,0.5041210222482537,107.62983825000218,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-12-23,True,True,False,False,False,True,-0.4695740943310572,-103.54108779999812,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2024-12-30,True,True,False,False,True,False,-0.2410845770601252,-54.12348754999811,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2024-12-31,True,True,False,False,False,True,0.2668668627907112,57.37637550000291,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-01-02,True,True,False,False,False,True,0.1379124956542768,28.561677850000727,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-01-03,True,True,False,False,True,False,-1.3691156384428138,-281.35326369999825,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-01-09,True,True,False,False,True,False,0.0428911161149005,8.809835250000582,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-01-10,True,True,False,False,True,False,1.1651779182278583,230.12263885000203,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-01-15,True,True,False,False,True,False,-1.2448603080933416,-250.714866049999,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-01-20,True,True,True,False,True,False,-1.1153688418391814,-231.662108449998,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-01-23,True,True,False,False,True,False,1.0660593541304366,245.19365145000043,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-01-27,True,True,False,False,True,False,3.9527052072261193,847.8552669500026,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-02-05,True,True,True,False,True,False,-1.7527655077499942,-350.5531015499988,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-02-11,True,True,False,False,False,True,0.0318812253100643,6.940542750001018,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-02-13,True,True,False,False,False,True,-0.2896996447911852,-63.12555259999928,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-02-18,True,True,False,False,True,False,0.1568468712522071,35.57287040000058,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-02-20,True,True,True,False,False,False,-1.301963953359838,-294.50424624999533,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-02-28,True,True,False,False,False,True,-1.0490575903727946,-222.2953033999952,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-03-07,True,True,False,False,False,True,-0.4875313023478573,-101.74778279999782,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-03-13,True,True,True,False,True,False,-0.8780098364779777,-181.484633199998,False,False,anomaly_unlocalized,unconfirmed,unlocalized,,,,,
2025-03-19,True,True,False,False,False,True,-0.6279307585632669,-131.9910454499987,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-03-20,True,True,False,False,False,True,0.1359660088729079,28.34891285000131,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-03-21,True,True,False,False,False,True,-0.491435011148794,-101.38304279999622,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-03-25,True,True,False,False,False,True,0.1895208576304362,38.87072790000247,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-03-26,True,True,False,False,False,True,0.6335338363591843,129.11419585000175,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-03-28,True,True,False,False,False,True,0.699335314814836,139.72719590000423,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-04-03,True,True,False,False,False,True,9.774371506561687,1862.0177720000013,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-04-08,True,True,False,False,False,True,5.35604704857514,826.9736643000016,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-04-14,True,True,True,False,False,False,-0.2077785714285616,-37.23391999999825,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-04-24,True,True,False,False,False,True,-1.1569231074218604,-207.3206208499974,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-05-07,True,True,True,False,False,False,-0.5815815504562385,-108.34864284999723,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-05-09,True,True,True,False,False,False,-2.453816637774199,-458.6183295999978,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-05-13,True,True,False,False,False,True,-2.248354790204276,-429.2109294499962,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-05-15,True,True,False,False,False,True,0.3194962068062865,61.02377550000072,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-05-23,True,True,False,False,False,True,-0.4714294984033991,-88.5816027499987,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-05-27,True,True,False,False,False,True,-0.3686252444504633,-68.08508265000057,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-05-30,True,True,True,False,False,False,0.3765833758584258,71.28723305,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-06-03,True,True,False,False,False,True,-1.0571458398084033,-198.63770329999895,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-06-17,True,True,True,False,False,False,-0.4433609235436717,-91.33235024999637,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-06-19,True,True,True,False,False,False,-0.6808120999519316,-141.67699799999696,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-06-20,True,True,True,False,False,False,0.5769302977173463,118.7899483000016,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-06-24,True,True,False,False,False,True,-1.18747032281912,-240.93772849999945,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-06-26,True,True,False,False,False,True,-0.1995035171102703,-41.97554000000088,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-07-09,True,True,False,False,False,True,-1.3179637274435954,-350.5783514999964,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-07-16,True,True,True,False,False,False,0.1849161354283701,49.42808300000334,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-07-18,True,True,False,False,False,True,0.2170995132792317,58.85567804999971,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-07-22,True,True,False,False,False,True,1.5180346524480728,409.2621423000005,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-08-14,True,True,True,True,False,False,1.2795443702012983,553.0190768010011,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-08-21,True,True,True,True,False,False,1.5663853255310294,709.4159139330031,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-08-26,True,True,False,False,False,True,0.8770352086543581,398.87561289600205,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-09-26,True,True,True,True,False,False,-0.1482042069461673,-96.14006904597876,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-09-30,True,True,False,False,False,True,-1.8465448045295916,-1218.9042254699832,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-10-10,True,True,True,True,False,False,7.972566754716156,5294.581581806999,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-10-14,True,True,False,False,False,True,-0.1790549999999776,-106.9316459999866,False,False,full_day_consistent_unconfirmed,unconfirmed,full_day_volume_consistent,,,,,
2025-10-17,True,True,True,False,False,False,-3.4973094420479875,-2098.7353961729973,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-10-30,True,True,False,True,False,False,-0.1533875516814054,-119.59627404599183,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-10-31,True,True,True,False,False,False,2.1001930211500097,1512.138975228007,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-11-11,True,True,True,False,False,False,2.144948890733514,1459.2087303660094,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-11-14,True,True,True,False,False,False,-0.3658878251501505,-235.15610522400172,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
2025-11-24,True,True,True,False,False,False,-0.9303440570861532,-520.4344655339942,False,False,anomaly_unlocalized,unconfirmed,full_day_volume_consistent,,,,,
