scenario,date,clock,side,quantity_old,reference_old,value_old,fee_old,dividend_tax_old,sequence,quantity_new,reference_new,value_new,fee_new,dividend_tax_new,_merge
S1_F1_30_locked_post0935_10,2021-08-03,09:25,BUY,1000.0,11.85,11855.925,5.2371185,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-08-03,09:40,BUY,,,,,,0,1000.0,11.85,11861.849999999999,5.237237,0.0,right_only
S1_F1_30_locked_post0935_10,2021-08-11,15:00,SELL,1000.0,11.78,11774.11,17.0095922,0.0,0,1000.0,11.78,11768.22,17.0035844,0.0,both
S1_F1_30_locked_post0935_10,2021-08-12,09:25,BUY,1000.0,11.76,11765.88,5.2353176,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-08-12,09:40,BUY,,,,,,0,1000.0,11.86,11871.859999999999,5.2374372,0.0,right_only
S1_F1_30_locked_post0935_10,2021-08-17,15:00,SELL,1000.0,12.02,12013.99,17.254269800000003,0.0,0,1000.0,12.02,12007.98,17.248139600000002,0.0,both
S1_F1_30_locked_post0935_10,2021-08-18,09:25,BUY,1000.0,12.01,12016.005,5.2403201,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-08-18,09:40,BUY,,,,,,0,1000.0,12.05,12062.05,5.241241,0.0,right_only
S1_F1_30_locked_post0935_10,2021-08-19,15:00,SELL,1000.0,11.85,11844.075,17.0809565,0.0,0,1000.0,11.85,11838.15,17.074913000000002,0.0,both
S1_F1_30_locked_post0935_10,2021-08-20,09:25,BUY,1000.0,11.88,11885.94,5.2377188,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-08-20,09:40,BUY,,,,,,0,1000.0,11.84,11851.839999999998,5.2370368,0.0,right_only
S1_F1_30_locked_post0935_10,2021-09-02,15:00,SELL,1000.0,11.75,11744.125,16.9790075,0.0,0,1000.0,11.75,11738.25,16.973015,0.0,both
S1_F1_30_locked_post0935_10,2021-09-03,09:25,BUY,1000.0,11.8,11805.9,5.236118,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-09-03,09:40,BUY,,,,,,0,1000.0,11.75,11761.749999999998,5.235235,0.0,right_only
S1_F1_30_locked_post0935_10,2021-09-08,15:00,SELL,1000.0,12.19,12183.905,17.4275831,0.0,0,1000.0,12.19,12177.81,17.4213662,0.0,both
S1_F1_30_locked_post0935_10,2021-09-09,09:25,BUY,1000.0,12.24,12246.12,5.2449224,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-09-09,09:40,BUY,,,,,,0,1000.0,12.15,12162.149999999998,5.243243,0.0,right_only
S1_F1_30_locked_post0935_10,2021-10-11,15:00,SELL,1000.0,12.13,12123.935,17.366413700000003,0.0,0,1000.0,12.13,12117.87,17.3602274,0.0,both
S1_F1_30_locked_post0935_10,2021-10-12,09:25,BUY,1000.0,12.17,12176.085,5.2435217,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-10-12,09:40,BUY,,,,,,0,1000.0,12.15,12162.149999999998,5.243243,0.0,right_only
S1_F1_30_locked_post0935_10,2021-10-14,15:00,SELL,1000.0,11.86,11854.070000000002,17.0911514,0.0,0,1000.0,11.86,11848.14,17.0851028,0.0,both
S1_F1_30_locked_post0935_10,2021-10-15,09:25,BUY,1000.0,11.86,11865.929999999998,5.2373186,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-10-15,09:40,BUY,,,,,,0,1000.0,11.77,11781.769999999999,5.2356354,0.0,right_only
S1_F1_30_locked_post0935_10,2021-10-20,15:00,SELL,1000.0,11.59,11584.205,16.8158891,0.0,0,1000.0,11.59,11578.41,16.809978200000003,0.0,both
S1_F1_30_locked_post0935_10,2021-10-21,09:25,BUY,1000.0,11.6,11605.8,5.232116,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-10-21,09:40,BUY,,,,,,0,1000.0,11.58,11591.579999999998,5.2318316,0.0,right_only
S1_F1_30_locked_post0935_10,2021-10-25,15:00,SELL,1000.0,11.38,11374.31,16.601796200000003,0.0,0,1000.0,11.38,11368.62,16.5959924,0.0,both
S1_F1_30_locked_post0935_10,2021-10-26,09:25,BUY,1000.0,11.42,11425.71,5.2285142,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-10-26,09:40,BUY,,,,,,0,1000.0,11.47,11481.47,5.2296294,0.0,right_only
S1_F1_30_locked_post0935_10,2021-11-01,15:00,SELL,1000.0,11.44,11434.28,16.6629656,0.0,0,1000.0,11.44,11428.56,16.657131200000002,0.0,both
S1_F1_30_locked_post0935_10,2021-11-02,09:25,BUY,1000.0,11.5,11505.75,5.230115,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-11-02,09:40,BUY,,,,,,0,1000.0,11.53,11541.529999999999,5.2308306,0.0,right_only
S1_F1_30_locked_post0935_10,2021-11-05,15:00,SELL,1000.0,11.69,11684.155,16.9178381,0.0,0,1000.0,11.69,11678.31,16.911876200000002,0.0,both
S1_F1_30_locked_post0935_10,2021-11-08,09:25,BUY,1000.0,11.68,11685.84,5.2337168,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-11-08,09:40,BUY,,,,,,0,1000.0,11.62,11631.619999999999,5.2326324,0.0,right_only
S1_F1_30_locked_post0935_10,2021-11-12,15:00,SELL,1000.0,11.72,11714.14,16.948422800000003,0.0,0,1000.0,11.72,11708.28,16.9424456,0.0,both
S1_F1_30_locked_post0935_10,2021-11-15,09:25,BUY,1000.0,11.72,11725.86,5.2345172,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-11-15,09:40,BUY,,,,,,0,1000.0,11.81,11821.81,5.2364362,0.0,right_only
S1_F1_30_locked_post0935_10,2021-11-16,15:00,SELL,1000.0,11.81,11804.095,17.040176900000002,0.0,0,1000.0,11.81,11798.19,17.034153800000002,0.0,both
S1_F1_30_locked_post0935_10,2021-11-17,09:25,BUY,1000.0,11.79,11795.895,5.2359179,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-11-17,09:40,BUY,,,,,,0,1000.0,11.74,11751.739999999998,5.2350348,0.0,right_only
S1_F1_30_locked_post0935_10,2021-11-22,15:00,SELL,1000.0,11.86,11854.070000000002,17.0911514,0.0,0,1000.0,11.86,11848.14,17.0851028,0.0,both
S1_F1_30_locked_post0935_10,2021-11-23,09:25,BUY,1000.0,11.86,11865.929999999998,5.2373186,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-11-23,09:40,BUY,,,,,,0,1000.0,11.92,11931.919999999998,5.2386384,0.0,right_only
S1_F1_30_locked_post0935_10,2021-12-01,15:00,SELL,1000.0,11.26,11254.37,16.4794574,0.0,0,1000.0,11.26,11248.74,16.4737148,0.0,both
S1_F1_30_locked_post0935_10,2021-12-02,09:25,BUY,1000.0,11.21,11215.605,5.2243121,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-12-02,09:40,BUY,,,,,,0,1000.0,11.21,11221.21,5.2244242,0.0,right_only
S1_F1_30_locked_post0935_10,2021-12-06,15:00,SELL,1000.0,11.28,11274.36,16.4998472,0.0,0,1000.0,11.28,11268.72,16.4940944,0.0,both
S1_F1_30_locked_post0935_10,2021-12-07,09:25,BUY,1000.0,11.32,11325.66,5.2265132,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-12-07,09:40,BUY,,,,,,0,1000.0,11.27,11281.269999999999,5.2256254,0.0,right_only
S1_F1_30_locked_post0935_10,2021-12-09,15:00,SELL,1000.0,11.77,11764.115,16.9993973,0.0,0,1000.0,11.77,11758.23,16.993394600000002,0.0,both
S1_F1_30_locked_post0935_10,2021-12-10,09:25,BUY,1000.0,11.75,11755.875,5.2351175,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-12-10,09:40,BUY,,,,,,0,1000.0,11.88,11891.88,5.2378376,0.0,right_only
S1_F1_30_locked_post0935_10,2021-12-24,15:00,SELL,1000.0,11.98,11974.01,17.213490200000003,0.0,0,1000.0,11.98,11968.02,17.2073804,0.0,both
S1_F1_30_locked_post0935_10,2021-12-27,09:25,BUY,1000.0,11.98,11985.99,5.2397198,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2021-12-27,09:40,BUY,,,,,,0,1000.0,12.01,12022.009999999998,5.2404402,0.0,right_only
S1_F1_30_locked_post0935_10,2022-01-04,15:00,SELL,1000.0,12.04,12033.98,17.2746596,0.0,0,1000.0,12.04,12027.96,17.2685192,0.0,both
S1_F1_30_locked_post0935_10,2022-01-05,09:25,BUY,1000.0,12.03,12036.015,5.2407203,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-01-05,09:40,BUY,,,,,,0,1000.0,12.14,12152.14,5.2430428,0.0,right_only
S1_F1_30_locked_post0935_10,2022-02-09,15:00,SELL,1000.0,11.35,11344.325,16.571211500000004,0.0,0,1000.0,11.35,11338.65,16.565423000000003,0.0,both
S1_F1_30_locked_post0935_10,2022-02-10,09:25,BUY,1000.0,11.37,11375.685,5.2275137,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-02-10,09:40,BUY,,,,,,0,1000.0,11.37,11381.369999999999,5.2276274,0.0,right_only
S1_F1_30_locked_post0935_10,2022-02-11,15:00,SELL,1000.0,11.33,11324.335,16.5508217,0.0,0,1000.0,11.33,11318.67,16.5450434,0.0,both
S1_F1_30_locked_post0935_10,2022-02-14,09:25,BUY,1000.0,11.27,11275.635,5.2255127,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-02-14,09:40,BUY,,,,,,0,1000.0,11.22,11231.22,5.2246244,0.0,right_only
S1_F1_30_locked_post0935_10,2022-02-21,15:00,SELL,1000.0,11.4,11394.3,16.622186000000003,0.0,0,1000.0,11.4,11388.6,16.616372000000002,0.0,both
S1_F1_30_locked_post0935_10,2022-02-22,09:25,BUY,1000.0,11.34,11345.67,5.2269134,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-02-22,09:40,BUY,,,,,,0,1000.0,11.23,11241.23,5.2248246,0.0,right_only
S1_F1_30_locked_post0935_10,2022-02-24,15:00,SELL,1000.0,11.2,11194.4,16.418288000000004,0.0,0,1000.0,11.2,11188.8,16.412576,0.0,both
S1_F1_30_locked_post0935_10,2022-02-25,09:25,BUY,1000.0,11.2,11205.6,5.224112,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-02-25,09:40,BUY,,,,,,0,1000.0,11.27,11281.269999999999,5.2256254,0.0,right_only
S1_F1_30_locked_post0935_10,2022-03-01,15:00,SELL,1000.0,11.17,11164.415,16.387703300000002,0.0,0,1000.0,11.17,11158.83,16.3820066,0.0,both
S1_F1_30_locked_post0935_10,2022-03-02,09:25,BUY,1000.0,11.15,11155.575,5.2231115,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-03-02,09:40,BUY,,,,,,0,1000.0,11.13,11141.13,5.2228226,0.0,right_only
S1_F1_30_locked_post0935_10,2022-03-03,15:00,SELL,1000.0,11.2,11194.4,16.418288000000004,0.0,0,1000.0,11.2,11188.8,16.412576,0.0,both
S1_F1_30_locked_post0935_10,2022-03-04,09:25,BUY,1000.0,11.13,11135.565,5.2227113,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-03-04,09:40,BUY,,,,,,0,1000.0,11.13,11141.13,5.2228226,0.0,right_only
S1_F1_30_locked_post0935_10,2022-03-14,15:00,SELL,1000.0,10.18,10174.91,15.3784082,0.0,0,1000.0,10.18,10169.82,15.3732164,0.0,both
S1_F1_30_locked_post0935_10,2022-03-15,09:25,BUY,1000.0,10.19,10195.095,5.2039019,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-03-15,09:40,BUY,,,,,,0,1000.0,10.09,10100.089999999998,5.2020018,0.0,right_only
S1_F1_30_locked_post0935_10,2022-03-17,15:00,SELL,1000.0,10.11,10104.945,15.3070439,0.0,0,1000.0,10.11,10099.89,15.3018878,0.0,both
S1_F1_30_locked_post0935_10,2022-03-18,09:25,BUY,1000.0,10.1,10105.05,5.202101,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-03-18,09:40,BUY,,,,,,0,1000.0,10.15,10160.15,5.203203,0.0,right_only
S1_F1_30_locked_post0935_10,2022-03-23,15:00,SELL,1000.0,10.39,10384.805,15.592501100000002,0.0,0,1000.0,10.39,10379.61,15.587202200000002,0.0,both
S1_F1_30_locked_post0935_10,2022-03-24,09:25,BUY,1000.0,10.42,10425.21,5.2085042,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-03-24,09:40,BUY,,,,,,0,1000.0,10.43,10440.429999999998,5.2088086,0.0,right_only
S1_F1_30_locked_post0935_10,2022-03-29,15:00,SELL,1000.0,10.08,10074.96,15.2764592,0.0,0,1000.0,10.08,10069.92,15.2713184,0.0,both
S1_F1_30_locked_post0935_10,2022-03-30,09:25,BUY,1000.0,10.12,10125.06,5.2025012,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-03-30,09:40,BUY,,,,,,0,1000.0,10.15,10160.15,5.203203,0.0,right_only
S1_F1_30_locked_post0935_10,2022-03-31,15:00,SELL,1000.0,10.15,10144.925,15.347823500000002,0.0,0,1000.0,10.15,10139.85,15.342647000000001,0.0,both
S1_F1_30_locked_post0935_10,2022-04-01,09:25,BUY,1000.0,10.07,10075.035,5.2015007,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-04-01,09:40,BUY,,,,,,0,1000.0,10.06,10070.06,5.2014012,0.0,right_only
S1_F1_30_locked_post0935_10,2022-04-06,15:00,SELL,1000.0,10.2,10194.9,15.398798000000005,0.0,0,1000.0,10.2,10189.8,15.393596,0.0,both
S1_F1_30_locked_post0935_10,2022-04-07,09:25,BUY,1000.0,10.17,10175.085,5.2035017,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-04-07,09:40,BUY,,,,,,0,1000.0,10.2,10210.199999999999,5.204204,0.0,right_only
S1_F1_30_locked_post0935_10,2022-04-11,15:00,SELL,1000.0,9.93,9925.035,15.1235357,0.0,0,1000.0,9.93,9920.07,15.1184714,0.0,both
S1_F1_30_locked_post0935_10,2022-04-12,09:25,BUY,1000.0,9.93,9934.965,5.1986993,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-04-12,09:40,BUY,,,,,,0,1000.0,9.84,9849.839999999998,5.1969968,0.0,right_only
S1_F1_30_locked_post0935_10,2022-04-28,15:00,SELL,1000.0,9.42,9415.29,14.6035958,0.0,0,1000.0,9.42,9410.58,14.5987916,0.0,both
S1_F1_30_locked_post0935_10,2022-04-29,09:25,BUY,1000.0,9.46,9464.73,5.0946473,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-04-29,09:40,BUY,,,,,,0,1000.0,9.47,9479.47,5.0947947,0.0,right_only
S1_F1_30_locked_post0935_10,2022-05-18,15:00,SELL,1000.0,9.42,9415.29,14.509442900000002,0.0,0,1000.0,9.42,9410.58,14.5046858,0.0,both
S1_F1_30_locked_post0935_10,2022-05-19,09:25,BUY,1000.0,9.33,9334.665,5.09334665,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-05-19,09:40,BUY,,,,,,0,1000.0,9.33,9339.329999999998,5.0933933,0.0,right_only
S1_F1_30_locked_post0935_10,2022-05-26,15:00,SELL,1000.0,9.22,9215.39,14.307543900000002,0.0,0,1000.0,9.22,9210.78,14.3028878,0.0,both
S1_F1_30_locked_post0935_10,2022-05-27,09:25,BUY,1000.0,9.23,9234.615,5.09234615,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-05-27,09:40,BUY,,,,,,0,1000.0,9.27,9279.269999999999,5.0927927,0.0,right_only
S1_F1_30_locked_post0935_10,2022-06-01,15:00,SELL,1000.0,9.37,9365.315,14.45896815,0.0,0,1000.0,9.37,9360.63,14.4542363,0.0,both
S1_F1_30_locked_post0935_10,2022-06-02,09:25,BUY,1000.0,9.31,9314.655,5.09314655,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-06-02,09:40,BUY,,,,,,0,1000.0,9.31,9319.31,5.0931931,0.0,right_only
S1_F1_30_locked_post0935_10,2022-06-06,15:00,SELL,1000.0,9.43,9425.285,14.51953785,0.0,0,1000.0,9.43,9420.57,14.5147757,0.0,both
S1_F1_30_locked_post0935_10,2022-06-07,09:25,BUY,1000.0,9.44,9444.72,5.0944472,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-06-07,09:40,BUY,,,,,,0,1000.0,9.43,9439.429999999998,5.0943943,0.0,right_only
S1_F1_30_locked_post0935_10,2022-06-15,15:00,SELL,1000.0,9.64,9635.18,14.7315318,0.0,0,1000.0,9.64,9630.36,14.7266636,0.0,both
S1_F1_30_locked_post0935_10,2022-06-16,09:25,BUY,1000.0,9.68,9684.84,5.0968484,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-06-16,09:40,BUY,,,,,,0,1000.0,9.74,9749.74,5.0974974,0.0,right_only
S1_F1_30_locked_post0935_10,2022-06-20,15:00,SELL,1000.0,9.69,9685.155,14.782006550000002,0.0,0,1000.0,9.69,9680.31,14.7771131,0.0,both
S1_F1_30_locked_post0935_10,2022-06-21,09:25,BUY,1000.0,9.69,9694.845,5.09694845,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-06-21,09:40,BUY,,,,,,0,1000.0,9.73,9739.73,5.0973973,0.0,right_only
S1_F1_30_locked_post0935_10,2022-06-24,15:00,SELL,1000.0,9.75,9745.125,14.84257625,0.0,0,1000.0,9.75,9740.25,14.8376525,0.0,both
S1_F1_30_locked_post0935_10,2022-06-27,09:25,BUY,1000.0,9.75,9754.875,5.09754875,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-06-27,09:40,BUY,,,,,,0,1000.0,9.8,9809.8,5.098098,0.0,right_only
S1_F1_30_locked_post0935_10,2022-06-29,15:00,SELL,1000.0,9.84,9835.08,14.9334308,0.0,0,1000.0,9.84,9830.16,14.9284616,0.0,both
S1_F1_30_locked_post0935_10,2022-06-30,09:25,BUY,1000.0,9.83,9834.915,5.09834915,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-06-30,09:40,BUY,,,,,,0,1000.0,9.85,9859.849999999999,5.0985985,0.0,right_only
S1_F1_30_locked_post0935_10,2022-07-19,15:00,SELL,1000.0,9.8,9795.1,14.893051000000002,0.0,0,1000.0,9.8,9790.2,14.888102000000002,0.0,both
S1_F1_30_locked_post0935_10,2022-07-20,09:25,BUY,1000.0,9.87,9874.935,5.09874935,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-07-20,09:40,BUY,,,,,,0,1000.0,10.08,10090.079999999998,5.1009008,0.0,right_only
S1_F1_30_locked_post0935_10,2022-07-27,15:00,SELL,1000.0,9.94,9935.03,15.0343803,0.0,0,1000.0,9.94,9930.06,15.0293606,0.0,both
S1_F1_30_locked_post0935_10,2022-07-28,09:25,BUY,1000.0,9.99,9994.995,5.09994995,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-07-28,09:40,BUY,,,,,,0,1000.0,10.02,10030.019999999999,5.1003002,0.0,right_only
S1_F1_30_locked_post0935_10,2022-08-02,15:00,SELL,1000.0,9.91,9905.045,15.00409545,0.0,0,1000.0,9.91,9900.09,14.9990909,0.0,both
S1_F1_30_locked_post0935_10,2022-08-03,09:25,BUY,1000.0,9.91,9914.955,5.09914955,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-08-03,09:40,BUY,,,,,,0,1000.0,9.94,9949.939999999999,5.0994994,0.0,right_only
S1_F1_30_locked_post0935_10,2022-08-08,15:00,SELL,1000.0,9.62,9615.19,14.7113419,100.0,0,1000.0,9.62,9610.38,14.706483799999999,100.0,both
S1_F1_30_locked_post0935_10,2022-08-09,09:25,BUY,1000.0,9.6,9604.8,5.096048,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-08-09,09:40,BUY,,,,,,0,1000.0,9.59,9599.589999999998,5.0959959,0.0,right_only
S1_F1_30_locked_post0935_10,2022-08-10,15:00,SELL,1000.0,9.57,9565.215,14.66086715,0.0,0,1000.0,9.57,9560.43,14.6560343,0.0,both
S1_F1_30_locked_post0935_10,2022-08-11,09:25,BUY,1000.0,9.6,9604.8,5.096048,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-08-11,09:40,BUY,,,,,,0,1000.0,9.65,9659.65,5.0965965,0.0,right_only
S1_F1_30_locked_post0935_10,2022-08-12,15:00,SELL,1000.0,9.67,9665.165,14.761816650000002,0.0,0,1000.0,9.67,9660.33,14.7569333,0.0,both
S1_F1_30_locked_post0935_10,2022-08-15,09:25,BUY,1000.0,9.66,9664.83,5.0966483,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-08-15,09:40,BUY,,,,,,0,1000.0,9.52,9529.519999999999,5.0952952,0.0,right_only
S1_F1_30_locked_post0935_10,2022-08-18,15:00,SELL,1000.0,9.61,9605.195,14.70124695,0.0,0,1000.0,9.61,9600.39,14.6963939,0.0,both
S1_F1_30_locked_post0935_10,2022-08-19,09:25,BUY,1000.0,9.52,9524.76,5.0952476,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-08-19,09:40,BUY,,,,,,0,1000.0,9.67,9679.669999999998,5.0967967,0.0,right_only
S1_F1_30_locked_post0935_10,2022-08-23,15:00,SELL,1000.0,9.44,9435.28,14.529632800000002,0.0,0,1000.0,9.44,9430.56,14.5248656,0.0,both
S1_F1_30_locked_post0935_10,2022-08-24,09:25,BUY,1000.0,9.42,9424.71,5.0942471,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-08-24,09:40,BUY,,,,,,0,1000.0,9.43,9439.429999999998,5.0943943,0.0,right_only
S1_F1_30_locked_post0935_10,2022-09-06,15:00,SELL,1000.0,9.44,9435.28,14.529632800000002,0.0,0,1000.0,9.44,9430.56,14.5248656,0.0,both
S1_F1_30_locked_post0935_10,2022-09-07,09:25,BUY,1000.0,9.43,9434.715,5.09434715,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-09-07,09:40,BUY,,,,,,0,1000.0,9.39,9399.39,5.0939939,0.0,right_only
S1_F1_30_locked_post0935_10,2022-09-28,15:00,SELL,1000.0,8.56,8555.720000000001,13.6412772,0.0,0,1000.0,8.56,8551.44,13.6369544,0.0,both
S1_F1_30_locked_post0935_10,2022-09-29,09:25,BUY,1000.0,8.67,8674.335,5.08674335,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-09-29,09:40,BUY,,,,,,0,1000.0,8.67,8678.669999999998,5.0867867,0.0,right_only
S1_F1_30_locked_post0935_10,2022-10-13,15:00,SELL,1000.0,8.35,8345.825,13.42928325,0.0,0,1000.0,8.35,8341.65,13.4250665,0.0,both
S1_F1_30_locked_post0935_10,2022-10-14,09:25,BUY,1000.0,8.41,8414.205,5.08414205,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-10-14,09:40,BUY,,,,,,0,1000.0,8.4,8408.4,5.084084,0.0,right_only
S1_F1_30_locked_post0935_10,2022-10-18,15:00,SELL,1000.0,8.5,8495.75,13.5807075,0.0,0,1000.0,8.5,8491.5,13.576415,0.0,both
S1_F1_30_locked_post0935_10,2022-10-19,09:25,BUY,1000.0,8.49,8494.244999999999,5.08494245,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-10-19,09:40,BUY,,,,,,0,1000.0,8.54,8548.539999999999,5.0854854,0.0,right_only
S1_F1_30_locked_post0935_10,2022-11-02,15:00,SELL,1000.0,8.66,8655.67,13.7422267,0.0,0,1000.0,8.66,8651.34,13.7378534,0.0,both
S1_F1_30_locked_post0935_10,2022-11-03,09:25,BUY,1000.0,8.68,8684.34,5.0868434,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-11-03,09:40,BUY,,,,,,0,1000.0,8.66,8668.66,5.0866866,0.0,right_only
S1_F1_30_locked_post0935_10,2022-11-09,15:00,SELL,1000.0,8.64,8635.68,13.7220368,0.0,0,1000.0,8.64,8631.36,13.717673600000001,0.0,both
S1_F1_30_locked_post0935_10,2022-11-10,09:25,BUY,1000.0,8.63,8634.314999999999,5.08634315,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-11-10,09:40,BUY,,,,,,0,1000.0,8.61,8618.609999999999,5.0861861,0.0,right_only
S1_F1_30_locked_post0935_10,2022-11-16,15:00,SELL,1000.0,8.99,8985.505000000001,14.075360050000002,0.0,0,1000.0,8.99,8981.01,14.0708201,0.0,both
S1_F1_30_locked_post0935_10,2022-11-17,09:25,BUY,1000.0,8.96,8964.48,5.0896448,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-11-17,09:40,BUY,,,,,,0,1000.0,9.03,9039.029999999999,5.0903903,0.0,right_only
S1_F1_30_locked_post0935_10,2022-11-30,15:00,SELL,1000.0,9.15,9145.425,14.23687925,0.0,0,1000.0,9.15,9140.85,14.2322585,0.0,both
S1_F1_30_locked_post0935_10,2022-12-01,09:25,BUY,1000.0,9.21,9214.605,5.09214605,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-12-01,09:40,BUY,,,,,,0,1000.0,9.19,9199.189999999999,5.0919919,0.0,right_only
S1_F1_30_locked_post0935_10,2022-12-07,15:00,SELL,1000.0,9.42,9415.29,14.509442900000002,0.0,0,1000.0,9.42,9410.58,14.5046858,0.0,both
S1_F1_30_locked_post0935_10,2022-12-08,09:25,BUY,1000.0,9.41,9414.705,5.09414705,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-12-08,09:40,BUY,,,,,,0,1000.0,9.37,9379.369999999999,5.0937937,0.0,right_only
S1_F1_30_locked_post0935_10,2022-12-12,15:00,SELL,1000.0,9.46,9455.27,14.549822700000002,0.0,0,1000.0,9.46,9450.54,14.545045400000001,0.0,both
S1_F1_30_locked_post0935_10,2022-12-13,09:25,BUY,1000.0,9.48,9484.74,5.0948474,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-12-13,09:40,BUY,,,,,,0,1000.0,9.47,9479.47,5.0947947,0.0,right_only
S1_F1_30_locked_post0935_10,2022-12-19,15:00,SELL,1000.0,9.37,9365.315,14.45896815,0.0,0,1000.0,9.37,9360.63,14.4542363,0.0,both
S1_F1_30_locked_post0935_10,2022-12-20,09:25,BUY,1000.0,9.32,9324.66,5.0932466,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2022-12-20,09:40,BUY,,,,,,0,1000.0,9.49,9499.49,5.0949949,0.0,right_only
S1_F1_30_locked_post0935_10,2023-01-06,15:00,SELL,1000.0,9.38,9375.31,14.4690631,0.0,0,1000.0,9.38,9370.62,14.464326200000002,0.0,both
S1_F1_30_locked_post0935_10,2023-01-09,09:25,BUY,1000.0,9.48,9484.74,5.0948474,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-01-09,09:40,BUY,,,,,,0,1000.0,9.52,9529.519999999999,5.0952952,0.0,right_only
S1_F1_30_locked_post0935_10,2023-01-16,15:00,SELL,1000.0,9.5,9495.25,14.5902025,0.0,0,1000.0,9.5,9490.5,14.585405,0.0,both
S1_F1_30_locked_post0935_10,2023-01-17,09:25,BUY,1000.0,9.52,9524.76,5.0952476,0.0,0,,,,,,left_only
S1_F1_30_locked_post0935_10,2023-01-17,09:40,BUY,,,,,,0,1000.0,9.53,9539.529999999999,5.0953953,0.0,right_only
