account,dependency,date,clock,quantity,reference,fee,day_qc,available_at
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-06,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-08,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-09,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-10,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-13,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-14,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-15,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-16,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-17,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-22,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-23,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-27,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-28,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-29,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-30,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-04,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-07,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-11,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-13,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-14,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-20,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-21,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-24,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-27,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-02,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-04,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-05,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-08,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-09,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-10,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-11,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-12,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-16,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-17,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-19,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-22,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-24,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-25,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-26,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-30,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-31,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-01,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-05,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-06,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-08,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-12,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-13,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_10_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-14,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-13,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-14,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-15,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-16,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-17,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-22,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-23,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-27,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-28,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-29,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-30,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-13,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-14,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-20,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-21,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-24,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-27,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-02,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-04,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-05,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-08,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-09,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-10,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-11,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-12,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-16,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-17,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-19,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-22,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-24,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-25,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-26,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-30,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-31,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-01,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-05,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-06,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,actual_intraday_fill_conditioned_on_full_day_QC,2024-08-02,13:25,100,22.36,5.02237118,True,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-29,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-05-30,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-04,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-07,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-11,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-13,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-14,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-20,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-21,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-24,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-06-27,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-02,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-04,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-05,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-08,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-09,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-10,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-11,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-12,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-16,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-17,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-19,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-22,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-24,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-25,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-26,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-30,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-31,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-01,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-06,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-08,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-12,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-13,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-14,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-16,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-20,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-21,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-22,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-23,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-26,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-27,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-28,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-29,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-30,,100,,,False,after15:00_or_unknown_provider_latency
S2_F4_30_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-03,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,actual_intraday_fill_conditioned_on_full_day_QC,2020-07-16,14:35,100,14.98,5.02997498,True,after15:00_or_unknown_provider_latency
S2_F5_0_locked,actual_intraday_fill_conditioned_on_full_day_QC,2020-09-10,14:35,100,13.54,5.02709354,True,after15:00_or_unknown_provider_latency
S2_F5_0_locked,actual_intraday_fill_conditioned_on_full_day_QC,2021-05-24,14:10,100,12.63,5.02527263,True,after15:00_or_unknown_provider_latency
S2_F5_0_locked,actual_intraday_fill_conditioned_on_full_day_QC,2021-07-02,10:25,100,12.11,5.02423211,True,after15:00_or_unknown_provider_latency
S2_F5_0_locked,actual_intraday_fill_conditioned_on_full_day_QC,2022-03-07,09:55,100,10.82,5.02165082,True,after15:00_or_unknown_provider_latency
S2_F5_0_locked,actual_intraday_fill_conditioned_on_full_day_QC,2022-03-15,09:55,100,9.99,5.01998999,True,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-09,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-10,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-11,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-14,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-15,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-16,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-17,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-18,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-21,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-22,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-23,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-24,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-25,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-29,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-08-31,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-01,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-04,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-05,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-08,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-11,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-12,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-15,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-18,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-19,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-20,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-21,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-22,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-25,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-26,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-27,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-09-28,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-09,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-10,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-11,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-12,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-13,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-16,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-17,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-18,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-19,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-20,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-24,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-25,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-26,,100,,,False,after15:00_or_unknown_provider_latency
S2_F5_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2023-10-27,,100,,,False,after15:00_or_unknown_provider_latency
