scenario,date,field,old,new
S1_F1_10_locked_open_5,2026-05-28,equity_open,66370.20759465519,66383.21422472018
S1_F1_10_locked_open_5,2026-05-29,equity_open,74245.20759465519,74258.21422472018
S1_F1_10_locked_open_5,2026-06-01,equity_open,71050.20759465519,71063.21422472018
S1_F1_10_locked_open_5,2026-06-02,equity_open,70870.20759465519,70883.21422472018
S1_F1_10_locked_open_5,2026-06-03,equity_open,75325.20759465519,75338.21422472018
S1_F1_10_locked_open_5,2026-06-04,equity_open,75370.20759465519,75383.21422472018
S1_F1_10_locked_open_5,2026-06-05,equity_open,73120.20759465519,73133.21422472018
S1_F1_10_locked_open_5,2026-06-08,equity_open,66361.20759465518,66374.21422472018
S1_F1_10_locked_open_5,2026-06-09,equity_open,68161.20759465518,68174.21422472018
S1_F1_10_locked_open_5,2026-06-10,equity_open,68980.20759465519,68993.21422472018
S1_F1_10_locked_open_5,2026-06-11,equity_open,66208.20759465518,66221.21422472018
S1_F1_10_locked_open_5,2026-06-12,equity_open,68116.20759465519,68129.21422472018
S1_F1_10_locked_open_5,2026-06-15,equity_open,67693.20759465519,67706.21422472018
S1_F1_10_locked_open_5,2026-06-16,equity_open,69430.20759465519,69443.21422472018
S1_F1_10_locked_open_5,2026-06-17,equity_open,67900.20759465519,67913.21422472018
S1_F1_10_locked_open_5,2026-06-18,equity_open,68170.20759465519,68183.21422472018
S1_F1_10_locked_open_5,2026-06-22,equity_open,73642.20759465519,73655.21422472018
S1_F1_10_locked_open_5,2026-06-23,equity_open,74362.20759465519,74375.21422472018
S1_F1_10_locked_open_5,2026-06-24,equity_open,69070.20759465519,69083.21422472018
S1_F1_10_locked_open_5,2026-06-25,equity_open,73201.20759465519,73214.21422472018
S1_F1_10_locked_open_5,2026-06-26,equity_open,70870.20759465519,70883.21422472018
S1_F1_10_locked_open_5,2026-06-29,equity_open,65740.20759465519,65753.21422472018
S1_F1_10_locked_open_5,2026-06-30,equity_open,65974.20759465519,65987.21422472018
S1_F1_10_locked_open_5,2026-07-01,equity_open,69070.20759465519,69083.21422472018
S1_F1_10_locked_open_5,2026-07-02,equity_open,64084.20759465518,64097.214224720185
S1_F1_10_locked_open_5,2026-07-03,equity_open,60520.20759465519,60533.21422472019
S1_F1_10_locked_open_5,2026-07-06,equity_open,62563.20759465519,62576.21422472019
S1_F1_10_locked_open_5,2026-07-07,equity_open,60223.20759465519,60236.21422472019
S1_F1_10_locked_open_5,2026-07-08,equity_open,61870.20759465519,61883.21422472019
S1_F1_10_locked_open_5,2026-07-09,equity_open,63319.20759465519,63332.21422472019
S1_F1_10_locked_open_5,2026-07-10,equity_open,67270.20759465519,67283.21422472018
S1_F1_10_locked_open_5,2026-07-13,equity_open,62140.20759465519,62153.21422472019
S1_F1_10_locked_open_5,2026-07-14,equity_open,59980.20759465519,59993.21422472019
S1_F1_10_locked_open_5,2026-07-15,equity_open,62662.20759465518,62675.214224720185
S1_F1_10_locked_open_5,2026-07-16,equity_open,59485.20759465519,59498.21422472019
S1_F1_10_locked_open_5,2026-07-17,equity_open,59188.20759465519,59201.21422472019
S1_F1_10_locked_open_5,2026-07-20,equity_open,56362.20759465519,56375.21422472019
S1_F1_10_locked_open_5,2026-07-21,equity_open,55120.20759465519,55133.21422472019
S1_F1_10_locked_open_5,2026-07-22,equity_open,57604.20759465519,57617.21422472019
S1_F1_10_locked_open_5,2026-07-23,equity_open,59161.20759465519,59174.21422472019
S1_F1_10_locked_open_5,2026-07-24,equity_open,58315.20759465519,58328.21422472019
S1_F1_10_locked_open_5,2026-07-27,equity_open,57262.20759465519,57275.21422472019
S1_F1_10_locked_open_5,2026-07-28,equity_open,56362.20759465519,56375.21422472019
S1_F1_10_locked_open_5,2026-07-29,equity_open,55642.20759465519,55655.21422472019
S1_F1_10_locked_open_5,2026-07-30,equity_open,54670.20759465519,54683.21422472019
S1_F1_10_locked_open_5,2026-07-31,equity_open,54796.20759465519,54809.21422472019
S1_F1_10_locked_open_5,2026-08-03,equity_open,53932.20759465519,53945.21422472019
S1_F1_10_locked_open_5,2026-08-04,equity_open,55084.20759465519,55097.21422472019
S1_F1_10_locked_open_5,2026-08-05,equity_open,57055.20759465519,57068.21422472019
S1_F1_10_locked_open_5,2026-08-06,equity_open,62950.20759465519,62963.21422472019
S1_F1_10_locked_open_5,2026-08-07,equity_open,65398.20759465519,65411.21422472019
S1_F1_10_locked_open_5,2026-08-10,equity_open,66055.20759465519,66068.21422472018
S1_F1_10_locked_open_5,2026-08-11,equity_open,65092.20759465519,65105.2142247202
S1_F1_10_locked_open_5,2026-08-12,equity_open,63769.20759465518,63782.214224720185
S1_F1_10_locked_open_5,2026-08-13,equity_open,65146.20759465518,65159.214224720185
S1_F1_10_locked_open_5,2026-08-14,equity_open,62995.20759465518,63008.214224720185
S1_F1_10_locked_open_5,2026-08-17,equity_open,64255.20759465519,64268.21422472019
S1_F1_10_locked_open_5,2026-08-18,equity_open,64885.20759465519,64898.21422472019
S1_F1_10_locked_open_5,2026-08-19,equity_open,61645.20759465518,61658.214224720185
S1_F1_10_locked_open_5,2026-08-20,equity_open,60205.20759465519,60218.21422472019
S1_F1_10_locked_open_5,2026-08-21,equity_open,59440.20759465519,59453.21422472019
S1_F1_10_locked_open_5,2026-08-24,equity_open,60385.20759465519,60398.21422472019
S1_F1_10_locked_open_5,2026-08-25,equity_open,56830.20759465519,56843.21422472019
S1_F1_10_locked_open_5,2026-08-26,equity_open,58135.20759465519,58148.21422472019
S1_F1_10_locked_open_5,2026-08-27,equity_open,59755.20759465519,59768.21422472019
S1_F1_10_locked_open_5,2026-08-28,equity_open,61591.20759465519,61604.2142247202
S1_F1_10_locked_open_5,2026-08-31,equity_open,60790.20759465519,60803.21422472019
S1_F1_10_locked_open_5,2026-09-01,equity_open,61870.20759465518,61883.214224720185
S1_F1_10_locked_open_5,2026-09-02,equity_open,59503.20759465519,59516.21422472019
S1_F1_10_locked_open_5,2026-09-03,equity_open,60655.20759465519,60668.21422472019
S1_F1_10_locked_open_5,2026-09-04,equity_open,61411.20759465519,61424.21422472019
S1_F1_10_locked_open_5,2026-09-07,equity_open,62095.20759465518,62108.214224720185
S1_F1_10_locked_open_5,2026-09-08,equity_open,63625.20759465519,63638.21422472019
S1_F1_10_locked_open_5,2026-09-09,equity_open,62365.20759465519,62378.2142247202
S1_F1_10_locked_open_5,2026-09-10,equity_open,62005.20759465519,62018.21422472019
S1_F1_10_locked_open_5,2026-09-11,equity_open,60349.20759465519,60362.21422472019
S1_F1_10_locked_open_5,2022-09-19,equity_close,9640.108440870188,9642.56030530019
S1_F1_10_locked_open_5,2022-09-20,equity_close,9490.108440870188,9507.560305300189
S1_F1_10_locked_open_5,2022-09-21,equity_close,9500.108440870188,9513.11507093519
S1_F1_10_locked_open_5,2022-09-22,equity_close,9430.108440870188,9443.11507093519
S1_F1_10_locked_open_5,2022-09-23,equity_close,9440.108440870188,9453.11507093519
S1_F1_10_locked_open_5,2022-09-26,equity_close,9300.108440870188,9313.11507093519
S1_F1_10_locked_open_5,2022-09-27,equity_close,9400.108440870188,9413.11507093519
S1_F1_10_locked_open_5,2022-09-28,equity_close,9292.187163670187,9305.19379373519
S1_F1_10_locked_open_5,2022-09-29,equity_close,9022.207594655189,9035.214224720192
S1_F1_10_locked_open_5,2022-09-30,equity_close,9148.207594655189,9161.21422472019
S1_F1_10_locked_open_5,2022-10-10,equity_close,8824.207594655189,8837.21422472019
S1_F1_10_locked_open_5,2022-10-11,equity_close,8842.207594655189,8855.21422472019
S1_F1_10_locked_open_5,2022-10-12,equity_close,8959.207594655189,8972.21422472019
S1_F1_10_locked_open_5,2022-10-13,equity_close,8995.207594655189,9008.21422472019
S1_F1_10_locked_open_5,2022-10-14,equity_close,9076.207594655189,9089.21422472019
S1_F1_10_locked_open_5,2022-10-17,equity_close,9148.207594655189,9161.21422472019
S1_F1_10_locked_open_5,2022-10-18,equity_close,9130.207594655189,9143.21422472019
S1_F1_10_locked_open_5,2022-10-19,equity_close,9040.207594655189,9053.21422472019
S1_F1_10_locked_open_5,2022-10-20,equity_close,9130.207594655189,9143.21422472019
S1_F1_10_locked_open_5,2022-10-21,equity_close,9103.207594655189,9116.214224720192
S1_F1_10_locked_open_5,2022-10-24,equity_close,8941.207594655189,8954.214224720188
S1_F1_10_locked_open_5,2022-10-25,equity_close,9022.207594655189,9035.214224720192
S1_F1_10_locked_open_5,2022-10-26,equity_close,8950.207594655189,8963.214224720192
S1_F1_10_locked_open_5,2022-10-27,equity_close,9031.207594655189,9044.214224720192
S1_F1_10_locked_open_5,2022-10-28,equity_close,8932.207594655189,8945.214224720188
S1_F1_10_locked_open_5,2022-10-31,equity_close,8860.207594655189,8873.214224720188
S1_F1_10_locked_open_5,2022-11-01,equity_close,9184.207594655189,9197.21422472019
S1_F1_10_locked_open_5,2022-11-02,equity_close,9274.207594655189,9287.21422472019
S1_F1_10_locked_open_5,2022-11-03,equity_close,9247.207594655189,9260.214224720192
S1_F1_10_locked_open_5,2022-11-04,equity_close,9301.207594655189,9314.21422472019
S1_F1_10_locked_open_5,2022-11-07,equity_close,9301.207594655189,9314.21422472019
S1_F1_10_locked_open_5,2022-11-08,equity_close,9328.207594655189,9341.214224720192
S1_F1_10_locked_open_5,2022-11-09,equity_close,9256.207594655189,9269.214224720192
S1_F1_10_locked_open_5,2022-11-10,equity_close,9238.207594655189,9251.214224720188
S1_F1_10_locked_open_5,2022-11-11,equity_close,9436.207594655189,9449.21422472019
S1_F1_10_locked_open_5,2022-11-14,equity_close,9535.207594655189,9548.214224720188
S1_F1_10_locked_open_5,2022-11-15,equity_close,9625.207594655189,9638.214224720192
S1_F1_10_locked_open_5,2022-11-16,equity_close,9571.207594655189,9584.21422472019
S1_F1_10_locked_open_5,2022-11-17,equity_close,9589.207594655189,9602.21422472019
S1_F1_10_locked_open_5,2022-11-18,equity_close,9535.207594655189,9548.214224720188
S1_F1_10_locked_open_5,2022-11-21,equity_close,9580.207594655189,9593.21422472019
S1_F1_10_locked_open_5,2022-11-22,equity_close,9670.207594655189,9683.21422472019
S1_F1_10_locked_open_5,2022-11-23,equity_close,9625.207594655189,9638.214224720192
S1_F1_10_locked_open_5,2022-11-24,equity_close,9544.207594655189,9557.214224720192
S1_F1_10_locked_open_5,2022-11-25,equity_close,9625.207594655189,9638.214224720192
S1_F1_10_locked_open_5,2022-11-28,equity_close,9364.207594655189,9377.21422472019
S1_F1_10_locked_open_5,2022-11-29,equity_close,9679.207594655189,9692.21422472019
S1_F1_10_locked_open_5,2022-11-30,equity_close,9715.207594655189,9728.21422472019
S1_F1_10_locked_open_5,2022-12-01,equity_close,9751.207594655189,9764.21422472019
S1_F1_10_locked_open_5,2022-12-02,equity_close,9706.207594655189,9719.21422472019
S1_F1_10_locked_open_5,2022-12-05,equity_close,9832.207594655189,9845.21422472019
S1_F1_10_locked_open_5,2022-12-06,equity_close,9976.207594655189,9989.21422472019
S1_F1_10_locked_open_5,2022-12-07,equity_close,9958.207594655189,9971.21422472019
S1_F1_10_locked_open_5,2022-12-08,equity_close,9958.207594655189,9971.21422472019
S1_F1_10_locked_open_5,2022-12-09,equity_close,9994.207594655189,10007.21422472019
S1_F1_10_locked_open_5,2022-12-12,equity_close,9994.207594655189,10007.21422472019
S1_F1_10_locked_open_5,2022-12-13,equity_close,9985.207594655189,9998.21422472019
S1_F1_10_locked_open_5,2022-12-14,equity_close,9958.207594655189,9971.21422472019
S1_F1_10_locked_open_5,2022-12-15,equity_close,9994.207594655189,10007.21422472019
S1_F1_10_locked_open_5,2022-12-16,equity_close,10030.207594655189,10043.21422472019
S1_F1_10_locked_open_5,2022-12-19,equity_close,9913.207594655189,9926.21422472019
S1_F1_10_locked_open_5,2022-12-20,equity_close,9841.207594655189,9854.21422472019
S1_F1_10_locked_open_5,2022-12-21,equity_close,9895.207594655189,9908.21422472019
S1_F1_10_locked_open_5,2022-12-22,equity_close,9841.207594655189,9854.21422472019
S1_F1_10_locked_open_5,2022-12-23,equity_close,9742.207594655189,9755.21422472019
S1_F1_10_locked_open_5,2022-12-26,equity_close,9724.207594655189,9737.21422472019
S1_F1_10_locked_open_5,2022-12-27,equity_close,9769.207594655189,9782.21422472019
S1_F1_10_locked_open_5,2022-12-28,equity_close,9733.207594655189,9746.21422472019
S1_F1_10_locked_open_5,2022-12-29,equity_close,9643.207594655189,9656.21422472019
S1_F1_10_locked_open_5,2022-12-30,equity_close,9742.207594655189,9755.21422472019
S1_F1_10_locked_open_5,2023-01-03,equity_close,9859.207594655189,9872.21422472019
S1_F1_10_locked_open_5,2023-01-04,equity_close,9895.207594655189,9908.21422472019
S1_F1_10_locked_open_5,2023-01-05,equity_close,10021.207594655189,10034.21422472019
S1_F1_10_locked_open_5,2023-01-06,equity_close,9922.207594655189,9935.21422472019
S1_F1_10_locked_open_5,2023-01-09,equity_close,10039.207594655189,10052.21422472019
S1_F1_10_locked_open_5,2023-01-10,equity_close,9940.207594655189,9953.21422472019
S1_F1_10_locked_open_5,2023-01-11,equity_close,9904.207594655189,9917.21422472019
S1_F1_10_locked_open_5,2023-01-12,equity_close,9868.207594655189,9881.21422472019
S1_F1_10_locked_open_5,2023-01-13,equity_close,9967.207594655189,9980.21422472019
S1_F1_10_locked_open_5,2023-01-16,equity_close,10030.207594655189,10043.21422472019
S1_F1_10_locked_open_5,2023-01-17,equity_close,10048.207594655189,10061.21422472019
S1_F1_10_locked_open_5,2023-01-18,equity_close,10057.207594655189,10070.21422472019
S1_F1_10_locked_open_5,2023-01-19,equity_close,10057.207594655189,10070.21422472019
S1_F1_10_locked_open_5,2023-01-20,equity_close,10057.207594655189,10070.21422472019
S1_F1_10_locked_open_5,2023-01-30,equity_close,10156.207594655189,10169.21422472019
S1_F1_10_locked_open_5,2023-01-31,equity_close,10039.207594655189,10052.21422472019
S1_F1_10_locked_open_5,2023-02-01,equity_close,10102.207594655189,10115.21422472019
S1_F1_10_locked_open_5,2023-02-02,equity_close,10075.207594655189,10088.21422472019
S1_F1_10_locked_open_5,2023-02-03,equity_close,9904.207594655189,9917.21422472019
S1_F1_10_locked_open_5,2023-02-06,equity_close,9877.207594655189,9890.21422472019
S1_F1_10_locked_open_5,2023-02-07,equity_close,9823.207594655189,9836.21422472019
S1_F1_10_locked_open_5,2023-02-08,equity_close,9814.207594655189,9827.21422472019
S1_F1_10_locked_open_5,2023-02-09,equity_close,9985.207594655189,9998.21422472019
S1_F1_10_locked_open_5,2023-02-10,equity_close,10282.207594655189,10295.21422472019
S1_F1_10_locked_open_5,2023-02-13,equity_close,10174.207594655189,10187.21422472019
S1_F1_10_locked_open_5,2023-02-14,equity_close,10210.207594655189,10223.21422472019
S1_F1_10_locked_open_5,2023-02-15,equity_close,10525.207594655189,10538.21422472019
S1_F1_10_locked_open_5,2023-02-16,equity_close,10381.207594655189,10394.21422472019
S1_F1_10_locked_open_5,2023-02-17,equity_close,10219.207594655189,10232.21422472019
S1_F1_10_locked_open_5,2023-02-20,equity_close,10399.207594655189,10412.21422472019
S1_F1_10_locked_open_5,2023-02-21,equity_close,10372.207594655189,10385.21422472019
S1_F1_10_locked_open_5,2023-02-22,equity_close,10255.207594655189,10268.21422472019
S1_F1_10_locked_open_5,2023-02-23,equity_close,10210.207594655189,10223.21422472019
S1_F1_10_locked_open_5,2023-02-24,equity_close,10138.207594655189,10151.21422472019
S1_F1_10_locked_open_5,2023-02-27,equity_close,10048.207594655189,10061.21422472019
S1_F1_10_locked_open_5,2023-02-28,equity_close,10120.207594655189,10133.21422472019
S1_F1_10_locked_open_5,2023-03-01,equity_close,10444.207594655189,10457.21422472019
S1_F1_10_locked_open_5,2023-03-02,equity_close,10786.207594655189,10799.21422472019
S1_F1_10_locked_open_5,2023-03-03,equity_close,11713.207594655189,11726.21422472019
S1_F1_10_locked_open_5,2023-03-06,equity_close,11434.207594655189,11447.21422472019
S1_F1_10_locked_open_5,2023-03-07,equity_close,10939.207594655189,10952.21422472019
S1_F1_10_locked_open_5,2023-03-08,equity_close,10993.207594655189,11006.21422472019
S1_F1_10_locked_open_5,2023-03-09,equity_close,11515.207594655189,11528.21422472019
S1_F1_10_locked_open_5,2023-03-10,equity_close,11245.207594655189,11258.21422472019
S1_F1_10_locked_open_5,2023-03-13,equity_close,11929.207594655189,11942.21422472019
S1_F1_10_locked_open_5,2023-03-14,equity_close,12064.207594655189,12077.21422472019
S1_F1_10_locked_open_5,2023-03-15,equity_close,12343.207594655189,12356.21422472019
S1_F1_10_locked_open_5,2023-03-16,equity_close,12595.207594655189,12608.21422472019
S1_F1_10_locked_open_5,2023-03-17,equity_close,13711.207594655189,13724.21422472019
S1_F1_10_locked_open_5,2023-03-20,equity_close,14872.207594655189,14885.21422472019
S1_F1_10_locked_open_5,2023-03-21,equity_close,14620.207594655189,14633.21422472019
S1_F1_10_locked_open_5,2023-03-22,equity_close,15934.207594655189,15947.214224720188
S1_F1_10_locked_open_5,2023-03-23,equity_close,16771.207594655185,16784.21422472019
S1_F1_10_locked_open_5,2023-03-24,equity_close,17374.20759465519,17387.214224720192
S1_F1_10_locked_open_5,2023-03-27,equity_close,17347.20759465519,17360.214224720192
S1_F1_10_locked_open_5,2023-03-28,equity_close,16285.207594655189,16298.21422472019
S1_F1_10_locked_open_5,2023-03-29,equity_close,16024.207594655189,16037.21422472019
S1_F1_10_locked_open_5,2023-03-30,equity_close,16672.20759465519,16685.214224720192
S1_F1_10_locked_open_5,2023-03-31,equity_close,16978.207594655185,16991.21422472019
S1_F1_10_locked_open_5,2023-04-03,equity_close,17464.207594655192,17477.214224720192
S1_F1_10_locked_open_5,2023-04-04,equity_close,17149.20759465519,17162.214224720192
S1_F1_10_locked_open_5,2023-04-06,equity_close,18580.20759465519,18593.214224720192
S1_F1_10_locked_open_5,2023-04-07,equity_close,18013.20759465519,18026.214224720192
S1_F1_10_locked_open_5,2023-04-10,equity_close,17203.207594655185,17216.21422472019
S1_F1_10_locked_open_5,2023-04-11,equity_close,17095.207594655192,17108.214224720192
S1_F1_10_locked_open_5,2023-04-12,equity_close,18058.20759465519,18071.214224720192
S1_F1_10_locked_open_5,2023-04-13,equity_close,17374.20759465519,17387.214224720192
S1_F1_10_locked_open_5,2023-04-14,equity_close,17743.20759465519,17756.214224720192
S1_F1_10_locked_open_5,2023-04-17,equity_close,17617.20759465519,17630.214224720192
S1_F1_10_locked_open_5,2023-04-18,equity_close,18751.20759465519,18764.214224720192
S1_F1_10_locked_open_5,2023-04-19,equity_close,17023.20759465519,17036.214224720192
S1_F1_10_locked_open_5,2023-04-20,equity_close,18580.20759465519,18593.214224720192
S1_F1_10_locked_open_5,2023-04-21,equity_close,18391.20759465519,18404.214224720192
S1_F1_10_locked_open_5,2023-04-24,equity_close,17977.20759465519,17990.214224720192
S1_F1_10_locked_open_5,2023-04-25,equity_close,18130.20759465519,18143.214224720192
S1_F1_10_locked_open_5,2023-04-26,equity_close,16465.207594655185,16478.21422472019
S1_F1_10_locked_open_5,2023-04-27,equity_close,15970.20759465519,15983.214224720192
S1_F1_10_locked_open_5,2023-04-28,equity_close,15988.207594655189,16001.21422472019
S1_F1_10_locked_open_5,2023-05-04,equity_close,15322.207594655189,15335.21422472019
S1_F1_10_locked_open_5,2023-05-05,equity_close,14773.207594655189,14786.21422472019
S1_F1_10_locked_open_5,2023-05-08,equity_close,14692.207594655189,14705.21422472019
S1_F1_10_locked_open_5,2023-05-09,equity_close,14710.207594655189,14723.21422472019
S1_F1_10_locked_open_5,2023-05-10,equity_close,14620.207594655189,14633.21422472019
S1_F1_10_locked_open_5,2023-05-11,equity_close,14494.207594655189,14507.21422472019
S1_F1_10_locked_open_5,2023-05-12,equity_close,14404.207594655189,14417.21422472019
S1_F1_10_locked_open_5,2023-05-15,equity_close,15088.207594655189,15101.21422472019
S1_F1_10_locked_open_5,2023-05-16,equity_close,14782.207594655189,14795.21422472019
S1_F1_10_locked_open_5,2023-05-17,equity_close,15475.207594655189,15488.21422472019
S1_F1_10_locked_open_5,2023-05-18,equity_close,16195.20759465519,16208.214224720192
S1_F1_10_locked_open_5,2023-05-19,equity_close,16024.207594655189,16037.21422472019
S1_F1_10_locked_open_5,2023-05-22,equity_close,15349.207594655189,15362.21422472019
S1_F1_10_locked_open_5,2023-05-23,equity_close,15187.207594655189,15200.21422472019
S1_F1_10_locked_open_5,2023-05-24,equity_close,14818.207594655189,14831.21422472019
S1_F1_10_locked_open_5,2023-05-25,equity_close,16150.207594655189,16163.21422472019
S1_F1_10_locked_open_5,2023-05-26,equity_close,16591.20759465519,16604.214224720192
S1_F1_10_locked_open_5,2023-05-29,equity_close,17590.207594655185,17603.21422472019
S1_F1_10_locked_open_5,2023-05-30,equity_close,17707.207594655192,17720.214224720192
S1_F1_10_locked_open_5,2023-05-31,equity_close,17725.20759465519,17738.214224720192
S1_F1_10_locked_open_5,2023-06-01,equity_close,17608.207594655192,17621.214224720192
S1_F1_10_locked_open_5,2023-06-02,equity_close,17527.207594655185,17540.21422472019
S1_F1_10_locked_open_5,2023-06-05,equity_close,18517.20759465519,18530.214224720192
S1_F1_10_locked_open_5,2023-06-06,equity_close,17878.20759465519,17891.214224720192
S1_F1_10_locked_open_5,2023-06-07,equity_close,17707.207594655192,17720.214224720192
S1_F1_10_locked_open_5,2023-06-08,equity_close,17545.207594655192,17558.214224720192
S1_F1_10_locked_open_5,2023-06-09,equity_close,19156.20759465519,19169.214224720192
S1_F1_10_locked_open_5,2023-06-12,equity_close,20695.20759465519,20708.214224720192
S1_F1_10_locked_open_5,2023-06-13,equity_close,21298.20759465519,21311.214224720192
S1_F1_10_locked_open_5,2023-06-14,equity_close,21991.20759465519,22004.214224720192
S1_F1_10_locked_open_5,2023-06-15,equity_close,21856.20759465519,21869.214224720192
S1_F1_10_locked_open_5,2023-06-16,equity_close,23134.20759465519,23147.214224720192
S1_F1_10_locked_open_5,2023-06-19,equity_close,25294.20759465519,25307.214224720192
S1_F1_10_locked_open_5,2023-06-20,equity_close,24907.20759465519,24920.214224720192
S1_F1_10_locked_open_5,2023-06-21,equity_close,23530.20759465519,23543.214224720192
S1_F1_10_locked_open_5,2023-06-26,equity_close,22261.20759465519,22274.214224720192
S1_F1_10_locked_open_5,2023-06-27,equity_close,22189.20759465519,22202.214224720192
S1_F1_10_locked_open_5,2023-06-28,equity_close,22162.20759465519,22175.214224720192
S1_F1_10_locked_open_5,2023-06-29,equity_close,22900.20759465519,22913.214224720192
S1_F1_10_locked_open_5,2023-06-30,equity_close,24160.20759465519,24173.214224720192
S1_F1_10_locked_open_5,2023-07-03,equity_close,23413.20759465519,23426.214224720192
S1_F1_10_locked_open_5,2023-07-04,equity_close,23602.20759465519,23615.214224720192
S1_F1_10_locked_open_5,2023-07-05,equity_close,22954.20759465519,22967.214224720192
S1_F1_10_locked_open_5,2023-07-06,equity_close,22972.20759465519,22985.214224720192
S1_F1_10_locked_open_5,2023-07-07,equity_close,22774.20759465519,22787.214224720192
S1_F1_10_locked_open_5,2023-07-10,equity_close,22900.20759465519,22913.214224720192
S1_F1_10_locked_open_5,2023-07-11,equity_close,23296.20759465519,23309.214224720192
S1_F1_10_locked_open_5,2023-07-12,equity_close,21757.20759465519,21770.214224720192
S1_F1_10_locked_open_5,2023-07-13,equity_close,23782.20759465519,23795.214224720192
S1_F1_10_locked_open_5,2023-07-14,equity_close,26014.20759465519,26027.214224720192
S1_F1_10_locked_open_5,2023-07-17,equity_close,24979.20759465519,24992.214224720192
S1_F1_10_locked_open_5,2023-07-18,equity_close,24457.20759465519,24470.214224720192
S1_F1_10_locked_open_5,2023-07-19,equity_close,24061.20759465519,24074.214224720192
S1_F1_10_locked_open_5,2023-07-20,equity_close,22405.20759465519,22418.214224720192
S1_F1_10_locked_open_5,2023-07-21,equity_close,22216.20759465519,22229.214224720192
S1_F1_10_locked_open_5,2023-07-24,equity_close,22774.20759465519,22787.214224720192
S1_F1_10_locked_open_5,2023-07-25,equity_close,23080.20759465519,23093.214224720192
S1_F1_10_locked_open_5,2023-07-26,equity_close,22405.20759465519,22418.214224720192
S1_F1_10_locked_open_5,2023-07-27,equity_close,21892.20759465519,21905.214224720192
S1_F1_10_locked_open_5,2023-07-28,equity_close,21959.70759465519,21972.714224720192
S1_F1_10_locked_open_5,2023-07-31,equity_close,22022.70759465519,22035.714224720192
S1_F1_10_locked_open_5,2023-08-01,equity_close,22328.70759465519,22341.714224720192
S1_F1_10_locked_open_5,2023-08-02,equity_close,22013.70759465519,22026.714224720192
S1_F1_10_locked_open_5,2023-08-03,equity_close,22175.70759465519,22188.714224720192
S1_F1_10_locked_open_5,2023-08-04,equity_close,23318.70759465519,23331.714224720192
S1_F1_10_locked_open_5,2023-08-07,equity_close,24407.70759465519,24420.714224720192
S1_F1_10_locked_open_5,2023-08-08,equity_close,23687.70759465519,23700.714224720192
S1_F1_10_locked_open_5,2023-08-09,equity_close,21950.70759465519,21963.714224720192
S1_F1_10_locked_open_5,2023-08-10,equity_close,21275.70759465519,21288.714224720192
S1_F1_10_locked_open_5,2023-08-11,equity_close,21275.70759465519,21288.714224720192
S1_F1_10_locked_open_5,2023-08-14,equity_close,21185.70759465519,21198.714224720192
S1_F1_10_locked_open_5,2023-08-15,equity_close,21176.70759465519,21189.714224720192
S1_F1_10_locked_open_5,2023-08-16,equity_close,20726.70759465519,20739.714224720192
S1_F1_10_locked_open_5,2023-08-17,equity_close,20744.70759465519,20757.714224720192
S1_F1_10_locked_open_5,2023-08-18,equity_close,20015.70759465519,20028.714224720192
S1_F1_10_locked_open_5,2023-08-21,equity_close,20294.70759465519,20307.714224720192
S1_F1_10_locked_open_5,2023-08-22,equity_close,22130.70759465519,22143.714224720192
S1_F1_10_locked_open_5,2023-08-23,equity_close,21131.70759465519,21144.714224720192
S1_F1_10_locked_open_5,2023-08-24,equity_close,22112.70759465519,22125.714224720192
S1_F1_10_locked_open_5,2023-08-25,equity_close,20213.70759465519,20226.714224720192
S1_F1_10_locked_open_5,2023-08-28,equity_close,20537.70759465519,20550.714224720192
S1_F1_10_locked_open_5,2023-08-29,equity_close,21356.70759465519,21369.714224720192
S1_F1_10_locked_open_5,2023-08-30,equity_close,21545.70759465519,21558.714224720192
S1_F1_10_locked_open_5,2023-08-31,equity_close,21644.70759465519,21657.714224720192
S1_F1_10_locked_open_5,2023-09-01,equity_close,21050.70759465519,21063.714224720192
S1_F1_10_locked_open_5,2023-09-04,equity_close,20816.70759465519,20829.714224720192
S1_F1_10_locked_open_5,2023-09-05,equity_close,20204.70759465519,20217.714224720192
S1_F1_10_locked_open_5,2023-09-06,equity_close,20123.70759465519,20136.714224720192
S1_F1_10_locked_open_5,2023-09-07,equity_close,19205.70759465519,19218.714224720192
S1_F1_10_locked_open_5,2023-09-08,equity_close,19097.70759465519,19110.714224720192
S1_F1_10_locked_open_5,2023-09-11,equity_close,19439.70759465519,19452.714224720192
S1_F1_10_locked_open_5,2023-09-12,equity_close,19277.70759465519,19290.714224720192
S1_F1_10_locked_open_5,2023-09-13,equity_close,18899.70759465519,18912.714224720192
S1_F1_10_locked_open_5,2023-09-14,equity_close,18656.70759465519,18669.714224720192
S1_F1_10_locked_open_5,2023-09-15,equity_close,18242.70759465519,18255.714224720192
S1_F1_10_locked_open_5,2023-09-18,equity_close,18395.70759465519,18408.714224720192
S1_F1_10_locked_open_5,2023-09-19,equity_close,18557.70759465519,18570.714224720192
S1_F1_10_locked_open_5,2023-09-20,equity_close,18485.70759465519,18498.714224720192
S1_F1_10_locked_open_5,2023-09-21,equity_close,18404.70759465519,18417.714224720192
S1_F1_10_locked_open_5,2023-09-22,equity_close,19871.70759465519,19884.714224720192
S1_F1_10_locked_open_5,2023-09-25,equity_close,19286.70759465519,19299.714224720192
