id,window,timing,n,down_pct,baseline_down_pct,lift_pp,down_ci_low,down_ci_high,lift_ci_low,lift_ci_high,net_RT_win_pct,net_RT_mean_pct,net_RT_cash,mean_net_winner_pct,mean_net_loser_pct,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters,episodes,delete5_pct,delete5_cash,double_slip_pct,double_slip_cash,matched_n,excluded_n,matched_open_pct,matched_open_cash,delayed_pct,delayed_cash,month_ci_low,month_ci_high,gross_mean_pct,cost_drag_pct,gross_cash,cost_cash,largest_month,largest_month_cash,delete_largest_month_cash
EXT_R3,full_2020,after_auction,118,55.08474576271186,48.830049261083744,6.254696501628121,46.5645564622269,63.8668457073551,-1.40570712707925,14.397253804707189,53.38983050847458,-0.4071138519066117,-611.2991172495622,2.1593795530318887,-3.34691538847253,-0.4071138519066117,0.19063869621645618,53.38983050847458,-611.2991172495622,0.7390300731536652,0.9887666299727157,-9.120108097805772,-20907.14487623971,81,108,-0.7725322400614469,-24576.384442669594,-0.5071717470394383,-4091.187454499557,118,0,-0.4071138519066117,-611.2991172495622,-0.449056250318913,-3058.118621486647,-1.0067105161909458,0.2337257485527141,-0.18488076508015172,0.2222330868264598,6410.00000000004,7021.299117249604,2026-05,8060.190331815049,-8671.489449064611
EXT_R3,2024,after_auction,28,53.57142857142857,52.892561983471076,0.678866587957494,34.994565217391305,72.41379310344827,-15.723439424476542,16.638356562137048,50.0,-0.9818080236990567,-5507.178568899912,1.7362209888228086,-3.6998370362209227,-0.9818080236990567,0.12024188614445169,50.0,-5507.178568899912,0.46926958453181356,0.5076829940482327,-6.850463732622584,-6718.959997999966,16,22,-1.755123544122837,-8849.99822434993,-1.0821743965596926,-6130.9731377999115,28,0,-0.9818080236990567,-5507.178568899912,-1.068169383063965,-6366.310188199914,-2.379251293595668,0.31262057788994035,-0.7827378938920144,0.1990701298070425,-4279.999999999992,1227.1785688999194,2024-08,990.2677056000086,-6497.44627449992
EXT_R3,2025,after_auction,25,44.0,44.03292181069959,-0.03292181069958766,30.434782608695656,60.0,-11.560359003504784,12.628303690954288,44.0,-0.831253245380977,-8824.036707979867,2.5801045221237335,-3.5116057769918214,-0.831253245380977,-0.5432074039106163,44.0,-8824.036707979867,0.577292871241728,0.6188861854780151,-9.120108097805772,-11988.218248325922,18,24,-2.195359630333328,-21846.05465486589,-0.9315498858584244,-9879.069043959858,25,0,-0.831253245380977,-8824.036707979867,-0.5842969689794877,-4339.1375053669,-1.7651908579994142,0.09474134271383554,-0.6432396142950185,0.18801363108595845,-6889.999999999978,1934.0367079798907,2025-09,2519.1585809190005,-11343.195288898867
EXT_R3,2026,after_auction,16,75.0,47.337278106508876,27.662721893491128,65.0,88.88888888888889,16.696908864160257,42.42279111283175,75.0,1.562188500401011,18052.08744123015,3.085797177571905,-3.008637531111671,1.562188500401011,1.4219788046487114,75.0,18052.08744123015,3.076938127968899,3.3172683997527628,-4.565610742807376,-3041.153315783993,10,15,-0.2095442377305087,-1972.1378387519057,1.4630836870578823,17023.088690460136,16,0,1.562188500401011,18052.08744123015,1.163057919844699,13557.240289080099,0.5096564402496322,2.4118406726472044,1.7401203002524694,0.17793179985145835,19900.000000000015,1847.9125587698625,2026-05,8060.190331815049,9991.8971094151
EXT_R4,old_2020_2023,after_auction,105,56.19047619047619,49.27835051546392,6.912125675012271,45.6679099323111,66.3790560471976,-2.470606146051898,16.73285394807589,51.42857142857142,-0.2189000388924316,-3871.0985489498585,1.4801761265071192,-2.0179218610801914,-0.2189000388924316,0.0785370374912347,51.42857142857142,-3871.0985489498585,0.7766630317292652,0.7687589594665947,-8.57271020079678,-6784.398365799927,57,96,-0.5477238409483924,-9519.330278449865,-0.3188255772251268,-5405.200397899831,105,0,-0.2189000388924316,-3871.0985489498585,-0.22014808621590015,-5079.756817499832,-0.797004860377524,0.3776986955056448,0.05273233109188006,0.2716323699843117,209.99999999999267,4081.098548949851,2023-04,2711.572519250007,-6582.671068199866
EXT_R4,primary,after_auction,96,52.083333333333336,48.1651376146789,3.918195718654438,41.05263157894737,62.92331460674156,-5.534628778301003,13.0985497093545,48.95833333333333,-0.43020168736250275,-4647.528245259524,2.380810408564933,-3.126478595701064,-0.43020168736250275,-0.1072258154767477,48.95833333333333,-4647.528245259524,0.7304174340619136,0.920916474498254,-10.155278745951652,-24322.89365019972,43,82,-0.8319859743320049,-28612.613570679558,-0.5302971271999842,-8512.390842519471,96,0,-0.43020168736250275,-4647.528245259524,-0.4139284479182983,-2390.1756661696418,-1.1862385179049957,0.31268382220012264,-0.24088578070023173,0.18931590666227113,2480.0000000000464,7127.528245259575,2026-05,9413.195648184055,-14060.723893443579
EXT_R4,full_2020,after_auction,201,54.22885572139303,48.830049261083744,5.398806460309292,47.02291308089501,61.73582914841328,-1.0392468196614355,11.926229961598244,50.24875621890548,-0.31982022920649544,-8518.626794209385,1.899283168652835,-2.561114661044419,-0.31982022920649544,0.0743095267807945,50.24875621890548,-8518.626794209385,0.7490004370038994,0.8871822687431992,-10.155278745951652,-30574.436744799623,100,178,-0.5387405162393387,-32483.712119629403,-0.41982691452655124,-13917.591240419304,201,0,-0.31982022920649544,-8518.626794209385,-0.31269990076032905,-7469.9324836694705,-0.794429480663196,0.14073088938721026,-0.08750318498793454,0.23231704421856095,2690.0000000000346,11208.626794209427,2026-05,9413.195648184055,-17931.82244239344
EXT_R4,2024,after_auction,37,56.75675675675676,52.892561983471076,3.8641947732856785,38.70967741935484,73.68421052631578,-10.91962140398727,17.492266591676035,51.35135135135135,-0.6465345501674067,-4779.189350649888,1.9109747542592213,-3.3461277048399585,-0.6465345501674067,0.3924342528177411,51.35135135135135,-4779.189350649888,0.6028281632727497,0.6444525913030906,-6.850463732622584,-7861.354620949963,17,29,-1.2786037757580306,-9222.919554099908,-0.7467339988088669,-5621.204201299885,37,0,-0.6465345501674067,-4779.189350649888,-0.7623739618537775,-5977.977656649902,-1.9663685402748199,0.4405166714513207,-0.4488927939931651,0.1976417561742416,-3129.9999999999877,1649.189350649901,2024-08,1338.886202550013,-6118.075553199901
EXT_R4,2025,after_auction,34,41.17647058823529,44.03292181069959,-2.8564512224642957,25.0,60.01515151515143,-16.70613335447801,12.84552845528455,38.23529411764706,-1.1864871198526712,-16912.078103339838,2.5015430652348396,-3.469553424906844,-1.1864871198526712,-0.7380756117546912,38.23529411764706,-16912.078103339838,0.4463324494045769,0.4809093804384989,-10.155278745951652,-16912.07810333984,16,30,-2.2204993630260796,-29943.232161860837,-1.2869612505872667,-18342.917886679803,34,0,-1.1864871198526712,-16912.078103339838,-0.7908935073938117,-8261.891620209864,-2.332514346384186,-0.03948814960515227,-0.9981663260331244,0.18832079381954667,-14289.999999999976,2622.0781033398607,2025-09,1462.3358493510018,-18374.41395269084
EXT_R4,2026,after_auction,25,60.0,47.337278106508876,12.662721893491124,40.73784722222222,77.77777777777779,-4.969720496894414,30.21595496879789,60.0,0.9185191377753835,17043.7392087302,2.871300601571582,-2.0106530579189137,0.9185191377753835,0.7322500328703987,60.0,17043.7392087302,2.1420656763207058,2.337250939423239,-4.565610742807376,-3081.886741421993,10,23,-0.22264987651954044,-3060.340748567857,0.8190926505878666,15451.731245460218,25,0,0.9185191377753835,17043.7392087302,0.6144433935929091,11849.693610690123,-0.25003981326347097,2.01812974615767,1.0968661406260436,0.17834700285066002,19900.000000000007,2856.260791269813,2026-05,9413.195648184055,7630.543560546144
EXT_R5,old_2020_2023,after_auction,56,57.14285714285714,49.27835051546392,7.86450662739322,44.82296798029557,68.65904850746267,-3.6844195624587033,18.90862506899212,53.57142857142857,-0.35449561797057133,-4179.842887399931,1.0989801263486279,-2.031583015261955,-0.35449561797057133,0.09696371007754814,53.57142857142857,-4179.842887399931,0.6241704042683286,0.5650265844205669,-8.246846366530596,-5061.792186099941,40,54,-0.6763454542983439,-6821.005641749935,-0.4544911480063127,-5017.4801747999145,56,0,-0.35449561797057133,-4179.842887399931,-0.3367687227740272,-4729.222560149925,-0.878188033107671,0.1161725957722279,-0.08570207161032063,0.26879354636025066,-1980.0000000000077,2199.8428873999237,2020-01,448.44079795000243,-4628.283685349934
EXT_R5,primary,after_auction,60,55.00000000000001,48.1651376146789,6.834862385321106,41.50618087182824,68.75538793103445,-6.201323496032983,19.379666837548733,51.66666666666667,-0.22127497592121811,6651.544807229296,2.6525072119448923,-3.2932490388125775,-0.22127497592121811,0.3525146963723438,51.66666666666667,6651.544807229296,0.860985218665854,1.186116184339639,-6.850463732622584,-16469.53644504982,36,53,-0.8132651224118477,-15027.73298966176,-0.32126583607137627,4230.552720458313,60,0,-0.22127497592121811,6651.544807229296,-0.26897598675802403,5582.6550074852585,-1.3400252713644938,0.8618494802379821,-0.03176398546787605,0.1895109904533421,11120.00000000002,4468.455192770723,2026-07,11684.290295259034,-5032.745488029738
EXT_R5,full_2020,after_auction,116,56.03448275862068,48.830049261083744,7.204433497536944,47.45539696699376,64.8861657961698,-1.0879325613279427,15.14116629134572,52.58620689655172,-0.2855883893243542,2471.7019198293647,1.8884774977172214,-2.696825100406829,-0.2855883893243542,0.11605737385582396,52.58620689655172,2471.7019198293647,0.776651487122748,1.0545050930247037,-8.246846366530596,-21097.820130399752,76,107,-0.5818138408919247,-19207.57587706169,-0.38558150390203527,-786.9274543416024,116,0,-0.2855883893243542,2471.7019198293647,-0.30170351448988764,853.4324473353337,-0.9408949432340125,0.30334479295099687,-0.057803061536642365,0.22778532778771177,9140.000000000013,6668.298080170647,2026-07,11684.290295259034,-9212.58837542967
EXT_R5,2024,after_auction,22,50.0,52.892561983471076,-2.892561983471076,28.57142857142857,72.72727272727273,-23.500879051807786,18.727055316884208,45.45454545454545,-1.1170601882093512,-4347.693104399936,2.2303551530871926,-3.9065729726231386,-1.1170601882093512,-0.17000676769133893,45.45454545454545,-4347.693104399936,0.47576976220959133,0.5613645202319709,-6.850463732622584,-6650.557636699985,13,17,-2.393774130922523,-8589.102471849948,-1.217494243783856,-4840.110408799931,22,0,-1.1170601882093512,-4347.693104399936,-1.0763756582519668,-4527.511350299932,-2.967380361360034,0.6778031179307377,-0.9181019679907046,0.1989582202186468,-3379.9999999999977,967.6931043999376,2024-11,1304.5090272500026,-5652.202131649939
EXT_R5,2025,after_auction,23,47.82608695652174,44.03292181069959,3.7931651458221527,26.666666666666668,68.42927631578942,-15.337142545247156,21.626552480496322,43.47826086956522,-0.8433512928889186,-10950.700110087884,2.1107991262307153,-3.1157746922117133,-0.8433512928889186,-0.4752926375807713,43.47826086956522,-10950.700110087884,0.521119720119917,0.4694468660729852,-6.417454118864033,-12152.17119823791,15,21,-2.0010042521444777,-19390.333818277886,-0.9436538976832374,-11899.85949617587,23,0,-0.8433512928889186,-10950.700110087884,-0.8545848129078206,-9003.0236834639,-2.1347567758972965,0.31559141088895476,-0.6551214372817035,0.1882298556072149,-9209.99999999999,1740.7001100878933,2025-09,2040.1644687930116,-12990.864578880895
EXT_R5,2026,after_auction,15,73.33333333333333,47.337278106508876,25.996055226824456,49.90384615384616,90.9090909090909,1.582875457875458,41.630426702349084,73.33333333333333,2.0463936881185183,21949.938021717116,3.5287437070102357,-2.0300688638337054,2.0463936881185183,2.4068827384382097,73.33333333333333,21949.938021717116,4.780155672134412,5.232004247248199,-3.5635911576617345,-2423.24198720998,8,15,0.3279929347002374,1845.8580644190602,1.947530856378448,20970.522625434118,15,0,2.0463936881185183,21949.938021717116,1.8131437315294463,19113.19004124909,0.2573597155034254,3.2280306930480016,2.2240131483468084,0.17761946022829037,23710.000000000007,1760.0619782828924,2026-07,11684.290295259034,10265.647726458083
