left,right,part,window,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
EXT_R3,EXT_R5,left_only,primary,19,-0.3404327623948766,0.2672568459031813,52.63157894736842,-3748.6978496199063,0.7656267051466791,0.6965104130101335,-9.120108097805772,-7697.00218835693,17
EXT_R3,EXT_R5,right_only,primary,10,0.35322187509060987,-0.16550281058795385,40.0,-818.0252067409808,1.3494677986623353,0.8627676444636874,-3.200081339138703,-5143.5210336929795,10
EXT_R4,EXT_R5,intersection,primary,60,-0.22127497592121811,0.3525146963723438,51.66666666666667,6651.544807229296,0.860985218665854,1.186116184339639,-6.850463732622584,-16469.53644504982,36
EXT_R4,EXT_R5,left_only,primary,36,-0.7784128730979774,-0.39613556292114716,44.44444444444444,-11299.073052488826,0.5142781243784385,0.5093475228840985,-10.155278745951652,-12268.368593388836,27
EXT_R4,EXT_R5,right_only,primary,0,,,,0.0,,,,0.0,0
BASE_HV,EXT_R1,intersection,full_2020,14,0.2590429060785347,-0.00037568625247875326,50.0,5514.351741588049,1.2875024511534505,3.334224441642763,-4.650157583560376,-1540.5108429499705,12
BASE_HV,EXT_R1,left_only,full_2020,48,0.2616042970137816,0.37960982826121326,56.25,5268.731146282169,1.2509591822342856,1.5192992029588972,-10.90774674562256,-4018.1571810359737,35
BASE_HV,EXT_R1,right_only,full_2020,98,-0.3320862730238079,0.19063869621645618,54.08163265306123,97.21505555733506,0.7635661373328171,1.002280250315151,-8.246846366530596,-16608.084114495756,70
BASE_HV,EXT_R2,intersection,full_2020,22,-0.009059474814355862,-0.00037568625247875326,50.0,4037.058110000081,0.9895689583713903,1.9326086493686043,-4.650157583560376,-1957.2666911999568,19
BASE_HV,EXT_R2,left_only,full_2020,40,0.4095728846919207,0.7231528936968721,57.49999999999999,6746.024777870138,1.3762471413348114,1.82475188853103,-10.90774674562256,-3721.301415349975,31
BASE_HV,EXT_R2,right_only,full_2020,141,-0.4091076111357242,-0.1166842410562143,48.93617021276596,-7601.793628250576,0.6773024130042128,0.8601021881768476,-10.155278745951652,-24270.413089004698,91
BASE_HV,EXT_R3,intersection,full_2020,15,0.4894362786976449,0.3877749541584968,60.0,6351.713708538056,1.5874795704297298,3.7046171738018985,-4.650157583560376,-1410.9325482499771,13
BASE_HV,EXT_R3,left_only,full_2020,47,0.18812899492119847,0.2195377868576383,53.191489361702125,4431.369179332162,1.1762999227791089,1.4361682756796499,-10.90774674562256,-4018.1571810359737,35
BASE_HV,EXT_R3,right_only,full_2020,103,-0.5376794049072314,0.1722879648148255,52.42718446601942,-6963.01282578762,0.6772363018658538,0.8662750748390614,-9.120108097805772,-20741.000138339787,75
BASE_HV,EXT_R4,intersection,full_2020,26,0.07677439456389923,0.1672470831111515,53.84615384615385,4607.363711200091,1.0899614735970538,1.9535119825231813,-4.650157583560376,-1773.432705299957,22
BASE_HV,EXT_R4,left_only,full_2020,36,0.39409646341943394,0.7231528936968721,55.55555555555556,6175.719176670127,1.3506418299324645,1.8045232915914955,-10.90774674562256,-3468.165924499978,31
BASE_HV,EXT_R4,right_only,full_2020,175,-0.37874285902381133,-0.0355238035342944,49.714285714285715,-13125.99050540948,0.7166585336040202,0.8142790607829606,-10.155278745951652,-30152.740713849675,97
BASE_HV,EXT_R5,intersection,full_2020,15,0.11323758505562118,-0.1174757375527438,46.666666666666664,5212.61396528805,1.1168024534272476,2.956592051115984,-4.650157583560376,-1842.2486192499696,13
BASE_HV,EXT_R5,left_only,full_2020,47,0.308192407785674,0.3877749541584968,57.446808510638306,5570.4689225821685,1.3010941869270047,1.565868158379718,-10.90774674562256,-4018.1571810359737,35
BASE_HV,EXT_R5,right_only,full_2020,101,-0.3448199696778159,0.1177560724174762,53.46534653465347,-2740.9120454586873,0.7396771785555245,0.9357859034966388,-8.246846366530596,-20889.551968132775,70
EXT_R1,EXT_R2,intersection,full_2020,112,-0.25819512563601515,0.14502201861615086,53.57142857142857,5611.566797145382,0.807549602245268,1.124712866395523,-8.246846366530596,-16531.20014941275,75
EXT_R1,EXT_R2,left_only,full_2020,0,,,,0.0,,,,0.0,0
EXT_R1,EXT_R2,right_only,full_2020,51,-0.5679534812709656,-0.3622472760416713,39.21568627450981,-9176.30231539588,0.391504492585563,0.328779785916848,-10.155278745951652,-10450.483902915888,46
EXT_R1,EXT_R3,intersection,full_2020,81,-0.4498003618224165,0.2089894276180869,55.55555555555556,3113.4292987203144,0.712641214478947,1.0819780687383715,-8.246846366530596,-19789.437325755796,62
EXT_R1,EXT_R3,left_only,full_2020,31,0.24245081407684008,-0.1174757375527438,48.38709677419355,2498.137498425068,1.320200738074102,1.3560078488130893,-5.815894472222222,-2915.5550715629793,30
