id,window,time,slip,slip_bps,full_signal_n,excluded,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
EXT_R2,primary,09:35,0.0005,5.0,77,0,77,-0.408362641848277,-0.316516670959698,49.35064935064935,-1368.7146763446904,0.7077464774075227,0.9665730386312816,-11.312059371435048,-19016.77878789979,41
EXT_R2,primary,09:35,0.001,10.0,77,0,77,-0.5083664417485652,-0.4182599120686498,49.35064935064935,-4480.56029868962,0.6490782442247618,0.8944727445180872,-11.41644131084591,-21013.592123799765,41
EXT_R2,primary,09:45,0.0005,5.0,77,0,77,-0.25320571892129407,0.03775443976129829,50.649350649350644,1618.1944599863218,0.7815090426800471,1.0475116560133984,-10.306163175362533,-15236.498968667785,41
EXT_R2,primary,09:45,0.001,10.0,77,0,77,-0.35328713609168155,-0.060057700111868145,45.45454545454545,-1495.1453640276372,0.7082807424787537,0.9579478660959222,-10.41104831447129,-17102.27453333577,41
EXT_R2,primary,10:00,0.0005,5.0,77,0,77,-0.2813912826023233,-0.012710230555559589,49.35064935064935,-2536.963525711705,0.7459013356038624,0.9231453437829505,-6.9867057283232485,-12492.247523356753,41
EXT_R2,primary,10:00,0.001,10.0,77,0,77,-0.38145859994095427,-0.11240749814813937,48.05194805194805,-5648.22473142363,0.6711345725383333,0.8366753063768726,-7.093251426435036,-14478.112508713773,41
EXT_R2,full_2020,open,0.0005,5.0,163,0,163,-0.3551133841475641,-0.11668424105621433,49.079754601226995,-3564.735518250496,0.7074573250152718,0.9392377755553465,-10.155278745951653,-25219.37943730565,96
EXT_R2,full_2020,open,0.001,10.0,163,0,163,-0.455137731463368,-0.21654906132878304,47.239263803680984,-7926.510594501471,0.6404147533562012,0.8696624230203356,-10.26023936501509,-28233.674346611628,96
EXT_R2,full_2020,09:35,0.0005,5.0,163,0,163,-0.39953426662860503,-0.20223277203526283,46.012269938650306,-8009.861355494564,0.6479150280141228,0.8528477060133032,-11.312059371435048,-25866.728543799654,96
EXT_R2,full_2020,09:35,0.001,10.0,163,0,163,-0.49953639239239267,-0.30230288381408627,44.171779141104295,-12369.412756989484,0.580268332433561,0.7817591192286407,-11.41644131084591,-29056.300235599625,96
EXT_R2,full_2020,09:45,0.0005,5.0,163,0,163,-0.31114719579283345,-0.11729412667782854,47.85276073619632,-4792.679713013567,0.6855117781544271,0.8975937480868217,-10.406846234489796,-21727.714039417675,96
EXT_R2,full_2020,09:45,0.001,10.0,163,0,163,-0.41119353719986007,-0.21682483053689566,43.558282208588956,-9153.840510027503,0.606165984949618,0.8131295410718127,-10.509715734285717,-24726.867338535634,96
EXT_R2,full_2020,10:00,0.0005,5.0,163,0,163,-0.2855273498978321,-0.20173453960818027,45.39877300613497,-7350.237898211591,0.6843183955503326,0.8312354920384087,-7.5947709346938685,-17845.143438406645,96
EXT_R2,full_2020,10:00,0.001,10.0,163,0,163,-0.38558650763597196,-0.301556813458253,41.717791411042946,-11710.119276423495,0.599109221611839,0.7447368200590067,-7.6990471755101995,-20900.11723881364,96
EXT_R2,2024,open,0.0005,5.0,27,0,27,-0.9464884512170111,-0.15195048052883775,44.44444444444444,-4653.655019749925,0.5005027586491271,0.5778996852834456,-6.850463732622584,-7249.482459849947,15
EXT_R2,2024,open,0.001,10.0,27,0,27,-1.0468377667116615,-0.2519014418269063,44.44444444444444,-5268.416739499913,0.46352205934260654,0.5361864420252687,-6.95376499189765,-7644.909419699947,15
EXT_R2,2024,09:35,0.0005,5.0,27,0,27,-0.9176992455002876,-0.4043727455792012,44.44444444444444,-4893.412680949926,0.4068102618406589,0.4605265769121797,-7.509279243269224,-6641.388515599942,15
EXT_R2,2024,09:35,0.001,10.0,27,0,27,-1.0180629627986986,-0.5042395366293646,44.44444444444444,-5508.054461899917,0.3651416944783175,0.4141301843670428,-7.611466178846139,-7162.918831199934,15
EXT_R2,2024,09:45,0.0005,5.0,27,0,27,-0.7435895061823223,-0.22411466997473156,44.44444444444444,-4054.260866749919,0.42559178790515856,0.46975219935456064,-5.149199037011782,-6123.971206149945,15
EXT_R2,2024,09:45,0.001,10.0,27,0,27,-0.8440403218996017,-0.3240716351497518,37.03703703703704,-4669.322433499909,0.37658900997584455,0.41693331787555177,-5.2511496634877215,-6581.352512299936,15
EXT_R2,2024,10:00,0.0005,5.0,27,0,27,-0.6942570482854268,-0.22411466997473156,44.44444444444444,-3694.62437494991,0.4777661312703571,0.5266073365440905,-4.963775228124972,-5864.233739849938,15
EXT_R2,2024,10:00,0.001,10.0,27,0,27,-0.7947325425709408,-0.3240716351497518,44.44444444444444,-4309.865849899909,0.4264516665560689,0.47080824015905803,-5.067235552403825,-6321.744979699935,15
EXT_R2,2025,open,0.0005,5.0,29,0,29,-0.9526368357271724,-0.4752926375807713,44.827586206896555,-13339.863214805853,0.519215461109045,0.48970310420897545,-10.155278745951653,-14382.853970005886,16
EXT_R2,2025,open,0.001,10.0,29,0,29,-1.0529934483990355,-0.5754061431209482,44.827586206896555,-14479.950245611859,0.4831981612551296,0.4598285101211498,-10.26023936501509,-15275.183156011888,16
EXT_R2,2025,09:35,0.0005,5.0,29,0,29,-1.0180454089520334,-0.38304977008308905,48.275862068965516,-13010.258683513883,0.4475844646417844,0.4566208587519415,-11.312059371435048,-13717.193015388908,16
EXT_R2,2025,09:35,0.001,10.0,29,0,29,-1.1183693009769584,-0.48320942012926044,48.275862068965516,-14150.510599027868,0.40997011104860476,0.4234121584407461,-11.41644131084591,-14713.10821707788,16
EXT_R2,2025,09:45,0.0005,5.0,29,0,29,-0.7194761753572785,-0.043704739916150655,48.275862068965516,-9354.23042810587,0.5170233432090051,0.5136919344060977,-10.306163175362533,-10444.493884438916,16
