scenario,event,increment,start,end
S1_F1_post0935_b5_e1_d0_extra_cost,52,684.3845908600051,2023-06-12,2023-07-13
S1_F1_post0935_b5_e1_d0_extra_cost,53,1000.2189630800021,2023-07-14,2023-08-04
S1_F1_post0935_b5_e1_d0_extra_cost,54,214.73018967999815,2023-08-07,2023-08-22
S1_F1_post0935_b5_e1_d0_extra_cost,55,-917.8866011600003,2023-08-23,2023-09-06
S1_F1_post0935_b5_e1_d0_extra_cost,56,453.8458012400006,2023-09-07,2023-09-22
S1_F1_post0935_b5_e1_d0_extra_cost,57,-443.4170153999985,2023-09-25,2023-10-30
S1_F1_post0935_b5_e1_d0_extra_cost,58,-205.41768501999468,2023-10-31,2023-11-17
S1_F1_post0935_b5_e1_d0_extra_cost,59,-77.74596423999537,2023-11-20,2023-11-28
S1_F1_post0935_b5_e1_d0_extra_cost,6,-90.20501007998246,2020-04-15,2020-05-19
S1_F1_post0935_b5_e1_d0_extra_cost,60,24.327085359997,2023-11-29,2023-12-08
S1_F1_post0935_b5_e1_d0_extra_cost,61,23.22647735999999,2023-12-11,2023-12-19
S1_F1_post0935_b5_e1_d0_extra_cost,62,-55.03383512000073,2023-12-20,2024-01-11
S1_F1_post0935_b5_e1_d0_extra_cost,63,-175.2785832399968,2024-01-12,2024-02-19
S1_F1_post0935_b5_e1_d0_extra_cost,64,678.6419513200017,2024-02-20,2024-02-27
S1_F1_post0935_b5_e1_d0_extra_cost,65,515.5782349600013,2024-02-28,2024-03-18
S1_F1_post0935_b5_e1_d0_extra_cost,66,-93.89394723999794,2024-03-19,2024-04-26
S1_F1_post0935_b5_e1_d0_extra_cost,67,-322.3317456199984,2024-04-29,2024-05-17
S1_F1_post0935_b5_e1_d0_extra_cost,68,245.09246780000103,2024-05-20,2024-06-06
S1_F1_post0935_b5_e1_d0_extra_cost,69,-452.4282433999979,2024-06-07,2024-07-01
S1_F1_post0935_b5_e1_d0_extra_cost,7,-362.43447688000015,2020-05-20,2020-06-16
S1_F1_post0935_b5_e1_d0_extra_cost,70,838.2788330200019,2024-07-02,2024-07-31
S1_F1_post0935_b5_e1_d0_extra_cost,71,949.3887969999996,2024-08-01,2024-08-08
S1_F1_post0935_b5_e1_d0_extra_cost,72,-111.72206270000243,2024-08-09,2024-08-23
S1_F1_post0935_b5_e1_d0_extra_cost,73,795.9563928200005,2024-08-26,2024-09-24
S1_F1_post0935_b5_e1_d0_extra_cost,74,179.46757664000688,2024-09-25,2024-11-07
S1_F1_post0935_b5_e1_d0_extra_cost,75,501.46361366000565,2024-11-08,2024-11-19
S1_F1_post0935_b5_e1_d0_extra_cost,76,238.90410174000135,2024-11-20,2024-11-27
S1_F1_post0935_b5_e1_d0_extra_cost,77,-167.64864571999715,2024-11-28,2024-12-05
S1_F1_post0935_b5_e1_d0_extra_cost,78,111.23238095999841,2024-12-06,2024-12-19
S1_F1_post0935_b5_e1_d0_extra_cost,79,-395.97429649999685,2024-12-20,2025-01-07
S1_F1_post0935_b5_e1_d0_extra_cost,8,-442.1924971599947,2020-06-17,2020-07-29
S1_F1_post0935_b5_e1_d0_extra_cost,80,-183.93560186000832,2025-01-08,2025-02-21
S1_F1_post0935_b5_e1_d0_extra_cost,81,50.146763600005215,2025-02-24,2025-03-04
S1_F1_post0935_b5_e1_d0_extra_cost,82,-289.0860868999953,2025-03-05,2025-03-24
S1_F1_post0935_b5_e1_d0_extra_cost,83,4.7594532999974035,2025-03-25,2025-04-09
S1_F1_post0935_b5_e1_d0_extra_cost,84,199.26058944000397,2025-04-10,2025-04-21
S1_F1_post0935_b5_e1_d0_extra_cost,85,-1800.2313265400007,2025-04-22,2025-05-29
S1_F1_post0935_b5_e1_d0_extra_cost,86,102.20494814000631,2025-05-30,2025-06-18
S1_F1_post0935_b5_e1_d0_extra_cost,87,48.11595584000315,2025-06-19,2025-07-03
S1_F1_post0935_b5_e1_d0_extra_cost,88,281.0262780000012,2025-07-04,2025-07-28
S1_F1_post0935_b5_e1_d0_extra_cost,89,1279.3178971416346,2025-07-29,2025-09-10
S1_F1_post0935_b5_e1_d0_extra_cost,9,-332.1808294799994,2020-07-30,2020-08-12
S1_F1_post0935_b5_e1_d0_extra_cost,90,-1128.2720621124026,2025-09-11,2025-09-22
S1_F1_post0935_b5_e1_d0_extra_cost,91,1269.9844020084129,2025-09-23,2025-10-15
S1_F1_post0935_b5_e1_d0_extra_cost,92,11118.70683560401,2025-10-16,2025-11-28
S1_F1_post0935_b5_e1_d0_extra_cost,93,-239.1412634688022,2025-12-01,2025-12-09
S1_F1_post0935_b5_e1_d0_extra_cost,94,650.7809750471788,2025-12-10,2025-12-17
S1_F1_post0935_b5_e1_d0_extra_cost,95,-3357.9859753164055,2025-12-18,2026-01-09
S1_F1_post0935_b5_e1_d0_extra_cost,96,3475.3283151084033,2026-01-12,2026-01-30
S1_F1_post0935_b5_e1_d0_extra_cost,97,-561.1665092579933,2026-02-02,2026-02-25
S1_F1_post0935_b5_e1_d0_extra_cost,98,1996.2235030763986,2026-02-26,2026-03-09
S1_F1_post0935_b5_e1_d0_extra_cost,99,-2467.249382518785,2026-03-10,2026-05-11
S1_F1_post0935_b5_e2_d0_extra_cost,0,-144.89913526000237,2020-01-02,2020-01-09
S1_F1_post0935_b5_e2_d0_extra_cost,1,1871.8391491000111,2020-01-10,2020-02-10
S1_F1_post0935_b5_e2_d0_extra_cost,10,206.18324920000305,2020-08-13,2020-08-27
S1_F1_post0935_b5_e2_d0_extra_cost,100,91.16712827516312,2026-05-12,2026-07-09
S1_F1_post0935_b5_e2_d0_extra_cost,101,-1705.5919728333683,2026-07-10,2026-08-04
S1_F1_post0935_b5_e2_d0_extra_cost,102,-1185.2737858511828,2026-08-05,2026-08-14
S1_F1_post0935_b5_e2_d0_extra_cost,103,611.1881778528041,2026-08-17,2026-08-26
S1_F1_post0935_b5_e2_d0_extra_cost,104,-1440.4431093155872,2026-08-27,2026-09-11
S1_F1_post0935_b5_e2_d0_extra_cost,11,-173.20308529999602,2020-08-28,2020-10-12
S1_F1_post0935_b5_e2_d0_extra_cost,12,186.1861542200022,2020-10-13,2020-10-20
S1_F1_post0935_b5_e2_d0_extra_cost,13,-467.6135554999928,2020-10-21,2020-11-13
S1_F1_post0935_b5_e2_d0_extra_cost,14,95.2675979600026,2020-11-16,2020-12-01
S1_F1_post0935_b5_e2_d0_extra_cost,15,-946.9347334399936,2020-12-02,2021-02-04
S1_F1_post0935_b5_e2_d0_extra_cost,16,-61.025068199996895,2021-02-05,2021-03-16
S1_F1_post0935_b5_e2_d0_extra_cost,17,-73.07411542000045,2021-03-17,2021-03-30
S1_F1_post0935_b5_e2_d0_extra_cost,18,30.005312680001225,2021-03-31,2021-04-19
S1_F1_post0935_b5_e2_d0_extra_cost,19,-334.26554429999305,2021-04-20,2021-06-17
S1_F1_post0935_b5_e2_d0_extra_cost,2,406.7743188200002,2020-02-11,2020-03-10
S1_F1_post0935_b5_e2_d0_extra_cost,20,-11.176029020003625,2021-06-18,2021-07-05
S1_F1_post0935_b5_e2_d0_extra_cost,21,-19.8182387199995,2021-07-06,2021-07-15
S1_F1_post0935_b5_e2_d0_extra_cost,22,-196.6665539799942,2021-07-16,2021-07-30
S1_F1_post0935_b5_e2_d0_extra_cost,23,-78.83693356000003,2021-08-02,2021-08-10
S1_F1_post0935_b5_e2_d0_extra_cost,24,-217.03304639999988,2021-08-11,2021-09-01
S1_F1_post0935_b5_e2_d0_extra_cost,25,-38.368041440000525,2021-09-02,2021-10-08
S1_F1_post0935_b5_e2_d0_extra_cost,26,-457.3765655399984,2021-10-11,2021-11-30
S1_F1_post0935_b5_e2_d0_extra_cost,27,-163.72838369999772,2021-12-01,2021-12-23
S1_F1_post0935_b5_e2_d0_extra_cost,28,-69.24441441999807,2021-12-24,2021-12-31
S1_F1_post0935_b5_e2_d0_extra_cost,29,-139.44117339999866,2022-01-04,2022-02-08
S1_F1_post0935_b5_e2_d0_extra_cost,3,179.81958122000287,2020-03-11,2020-03-24
S1_F1_post0935_b5_e2_d0_extra_cost,30,14.741477260000465,2022-02-09,2022-02-18
S1_F1_post0935_b5_e2_d0_extra_cost,31,60.455881940004474,2022-02-21,2022-03-11
S1_F1_post0935_b5_e2_d0_extra_cost,32,-123.2014703199984,2022-03-14,2022-04-27
S1_F1_post0935_b5_e2_d0_extra_cost,33,-82.91944040999988,2022-04-28,2022-05-17
S1_F1_post0935_b5_e2_d0_extra_cost,34,57.274094630000036,2022-05-18,2022-05-25
S1_F1_post0935_b5_e2_d0_extra_cost,35,-87.7816859300001,2022-05-26,2022-06-14
S1_F1_post0935_b5_e2_d0_extra_cost,36,-334.30115739999746,2022-06-15,2022-07-18
S1_F1_post0935_b5_e2_d0_extra_cost,37,-707.882310379995,2022-07-19,2022-09-05
S1_F1_post0935_b5_e2_d0_extra_cost,38,17.19730835000155,2022-09-06,2022-09-27
S1_F1_post0935_b5_e2_d0_extra_cost,39,-140.78730876999907,2022-09-28,2022-10-12
S1_F1_post0935_b5_e2_d0_extra_cost,4,157.09148779999668,2020-03-25,2020-04-02
S1_F1_post0935_b5_e2_d0_extra_cost,40,-150.8291056300004,2022-10-13,2022-11-01
S1_F1_post0935_b5_e2_d0_extra_cost,41,-103.61049706999984,2022-11-02,2022-11-29
S1_F1_post0935_b5_e2_d0_extra_cost,42,-250.56702084000244,2022-11-30,2023-01-05
S1_F1_post0935_b5_e2_d0_extra_cost,43,-172.7924349799996,2023-01-06,2023-01-13
S1_F1_post0935_b5_e2_d0_extra_cost,44,-63.004650209997635,2023-01-16,2023-02-01
S1_F1_post0935_b5_e2_d0_extra_cost,45,76.97378577000018,2023-02-02,2023-02-09
S1_F1_post0935_b5_e2_d0_extra_cost,46,136.4599471900019,2023-02-10,2023-02-20
S1_F1_post0935_b5_e2_d0_extra_cost,47,116.20381704999818,2023-02-21,2023-03-02
S1_F1_post0935_b5_e2_d0_extra_cost,48,-447.7985438699998,2023-03-03,2023-03-13
S1_F1_post0935_b5_e2_d0_extra_cost,49,-246.35821729999407,2023-03-14,2023-04-20
S1_F1_post0935_b5_e2_d0_extra_cost,5,-234.18943065999338,2020-04-03,2020-04-14
S1_F1_post0935_b5_e2_d0_extra_cost,50,-55.45864699999947,2023-04-21,2023-05-25
S1_F1_post0935_b5_e2_d0_extra_cost,51,-374.43172788999436,2023-05-26,2023-06-09
S1_F1_post0935_b5_e2_d0_extra_cost,52,674.9083726700082,2023-06-12,2023-07-13
S1_F1_post0935_b5_e2_d0_extra_cost,53,994.8876902599986,2023-07-14,2023-08-04
S1_F1_post0935_b5_e2_d0_extra_cost,54,209.76468796000336,2023-08-07,2023-08-22
S1_F1_post0935_b5_e2_d0_extra_cost,55,-922.2384680199975,2023-08-23,2023-09-06
S1_F1_post0935_b5_e2_d0_extra_cost,56,446.16973478,2023-09-07,2023-09-22
S1_F1_post0935_b5_e2_d0_extra_cost,57,-447.31405129999985,2023-09-25,2023-10-30
S1_F1_post0935_b5_e2_d0_extra_cost,58,-208.37794918999498,2023-10-31,2023-11-17
S1_F1_post0935_b5_e2_d0_extra_cost,59,-80.97315827999773,2023-11-20,2023-11-28
S1_F1_post0935_b5_e2_d0_extra_cost,6,-107.17651176000072,2020-04-15,2020-05-19
S1_F1_post0935_b5_e2_d0_extra_cost,60,21.34383291999984,2023-11-29,2023-12-08
S1_F1_post0935_b5_e2_d0_extra_cost,61,20.11525692000214,2023-12-11,2023-12-19
S1_F1_post0935_b5_e2_d0_extra_cost,62,-57.9451076400037,2023-12-20,2024-01-11
S1_F1_post0935_b5_e2_d0_extra_cost,63,-186.35781377999956,2024-01-12,2024-02-19
S1_F1_post0935_b5_e2_d0_extra_cost,64,675.0168765400012,2024-02-20,2024-02-27
S1_F1_post0935_b5_e2_d0_extra_cost,65,502.2935741200017,2024-02-28,2024-03-18
S1_F1_post0935_b5_e2_d0_extra_cost,66,-98.9986717799984,2024-03-19,2024-04-26
S1_F1_post0935_b5_e2_d0_extra_cost,67,-327.2615198900021,2024-04-29,2024-05-17
S1_F1_post0935_b5_e2_d0_extra_cost,68,239.879779100007,2024-05-20,2024-06-06
S1_F1_post0935_b5_e2_d0_extra_cost,69,-457.37301730000036,2024-06-07,2024-07-01
S1_F1_post0935_b5_e2_d0_extra_cost,7,-370.69635635999657,2020-05-20,2020-06-16
S1_F1_post0935_b5_e2_d0_extra_cost,70,806.7197551900099,2024-07-02,2024-07-31
S1_F1_post0935_b5_e2_d0_extra_cost,71,944.6959964999987,2024-08-01,2024-08-08
S1_F1_post0935_b5_e2_d0_extra_cost,72,-115.87402315000145,2024-08-09,2024-08-23
S1_F1_post0935_b5_e2_d0_extra_cost,73,780.3993082900015,2024-08-26,2024-09-24
S1_F1_post0935_b5_e2_d0_extra_cost,74,155.00170608000553,2024-09-25,2024-11-07
S1_F1_post0935_b5_e2_d0_extra_cost,75,491.1871992699962,2024-11-08,2024-11-19
S1_F1_post0935_b5_e2_d0_extra_cost,76,234.13430203000098,2024-11-20,2024-11-27
S1_F1_post0935_b5_e2_d0_extra_cost,77,-172.02955333999853,2024-11-28,2024-12-05
S1_F1_post0935_b5_e2_d0_extra_cost,78,106.7295111200001,2024-12-06,2024-12-19
S1_F1_post0935_b5_e2_d0_extra_cost,79,-409.46592925000004,2024-12-20,2025-01-07
S1_F1_post0935_b5_e2_d0_extra_cost,8,-463.8086800199926,2020-06-17,2020-07-29
S1_F1_post0935_b5_e2_d0_extra_cost,80,-218.10605216999465,2025-01-08,2025-02-21
S1_F1_post0935_b5_e2_d0_extra_cost,81,45.51592420000088,2025-02-24,2025-03-04
S1_F1_post0935_b5_e2_d0_extra_cost,82,-301.7739180499957,2025-03-05,2025-03-24
S1_F1_post0935_b5_e2_d0_extra_cost,83,0.6634788499977731,2025-03-25,2025-04-09
S1_F1_post0935_b5_e2_d0_extra_cost,84,195.69348768000054,2025-04-10,2025-04-21
S1_F1_post0935_b5_e2_d0_extra_cost,85,-1818.9076976299948,2025-04-22,2025-05-29
S1_F1_post0935_b5_e2_d0_extra_cost,86,94.32792283000163,2025-05-30,2025-06-18
S1_F1_post0935_b5_e2_d0_extra_cost,87,39.76204848000634,2025-06-19,2025-07-03
S1_F1_post0935_b5_e2_d0_extra_cost,88,260.2314910000023,2025-07-04,2025-07-28
S1_F1_post0935_b5_e2_d0_extra_cost,89,1228.0947606651898,2025-07-29,2025-09-10
S1_F1_post0935_b5_e2_d0_extra_cost,9,-335.0664010599976,2020-07-30,2020-08-12
S1_F1_post0935_b5_e2_d0_extra_cost,90,-1140.1781247977924,2025-09-11,2025-09-22
S1_F1_post0935_b5_e2_d0_extra_cost,91,1255.9549660098128,2025-09-23,2025-10-15
S1_F1_post0935_b5_e2_d0_extra_cost,92,11020.437887538006,2025-10-16,2025-11-28
S1_F1_post0935_b5_e2_d0_extra_cost,93,-251.11227471359598,2025-12-01,2025-12-09
S1_F1_post0935_b5_e2_d0_extra_cost,94,637.8202468883828,2025-12-10,2025-12-17
S1_F1_post0935_b5_e2_d0_extra_cost,95,-3382.9748495357926,2025-12-18,2026-01-09
S1_F1_post0935_b5_e2_d0_extra_cost,96,3438.3927059598063,2026-01-12,2026-01-30
S1_F1_post0935_b5_e2_d0_extra_cost,97,-572.3447318010003,2026-02-02,2026-02-25
S1_F1_post0935_b5_e2_d0_extra_cost,98,1984.8474312557955,2026-02-26,2026-03-09
S1_F1_post0935_b5_e2_d0_extra_cost,99,-2577.5048659385793,2026-03-10,2026-05-11
S1_F1_post0935_b10_e1_d0_extra_cost,0,-159.6317839800031,2020-01-02,2020-01-09
S1_F1_post0935_b10_e1_d0_extra_cost,1,1797.4008342999914,2020-01-10,2020-02-10
S1_F1_post0935_b10_e1_d0_extra_cost,10,182.03539159999855,2020-08-13,2020-08-27
S1_F1_post0935_b10_e1_d0_extra_cost,11,-229.97067690000404,2020-08-28,2020-10-12
S1_F1_post0935_b10_e1_d0_extra_cost,12,175.13972805999947,2020-10-13,2020-10-20
S1_F1_post0935_b10_e1_d0_extra_cost,13,-522.5981015000143,2020-10-21,2020-11-13
S1_F1_post0935_b10_e1_d0_extra_cost,14,83.90531108000141,2020-11-16,2020-12-01
S1_F1_post0935_b10_e1_d0_extra_cost,15,-1070.568981120021,2020-12-02,2021-02-04
S1_F1_post0935_b10_e1_d0_extra_cost,16,-126.88807860000816,2021-02-05,2021-03-16
S1_F1_post0935_b10_e1_d0_extra_cost,17,-83.92069566000282,2021-03-17,2021-03-30
S1_F1_post0935_b10_e1_d0_extra_cost,18,7.080805639994651,2021-03-31,2021-04-19
S1_F1_post0935_b10_e1_d0_extra_cost,19,-430.7172839000086,2021-04-20,2021-06-17
S1_F1_post0935_b10_e1_d0_extra_cost,2,346.81644385998516,2020-02-11,2020-03-10
S1_F1_post0935_b10_e1_d0_extra_cost,20,-31.217988460004563,2021-06-18,2021-07-05
S1_F1_post0935_b10_e1_d0_extra_cost,21,-29.589346559998376,2021-07-06,2021-07-15
S1_F1_post0935_b10_e1_d0_extra_cost,22,-215.2532705400008,2021-07-16,2021-07-30
S1_F1_post0935_b10_e1_d0_extra_cost,23,-88.2962098800017,2021-08-02,2021-08-10
S1_F1_post0935_b10_e1_d0_extra_cost,24,-245.57878720000554,2021-08-11,2021-09-01
S1_F1_post0935_b10_e1_d0_extra_cost,25,-57.49446512000213,2021-09-02,2021-10-08
S1_F1_post0935_b10_e1_d0_extra_cost,26,-541.7623744200173,2021-10-11,2021-11-30
S1_F1_post0935_b10_e1_d0_extra_cost,27,-191.18266010000298,2021-12-01,2021-12-23
S1_F1_post0935_b10_e1_d0_extra_cost,28,-78.83562266000081,2021-12-24,2021-12-31
S1_F1_post0935_b10_e1_d0_extra_cost,29,-149.10835820000284,2022-01-04,2022-02-08
S1_F1_post0935_b10_e1_d0_extra_cost,3,166.68619906000094,2020-03-11,2020-03-24
S1_F1_post0935_b10_e1_d0_extra_cost,30,-3.3574500200011244,2022-02-09,2022-02-18
S1_F1_post0935_b10_e1_d0_extra_cost,31,24.5818716199974,2022-02-21,2022-03-11
S1_F1_post0935_b10_e1_d0_extra_cost,32,-179.95705336000356,2022-03-14,2022-04-27
S1_F1_post0935_b10_e1_d0_extra_cost,33,-90.47163492999971,2022-04-28,2022-05-17
S1_F1_post0935_b10_e1_d0_extra_cost,34,49.77786299000036,2022-05-18,2022-05-25
S1_F1_post0935_b10_e1_d0_extra_cost,35,-110.1824778900027,2022-05-26,2022-06-14
S1_F1_post0935_b10_e1_d0_extra_cost,36,-365.501590200005,2022-06-15,2022-07-18
S1_F1_post0935_b10_e1_d0_extra_cost,37,-770.0352877400128,2022-07-19,2022-09-05
S1_F1_post0935_b10_e1_d0_extra_cost,38,9.669084549997933,2022-09-06,2022-09-27
S1_F1_post0935_b10_e1_d0_extra_cost,39,-147.67588520999925,2022-09-28,2022-10-12
S1_F1_post0935_b10_e1_d0_extra_cost,4,146.33690939999724,2020-03-25,2020-04-02
S1_F1_post0935_b10_e1_d0_extra_cost,40,-164.33836599000097,2022-10-13,2022-11-01
S1_F1_post0935_b10_e1_d0_extra_cost,41,-124.63598111000465,2022-11-02,2022-11-29
S1_F1_post0935_b10_e1_d0_extra_cost,42,-280.52006132000133,2022-11-30,2023-01-05
S1_F1_post0935_b10_e1_d0_extra_cost,43,-180.34868354000173,2023-01-06,2023-01-13
S1_F1_post0935_b10_e1_d0_extra_cost,44,-70.61285033000058,2023-01-16,2023-02-01
S1_F1_post0935_b10_e1_d0_extra_cost,45,69.3816062099977,2023-02-02,2023-02-09
S1_F1_post0935_b10_e1_d0_extra_cost,46,128.70785986999726,2023-02-10,2023-02-20
S1_F1_post0935_b10_e1_d0_extra_cost,47,108.36376964999909,2023-02-21,2023-03-02
S1_F1_post0935_b10_e1_d0_extra_cost,48,-457.05399751000004,2023-03-03,2023-03-13
S1_F1_post0935_b10_e1_d0_extra_cost,49,-781.1120954770067,2023-03-14,2023-05-25
S1_F1_post0935_b10_e1_d0_extra_cost,5,-245.42784818000655,2020-04-03,2020-04-14
S1_F1_post0935_b10_e1_d0_extra_cost,51,-568.9837853450044,2023-05-26,2023-10-30
S1_F1_post0935_b10_e1_d0_extra_cost,58,-32.00477374699767,2023-10-31,2024-01-11
S1_F1_post0935_b10_e1_d0_extra_cost,6,-175.06251848000466,2020-04-15,2020-05-19
S1_F1_post0935_b10_e1_d0_extra_cost,63,-530.0023511030013,2024-01-12,2025-04-09
S1_F1_post0935_b10_e1_d0_extra_cost,7,-403.7438742800041,2020-05-20,2020-06-16
S1_F1_post0935_b10_e1_d0_extra_cost,8,-550.2734114600098,2020-06-17,2020-07-29
S1_F1_post0935_b10_e1_d0_extra_cost,84,181.42508063999776,2025-04-10,2025-04-21
S1_F1_post0935_b10_e1_d0_extra_cost,85,-5234.807795699009,2025-04-22,2026-09-11
S1_F1_post0935_b10_e1_d0_extra_cost,9,-346.608687380005,2020-07-30,2020-08-12
S1_F1_post0935_b10_e2_d0_extra_cost,0,-163.31494616000055,2020-01-02,2020-01-09
S1_F1_post0935_b10_e2_d0_extra_cost,1,1778.79125559999,2020-01-10,2020-02-10
S1_F1_post0935_b10_e2_d0_extra_cost,10,175.99842719999288,2020-08-13,2020-08-27
S1_F1_post0935_b10_e2_d0_extra_cost,11,-244.16257479999695,2020-08-28,2020-10-12
S1_F1_post0935_b10_e2_d0_extra_cost,12,172.3781215199997,2020-10-13,2020-10-20
S1_F1_post0935_b10_e2_d0_extra_cost,13,-536.3442380000051,2020-10-21,2020-11-13
S1_F1_post0935_b10_e2_d0_extra_cost,14,81.06473935999747,2020-11-16,2020-12-01
S1_F1_post0935_b10_e2_d0_extra_cost,15,-1101.4775430400114,2020-12-02,2021-02-04
S1_F1_post0935_b10_e2_d0_extra_cost,16,-143.35383120000188,2021-02-05,2021-03-16
S1_F1_post0935_b10_e2_d0_extra_cost,17,-86.63234072000341,2021-03-17,2021-03-30
S1_F1_post0935_b10_e2_d0_extra_cost,18,1.3496788799966453,2021-03-31,2021-04-19
S1_F1_post0935_b10_e2_d0_extra_cost,19,-454.8302188000125,2021-04-20,2021-06-17
S1_F1_post0935_b10_e2_d0_extra_cost,2,331.82697511999504,2020-02-11,2020-03-10
S1_F1_post0935_b10_e2_d0_extra_cost,20,-36.22847832000116,2021-06-18,2021-07-05
S1_F1_post0935_b10_e2_d0_extra_cost,21,-32.03212352000082,2021-07-06,2021-07-15
S1_F1_post0935_b10_e2_d0_extra_cost,22,-219.89994968000428,2021-07-16,2021-07-30
S1_F1_post0935_b10_e2_d0_extra_cost,23,-90.6610289600012,2021-08-02,2021-08-10
S1_F1_post0935_b10_e2_d0_extra_cost,24,-252.71522240000195,2021-08-11,2021-09-01
S1_F1_post0935_b10_e2_d0_extra_cost,25,-62.276071040001625,2021-09-02,2021-10-08
S1_F1_post0935_b10_e2_d0_extra_cost,26,-562.8588266400075,2021-10-11,2021-11-30
S1_F1_post0935_b10_e2_d0_extra_cost,27,-198.04622920000293,2021-12-01,2021-12-23
S1_F1_post0935_b10_e2_d0_extra_cost,28,-81.2334247200015,2021-12-24,2021-12-31
S1_F1_post0935_b10_e2_d0_extra_cost,29,-151.52515440000207,2022-01-04,2022-02-08
S1_F1_post0935_b10_e2_d0_extra_cost,3,163.40285352000137,2020-03-11,2020-03-24
S1_F1_post0935_b10_e2_d0_extra_cost,30,-7.882181840002886,2022-02-09,2022-02-18
S1_F1_post0935_b10_e2_d0_extra_cost,31,15.613369039994723,2022-02-21,2022-03-11
S1_F1_post0935_b10_e2_d0_extra_cost,32,-194.14594912000393,2022-03-14,2022-04-27
S1_F1_post0935_b10_e2_d0_extra_cost,33,-92.35968356000194,2022-04-28,2022-05-17
S1_F1_post0935_b10_e2_d0_extra_cost,34,47.903805079997255,2022-05-18,2022-05-25
S1_F1_post0935_b10_e2_d0_extra_cost,35,-115.78267588000563,2022-05-26,2022-06-14
S1_F1_post0935_b10_e2_d0_extra_cost,36,-373.30169840000235,2022-06-15,2022-07-18
S1_F1_post0935_b10_e2_d0_extra_cost,37,-785.5735320800086,2022-07-19,2022-09-05
S1_F1_post0935_b10_e2_d0_extra_cost,38,7.787028600001577,2022-09-06,2022-09-27
S1_F1_post0935_b10_e2_d0_extra_cost,39,-149.3980293200002,2022-09-28,2022-10-12
S1_F1_post0935_b10_e2_d0_extra_cost,4,143.64826480000193,2020-03-25,2020-04-02
S1_F1_post0935_b10_e2_d0_extra_cost,40,-167.7156810800043,2022-10-13,2022-11-01
S1_F1_post0935_b10_e2_d0_extra_cost,41,-129.89235212000312,2022-11-02,2022-11-29
S1_F1_post0935_b10_e2_d0_extra_cost,42,-288.00832144000196,2022-11-30,2023-01-05
S1_F1_post0935_b10_e2_d0_extra_cost,43,-182.23774568000044,2023-01-06,2023-01-13
S1_F1_post0935_b10_e2_d0_extra_cost,44,-72.51490035999996,2023-01-16,2023-02-01
S1_F1_post0935_b10_e2_d0_extra_cost,45,67.48356131999935,2023-02-02,2023-02-09
S1_F1_post0935_b10_e2_d0_extra_cost,46,126.76983803999974,2023-02-10,2023-02-20
S1_F1_post0935_b10_e2_d0_extra_cost,47,106.40375779999886,2023-02-21,2023-03-02
S1_F1_post0935_b10_e2_d0_extra_cost,48,-459.3678609200015,2023-03-03,2023-03-13
S1_F1_post0935_b10_e2_d0_extra_cost,49,-471.509517444003,2023-03-14,2023-05-25
S1_F1_post0935_b10_e2_d0_extra_cost,5,-248.23745256000257,2020-04-03,2020-04-14
S1_F1_post0935_b10_e2_d0_extra_cost,51,-367.1315542800021,2023-05-26,2023-10-30
S1_F1_post0935_b10_e2_d0_extra_cost,58,-153.08851913999933,2023-10-31,2023-12-08
S1_F1_post0935_b10_e2_d0_extra_cost,6,-192.03402016000473,2020-04-15,2020-05-19
S1_F1_post0935_b10_e2_d0_extra_cost,61,4.559154719998332,2023-12-11,2023-12-19
S1_F1_post0935_b10_e2_d0_extra_cost,62,-32.447019700000965,2023-12-20,2024-01-11
S1_F1_post0935_b10_e2_d0_extra_cost,63,-535.4502984760038,2024-01-12,2025-04-09
S1_F1_post0935_b10_e2_d0_extra_cost,7,-412.0057537600005,2020-05-20,2020-06-16
S1_F1_post0935_b10_e2_d0_extra_cost,8,-571.8895943199968,2020-06-17,2020-07-29
S1_F1_post0935_b10_e2_d0_extra_cost,84,177.85797887999797,2025-04-10,2025-04-21
S1_F1_post0935_b10_e2_d0_extra_cost,85,-5238.223805308004,2025-04-22,2026-09-11
S1_F1_post0935_b10_e2_d0_extra_cost,9,-349.49425895999593,2020-07-30,2020-08-12
S1_F1_open_b5_e0_d0_locked_reference,0,-157.54321109999728,2020-01-02,2020-01-09
S1_F1_open_b5_e0_d0_locked_reference,1,1949.079106900008,2020-01-10,2020-02-10
S1_F1_open_b5_e0_d0_locked_reference,10,78.18437660000563,2020-08-13,2020-08-27
S1_F1_open_b5_e0_d0_locked_reference,100,2211.521015628081,2026-05-12,2026-07-09
S1_F1_open_b5_e0_d0_locked_reference,101,385.3456797920371,2026-07-10,2026-08-04
S1_F1_open_b5_e0_d0_locked_reference,102,252.20576889900258,2026-08-05,2026-08-14
S1_F1_open_b5_e0_d0_locked_reference,103,408.1728740310209,2026-08-17,2026-08-26
S1_F1_open_b5_e0_d0_locked_reference,104,547.594618203002,2026-08-27,2026-09-11
S1_F1_open_b5_e0_d0_locked_reference,11,-334.9180913999917,2020-08-28,2020-10-12
S1_F1_open_b5_e0_d0_locked_reference,12,91.65736630000538,2020-10-13,2020-10-20
S1_F1_open_b5_e0_d0_locked_reference,13,-410.1056821999955,2020-10-21,2020-11-13
S1_F1_open_b5_e0_d0_locked_reference,14,-19.11365979999755,2020-11-16,2020-12-01
S1_F1_open_b5_e0_d0_locked_reference,15,-564.9512063999864,2020-12-02,2021-02-04
