date,clock,missing,reference,cash_before,tax_reserve,receivable,full_cost,cash_gap,scenario
2022-08-04,09:25,100,9.77,889.981536320216,0.0,0.0,982.9867797699999,93.00524344978385,S0_open_b10_e0_d0_main
2022-08-05,09:25,100,9.41,889.981536320216,45.0,450.0,946.9504194099999,101.96888308978384,S0_open_b10_e0_d0_main
2022-08-08,09:25,100,9.59,1339.981536320216,45.0,0.0,964.9685995899999,0.0,S0_open_b10_e0_d0_main
2022-08-10,09:25,1000,9.69,9995.545823630215,0.0,0.0,9704.786996899998,0.0,S0_open_b10_e0_d0_main
2022-08-12,09:25,1000,9.77,10076.050634830217,0.0,0.0,9784.867797699999,0.0,S0_open_b10_e0_d0_main
2022-08-16,09:25,1000,9.58,9826.97689273022,0.0,0.0,9594.675895799997,0.0,S0_open_b10_e0_d0_main
2022-08-18,09:25,1000,9.62,9857.914243430223,0.0,0.0,9634.716296199998,0.0,S0_open_b10_e0_d0_main
2022-08-22,09:25,1000,9.43,9719.072362430225,0.0,0.0,9444.524394299999,0.0,S0_open_b10_e0_d0_main
2022-08-24,09:25,1000,9.42,9690.583102530225,0.0,0.0,9434.514294199998,0.0,S0_open_b10_e0_d0_main
2022-08-26,09:25,1000,9.36,9542.365111430227,0.0,0.0,9374.453693599999,0.0,S0_open_b10_e0_d0_main
2022-08-30,09:25,1000,9.27,9384.348350230228,0.0,0.0,9284.362792699998,0.0,S0_open_b10_e0_d0_main
2022-09-01,09:25,1000,9.22,9366.322040430228,0.0,0.0,9234.3122922,0.0,S0_open_b10_e0_d0_main
2022-09-05,09:25,1000,9.3,9418.306051330228,0.0,0.0,9314.393092999999,0.0,S0_open_b10_e0_d0_main
2022-09-07,09:25,1000,9.43,9519.948092730228,0.0,0.0,9444.524394299999,0.0,S0_open_b10_e0_d0_main
2022-09-09,09:25,1000,9.47,9491.458832830229,0.0,0.0,9484.5647947,0.0,S0_open_b10_e0_d0_main
2022-09-14,09:25,1000,9.46,9472.828723030229,0.0,0.0,9474.5546946,1.7259715697709908,S0_open_b10_e0_d0_main
2022-09-15,09:25,100,9.39,945.22949789023,0.0,0.0,944.9483993899998,0.0,S0_open_b10_e0_d0_main
2022-09-19,09:25,1000,9.12,9096.95910970023,0.0,0.0,9134.2112912,37.252181499768994,S0_open_b10_e0_d0_main
2022-09-20,09:25,100,8.92,875.6689476202318,0.0,0.0,897.90092892,22.23198129976811,S0_open_b10_e0_d0_main
2022-09-21,09:25,100,8.73,875.6689476202318,0.0,0.0,878.8817387299999,3.212791109768091,S0_open_b10_e0_d0_main
2022-09-22,09:25,100,8.7,875.6689476202318,0.0,0.0,875.8787086999998,0.2097610797679863,S0_open_b10_e0_d0_main
2022-09-23,09:25,100,8.7,875.6689476202318,0.0,0.0,875.8787086999998,0.2097610797679863,S0_open_b10_e0_d0_main
2022-09-26,09:25,100,8.6,875.6689476202318,0.0,0.0,865.8686085999999,0.0,S0_open_b10_e0_d0_main
2022-09-28,09:25,1000,8.62,8637.422575520233,0.0,0.0,8633.706286199998,0.0,S0_open_b10_e0_d0_main
2022-09-30,09:25,1000,8.41,8361.880953120235,0.0,0.0,8423.4941841,61.61323097976492,S0_open_b10_e0_d0_main
2022-10-10,09:25,100,8.6,780.236187430236,0.0,0.0,865.8686085999999,85.63242116976392,S0_open_b10_e0_d0_main
2022-10-11,09:25,100,8.24,780.236187430236,0.0,0.0,829.8322482399999,49.59606080976391,S0_open_b10_e0_d0_main
2022-10-12,09:25,100,8.16,780.236187430236,0.0,0.0,821.8241681599999,41.5879807297639,S0_open_b10_e0_d0_main
2022-10-13,09:25,100,8.25,780.236187430236,0.0,0.0,830.83325825,50.597070819763985,S0_open_b10_e0_d0_main
2022-10-14,09:25,100,8.41,780.236187430236,0.0,0.0,846.8494184099999,66.6132309797639,S0_open_b10_e0_d0_main
2022-10-17,09:25,100,8.44,780.236187430236,0.0,0.0,849.85244844,69.616261009764,S0_open_b10_e0_d0_main
2022-10-18,09:25,100,8.54,780.236187430236,0.0,0.0,859.8625485399998,79.62636110976382,S0_open_b10_e0_d0_main
2022-10-19,09:25,100,8.49,780.236187430236,0.0,0.0,854.8574984899999,74.62131105976391,S0_open_b10_e0_d0_main
2022-10-20,09:25,100,8.38,780.236187430236,0.0,0.0,843.84638838,63.61020094976402,S0_open_b10_e0_d0_main
2022-10-21,09:25,100,8.5,780.236187430236,0.0,0.0,855.8585084999999,75.62232106976387,S0_open_b10_e0_d0_main
2022-10-24,09:25,100,8.4,780.236187430236,0.0,0.0,845.8484083999999,65.61222096976394,S0_open_b10_e0_d0_main
2022-10-25,09:25,100,8.4,780.236187430236,0.0,0.0,845.8484083999999,65.61222096976394,S0_open_b10_e0_d0_main
2022-10-26,09:25,100,8.34,780.236187430236,0.0,0.0,839.84234834,59.60616090976396,S0_open_b10_e0_d0_main
2022-10-27,09:25,100,8.31,780.236187430236,0.0,0.0,836.83931831,56.60313087976397,S0_open_b10_e0_d0_main
2022-10-28,09:25,100,8.43,780.236187430236,0.0,0.0,848.8514384299999,68.61525099976393,S0_open_b10_e0_d0_main
2022-10-31,09:25,100,7.87,780.236187430236,0.0,0.0,792.7948778699999,12.55869043976395,S0_open_b10_e0_d0_main
2022-11-01,09:25,100,8.29,780.236187430236,0.0,0.0,834.8372982899998,54.60111085976382,S0_open_b10_e0_d0_main
2022-11-02,09:25,100,8.49,780.236187430236,0.0,0.0,854.8574984899999,74.62131105976391,S0_open_b10_e0_d0_main
2022-11-03,09:25,100,8.68,780.236187430236,0.0,0.0,873.8766886799999,93.64050124976393,S0_open_b10_e0_d0_main
2022-11-04,09:25,100,8.58,780.236187430236,0.0,0.0,863.86658858,83.630401149764,S0_open_b10_e0_d0_main
2022-11-07,09:25,100,8.69,780.236187430236,0.0,0.0,874.8776986899999,94.64151125976389,S0_open_b10_e0_d0_main
2022-11-08,09:25,100,8.66,780.236187430236,0.0,0.0,871.8746686599999,91.6384812297639,S0_open_b10_e0_d0_main
2022-11-09,09:25,100,8.69,780.236187430236,0.0,0.0,874.8776986899999,94.64151125976389,S0_open_b10_e0_d0_main
2022-11-10,09:25,100,8.63,780.236187430236,0.0,0.0,868.87163863,88.63545119976402,S0_open_b10_e0_d0_main
2022-11-11,09:25,100,8.75,780.236187430236,0.0,0.0,880.8837587499999,100.64757131976387,S0_open_b10_e0_d0_main
2022-11-14,09:25,100,8.88,780.236187430236,0.0,0.0,893.89688888,113.66070144976402,S0_open_b10_e0_d0_main
2022-11-15,09:25,100,8.96,780.236187430236,0.0,0.0,901.90496896,121.66878152976403,S0_open_b10_e0_d0_main
2022-11-16,09:25,100,9.01,780.236187430236,0.0,0.0,906.9100190099999,126.67383157976394,S0_open_b10_e0_d0_main
2022-11-17,09:25,100,8.96,780.236187430236,0.0,0.0,901.90496896,121.66878152976403,S0_open_b10_e0_d0_main
2022-11-18,09:25,100,9.05,780.236187430236,0.0,0.0,910.91405905,130.677871619764,S0_open_b10_e0_d0_main
2022-11-21,09:25,100,8.9,780.236187430236,0.0,0.0,895.8989088999999,115.66272146976394,S0_open_b10_e0_d0_main
2022-11-22,09:25,100,9.06,780.236187430236,0.0,0.0,911.91506906,131.67888162976396,S0_open_b10_e0_d0_main
2022-11-23,09:25,100,9.11,780.236187430236,0.0,0.0,916.92011911,136.683931679764,S0_open_b10_e0_d0_main
2022-11-24,09:25,100,9.05,780.236187430236,0.0,0.0,910.91405905,130.677871619764,S0_open_b10_e0_d0_main
2022-11-25,09:25,100,8.95,780.236187430236,0.0,0.0,900.9039589499997,120.66777151976373,S0_open_b10_e0_d0_main
2022-11-28,09:25,100,8.9,780.236187430236,0.0,0.0,895.8989088999999,115.66272146976394,S0_open_b10_e0_d0_main
2022-11-29,09:25,100,8.83,780.236187430236,0.0,0.0,888.8918388299999,108.65565139976388,S0_open_b10_e0_d0_main
2022-11-30,09:25,100,9.12,780.236187430236,0.0,0.0,917.9211291199998,137.68494168976383,S0_open_b10_e0_d0_main
2022-12-01,09:25,100,9.21,780.236187430236,0.0,0.0,926.93021921,146.69403177976403,S0_open_b10_e0_d0_main
2022-12-02,09:25,100,9.17,780.236187430236,0.0,0.0,922.92617917,142.68999173976397,S0_open_b10_e0_d0_main
2022-12-05,09:25,100,9.29,780.236187430236,0.0,0.0,934.9382992899997,154.7021118597637,S0_open_b10_e0_d0_main
2022-12-06,09:25,100,9.22,780.236187430236,0.0,0.0,927.93122922,147.695041789764,S0_open_b10_e0_d0_main
2022-12-07,09:25,100,9.46,780.236187430236,0.0,0.0,951.95546946,171.71928202976403,S0_open_b10_e0_d0_main
2022-12-08,09:25,100,9.41,780.236187430236,0.0,0.0,946.9504194099999,166.7142319797639,S0_open_b10_e0_d0_main
2022-12-09,09:25,100,9.4,780.236187430236,0.0,0.0,945.9494093999999,165.71322196976394,S0_open_b10_e0_d0_main
2022-12-12,09:25,100,9.43,780.236187430236,0.0,0.0,948.9524394299999,168.71625199976393,S0_open_b10_e0_d0_main
2022-12-13,09:25,100,9.48,780.236187430236,0.0,0.0,953.9574894799998,173.72130204976384,S0_open_b10_e0_d0_main
2022-12-14,09:25,100,9.48,780.236187430236,0.0,0.0,953.9574894799998,173.72130204976384,S0_open_b10_e0_d0_main
2022-12-15,09:25,100,9.42,780.236187430236,0.0,0.0,947.9514294199998,167.71524198976385,S0_open_b10_e0_d0_main
2022-12-16,09:25,100,9.41,780.236187430236,0.0,0.0,946.9504194099999,166.7142319797639,S0_open_b10_e0_d0_main
2022-12-19,09:25,100,9.52,780.236187430236,0.0,0.0,957.9615295199999,177.7253420897639,S0_open_b10_e0_d0_main
2022-12-20,09:25,100,9.32,780.236187430236,0.0,0.0,937.9413293199999,157.70514188976392,S0_open_b10_e0_d0_main
2022-12-21,09:25,100,9.29,780.236187430236,0.0,0.0,934.9382992899997,154.7021118597637,S0_open_b10_e0_d0_main
2022-12-22,09:25,100,9.47,780.236187430236,0.0,0.0,952.95647947,172.720292039764,S0_open_b10_e0_d0_main
2022-12-23,09:25,100,9.26,780.236187430236,0.0,0.0,931.9352692599999,151.69908182976394,S0_open_b10_e0_d0_main
2022-12-26,09:25,100,9.22,780.236187430236,0.0,0.0,927.93122922,147.695041789764,S0_open_b10_e0_d0_main
2022-12-27,09:25,100,9.22,780.236187430236,0.0,0.0,927.93122922,147.695041789764,S0_open_b10_e0_d0_main
2022-12-28,09:25,100,9.23,780.236187430236,0.0,0.0,928.9322392299999,148.69605179976395,S0_open_b10_e0_d0_main
2022-12-29,09:25,100,9.18,780.236187430236,0.0,0.0,923.9271891799999,143.69100174976393,S0_open_b10_e0_d0_main
2022-12-30,09:25,100,9.11,780.236187430236,0.0,0.0,916.92011911,136.683931679764,S0_open_b10_e0_d0_main
2023-01-03,09:25,100,9.14,780.236187430236,0.0,0.0,919.9231491399999,139.68696170976386,S0_open_b10_e0_d0_main
2023-01-04,09:25,100,9.39,780.236187430236,0.0,0.0,944.9483993899998,164.71221195976386,S0_open_b10_e0_d0_main
2023-01-05,09:25,100,9.45,780.236187430236,0.0,0.0,950.9544594499998,170.71827201976384,S0_open_b10_e0_d0_main
2023-01-06,09:25,100,9.48,780.236187430236,0.0,0.0,953.9574894799998,173.72130204976384,S0_open_b10_e0_d0_main
2023-01-09,09:25,100,9.48,780.236187430236,0.0,0.0,953.9574894799998,173.72130204976384,S0_open_b10_e0_d0_main
2023-01-10,09:25,100,9.49,780.236187430236,0.0,0.0,954.9584994899999,174.7223120597639,S0_open_b10_e0_d0_main
2023-01-11,09:25,100,9.45,780.236187430236,0.0,0.0,950.9544594499998,170.71827201976384,S0_open_b10_e0_d0_main
2023-01-12,09:25,100,9.4,780.236187430236,0.0,0.0,945.9494093999999,165.71322196976394,S0_open_b10_e0_d0_main
2023-01-13,09:25,100,9.35,780.236187430236,0.0,0.0,940.9443593499999,160.7081719197639,S0_open_b10_e0_d0_main
2023-01-16,09:25,100,9.44,780.236187430236,0.0,0.0,949.9534494399999,169.71726200976389,S0_open_b10_e0_d0_main
2023-01-17,09:25,100,9.52,780.236187430236,0.0,0.0,957.9615295199999,177.7253420897639,S0_open_b10_e0_d0_main
2023-01-18,09:25,100,9.53,780.236187430236,0.0,0.0,958.9625395299997,178.72635209976374,S0_open_b10_e0_d0_main
2023-01-19,09:25,100,9.49,780.236187430236,0.0,0.0,954.9584994899999,174.7223120597639,S0_open_b10_e0_d0_main
2023-01-20,09:25,100,9.55,780.236187430236,0.0,0.0,960.96455955,180.728372119764,S0_open_b10_e0_d0_main
2023-01-30,09:25,100,9.67,780.236187430236,0.0,0.0,972.9766796699998,192.74049223976385,S0_open_b10_e0_d0_main
2023-01-31,09:25,100,9.7,780.236187430236,0.0,0.0,975.9797096999998,195.74352226976384,S0_open_b10_e0_d0_main
2023-02-01,09:25,100,9.54,780.236187430236,0.0,0.0,959.9635495399998,179.72736210976382,S0_open_b10_e0_d0_main
2023-02-02,09:25,100,9.6,780.236187430236,0.0,0.0,965.9696095999999,185.7334221697639,S0_open_b10_e0_d0_main
2023-02-03,09:25,100,9.5,780.236187430236,0.0,0.0,955.9595095,175.72332206976398,S0_open_b10_e0_d0_main
2023-02-06,09:25,100,9.31,780.236187430236,0.0,0.0,936.94031931,156.70413187976396,S0_open_b10_e0_d0_main
2023-02-07,09:25,100,9.38,780.236187430236,0.0,0.0,943.94738938,163.71120194976402,S0_open_b10_e0_d0_main
2023-02-08,09:25,100,9.3,780.236187430236,0.0,0.0,935.9393093000001,155.70312186976412,S0_open_b10_e0_d0_main
2023-02-09,09:25,100,9.24,780.236187430236,0.0,0.0,929.9332492399999,149.6970618097639,S0_open_b10_e0_d0_main
2023-02-10,09:25,100,9.42,780.236187430236,0.0,0.0,947.9514294199998,167.71524198976385,S0_open_b10_e0_d0_main
2023-02-13,09:25,100,9.72,780.236187430236,0.0,0.0,977.98172972,197.745542289764,S0_open_b10_e0_d0_main
2023-02-14,09:25,100,9.64,780.236187430236,0.0,0.0,969.97364964,189.73746220976398,S0_open_b10_e0_d0_main
2023-02-15,09:25,100,9.71,780.236187430236,0.0,0.0,976.98071971,196.74453227976403,S0_open_b10_e0_d0_main
2023-02-16,09:25,100,10.08,780.236187430236,0.0,0.0,1014.01809008,233.781902649764,S0_open_b10_e0_d0_main
2023-02-17,09:25,100,9.87,780.236187430236,0.0,0.0,992.9968798699997,212.76069243976372,S0_open_b10_e0_d0_main
2023-02-20,09:25,100,9.71,780.236187430236,0.0,0.0,976.98071971,196.74453227976403,S0_open_b10_e0_d0_main
2023-02-21,09:25,100,9.88,780.236187430236,0.0,0.0,993.99788988,213.76170244976402,S0_open_b10_e0_d0_main
